Assembly No,Constituency No,Year,month,DelimID,Poll No,Position,Candidate,Sex,Party,Votes,Age of Winner,Average Age of Contestants,Candidate Type,No. of Valid Votes Casted,No. of Electors,Select Constituency,Constituency Type,District,Sub Region,No. of Candidates,Turnout Rate,Vote Share,Deposit Lost,Winning Margin,Winning Margin Percentage,ENOP,pid,Party Type TCPD,Party ID,last poll,No. of Terms Held by Winner,Last Party,Last Party ID,Last Constituency Name,Same Constituency,Same Party,No Terms,Turncoat,No. of Turncoat,% of Turncoats,Incumbent,Recontest,No. of Recontests,% of Recontests,MyNeta education,TCPD Prof Main,TCPD Prof Main Desc,TCPD Prof Second,TCPD Prof Second Desc
1,60,1962,2,1,0,3,JAGANNATH SHIVARAM PATANE,M,REP,3698,,#DIV/0!,,34550,67449,Ratnagiri Khed,GEN,#N/A,,5,51.22,10.7,yes,432,1.25,2.7,AEMH113786,State-based Party,6921,True,1,,,,,,0,False,,,False,False,,,,,,,
1,60,1962,2,1,0,4,PRABHAKAR RAMCHANDRA AMBRE,M,IND,3266,,#DIV/0!,,34550,67449,Ratnagiri Khed,GEN,#N/A,,5,51.22,9.45,yes,111,0.32,2.7,AEMH113787,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,60,1962,2,1,0,5,DAYANAND RAMAJI MHAPADI,M,JS,3155,,#DIV/0!,,34550,67449,Ratnagiri Khed,GEN,#N/A,,5,51.22,9.13,yes,0,0,2.7,AEMH113788,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,61,1962,2,1,0,1,RAMCHANDRA VITHAL BHELOSE,M,INC,14966,,#DIV/0!,,26736,60675,Dapoli,GEN,Ratnagiri,,4,44.06,55.98,no,8735,32.67,2.63,AEMH113789,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,61,1962,2,1,0,2,SHARAD GOVIND DANDEKAR,M,JS,6231,,#DIV/0!,,26736,60675,Dapoli,GEN,Ratnagiri,,4,44.06,23.31,no,2426,9.07,2.63,AEMH113790,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,61,1962,2,1,0,3,PANDURANG DAJI SHIGWAN,M,PSP,3805,,#DIV/0!,,26736,60675,Dapoli,GEN,Ratnagiri,,4,44.06,14.23,yes,2071,7.75,2.63,AEMH113791,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,61,1962,2,1,0,4,KASHINATH BHARGAO LIMAYE,M,HMS,1734,,#DIV/0!,,26736,60675,Dapoli,GEN,Ratnagiri,,4,44.06,6.49,yes,0,0,2.63,AEMH113792,State-based Party,268,True,1,,,,,,0,False,,,False,False,,,,,,,
1,62,1962,2,1,0,1,PURUSHOTTAM VASUDEO MANDLIK,M,PSP,8232,,#DIV/0!,,24180,55454,Guhagar,GEN,Ratnagiri,,4,43.6,34.04,no,642,2.66,3.45,AEMH113793,National Party,6168,True,1,,,,,,1,False,,,False,False,,,,,,,
1,62,1962,2,1,0,2,MAHADEO SOMA KESARKAR,M,INC,7590,,#DIV/0!,,24180,55454,Guhagar,GEN,Ratnagiri,,4,43.6,31.39,no,1511,6.25,3.45,AEMH113794,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,62,1962,2,1,0,3,RAMCHANDRA GOPAL MAHAJAN,M,JS,6079,,#DIV/0!,,24180,55454,Guhagar,GEN,Ratnagiri,,4,43.6,25.14,no,3800,15.72,3.45,AEMH113795,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,62,1962,2,1,0,4,SHANKAR MAHADEO DINGANKAR,M,IND,2279,,#DIV/0!,,24180,55454,Guhagar,GEN,Ratnagiri,,4,43.6,9.43,yes,0,0,3.45,AEMH113796,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,63,1962,2,1,0,1,PARSHARAM KRISHNAJI SAWANT,M,INC,18452,,#DIV/0!,,33199,61690,Chiplun,GEN,Ratnagiri,,4,53.82,55.58,no,12543,37.78,2.63,AEMH113797,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,63,1962,2,1,0,2,ABUBAKARKHAN MAHAMADKHAN DALWAI,M,PSP,5909,,#DIV/0!,,33199,61690,Chiplun,GEN,Ratnagiri,,4,53.82,17.8,no,592,1.78,2.63,AEMH113798,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,63,1962,2,1,0,3,RAGHUNATH BHAVRAO SHINDE,M,JS,5317,,#DIV/0!,,33199,61690,Chiplun,GEN,Ratnagiri,,4,53.82,16.02,yes,1796,5.41,2.63,AEMH113799,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,63,1962,2,1,0,4,SHANKAR GANU TAMBITKAR,M,CPI,3521,,#DIV/0!,,33199,61690,Chiplun,GEN,Ratnagiri,,4,53.82,10.61,yes,0,0,2.63,AEMH113800,National Party,2444,True,1,,,,,,0,False,,,False,False,,,,,,,
1,64,1962,2,1,0,1,VITHAL LAXMAN REELKAR,M,INC,9682,,#DIV/0!,,20263,59698,Makhajan,SC,#N/A,,4,33.94,47.78,no,4588,22.64,3.03,AEMH113801,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,64,1962,2,1,0,2,SHANTARAM DEVRAM KENAVADEKAR,M,JS,5094,,#DIV/0!,,20263,59698,Makhajan,SC,#N/A,,4,33.94,25.14,no,1741,8.59,3.03,AEMH113802,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,64,1962,2,1,0,3,VISHRAM SHIVRAM KADAM,M,IND,3353,,#DIV/0!,,20263,59698,Makhajan,SC,#N/A,,4,33.94,16.55,yes,1219,6.02,3.03,AEMH113803,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,64,1962,2,1,0,4,GANGARAM BHIKAJI KAMBALE,M,REP,2134,,#DIV/0!,,20263,59698,Makhajan,SC,#N/A,,4,33.94,10.53,yes,0,0,3.03,AEMH111073,State-based Party,6921,True,1,,,,,,0,False,,,False,False,,,,,,,
1,65,1962,2,1,0,1,JAYARAM BALKRISHNA SHETYE ALIAS BHAI SHETYE,M,PSP,6211,,#DIV/0!,,18015,66582,Sangameshwar,GEN,#N/A,,5,27.06,34.48,no,418,2.32,3.7,AEMH113805,National Party,6168,True,1,,,,,,1,False,,,False,False,,,,,,,
1,65,1962,2,1,0,2,DHONDIRAM KRISHNAJI GHAG,M,INC,5793,,#DIV/0!,,18015,66582,Sangameshwar,GEN,#N/A,,5,27.06,32.16,no,2087,11.58,3.7,AEMH113806,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,65,1962,2,1,0,3,PARSHURAM AMBAJI PARAB,M,JS,3706,,#DIV/0!,,18015,66582,Sangameshwar,GEN,#N/A,,5,27.06,20.57,no,1913,10.62,3.7,AEMH113807,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,65,1962,2,1,0,4,LAXMAN KAMU TAMBE,M,REP,1793,,#DIV/0!,,18015,66582,Sangameshwar,GEN,#N/A,,5,27.06,9.95,yes,1281,7.11,3.7,AEMH113808,State-based Party,6921,True,1,,,,,,0,False,,,False,False,,,,,,,
1,65,1962,2,1,0,5,HUSSAIN MOHIDDIN MUKADAM,M,IND,512,,#DIV/0!,,18015,66582,Sangameshwar,GEN,#N/A,,5,27.06,2.84,yes,0,0,3.7,AEMH113809,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,66,1962,2,1,0,1,SHANTARAM LAXMAN PEJE,M,INC,16804,,#DIV/0!,,31917,66461,Ratnagiri,GEN,Ratnagiri,,4,48.02,52.65,no,9926,31.1,2.7,AEMH113810,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,66,1962,2,1,0,2,MOHAN SHANKAR TODANKAR,M,PSP,6878,,#DIV/0!,,31917,66461,Ratnagiri,GEN,Ratnagiri,,4,48.02,21.55,no,1752,5.49,2.7,AEMH113811,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,66,1962,2,1,0,3,DATTATRAY YASHWANT VILANKAR,M,JS,5126,,#DIV/0!,,31917,66461,Ratnagiri,GEN,Ratnagiri,,4,48.02,16.06,yes,2017,6.32,2.7,AEMH113812,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,66,1962,2,1,0,4,SHANKAR RAMCHANDRA DATE,M,HMS,3109,,#DIV/0!,,31917,66461,Ratnagiri,GEN,Ratnagiri,,4,48.02,9.74,yes,0,0,2.7,AEMH113813,State-based Party,268,True,1,,,,,,0,False,,,False,False,,,,,,,
1,67,1962,2,1,0,1,SHASHISHENKAR KASHINATH ATHALYE,M,PSP,9562,,#DIV/0!,,18525,54876,Lanja,GEN,#N/A,,4,33.76,51.62,no,5226,28.21,2.86,AEMH113814,National Party,6168,True,1,,,,,,1,False,,,False,False,,,,,,,
1,67,1962,2,1,0,2,ANNA SHRIPAT VISHWASRAO,M,INC,4336,,#DIV/0!,,18525,54876,Lanja,GEN,#N/A,,4,33.76,23.41,no,1667,9,2.86,AEMH113815,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,67,1962,2,1,0,3,NARAYAN BABU CHAUGULE,M,PWP,2669,,#DIV/0!,,18525,54876,Lanja,GEN,#N/A,,4,33.76,14.41,yes,711,3.84,2.86,AEMH113816,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,67,1962,2,1,0,4,PURUSHOTTAM PANDURANG CHAWAN,M,JS,1958,,#DIV/0!,,18525,54876,Lanja,GEN,#N/A,,4,33.76,10.57,yes,0,0,2.86,AEMH113817,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,68,1962,2,1,0,1,SAHADEO MUKUND THAKARE,M,INC,8408,,#DIV/0!,,21318,52007,Rajapur,GEN,Ratnagiri,,4,40.99,39.44,no,1834,8.6,3.12,AEMH113818,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,68,1962,2,1,0,2,LAXMAN RANGANATH MATANKAR,M,PSP,6574,,#DIV/0!,,21318,52007,Rajapur,GEN,Ratnagiri,,4,40.99,30.84,no,1907,8.95,3.12,AEMH113819,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,68,1962,2,1,0,3,PURSHOTTAM ANANT SHETYE,M,JS,4667,,#DIV/0!,,21318,52007,Rajapur,GEN,Ratnagiri,,4,40.99,21.89,no,2998,14.06,3.12,AEMH113820,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,68,1962,2,1,0,4,WASUDEV PANDURANG CHAVAN,M,PWP,1669,,#DIV/0!,,21318,52007,Rajapur,GEN,Ratnagiri,,4,40.99,7.83,yes,0,0,3.12,AEMH113821,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,69,1962,2,1,0,1,SHYAM GANGARAM KOCHAREKAR,M,PSP,14232,,#DIV/0!,,28303,60653,Malwan,GEN,#N/A,,5,46.66,50.28,no,6204,21.92,2.94,AEMH113822,National Party,6168,True,1,,,,,,1,False,,,False,False,,,,,,,
1,69,1962,2,1,0,2,NARAYAN GOVINDRAO PRABHUGAONKAR,M,INC,8028,,#DIV/0!,,28303,60653,Malwan,GEN,#N/A,,5,46.66,28.36,no,5478,19.35,2.94,AEMH113823,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,69,1962,2,1,0,3,RAGHUNATH GOPAL VARADKAR,M,PWP,2550,,#DIV/0!,,28303,60653,Malwan,GEN,#N/A,,5,46.66,9.01,yes,779,2.75,2.94,AEMH113824,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,69,1962,2,1,0,4,VISHRAM SATYAVAN TALASHILKAR,M,JS,1771,,#DIV/0!,,28303,60653,Malwan,GEN,#N/A,,5,46.66,6.26,yes,49,0.17,2.94,AEMH113825,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,69,1962,2,1,0,5,MAHADEO SHIVRAM PRABHU,M,IND,1722,,#DIV/0!,,28303,60653,Malwan,GEN,#N/A,,5,46.66,6.08,yes,0,0,2.94,AEMH113826,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,70,1962,2,1,0,1,WAMANRAO NAGOJI RANE,M,INC,8616,,#DIV/0!,,25692,62265,Deogad,GEN,#N/A,,5,41.26,33.54,no,455,1.77,4,AEMH113827,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,70,1962,2,1,0,2,RAMCHANDRA BALKRISHNA MUNJA,M,PSP,8161,,#DIV/0!,,25692,62265,Deogad,GEN,#N/A,,5,41.26,31.76,no,3535,13.76,4,AEMH113828,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,70,1962,2,1,0,3,VASANT SADASHIV NAIKSATAM,M,JS,4626,,#DIV/0!,,25692,62265,Deogad,GEN,#N/A,,5,41.26,18.01,no,1651,6.43,4,AEMH113829,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,70,1962,2,1,0,4,AKARAM GOVIND KADAM,M,PWP,2975,,#DIV/0!,,25692,62265,Deogad,GEN,#N/A,,5,41.26,11.58,yes,1661,6.47,4,AEMH113830,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,70,1962,2,1,0,5,SONU PUNAJI JADHAV,M,IND,1314,,#DIV/0!,,25692,62265,Deogad,GEN,#N/A,,5,41.26,5.11,yes,0,0,4,AEMH113831,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,71,1962,2,1,0,1,YESHWANT BABAJI DALVI,M,PSP,10035,,#DIV/0!,,25521,66240,Kankaoli,GEN,#N/A,,5,38.53,39.32,no,1356,5.31,3.23,AEMH109233,National Party,6168,True,1,,,,,,1,False,,,False,False,,,,,,,
1,71,1962,2,1,0,2,BHASKAR BALKRISHNA SAWANT,M,INC,8679,,#DIV/0!,,25521,66240,Kankaoli,GEN,#N/A,,5,38.53,34.01,no,3815,14.95,3.23,AEMH113833,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,71,1962,2,1,0,3,SITARAM SAKHARAM SAWANT,M,PWP,4864,,#DIV/0!,,25521,66240,Kankaoli,GEN,#N/A,,5,38.53,19.06,no,3751,14.7,3.23,AEMH109235,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,71,1962,2,1,0,4,GAJANAN ATMARAM PITRE,M,JS,1113,,#DIV/0!,,25521,66240,Kankaoli,GEN,#N/A,,5,38.53,4.36,yes,283,1.11,3.23,AEMH113835,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,71,1962,2,1,0,5,SAKHARAM GOVIND TAWATE,M,IND,830,,#DIV/0!,,25521,66240,Kankaoli,GEN,#N/A,,5,38.53,3.25,yes,0,0,3.23,AEMH113836,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,72,1962,2,1,0,1,PRATAPRAO DEORAO BHONSALE,M,INC,13349,,#DIV/0!,,34052,62847,Vengurla,GEN,#N/A,,4,54.18,39.2,no,3401,9.99,3.23,AEMH113837,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,72,1962,2,1,0,2,BALASAHEB HANAMANTRAO KHARDEKAR,M,IND,9948,,#DIV/0!,,34052,62847,Vengurla,GEN,#N/A,,4,54.18,29.21,no,1779,5.22,3.23,AEMH113838,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,72,1962,2,1,0,3,NARAYAN MAHADEO CHAMANKAR,M,PSP,8169,,#DIV/0!,,34052,62847,Vengurla,GEN,#N/A,,4,54.18,23.99,no,5583,16.4,3.23,AEMH113839,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,72,1962,2,1,0,4,WASUDEO BALKRISHNA MORAJE,M,JS,2586,,#DIV/0!,,34052,62847,Vengurla,GEN,#N/A,,4,54.18,7.59,yes,0,0,3.23,AEMH113840,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,73,1962,2,1,0,1,SHIVRAM SAWANT KHEM SAWANT BHONSALE,M,INC,25455,,#DIV/0!,,31500,67597,Sawantwadi,GEN,Sindhudurg,,3,46.6,80.81,no,20477,65.01,1.49,AEMH113841,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,73,1962,2,1,0,2,LAXMAN NARAYAN GOVEKAR,M,IND,4978,,#DIV/0!,,31500,67597,Sawantwadi,GEN,Sindhudurg,,3,46.6,15.8,yes,3911,12.42,1.49,AEMH113842,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,73,1962,2,1,0,3,RAJARAM APA GAWAS,M,PWP,1067,,#DIV/0!,,31500,67597,Sawantwadi,GEN,Sindhudurg,,3,46.6,3.39,yes,0,0,1.49,AEMH113843,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,74,1962,2,1,0,1,PATIL VITHALRAO KALAJIRAO CHAVAN,M,INC,23930,,#DIV/0!,,40100,66505,Chandgad,GEN,Kolhapur,,4,60.3,59.68,no,11483,28.64,2.17,AEMH113844,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,74,1962,2,1,0,2,RAVALNATH BHAGOJI MADHOLKAR,M,PWP,12447,,#DIV/0!,,40100,66505,Chandgad,GEN,Kolhapur,,4,60.3,31.04,no,9780,24.39,2.17,AEMH113845,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,74,1962,2,1,0,3,GOVIND RAGHOBA BANDEKAR,M,IND,2667,,#DIV/0!,,40100,66505,Chandgad,GEN,Kolhapur,,4,60.3,6.65,yes,1611,4.02,2.17,AEMH113846,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,74,1962,2,1,0,4,YESHWANT TUKARAM KAMBALE,M,IND,1056,,#DIV/0!,,40100,66505,Chandgad,GEN,Kolhapur,,4,60.3,2.63,yes,0,0,2.17,AEMH113847,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,75,1962,2,1,0,1,NALAWADE PANDURANG ALIAS APPASAHEB RAMRAO,M,INC,22074,,#DIV/0!,,39375,65173,Gadhinglaj,GEN,#N/A,,3,60.42,56.06,no,12015,30.51,2.44,AEMH113848,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,75,1962,2,1,0,2,DAYNANDEO SANTRAM NARVEKAR,M,PWP,10059,,#DIV/0!,,39375,65173,Gadhinglaj,GEN,#N/A,,3,60.42,25.55,no,2817,7.15,2.44,AEMH113849,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,75,1962,2,1,0,3,SHRISHAILAPPA MALLAPPA KHANNA,M,PSP,7242,,#DIV/0!,,39375,65173,Gadhinglaj,GEN,#N/A,,3,60.42,18.39,no,0,0,2.44,AEMH113850,National Party,6168,True,1,,,,,,0,False,,,False,False,,,,,,,
1,76,1962,2,1,0,1,SHAMRAO BHIVAJI PATIL,M,INC,20739,,#DIV/0!,,38265,64440,Kagal,GEN,Kolhapur,,4,59.38,54.2,no,8447,22.08,2.5,AEMH113851,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,76,1962,2,1,0,2,SADASHIV DADU MANDLIK,M,IND,12292,,#DIV/0!,,38265,64440,Kagal,GEN,Kolhapur,,4,59.38,32.12,no,8072,21.09,2.5,AEMH113852,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,76,1962,2,1,0,3,VIMALABAI VASANT BAGAL,F,IND,4220,,#DIV/0!,,38265,64440,Kagal,GEN,Kolhapur,,4,59.38,11.03,yes,3206,8.38,2.5,AEMH113853,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,76,1962,2,1,0,4,VISHNU LAXMAN KAMBLE,M,IND,1014,,#DIV/0!,,38265,64440,Kagal,GEN,Kolhapur,,4,59.38,2.65,yes,0,0,2.5,AEMH113854,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,77,1962,2,1,0,1,ANANDRAO KONDIBA DESAI,M,INC,22171,,#DIV/0!,,36719,63578,Bhudargad,GEN,#N/A,,3,57.75,60.38,no,12025,32.75,2.22,AEMH113855,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,77,1962,2,1,0,2,KAKA GOPALA DESAI,M,CPI,10146,,#DIV/0!,,36719,63578,Bhudargad,GEN,#N/A,,3,57.75,27.63,no,5744,15.64,2.22,AEMH113856,National Party,2444,True,1,,,,,,0,False,,,False,False,,,,,,,
1,77,1962,2,1,0,3,NANA SANTARAM BHOSALE,M,IND,4402,,#DIV/0!,,36719,63578,Bhudargad,GEN,#N/A,,3,57.75,11.99,yes,0,0,2.22,AEMH113857,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,78,1962,2,1,0,1,DNYANDEV SANTARAM KHANDEKAR,M,INC,19476,,#DIV/0!,,34218,60661,Radhanagari,GEN,Kolhapur,,2,56.41,56.92,no,4734,13.83,1.96,AEMH113858,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,78,1962,2,1,0,2,DINKAR NATHAJI NALAVADE,M,PWP,14742,,#DIV/0!,,34218,60661,Radhanagari,GEN,Kolhapur,,2,56.41,43.08,no,0,0,1.96,AEMH113859,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,79,1962,2,1,0,1,SADASHIVA DAULATRAO PATIL,M,PWP,15529,,#DIV/0!,,28727,61136,Panhala,GEN,#N/A,,2,46.99,54.06,no,2331,8.11,2,AEMH112211,Local Party,12019,True,1,,,,,,1,False,,,False,False,,,,,,,
1,79,1962,2,1,0,2,BABAJIRAO BALASAHEB DESAI,M,INC,13198,,#DIV/0!,,28727,61136,Panhala,GEN,#N/A,,2,46.99,45.94,no,0,0,2,AEMH113861,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,80,1962,2,1,0,1,UDAYASING NANASAHEB GAIKWAD,M,INC,21249,,#DIV/0!,,36089,69402,Shahuwadi,GEN,Kolhapur,,3,52,58.88,no,7922,21.95,2.04,AEMH113862,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,80,1962,2,1,0,2,SHANKARRAO NAMDEO PATIL,M,PWP,13327,,#DIV/0!,,36089,69402,Shahuwadi,GEN,Kolhapur,,3,52,36.93,no,11814,32.74,2.04,AEMH113863,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,80,1962,2,1,0,3,VASUDEO GOVIND SHIRAGAONKAR,M,IND,1513,,#DIV/0!,,36089,69402,Shahuwadi,GEN,Kolhapur,,3,52,4.19,yes,0,0,2.04,AEMH113864,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,81,1962,2,1,0,1,TRYAMBAK SITARAM KARKHANIS,M,PWP,23984,,#DIV/0!,,47672,68213,Kolhapur,GEN,#N/A,,5,69.89,50.31,no,4833,10.14,2.38,AEMH113865,Local Party,12019,True,1,,,,,,1,False,,,False,False,,,,,,,
1,81,1962,2,1,0,2,PANDURANG BAPURAO SALUNKHE,M,INC,19151,,#DIV/0!,,47672,68213,Kolhapur,GEN,#N/A,,5,69.89,40.17,no,15635,32.8,2.38,AEMH113866,National Party,3482,True,1,,,,,,0,False,,,False,False,,,,,,,
1,81,1962,2,1,0,3,BALAVANT KRISHNAJI METHE,M,JS,3516,,#DIV/0!,,47672,68213,Kolhapur,GEN,#N/A,,5,69.89,7.38,yes,2808,5.89,2.38,AEMH113867,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,81,1962,2,1,0,4,ANNAPPA BABURAO PADALKAR,M,IND,708,,#DIV/0!,,47672,68213,Kolhapur,GEN,#N/A,,5,69.89,1.49,yes,395,0.83,2.38,AEMH113868,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,81,1962,2,1,0,5,MAHAMAD SHARIF ABA NADAF,M,IND,313,,#DIV/0!,,47672,68213,Kolhapur,GEN,#N/A,,5,69.89,0.66,yes,0,0,2.38,AEMH113869,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,82,1962,2,1,0,1,DINKARRAO VITHALRAO MUDRALE,M,INC,33363,,#DIV/0!,,45412,74163,Karvir,GEN,Kolhapur,,3,61.23,73.47,no,22165,48.81,1.67,AEMH113870,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,82,1962,2,1,0,2,RAMCHANDR RAVAJI YADAV,M,IND,11198,,#DIV/0!,,45412,74163,Karvir,GEN,Kolhapur,,3,61.23,24.66,no,10347,22.78,1.67,AEMH113871,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,82,1962,2,1,0,3,YESHWANT APPAJI GHATAGE,M,IND,851,,#DIV/0!,,45412,74163,Karvir,GEN,Kolhapur,,3,61.23,1.87,yes,0,0,1.67,AEMH113872,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,83,1962,2,1,0,1,KESHAV NARSINGA GHATAGE,M,INC,34419,,#DIV/0!,,48506,76368,Hatkanangle,SC,Kolhapur,,4,63.52,70.96,no,23243,47.92,1.82,AEMH113873,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,83,1962,2,1,0,2,MADHAVRAO ISHWARRAO KURANE,M,REP,11176,,#DIV/0!,,48506,76368,Hatkanangle,SC,Kolhapur,,4,63.52,23.04,no,9463,19.51,1.82,AEMH113874,State-based Party,6921,True,1,,,,,,0,False,,,False,False,,,,,,,
1,83,1962,2,1,0,3,RAJARAM KALLAPPA NAME,M,IND,1713,,#DIV/0!,,48506,76368,Hatkanangle,SC,Kolhapur,,4,63.52,3.53,yes,515,1.06,1.82,AEMH113875,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,83,1962,2,1,0,4,VITHAL KRISHNA KAMBALE,M,JS,1198,,#DIV/0!,,48506,76368,Hatkanangle,SC,Kolhapur,,4,63.52,2.47,yes,0,0,1.82,AEMH113876,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
1,84,1962,2,1,0,1,RATNAPPA BHARAMAPPA KUMBHAR,M,INC,40986,,#DIV/0!,,60157,72007,Shirol,GEN,Kolhapur,,4,83.54,68.13,no,24651,40.98,1.89,AEMH113877,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,84,1962,2,1,0,2,SATGONDA REVAGONDA PATIL,M,IND,16335,,#DIV/0!,,60157,72007,Shirol,GEN,Kolhapur,,4,83.54,27.15,no,13945,23.18,1.89,AEMH113878,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,84,1962,2,1,0,3,IMAM YAKUB MATWAL,M,PWP,2390,,#DIV/0!,,60157,72007,Shirol,GEN,Kolhapur,,4,83.54,3.97,yes,1944,3.23,1.89,AEMH113879,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,84,1962,2,1,0,4,BHAVARILAL DEVKARAN BALADAVA,M,IND,446,,#DIV/0!,,60157,72007,Shirol,GEN,Kolhapur,,4,83.54,0.74,yes,0,0,1.89,AEMH113880,Independents,10809,True,1,,,,,,0,False,,,False,False,,,,,,,
1,85,1962,2,1,0,1,TUKARAM KRISHNARAO SHENDGE,M,INC,28765,,#DIV/0!,,42576,84822,Jath,GEN,#N/A,,4,50.19,67.56,no,18904,44.4,1.96,AEMH113881,National Party,3482,True,1,,,,,,1,False,,,False,False,,,,,,,
1,85,1962,2,1,0,2,SHIVAJI RAMACHANDRA SHEDBALE,M,PWP,9861,,#DIV/0!,,42576,84822,Jath,GEN,#N/A,,4,50.19,23.16,no,7728,18.15,1.96,AEMH113882,Local Party,12019,True,1,,,,,,0,False,,,False,False,,,,,,,
1,85,1962,2,1,0,3,BALKRISHNA KESHAV DESHPANDE,M,JS,2133,,#DIV/0!,,42576,84822,Jath,GEN,#N/A,,4,50.19,5.01,yes,316,0.74,1.96,AEMH113883,National Party,4152,True,1,,,,,,0,False,,,False,False,,,,,,,
