District,Year,Taluka,Rural/Urban,Select Vaccine,Number,,
Nashik,2020,Malegaon,Urban,Pentavalent-3,11449,,
Washim,2020,Malegaon,Urban,Pentavalent-3,92,,
Nashik,2020,Malegaon,Urban,Polio,11461,,
Washim,2020,Malegaon,Urban,Polio,155,,
Nashik,2020,Malegaon,Urban,Tetanus 10 years,1872,,
Washim,2020,Malegaon,Urban,Tetanus 10 years,0,,
Nashik,2020,Malegaon,Urban,Tetanus 16 years,1218,,
Washim,2020,Malegaon,Urban,Tetanus 16 years,0,,
Nashik,2020,Malegaon,Urban,Tetanus Pregnant Women,12162,,
Washim,2020,Malegaon,Urban,Tetanus Pregnant Women,6,,
Buldhana,2020,Malkapur,Rural,BCG,1232,,
Buldhana,2020,Malkapur,Rural,DPT,0,,
Buldhana,2020,Malkapur,Rural,Measles,1444,,
Buldhana,2020,Malkapur,Rural,Polio,1017,,
Buldhana,2020,Malkapur,Total,BCG,2678,,
Buldhana,2020,Malkapur,Total,D.T,0,,
Buldhana,2020,Malkapur,Total,DPT,0,,
Buldhana,2020,Malkapur,Total,Measles,2575,,
Buldhana,2020,Malkapur,Total,Polio,2098,,
Buldhana,2020,Malkapur,Urban,BCG,1446,,
Buldhana,2020,Malkapur,Urban,DPT,0,,
Buldhana,2020,Malkapur,Urban,Measles,1131,,
Buldhana,2020,Malkapur,Urban,Polio,1081,,
Sindhudurg,2020,Malwan,Rural,BCG,139,,
Sindhudurg,2020,Malwan,Rural,D.T,0,,
Sindhudurg,2020,Malwan,Rural,DPT,0,,
Sindhudurg,2020,Malwan,Rural,Measles,0,,
Sindhudurg,2020,Malwan,Rural,Pentavalent-3,777,,
Sindhudurg,2020,Malwan,Rural,Polio,784,,
Sindhudurg,2020,Malwan,Rural,Tetanus 10 years,895,,
Sindhudurg,2020,Malwan,Rural,Tetanus 16 years,1117,,
Sindhudurg,2020,Malwan,Rural,Tetanus Pregnant Women,668,,
Sindhudurg,2020,Malwan,Total,BCG,163,,
Sindhudurg,2020,Malwan,Total,D.T,0,,
Sindhudurg,2020,Malwan,Total,DPT,0,,
Sindhudurg,2020,Malwan,Total,Measles,0,,
Sindhudurg,2020,Malwan,Total,Pentavalent-3,891,,
Sindhudurg,2020,Malwan,Total,Polio,898,,
Sindhudurg,2020,Malwan,Total,Tetanus 10 years,1008,,
Sindhudurg,2020,Malwan,Total,Tetanus 16 years,1219,,
Sindhudurg,2020,Malwan,Total,Tetanus Pregnant Women,801,,
Sindhudurg,2020,Malwan,Urban,BCG,24,,
Sindhudurg,2020,Malwan,Urban,D.T,0,,
Sindhudurg,2020,Malwan,Urban,DPT,0,,
Sindhudurg,2020,Malwan,Urban,Measles,0,,
Sindhudurg,2020,Malwan,Urban,Pentavalent-3,114,,
Sindhudurg,2020,Malwan,Urban,Polio,114,,
Sindhudurg,2020,Malwan,Urban,Tetanus 10 years,113,,
Sindhudurg,2020,Malwan,Urban,Tetanus 16 years,102,,
Sindhudurg,2020,Malwan,Urban,Tetanus Pregnant Women,133,,
Satara,2020,Man,Rural,BCG,3002,,
Satara,2020,Man,Rural,D.T,0,,
Satara,2020,Man,Rural,DPT,0,,
Satara,2020,Man,Rural,Measles,3540,,
Satara,2020,Man,Rural,Pentavalent-3,3553,,
Satara,2020,Man,Rural,Polio,2247,,
Satara,2020,Man,Rural,Tetanus 10 years,946,,
Satara,2020,Man,Rural,Tetanus 16 years,1305,,
Satara,2020,Man,Rural,Tetanus Pregnant Women,3290,,
Satara,2020,Man,Total,BCG,3002,,
Satara,2020,Man,Total,D.T,0,,
Satara,2020,Man,Total,DPT,0,,
Satara,2020,Man,Total,Measles,3540,,
Satara,2020,Man,Total,Pentavalent-3,3553,,
Satara,2020,Man,Total,Polio,2247,,
Satara,2020,Man,Total,Tetanus 10 years,946,,
Satara,2020,Man,Total,Tetanus 16 years,1305,,
Satara,2020,Man,Total,Tetanus Pregnant Women,3290,,
Satara,2020,Man,Urban,BCG,0,,
Satara,2020,Man,Urban,D.T,0,,
Satara,2020,Man,Urban,DPT,0,,
Satara,2020,Man,Urban,Measles,0,,
Satara,2020,Man,Urban,Pentavalent-3,0,,
Satara,2020,Man,Urban,Polio,0,,
Satara,2020,Man,Urban,Tetanus 10 years,0,,
Satara,2020,Man,Urban,Tetanus 16 years,0,,
Satara,2020,Man,Urban,Tetanus Pregnant Women,0,,
Raigad,2020,Mangaon,Rural,BCG,2227,,
Raigad,2020,Mangaon,Rural,D.T,0,,
Raigad,2020,Mangaon,Rural,DPT,0,,
Raigad,2020,Mangaon,Rural,Measles,2135,,
Raigad,2020,Mangaon,Rural,Pentavalent-3,2327,,
Raigad,2020,Mangaon,Rural,Polio,2269,,
Raigad,2020,Mangaon,Rural,Tetanus 10 years,2102,,
Raigad,2020,Mangaon,Rural,Tetanus 16 years,2235,,
Raigad,2020,Mangaon,Rural,Tetanus Pregnant Women,1867,,
Raigad,2020,Mangaon,Total,BCG,2507,,
Raigad,2020,Mangaon,Total,D.T,0,,
Raigad,2020,Mangaon,Total,DPT,0,,
Raigad,2020,Mangaon,Total,Measles,2234,,
Raigad,2020,Mangaon,Total,Pentavalent-3,2468,,
Raigad,2020,Mangaon,Total,Polio,2339,,
Raigad,2020,Mangaon,Total,Tetanus 10 years,2137,,
Raigad,2020,Mangaon,Total,Tetanus 16 years,2259,,
Raigad,2020,Mangaon,Total,Tetanus Pregnant Women,1984,,
Raigad,2020,Mangaon,Urban,BCG,280,,
Raigad,2020,Mangaon,Urban,D.T,0,,
Raigad,2020,Mangaon,Urban,DPT,0,,
Raigad,2020,Mangaon,Urban,Measles,99,,
Raigad,2020,Mangaon,Urban,Pentavalent-3,141,,
Raigad,2020,Mangaon,Urban,Polio,70,,
Raigad,2020,Mangaon,Urban,Tetanus 10 years,35,,
Raigad,2020,Mangaon,Urban,Tetanus 16 years,24,,
Raigad,2020,Mangaon,Urban,Tetanus Pregnant Women,117,,
Washim,2020,Mangrulpir,Rural,BCG,1329,,
Washim,2020,Mangrulpir,Rural,D.T,1452,,
Washim,2020,Mangrulpir,Rural,DPT,0,,
Washim,2020,Mangrulpir,Rural,Measles,2025,,
Washim,2020,Mangrulpir,Rural,Pentavalent-3,2114,,
Washim,2020,Mangrulpir,Rural,Polio,2114,,
Washim,2020,Mangrulpir,Rural,Tetanus 10 years,1148,,
Washim,2020,Mangrulpir,Rural,Tetanus 16 years,1160,,
Washim,2020,Mangrulpir,Rural,Tetanus Pregnant Women,2168,,
Washim,2020,Mangrulpir,Total,BCG,1853,,
Washim,2020,Mangrulpir,Total,D.T,1992,,
Washim,2020,Mangrulpir,Total,DPT,623,,
Washim,2020,Mangrulpir,Total,Measles,2617,,
Washim,2020,Mangrulpir,Total,Pentavalent-3,2737,,
Washim,2020,Mangrulpir,Total,Polio,2634,,
Washim,2020,Mangrulpir,Total,Tetanus 10 years,1287,,
Washim,2020,Mangrulpir,Total,Tetanus 16 years,1298,,
Washim,2020,Mangrulpir,Total,Tetanus Pregnant Women,2827,,
Washim,2020,Mangrulpir,Urban,BCG,524,,
Washim,2020,Mangrulpir,Urban,D.T,540,,
Washim,2020,Mangrulpir,Urban,DPT,623,,
Washim,2020,Mangrulpir,Urban,Measles,592,,
Washim,2020,Mangrulpir,Urban,Pentavalent-3,623,,
Washim,2020,Mangrulpir,Urban,Polio,520,,
Washim,2020,Mangrulpir,Urban,Tetanus 10 years,139,,
Washim,2020,Mangrulpir,Urban,Tetanus 16 years,138,,
Washim,2020,Mangrulpir,Urban,Tetanus Pregnant Women,659,,
Washim,2020,Manora,Rural,BCG,2027,,
Washim,2020,Manora,Rural,D.T,2611,,
Washim,2020,Manora,Rural,DPT,0,,
Washim,2020,Manora,Rural,Measles,2547,,
Washim,2020,Manora,Rural,Pentavalent-3,2614,,
Washim,2020,Manora,Rural,Polio,2614,,
Washim,2020,Manora,Rural,Tetanus 10 years,2383,,
Washim,2020,Manora,Rural,Tetanus 16 years,2287,,
Washim,2020,Manora,Rural,Tetanus Pregnant Women,2533,,
Washim,2020,Manora,Total,BCG,2317,,
Washim,2020,Manora,Total,D.T,2663,,
Washim,2020,Manora,Total,DPT,106,,
Washim,2020,Manora,Total,Measles,2645,,
Washim,2020,Manora,Total,Pentavalent-3,2720,,
Washim,2020,Manora,Total,Polio,2923,,
Washim,2020,Manora,Total,Tetanus 10 years,2383,,
Washim,2020,Manora,Total,Tetanus 16 years,2287,,
Washim,2020,Manora,Total,Tetanus Pregnant Women,2533,,
Washim,2020,Manora,Urban,BCG,290,,
Washim,2020,Manora,Urban,D.T,52,,
Washim,2020,Manora,Urban,DPT,106,,
Washim,2020,Manora,Urban,Measles,98,,
Washim,2020,Manora,Urban,Pentavalent-3,106,,
Washim,2020,Manora,Urban,Polio,309,,
Washim,2020,Manora,Urban,Tetanus 10 years,0,,
Washim,2020,Manora,Urban,Tetanus 16 years,0,,
Washim,2020,Manora,Urban,Tetanus Pregnant Women,0,,
Jalna,2020,Mantha,Rural,BCG,2977,,
Jalna,2020,Mantha,Rural,D.T,2861,,
Jalna,2020,Mantha,Rural,DPT,0,,
Jalna,2020,Mantha,Rural,Measles,2797,,
Jalna,2020,Mantha,Rural,Pentavalent-3,2754,,
Jalna,2020,Mantha,Rural,Polio,2248,,
Jalna,2020,Mantha,Rural,Tetanus 10 years,2849,,
Jalna,2020,Mantha,Rural,Tetanus 16 years,2851,,
Jalna,2020,Mantha,Rural,Tetanus Pregnant Women,3016,,
Jalna,2020,Mantha,Total,BCG,3556,,
Jalna,2020,Mantha,Total,D.T,2861,,
Jalna,2020,Mantha,Total,DPT,92,,
Jalna,2020,Mantha,Total,Measles,2983,,
Jalna,2020,Mantha,Total,Pentavalent-3,3151,,
Jalna,2020,Mantha,Total,Polio,3152,,
Jalna,2020,Mantha,Total,Tetanus 10 years,2909,,
Jalna,2020,Mantha,Total,Tetanus 16 years,2918,,
Jalna,2020,Mantha,Total,Tetanus Pregnant Women,3217,,
Jalna,2020,Mantha,Urban,BCG,579,,
Jalna,2020,Mantha,Urban,D.T,0,,
Jalna,2020,Mantha,Urban,DPT,92,,
Jalna,2020,Mantha,Urban,Measles,186,,
Jalna,2020,Mantha,Urban,Pentavalent-3,397,,
Jalna,2020,Mantha,Urban,Polio,904,,
Jalna,2020,Mantha,Urban,Tetanus 10 years,60,,
Jalna,2020,Mantha,Urban,Tetanus 16 years,67,,
Jalna,2020,Mantha,Urban,Tetanus Pregnant Women,201,,
Parbhani,2020,Manvat,Rural,BCG,1297,,
Parbhani,2020,Manvat,Rural,D.T,1211,,
Parbhani,2020,Manvat,Rural,DPT,1429,,
Parbhani,2020,Manvat,Rural,Measles,1358,,
Parbhani,2020,Manvat,Rural,Pentavalent-3,1427,,
Parbhani,2020,Manvat,Rural,Polio,1196,,
Parbhani,2020,Manvat,Rural,Tetanus 10 years,992,,
Parbhani,2020,Manvat,Rural,Tetanus 16 years,1000,,
Parbhani,2020,Manvat,Rural,Tetanus Pregnant Women,2434,,
Parbhani,2020,Manvat,Total,BCG,1669,,
Parbhani,2020,Manvat,Total,D.T,1314,,
Parbhani,2020,Manvat,Total,DPT,1895,,
Parbhani,2020,Manvat,Total,Measles,1744,,
Parbhani,2020,Manvat,Total,Pentavalent-3,1872,,
Parbhani,2020,Manvat,Total,Polio,1456,,
Parbhani,2020,Manvat,Total,Tetanus 10 years,1008,,
Parbhani,2020,Manvat,Total,Tetanus 16 years,1012,,
Parbhani,2020,Manvat,Total,Tetanus Pregnant Women,2572,,
Parbhani,2020,Manvat,Urban,BCG,372,,
Parbhani,2020,Manvat,Urban,D.T,103,,
Parbhani,2020,Manvat,Urban,DPT,466,,
Parbhani,2020,Manvat,Urban,Measles,386,,
Parbhani,2020,Manvat,Urban,Pentavalent-3,445,,
Parbhani,2020,Manvat,Urban,Polio,260,,
Parbhani,2020,Manvat,Urban,Tetanus 10 years,16,,
Parbhani,2020,Manvat,Urban,Tetanus 16 years,12,,
Parbhani,2020,Manvat,Urban,Tetanus Pregnant Women,138,,
Yavatmal,2020,Maregaon,Rural,BCG,507,,
Yavatmal,2020,Maregaon,Rural,D.T,961,,
Yavatmal,2020,Maregaon,Rural,DPT,0,,
Yavatmal,2020,Maregaon,Rural,Measles,927,,
Yavatmal,2020,Maregaon,Rural,Pentavalent-3,928,,
Yavatmal,2020,Maregaon,Rural,Polio,65,,
Yavatmal,2020,Maregaon,Rural,Tetanus 10 years,848,,
Yavatmal,2020,Maregaon,Rural,Tetanus 16 years,861,,
Yavatmal,2020,Maregaon,Rural,Tetanus Pregnant Women,1301,,
Yavatmal,2020,Maregaon,Total,BCG,777,,
Yavatmal,2020,Maregaon,Total,D.T,997,,
Yavatmal,2020,Maregaon,Total,DPT,0,,
Yavatmal,2020,Maregaon,Total,Measles,1064,,
Yavatmal,2020,Maregaon,Total,Pentavalent-3,1023,,
Yavatmal,2020,Maregaon,Total,Polio,335,,
Yavatmal,2020,Maregaon,Total,Tetanus 10 years,853,,
Yavatmal,2020,Maregaon,Total,Tetanus 16 years,869,,
Yavatmal,2020,Maregaon,Total,Tetanus Pregnant Women,1319,,
Yavatmal,2020,Maregaon,Urban,BCG,270,,
Yavatmal,2020,Maregaon,Urban,D.T,36,,
Yavatmal,2020,Maregaon,Urban,DPT,0,,
Yavatmal,2020,Maregaon,Urban,Measles,137,,
Yavatmal,2020,Maregaon,Urban,Pentavalent-3,95,,
Yavatmal,2020,Maregaon,Urban,Polio,270,,
Yavatmal,2020,Maregaon,Urban,Tetanus 10 years,5,,
Yavatmal,2020,Maregaon,Urban,Tetanus 16 years,8,,
Yavatmal,2020,Maregaon,Urban,Tetanus Pregnant Women,18,,
Nagpur,2020,Mauda,Rural,BCG,653,,
Nagpur,2020,Mauda,Rural,D.T,0,,
Nagpur,2020,Mauda,Rural,DPT,0,,
Nagpur,2020,Mauda,Rural,Measles,2160,,
Nagpur,2020,Mauda,Rural,Pentavalent-3,2195,,
Nagpur,2020,Mauda,Rural,Polio,2195,,
Nagpur,2020,Mauda,Rural,Tetanus 10 years,870,,
Nagpur,2020,Mauda,Rural,Tetanus 16 years,679,,
Nagpur,2020,Mauda,Rural,Tetanus Pregnant Women,2177,,
Nagpur,2020,Mauda,Total,BCG,653,,
Nagpur,2020,Mauda,Total,D.T,0,,
Nagpur,2020,Mauda,Total,DPT,0,,
Nagpur,2020,Mauda,Total,Measles,2160,,
Nagpur,2020,Mauda,Total,Pentavalent-3,2195,,
Nagpur,2020,Mauda,Total,Polio,2195,,
Nagpur,2020,Mauda,Total,Tetanus 10 years,870,,
Nagpur,2020,Mauda,Total,Tetanus 16 years,679,,
Nagpur,2020,Mauda,Total,Tetanus Pregnant Women,2177,,
Nagpur,2020,Mauda,Urban,BCG,0,,
Nagpur,2020,Mauda,Urban,D.T,0,,
Nagpur,2020,Mauda,Urban,DPT,0,,
Nagpur,2020,Mauda,Urban,Measles,0,,
Nagpur,2020,Mauda,Urban,Pentavalent-3,0,,
Nagpur,2020,Mauda,Urban,Polio,0,,
Nagpur,2020,Mauda,Urban,Tetanus 10 years,0,,
Nagpur,2020,Mauda,Urban,Tetanus 16 years,0,,
Nagpur,2020,Mauda,Urban,Tetanus Pregnant Women,0,,
Pune,2020,Maval,Rural,D.T,997,,
Pune,2020,Maval,Rural,DPT,0,,
Pune,2020,Maval,Rural,Measles,2042,,
Pune,2020,Maval,Rural,Polio,1851,,
Pune,2020,Maval,Rural,Tetanus 10 years,570,,
Pune,2020,Maval,Rural,Tetanus 16 years,328,,
Pune,2020,Maval,Rural,Tetanus Pregnant Women,1696,,
Pune,2020,Maval,Total,D.T,5030,,
Pune,2020,Maval,Total,DPT,0,,
Pune,2020,Maval,Total,Measles,6982,,
Pune,2020,Maval,Total,Polio,6744,,
Pune,2020,Maval,Total,Tetanus 10 years,4343,,
Pune,2020,Maval,Total,Tetanus 16 years,3672,,
Pune,2020,Maval,Total,Tetanus Pregnant Women,6600,,
Pune,2020,Maval,Urban,D.T,4033,,
Pune,2020,Maval,Urban,DPT,0,,
Pune,2020,Maval,Urban,Measles,4940,,
Pune,2020,Maval,Urban,Polio,4893,,
Pune,2020,Maval,Urban,Tetanus 10 years,3773,,
Pune,2020,Maval,Urban,Tetanus 16 years,3344,,
Pune,2020,Maval,Urban,Tetanus Pregnant Women,4904,,
Buldhana,2020,Mehkar,Rural,BCG,3211,,
Buldhana,2020,Mehkar,Rural,DPT,0,,
Buldhana,2020,Mehkar,Rural,Measles,3651,,
Buldhana,2020,Mehkar,Rural,Polio,2033,,
Buldhana,2020,Mehkar,Total,BCG,3889,,
Buldhana,2020,Mehkar,Total,D.T,0,,
Buldhana,2020,Mehkar,Total,DPT,0,,
Buldhana,2020,Mehkar,Total,Measles,4218,,
Buldhana,2020,Mehkar,Total,Polio,2745,,
Buldhana,2020,Mehkar,Urban,BCG,678,,
Buldhana,2020,Mehkar,Urban,DPT,0,,
Buldhana,2020,Mehkar,Urban,Measles,567,,
Buldhana,2020,Mehkar,Urban,Polio,712,,
Raigad,2020,Mhasala,Rural,BCG,855,,
Raigad,2020,Mhasala,Rural,D.T,0,,
Raigad,2020,Mhasala,Rural,DPT,0,,
Raigad,2020,Mhasala,Rural,Measles,851,,
Raigad,2020,Mhasala,Rural,Pentavalent-3,1061,,
Raigad,2020,Mhasala,Rural,Polio,910,,
Raigad,2020,Mhasala,Rural,Tetanus 10 years,1027,,
Raigad,2020,Mhasala,Rural,Tetanus 16 years,1175,,
Raigad,2020,Mhasala,Rural,Tetanus Pregnant Women,750,,
Raigad,2020,Mhasala,Total,BCG,1017,,
Raigad,2020,Mhasala,Total,D.T,0,,
Raigad,2020,Mhasala,Total,DPT,0,,
Raigad,2020,Mhasala,Total,Measles,888,,
Raigad,2020,Mhasala,Total,Pentavalent-3,1102,,
Raigad,2020,Mhasala,Total,Polio,920,,
Raigad,2020,Mhasala,Total,Tetanus 10 years,1028,,
Raigad,2020,Mhasala,Total,Tetanus 16 years,1175,,
Raigad,2020,Mhasala,Total,Tetanus Pregnant Women,0,,
Raigad,2020,Mhasala,Urban,BCG,162,,
Raigad,2020,Mhasala,Urban,D.T,0,,
Raigad,2020,Mhasala,Urban,DPT,0,,
Raigad,2020,Mhasala,Urban,Measles,37,,
Raigad,2020,Mhasala,Urban,Pentavalent-3,41,,
Raigad,2020,Mhasala,Urban,Polio,10,,
Raigad,2020,Mhasala,Urban,Tetanus 10 years,1,,
Raigad,2020,Mhasala,Urban,Tetanus 16 years,0,,
Raigad,2020,Mhasala,Urban,Tetanus Pregnant Women,46,,
Sangli,2020,Miraj,Rural,BCG,5133,,
Sangli,2020,Miraj,Rural,D.T,0,,
Sangli,2020,Miraj,Rural,DPT,5574,,
Sangli,2020,Miraj,Rural,Measles,5672,,
Sangli,2020,Miraj,Rural,Pentavalent-3,5791,,
Sangli,2020,Miraj,Rural,Polio,3189,,
Sangli,2020,Miraj,Rural,Tetanus 10 years,2630,,
Sangli,2020,Miraj,Rural,Tetanus 16 years,2168,,
Sangli,2020,Miraj,Rural,Tetanus Pregnant Women,5940,,
Sangli,2020,Miraj,Total,BCG,15746,,
Sangli,2020,Miraj,Total,D.T,0,,
Sangli,2020,Miraj,Total,DPT,14248,,
Sangli,2020,Miraj,Total,Measles,14515,,
Sangli,2020,Miraj,Total,Pentavalent-3,13820,,
Sangli,2020,Miraj,Total,Polio,12091,,
Sangli,2020,Miraj,Total,Tetanus 10 years,10948,,
Sangli,2020,Miraj,Total,Tetanus 16 years,10022,,
Sangli,2020,Miraj,Total,Tetanus Pregnant Women,17094,,
Sangli,2020,Miraj,Urban,BCG,10613,,
Sangli,2020,Miraj,Urban,D.T,0,,
Sangli,2020,Miraj,Urban,DPT,8674,,
Sangli,2020,Miraj,Urban,Measles,8843,,
Sangli,2020,Miraj,Urban,Pentavalent-3,8029,,
Sangli,2020,Miraj,Urban,Polio,8902,,
Sangli,2020,Miraj,Urban,Tetanus 10 years,8318,,
Sangli,2020,Miraj,Urban,Tetanus 16 years,7854,,
Sangli,2020,Miraj,Urban,Tetanus Pregnant Women,11154,,
Palghar,2020,Mokhada,Rural,BCG,950,,
Palghar,2020,Mokhada,Rural,D.T,1672,,
Palghar,2020,Mokhada,Rural,DPT,0,,
Palghar,2020,Mokhada,Rural,Measles,1827,,
Palghar,2020,Mokhada,Rural,Pentavalent-3,1820,,
Palghar,2020,Mokhada,Rural,Polio,1820,,
Palghar,2020,Mokhada,Rural,Tetanus 10 years,1368,,
Palghar,2020,Mokhada,Rural,Tetanus 16 years,1532,,
Palghar,2020,Mokhada,Rural,Tetanus Pregnant Women,1846,,
Palghar,2020,Mokhada,Total,BCG,1491,,
Palghar,2020,Mokhada,Total,D.T,1672,,
Palghar,2020,Mokhada,Total,DPT,0,,
Palghar,2020,Mokhada,Total,Measles,1842,,
Palghar,2020,Mokhada,Total,Pentavalent-3,1820,,
Palghar,2020,Mokhada,Total,Polio,1820,,
Palghar,2020,Mokhada,Total,Tetanus 10 years,1440,,
Palghar,2020,Mokhada,Total,Tetanus 16 years,1598,,
Palghar,2020,Mokhada,Total,Tetanus Pregnant Women,2040,,
Palghar,2020,Mokhada,Urban,BCG,541,,
Palghar,2020,Mokhada,Urban,D.T,0,,
Palghar,2020,Mokhada,Urban,DPT,0,,
Palghar,2020,Mokhada,Urban,Measles,15,,
Palghar,2020,Mokhada,Urban,Pentavalent-3,0,,
Palghar,2020,Mokhada,Urban,Polio,0,,
Palghar,2020,Mokhada,Urban,Tetanus 10 years,72,,
Palghar,2020,Mokhada,Urban,Tetanus 16 years,66,,
Palghar,2020,Mokhada,Urban,Tetanus Pregnant Women,194,,
Amravati,2020,Morshi,Rural,BCG,1551,,
Amravati,2020,Morshi,Rural,D.T,0,,
Amravati,2020,Morshi,Rural,Measles,1722,,
Amravati,2020,Morshi,Rural,Polio,398,,
Amravati,2020,Morshi,Total,BCG,2448,,
Amravati,2020,Morshi,Total,D.T,0,,
Amravati,2020,Morshi,Total,DPT,0,,
Amravati,2020,Morshi,Total,Measles,2453,,
Amravati,2020,Morshi,Total,Polio,1095,,
Amravati,2020,Morshi,Urban,BCG,897,,
Amravati,2020,Morshi,Urban,D.T,0,,
Amravati,2020,Morshi,Urban,DPT,0,,
Amravati,2020,Morshi,Urban,Measles,731,,
Amravati,2020,Morshi,Urban,Polio,697,,
Buldhana,2020,Motala,Rural,BCG,2328,,
Buldhana,2020,Motala,Rural,DPT,0,,
Buldhana,2020,Motala,Rural,Measles,2966,,
Buldhana,2020,Motala,Rural,Polio,1658,,
Buldhana,2020,Motala,Total,BCG,2499,,
Buldhana,2020,Motala,Total,D.T,0,,
Buldhana,2020,Motala,Total,DPT,0,,
Buldhana,2020,Motala,Total,Measles,3024,,
Buldhana,2020,Motala,Total,Polio,1747,,
Buldhana,2020,Motala,Urban,BCG,171,,
Buldhana,2020,Motala,Urban,DPT,0,,
Buldhana,2020,Motala,Urban,Measles,58,,
Buldhana,2020,Motala,Urban,Polio,89,,
Nanded,2020,Mudkhed,Rural,BCG,1500,,
Nanded,2020,Mudkhed,Rural,D.T,1512,,
Nanded,2020,Mudkhed,Rural,DPT,1579,,
Nanded,2020,Mudkhed,Rural,Measles,1558,,
Nanded,2020,Mudkhed,Rural,Pentavalent-3,1579,,
Nanded,2020,Mudkhed,Rural,Polio,1492,,
Nanded,2020,Mudkhed,Rural,Tetanus 10 years,1718,,
Nanded,2020,Mudkhed,Rural,Tetanus 16 years,1656,,
Nanded,2020,Mudkhed,Rural,Tetanus Pregnant Women,1626,,
Nanded,2020,Mudkhed,Total,BCG,1832,,
Nanded,2020,Mudkhed,Total,D.T,1858,,
Nanded,2020,Mudkhed,Total,DPT,1988,,
Nanded,2020,Mudkhed,Total,Measles,1928,,
Nanded,2020,Mudkhed,Total,Pentavalent-3,1988,,
Nanded,2020,Mudkhed,Total,Polio,1788,,
Nanded,2020,Mudkhed,Total,Tetanus 10 years,2066,,
Nanded,2020,Mudkhed,Total,Tetanus 16 years,2066,,
Nanded,2020,Mudkhed,Total,Tetanus Pregnant Women,2159,,
Nanded,2020,Mudkhed,Urban,BCG,332,,
Nanded,2020,Mudkhed,Urban,D.T,346,,
Nanded,2020,Mudkhed,Urban,DPT,409,,
Nanded,2020,Mudkhed,Urban,Measles,370,,
Nanded,2020,Mudkhed,Urban,Pentavalent-3,409,,
Nanded,2020,Mudkhed,Urban,Polio,296,,
Nanded,2020,Mudkhed,Urban,Tetanus 10 years,348,,
Nanded,2020,Mudkhed,Urban,Tetanus 16 years,410,,
Nanded,2020,Mudkhed,Urban,Tetanus Pregnant Women,533,,
Nanded,2020,Mukhed,Rural,BCG,4782,,
Nanded,2020,Mukhed,Rural,D.T,4833,,
Nanded,2020,Mukhed,Rural,DPT,5019,,
Nanded,2020,Mukhed,Rural,Measles,4876,,
Nanded,2020,Mukhed,Rural,Pentavalent-3,5037,,
Nanded,2020,Mukhed,Rural,Polio,4906,,
Nanded,2020,Mukhed,Rural,Tetanus 10 years,5241,,
Nanded,2020,Mukhed,Rural,Tetanus 16 years,5287,,
Nanded,2020,Mukhed,Rural,Tetanus Pregnant Women,5190,,
Nanded,2020,Mukhed,Total,BCG,5659,,
Nanded,2020,Mukhed,Total,D.T,5319,,
Nanded,2020,Mukhed,Total,DPT,5638,,
Nanded,2020,Mukhed,Total,Measles,5504,,
Nanded,2020,Mukhed,Total,Pentavalent-3,5656,,
Nanded,2020,Mukhed,Total,Polio,6174,,
Nanded,2020,Mukhed,Total,Tetanus 10 years,5660,,
Nanded,2020,Mukhed,Total,Tetanus 16 years,5757,,
Nanded,2020,Mukhed,Total,Tetanus Pregnant Women,5862,,
Nanded,2020,Mukhed,Urban,BCG,877,,
Nanded,2020,Mukhed,Urban,D.T,486,,
Nanded,2020,Mukhed,Urban,DPT,619,,
Nanded,2020,Mukhed,Urban,Measles,628,,
Nanded,2020,Mukhed,Urban,Pentavalent-3,619,,
Nanded,2020,Mukhed,Urban,Polio,1268,,
Nanded,2020,Mukhed,Urban,Tetanus 10 years,419,,
Nanded,2020,Mukhed,Urban,Tetanus 16 years,470,,
Nanded,2020,Mukhed,Urban,Tetanus Pregnant Women,672,,
Chandrapur,2020,Mul,Rural,BCG,429,,
Chandrapur,2020,Mul,Rural,D.T,1114,,
Chandrapur,2020,Mul,Rural,DPT,0,,
Chandrapur,2020,Mul,Rural,Measles,1177,,
Chandrapur,2020,Mul,Rural,Pentavalent-3,1191,,
Chandrapur,2020,Mul,Rural,Polio,1191,,
Chandrapur,2020,Mul,Rural,Tetanus 10 years,1773,,
Chandrapur,2020,Mul,Rural,Tetanus 16 years,1752,,
Chandrapur,2020,Mul,Rural,Tetanus Pregnant Women,1237,,
Chandrapur,2020,Mul,Total,BCG,822,,
Chandrapur,2020,Mul,Total,D.T,1466,,
Chandrapur,2020,Mul,Total,DPT,0,,
Chandrapur,2020,Mul,Total,Measles,1553,,
Chandrapur,2020,Mul,Total,Pentavalent-3,1557,,
Chandrapur,2020,Mul,Total,Polio,1557,,
Chandrapur,2020,Mul,Total,Tetanus 10 years,2185,,
Chandrapur,2020,Mul,Total,Tetanus 16 years,2212,,
Chandrapur,2020,Mul,Total,Tetanus Pregnant Women,1389,,
Chandrapur,2020,Mul,Urban,BCG,393,,
Chandrapur,2020,Mul,Urban,D.T,352,,
Chandrapur,2020,Mul,Urban,DPT,0,,
Chandrapur,2020,Mul,Urban,Measles,376,,
Chandrapur,2020,Mul,Urban,Pentavalent-3,366,,
Chandrapur,2020,Mul,Urban,Polio,366,,
Chandrapur,2020,Mul,Urban,Tetanus 10 years,412,,
Chandrapur,2020,Mul,Urban,Tetanus 16 years,460,,
Chandrapur,2020,Mul,Urban,Tetanus Pregnant Women,152,,
Pune,2020,Mulashi,Rural,D.T,65,,
