District,Year,Taluka,Select Facility,Number
Ahilyanagar,2018,Parner,Clinics,36
Ahilyanagar,2018,Parner,Maternity Wards,77
Ahilyanagar,2018,Parner,Number of Beds,501
Ahilyanagar,2018,Srigonda,Hospitals,97
Ahilyanagar,2018,Srigonda,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2018,Srigonda,Clinics,46
Ahilyanagar,2018,Srigonda,Maternity Wards,84
Ahilyanagar,2018,Srigonda,Number of Beds,733
Ahilyanagar,2018,Karjat,Hospitals,58
Ahilyanagar,2018,Karjat,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2018,Karjat,Clinics,20
Ahilyanagar,2018,Karjat,Maternity Wards,50
Ahilyanagar,2018,Karjat,Number of Beds,236
Ahilyanagar,2018,Jamkhed,Hospitals,26
Ahilyanagar,2018,Jamkhed,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2018,Jamkhed,Clinics,7
Ahilyanagar,2018,Jamkhed,Maternity Wards,26
Ahilyanagar,2018,Jamkhed,Number of Beds,76
Ahilyanagar,2019,Akole,Hospitals,24
Ahilyanagar,2019,Akole,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Akole,Clinics,12
Ahilyanagar,2019,Akole,Maternity Wards,23
Ahilyanagar,2019,Akole,Number of Beds,170
Ahilyanagar,2019,Sangamner,Hospitals,95
Ahilyanagar,2019,Sangamner,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Sangamner,Clinics,140
Ahilyanagar,2019,Sangamner,Maternity Wards,77
Ahilyanagar,2019,Sangamner,Number of Beds,2140
Ahilyanagar,2019,Kopargaon,Hospitals,79
Ahilyanagar,2019,Kopargaon,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Kopargaon,Clinics,30
Ahilyanagar,2019,Kopargaon,Maternity Wards,80
Ahilyanagar,2019,Kopargaon,Number of Beds,1099
Ahilyanagar,2019,Rahata,Hospitals,61
Ahilyanagar,2019,Rahata,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Rahata,Clinics,71
Ahilyanagar,2019,Rahata,Maternity Wards,47
Ahilyanagar,2019,Rahata,Number of Beds,1859
Ahilyanagar,2019,Srirampur,Hospitals,73
Ahilyanagar,2019,Srirampur,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Srirampur,Clinics,158
Ahilyanagar,2019,Srirampur,Maternity Wards,25
Ahilyanagar,2019,Srirampur,Number of Beds,1056
Ahilyanagar,2019,Nevasa,Hospitals,84
Ahilyanagar,2019,Nevasa,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Nevasa,Clinics,44
Ahilyanagar,2019,Nevasa,Maternity Wards,83
Ahilyanagar,2019,Nevasa,Number of Beds,952
Ahilyanagar,2019,Shevgaon,Hospitals,13
Ahilyanagar,2019,Shevgaon,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Shevgaon,Clinics,4
Ahilyanagar,2019,Shevgaon,Maternity Wards,13
Ahilyanagar,2019,Shevgaon,Number of Beds,61
Ahilyanagar,2019,Pathardi,Hospitals,24
Ahilyanagar,2019,Pathardi,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Pathardi,Clinics,54
Ahilyanagar,2019,Pathardi,Maternity Wards,24
Ahilyanagar,2019,Pathardi,Number of Beds,218
Ahilyanagar,2019,Nagar,Hospitals,277
Ahilyanagar,2019,Nagar,"Specialty Hospitals (Cancer, TB, etc)",2
Ahilyanagar,2019,Nagar,Clinics,496
Ahilyanagar,2019,Nagar,Maternity Wards,131
Ahilyanagar,2019,Nagar,Number of Beds,4449
Ahilyanagar,2019,Rahuri,Hospitals,85
Ahilyanagar,2019,Rahuri,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Rahuri,Clinics,64
Ahilyanagar,2019,Rahuri,Maternity Wards,26
Ahilyanagar,2019,Rahuri,Number of Beds,914
Ahilyanagar,2019,Parner,Hospitals,78
Ahilyanagar,2019,Parner,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Parner,Clinics,36
Ahilyanagar,2019,Parner,Maternity Wards,77
Ahilyanagar,2019,Parner,Number of Beds,501
Ahilyanagar,2019,Srigonda,Hospitals,97
Ahilyanagar,2019,Srigonda,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Srigonda,Clinics,46
Ahilyanagar,2019,Srigonda,Maternity Wards,84
Ahilyanagar,2019,Srigonda,Number of Beds,733
Ahilyanagar,2019,Karjat,Hospitals,58
Ahilyanagar,2019,Karjat,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Karjat,Clinics,20
Ahilyanagar,2019,Karjat,Maternity Wards,50
Ahilyanagar,2019,Karjat,Number of Beds,236
Ahilyanagar,2019,Jamkhed,Hospitals,26
Ahilyanagar,2019,Jamkhed,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2019,Jamkhed,Clinics,7
Ahilyanagar,2019,Jamkhed,Maternity Wards,26
Ahilyanagar,2019,Jamkhed,Number of Beds,76
Ahilyanagar,2020,Akole,Hospitals,19
Ahilyanagar,2020,Akole,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Akole,Clinics,91
Ahilyanagar,2020,Akole,Maternity Wards,16
Ahilyanagar,2020,Akole,Number of Beds,64
Ahilyanagar,2020,Sangamner,Hospitals,109
Ahilyanagar,2020,Sangamner,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Sangamner,Clinics,148
Ahilyanagar,2020,Sangamner,Maternity Wards,33
Ahilyanagar,2020,Sangamner,Number of Beds,2559
Ahilyanagar,2020,Kopargaon,Hospitals,45
Ahilyanagar,2020,Kopargaon,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Kopargaon,Clinics,100
Ahilyanagar,2020,Kopargaon,Maternity Wards,22
Ahilyanagar,2020,Kopargaon,Number of Beds,514
Ahilyanagar,2020,Rahata,Hospitals,26
Ahilyanagar,2020,Rahata,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Rahata,Clinics,210
Ahilyanagar,2020,Rahata,Maternity Wards,30
Ahilyanagar,2020,Rahata,Number of Beds,1859
Ahilyanagar,2020,Srirampur,Hospitals,73
Ahilyanagar,2020,Srirampur,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Srirampur,Clinics,213
Ahilyanagar,2020,Srirampur,Maternity Wards,25
Ahilyanagar,2020,Srirampur,Number of Beds,1314
Ahilyanagar,2020,Nevasa,Hospitals,2
Ahilyanagar,2020,Nevasa,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Nevasa,Clinics,153
Ahilyanagar,2020,Nevasa,Maternity Wards,20
Ahilyanagar,2020,Nevasa,Number of Beds,590
Ahilyanagar,2020,Shevgaon,Hospitals,2
Ahilyanagar,2020,Shevgaon,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Shevgaon,Clinics,89
Ahilyanagar,2020,Shevgaon,Maternity Wards,5
Ahilyanagar,2020,Shevgaon,Number of Beds,376
Ahilyanagar,2020,Pathardi,Hospitals,24
Ahilyanagar,2020,Pathardi,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Pathardi,Clinics,54
Ahilyanagar,2020,Pathardi,Maternity Wards,24
Ahilyanagar,2020,Pathardi,Number of Beds,218
Ahilyanagar,2020,Nagar,Hospitals,217
Ahilyanagar,2020,Nagar,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Nagar,Clinics,598
Ahilyanagar,2020,Nagar,Maternity Wards,62
Ahilyanagar,2020,Nagar,Number of Beds,6215
Ahilyanagar,2020,Rahuri,Hospitals,114
Ahilyanagar,2020,Rahuri,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Rahuri,Clinics,104
Ahilyanagar,2020,Rahuri,Maternity Wards,49
Ahilyanagar,2020,Rahuri,Number of Beds,1225
Ahilyanagar,2020,Parner,Hospitals,2
Ahilyanagar,2020,Parner,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Parner,Clinics,119
Ahilyanagar,2020,Parner,Maternity Wards,36
Ahilyanagar,2020,Parner,Number of Beds,275
Ahilyanagar,2020,Srigonda,Hospitals,56
Ahilyanagar,2020,Srigonda,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Srigonda,Clinics,166
Ahilyanagar,2020,Srigonda,Maternity Wards,48
Ahilyanagar,2020,Srigonda,Number of Beds,586
Ahilyanagar,2020,Karjat,Hospitals,0
Ahilyanagar,2020,Karjat,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Karjat,Clinics,43
Ahilyanagar,2020,Karjat,Maternity Wards,19
Ahilyanagar,2020,Karjat,Number of Beds,210
Ahilyanagar,2020,Jamkhed,Hospitals,0
Ahilyanagar,2020,Jamkhed,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2020,Jamkhed,Clinics,115
Ahilyanagar,2020,Jamkhed,Maternity Wards,7
Ahilyanagar,2020,Jamkhed,Number of Beds,14
Ahilyanagar,2021,Akole,Hospitals,19
Ahilyanagar,2021,Akole,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Akole,Clinics,92
Ahilyanagar,2021,Akole,Maternity Wards,16
Ahilyanagar,2021,Akole,Number of Beds,125
Ahilyanagar,2021,Sangamner,Hospitals,109
Ahilyanagar,2021,Sangamner,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Sangamner,Clinics,149
Ahilyanagar,2021,Sangamner,Maternity Wards,33
Ahilyanagar,2021,Sangamner,Number of Beds,2572
Ahilyanagar,2021,Kopargaon,Hospitals,45
Ahilyanagar,2021,Kopargaon,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Kopargaon,Clinics,124
Ahilyanagar,2021,Kopargaon,Maternity Wards,23
Ahilyanagar,2021,Kopargaon,Number of Beds,850
Ahilyanagar,2021,Rahata,Hospitals,26
Ahilyanagar,2021,Rahata,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Rahata,Clinics,212
Ahilyanagar,2021,Rahata,Maternity Wards,39
Ahilyanagar,2021,Rahata,Number of Beds,1853
Ahilyanagar,2021,Srirampur,Hospitals,75
Ahilyanagar,2021,Srirampur,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Srirampur,Clinics,249
Ahilyanagar,2021,Srirampur,Maternity Wards,26
Ahilyanagar,2021,Srirampur,Number of Beds,1324
Ahilyanagar,2021,Nevasa,Hospitals,4
Ahilyanagar,2021,Nevasa,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Nevasa,Clinics,154
Ahilyanagar,2021,Nevasa,Maternity Wards,25
Ahilyanagar,2021,Nevasa,Number of Beds,385
Ahilyanagar,2021,Shevgaon,Hospitals,3
Ahilyanagar,2021,Shevgaon,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Shevgaon,Clinics,92
Ahilyanagar,2021,Shevgaon,Maternity Wards,8
Ahilyanagar,2021,Shevgaon,Number of Beds,664
Ahilyanagar,2021,Pathardi,Hospitals,24
Ahilyanagar,2021,Pathardi,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Pathardi,Clinics,54
Ahilyanagar,2021,Pathardi,Maternity Wards,24
Ahilyanagar,2021,Pathardi,Number of Beds,227
Ahilyanagar,2021,Nagar,Hospitals,207
Ahilyanagar,2021,Nagar,"Specialty Hospitals (Cancer, TB, etc)",1
Ahilyanagar,2021,Nagar,Clinics,417
Ahilyanagar,2021,Nagar,Maternity Wards,90
Ahilyanagar,2021,Nagar,Number of Beds,5692
Ahilyanagar,2021,Rahuri,Hospitals,115
Ahilyanagar,2021,Rahuri,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Rahuri,Clinics,107
Ahilyanagar,2021,Rahuri,Maternity Wards,10
Ahilyanagar,2021,Rahuri,Number of Beds,1288
Ahilyanagar,2021,Parner,Hospitals,2
Ahilyanagar,2021,Parner,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Parner,Clinics,121
Ahilyanagar,2021,Parner,Maternity Wards,34
Ahilyanagar,2021,Parner,Number of Beds,597
Ahilyanagar,2021,Srigonda,Hospitals,55
Ahilyanagar,2021,Srigonda,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Srigonda,Clinics,169
Ahilyanagar,2021,Srigonda,Maternity Wards,49
Ahilyanagar,2021,Srigonda,Number of Beds,592
Ahilyanagar,2021,Karjat,Hospitals,0
Ahilyanagar,2021,Karjat,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Karjat,Clinics,43
Ahilyanagar,2021,Karjat,Maternity Wards,19
Ahilyanagar,2021,Karjat,Number of Beds,210
Ahilyanagar,2021,Jamkhed,Hospitals,0
Ahilyanagar,2021,Jamkhed,"Specialty Hospitals (Cancer, TB, etc)",0
Ahilyanagar,2021,Jamkhed,Clinics,115
Ahilyanagar,2021,Jamkhed,Maternity Wards,7
Ahilyanagar,2021,Jamkhed,Number of Beds,14
Akola,2019,Telhara,Hospitals,5
Akola,2019,Telhara,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2019,Telhara,Clinics,88
Akola,2019,Telhara,Maternity Wards,5
Akola,2019,Telhara,Number of Beds,39
Akola,2019,Akot,Hospitals,15
Akola,2019,Akot,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2019,Akot,Clinics,156
Akola,2019,Akot,Maternity Wards,17
Akola,2019,Akot,Number of Beds,127
Akola,2019,Balapur,Hospitals,3
Akola,2019,Balapur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2019,Balapur,Clinics,87
Akola,2019,Balapur,Maternity Wards,8
Akola,2019,Balapur,Number of Beds,25
Akola,2019,Akola,Hospitals,101
Akola,2019,Akola,"Specialty Hospitals (Cancer, TB, etc)",6
Akola,2019,Akola,Clinics,145
Akola,2019,Akola,Maternity Wards,47
Akola,2019,Akola,Number of Beds,760
Akola,2019,Murtijapur,Hospitals,15
Akola,2019,Murtijapur,"Specialty Hospitals (Cancer, TB, etc)",1
Akola,2019,Murtijapur,Clinics,77
Akola,2019,Murtijapur,Maternity Wards,26
Akola,2019,Murtijapur,Number of Beds,114
Akola,2019,Patur,Hospitals,0
Akola,2019,Patur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2019,Patur,Clinics,42
Akola,2019,Patur,Maternity Wards,2
Akola,2019,Patur,Number of Beds,8
Akola,2019,Barshitakali,Hospitals,1
Akola,2019,Barshitakali,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2019,Barshitakali,Clinics,91
Akola,2019,Barshitakali,Maternity Wards,2
Akola,2019,Barshitakali,Number of Beds,35
Akola,2020,Telhara,Hospitals,5
Akola,2020,Telhara,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2020,Telhara,Clinics,88
Akola,2020,Telhara,Maternity Wards,5
Akola,2020,Telhara,Number of Beds,48
Akola,2020,Akot,Hospitals,15
Akola,2020,Akot,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2020,Akot,Clinics,156
Akola,2020,Akot,Maternity Wards,17
Akola,2020,Akot,Number of Beds,138
Akola,2020,Balapur,Hospitals,3
Akola,2020,Balapur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2020,Balapur,Clinics,87
Akola,2020,Balapur,Maternity Wards,8
Akola,2020,Balapur,Number of Beds,35
Akola,2020,Akola,Hospitals,101
Akola,2020,Akola,"Specialty Hospitals (Cancer, TB, etc)",6
Akola,2020,Akola,Clinics,145
Akola,2020,Akola,Maternity Wards,47
Akola,2020,Akola,Number of Beds,934
Akola,2020,Murtijapur,Hospitals,15
Akola,2020,Murtijapur,"Specialty Hospitals (Cancer, TB, etc)",1
Akola,2020,Murtijapur,Clinics,77
Akola,2020,Murtijapur,Maternity Wards,26
Akola,2020,Murtijapur,Number of Beds,139
Akola,2020,Patur,Hospitals,0
Akola,2020,Patur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2020,Patur,Clinics,42
Akola,2020,Patur,Maternity Wards,2
Akola,2020,Patur,Number of Beds,12
Akola,2020,Barshitakali,Hospitals,1
Akola,2020,Barshitakali,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2020,Barshitakali,Clinics,91
Akola,2020,Barshitakali,Maternity Wards,2
Akola,2020,Barshitakali,Number of Beds,42
Akola,2021,Telhara,Hospitals,4
Akola,2021,Telhara,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2021,Telhara,Clinics,37
Akola,2021,Telhara,Maternity Wards,2
Akola,2021,Telhara,Number of Beds,15
Akola,2021,Akot,Hospitals,42
Akola,2021,Akot,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2021,Akot,Clinics,139
Akola,2021,Akot,Maternity Wards,12
Akola,2021,Akot,Number of Beds,266
Akola,2021,Balapur,Hospitals,4
Akola,2021,Balapur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2021,Balapur,Clinics,53
Akola,2021,Balapur,Maternity Wards,2
Akola,2021,Balapur,Number of Beds,15
Akola,2021,Akola,Hospitals,319
Akola,2021,Akola,"Specialty Hospitals (Cancer, TB, etc)",6
Akola,2021,Akola,Clinics,675
Akola,2021,Akola,Maternity Wards,65
Akola,2021,Akola,Number of Beds,4086
Akola,2021,Murtijapur,Hospitals,20
Akola,2021,Murtijapur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2021,Murtijapur,Clinics,93
Akola,2021,Murtijapur,Maternity Wards,4
Akola,2021,Murtijapur,Number of Beds,240
Akola,2021,Patur,Hospitals,0
Akola,2021,Patur,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2021,Patur,Clinics,42
Akola,2021,Patur,Maternity Wards,0
Akola,2021,Patur,Number of Beds,0
Akola,2021,Barshitakali,Hospitals,0
Akola,2021,Barshitakali,"Specialty Hospitals (Cancer, TB, etc)",0
Akola,2021,Barshitakali,Clinics,91
Akola,2021,Barshitakali,Maternity Wards,0
Akola,2021,Barshitakali,Number of Beds,0
Amravati,2012,Dharani,Hospitals,1
Amravati,2012,Dharani,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Dharani,Clinics,9
Amravati,2012,Dharani,Maternity Wards,2
Amravati,2012,Dharani,Number of Beds,9
Amravati,2012,Chikhraldara,Hospitals,0
Amravati,2012,Chikhraldara,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Chikhraldara,Clinics,9
Amravati,2012,Chikhraldara,Maternity Wards,0
Amravati,2012,Chikhraldara,Number of Beds,0
Amravati,2012,Anjangaon Su,Hospitals,0
Amravati,2012,Anjangaon Su,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Anjangaon Su,Clinics,50
Amravati,2012,Anjangaon Su,Maternity Wards,8
Amravati,2012,Anjangaon Su,Number of Beds,61
Amravati,2012,Achalpur,Hospitals,12
Amravati,2012,Achalpur,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Achalpur,Clinics,76
Amravati,2012,Achalpur,Maternity Wards,10
Amravati,2012,Achalpur,Number of Beds,243
Amravati,2012,Chandurbazar,Hospitals,2
Amravati,2012,Chandurbazar,"Specialty Hospitals (Cancer, TB, etc)",1
Amravati,2012,Chandurbazar,Clinics,27
Amravati,2012,Chandurbazar,Maternity Wards,3
Amravati,2012,Chandurbazar,Number of Beds,28
Amravati,2012,Morshi,Hospitals,0
Amravati,2012,Morshi,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Morshi,Clinics,36
Amravati,2012,Morshi,Maternity Wards,4
Amravati,2012,Morshi,Number of Beds,28
Amravati,2012,Warud,Hospitals,6
Amravati,2012,Warud,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Warud,Clinics,34
Amravati,2012,Warud,Maternity Wards,5
Amravati,2012,Warud,Number of Beds,116
Amravati,2012,Tivas,Hospitals,1
Amravati,2012,Tivas,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Tivas,Clinics,11
Amravati,2012,Tivas,Maternity Wards,0
Amravati,2012,Tivas,Number of Beds,60
Amravati,2012,Amravati,Hospitals,250
Amravati,2012,Amravati,"Specialty Hospitals (Cancer, TB, etc)",2
Amravati,2012,Amravati,Clinics,972
Amravati,2012,Amravati,Maternity Wards,133
Amravati,2012,Amravati,Number of Beds,2169
Amravati,2012,Bhatkuli,Hospitals,1
Amravati,2012,Bhatkuli,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Bhatkuli,Clinics,10
Amravati,2012,Bhatkuli,Maternity Wards,0
Amravati,2012,Bhatkuli,Number of Beds,10
Amravati,2012,Daryapur,Hospitals,0
Amravati,2012,Daryapur,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Daryapur,Clinics,42
Amravati,2012,Daryapur,Maternity Wards,4
Amravati,2012,Daryapur,Number of Beds,85
Amravati,2012,Nandgaon Kh,Hospitals,2
Amravati,2012,Nandgaon Kh,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Nandgaon Kh,Clinics,3
Amravati,2012,Nandgaon Kh,Maternity Wards,0
Amravati,2012,Nandgaon Kh,Number of Beds,4
Amravati,2012,Chandur Railway,Hospitals,0
Amravati,2012,Chandur Railway,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Chandur Railway,Clinics,15
Amravati,2012,Chandur Railway,Maternity Wards,0
Amravati,2012,Chandur Railway,Number of Beds,0
Amravati,2012,Dhamangaon Re,Hospitals,1
Amravati,2012,Dhamangaon Re,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2012,Dhamangaon Re,Clinics,22
Amravati,2012,Dhamangaon Re,Maternity Wards,1
Amravati,2012,Dhamangaon Re,Number of Beds,14
Amravati,2013,Dharani,Hospitals,1
Amravati,2013,Dharani,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Dharani,Clinics,9
Amravati,2013,Dharani,Maternity Wards,2
Amravati,2013,Dharani,Number of Beds,11
Amravati,2013,Chikhraldara,Hospitals,0
Amravati,2013,Chikhraldara,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Chikhraldara,Clinics,9
Amravati,2013,Chikhraldara,Maternity Wards,0
Amravati,2013,Chikhraldara,Number of Beds,0
Amravati,2013,Anjangaon Su,Hospitals,0
Amravati,2013,Anjangaon Su,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Anjangaon Su,Clinics,50
Amravati,2013,Anjangaon Su,Maternity Wards,8
Amravati,2013,Anjangaon Su,Number of Beds,61
Amravati,2013,Achalpur,Hospitals,11
Amravati,2013,Achalpur,"Specialty Hospitals (Cancer, TB, etc)",1
Amravati,2013,Achalpur,Clinics,76
Amravati,2013,Achalpur,Maternity Wards,10
Amravati,2013,Achalpur,Number of Beds,243
Amravati,2013,Chandurbazar,Hospitals,2
Amravati,2013,Chandurbazar,"Specialty Hospitals (Cancer, TB, etc)",1
Amravati,2013,Chandurbazar,Clinics,27
Amravati,2013,Chandurbazar,Maternity Wards,3
Amravati,2013,Chandurbazar,Number of Beds,28
Amravati,2013,Morshi,Hospitals,0
Amravati,2013,Morshi,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Morshi,Clinics,36
Amravati,2013,Morshi,Maternity Wards,4
Amravati,2013,Morshi,Number of Beds,28
Amravati,2013,Warud,Hospitals,6
Amravati,2013,Warud,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Warud,Clinics,34
Amravati,2013,Warud,Maternity Wards,5
Amravati,2013,Warud,Number of Beds,116
Amravati,2013,Tivas,Hospitals,1
Amravati,2013,Tivas,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Tivas,Clinics,11
Amravati,2013,Tivas,Maternity Wards,0
Amravati,2013,Tivas,Number of Beds,60
Amravati,2013,Amravati,Hospitals,72
Amravati,2013,Amravati,"Specialty Hospitals (Cancer, TB, etc)",2
Amravati,2013,Amravati,Clinics,972
Amravati,2013,Amravati,Maternity Wards,59
Amravati,2013,Amravati,Number of Beds,2169
Amravati,2013,Bhatkuli,Hospitals,1
Amravati,2013,Bhatkuli,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Bhatkuli,Clinics,10
Amravati,2013,Bhatkuli,Maternity Wards,0
Amravati,2013,Bhatkuli,Number of Beds,10
Amravati,2013,Daryapur,Hospitals,0
Amravati,2013,Daryapur,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Daryapur,Clinics,42
Amravati,2013,Daryapur,Maternity Wards,4
Amravati,2013,Daryapur,Number of Beds,85
Amravati,2013,Nandgaon Kh,Hospitals,2
Amravati,2013,Nandgaon Kh,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Nandgaon Kh,Clinics,3
Amravati,2013,Nandgaon Kh,Maternity Wards,1
Amravati,2013,Nandgaon Kh,Number of Beds,6
Amravati,2013,Chandur Railway,Hospitals,0
Amravati,2013,Chandur Railway,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Chandur Railway,Clinics,15
Amravati,2013,Chandur Railway,Maternity Wards,0
Amravati,2013,Chandur Railway,Number of Beds,0
Amravati,2013,Dhamangaon Re,Hospitals,1
Amravati,2013,Dhamangaon Re,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2013,Dhamangaon Re,Clinics,22
Amravati,2013,Dhamangaon Re,Maternity Wards,1
Amravati,2013,Dhamangaon Re,Number of Beds,23
Amravati,2014,Dharani,Hospitals,1
Amravati,2014,Dharani,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2014,Dharani,Clinics,9
Amravati,2014,Dharani,Maternity Wards,2
Amravati,2014,Dharani,Number of Beds,11
Amravati,2014,Chikhraldara,Hospitals,0
Amravati,2014,Chikhraldara,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2014,Chikhraldara,Clinics,9
Amravati,2014,Chikhraldara,Maternity Wards,0
Amravati,2014,Chikhraldara,Number of Beds,0
Amravati,2014,Anjangaon Su,Hospitals,0
Amravati,2014,Anjangaon Su,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2014,Anjangaon Su,Clinics,50
Amravati,2014,Anjangaon Su,Maternity Wards,8
Amravati,2014,Anjangaon Su,Number of Beds,61
Amravati,2014,Achalpur,Hospitals,11
Amravati,2014,Achalpur,"Specialty Hospitals (Cancer, TB, etc)",1
Amravati,2014,Achalpur,Clinics,76
Amravati,2014,Achalpur,Maternity Wards,10
Amravati,2014,Achalpur,Number of Beds,243
Amravati,2014,Chandurbazar,Hospitals,2
Amravati,2014,Chandurbazar,"Specialty Hospitals (Cancer, TB, etc)",1
Amravati,2014,Chandurbazar,Clinics,27
Amravati,2014,Chandurbazar,Maternity Wards,3
Amravati,2014,Chandurbazar,Number of Beds,28
Amravati,2014,Morshi,Hospitals,0
Amravati,2014,Morshi,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2014,Morshi,Clinics,36
Amravati,2014,Morshi,Maternity Wards,4
Amravati,2014,Morshi,Number of Beds,28
Amravati,2014,Warud,Hospitals,6
Amravati,2014,Warud,"Specialty Hospitals (Cancer, TB, etc)",0
Amravati,2014,Warud,Clinics,34
Amravati,2014,Warud,Maternity Wards,5
Amravati,2014,Warud,Number of Beds,116
Amravati,2014,Tivas,Hospitals,1
Amravati,2014,Tivas,"Specialty Hospitals (Cancer, TB, etc)",0
