District,Year,Taluka,Select Facility,Number
Amravati,2019,Dharani,Primary Health Centres,6
Amravati,2019,Dharani,Sub-Centres,51
Amravati,2019,Dharani,Doctors/Vaids,32
Amravati,2019,Dharani,Number of Beds,86
Amravati,2019,Dharani,Beds for Women,20
Amravati,2019,Dharani,Beds for Children,5
Amravati,2019,Chikhraldara,Hospitals,2
Amravati,2019,Chikhraldara,Clinics,9
Amravati,2019,Chikhraldara,Maternity Wards,0
Amravati,2019,Chikhraldara,Primary Health Centres,5
Amravati,2019,Chikhraldara,Sub-Centres,40
Amravati,2019,Chikhraldara,Doctors/Vaids,27
Amravati,2019,Chikhraldara,Number of Beds,90
Amravati,2019,Chikhraldara,Beds for Women,30
Amravati,2019,Chikhraldara,Beds for Children,4
Amravati,2019,Anjangaon Su,Hospitals,1
Amravati,2019,Anjangaon Su,Clinics,4
Amravati,2019,Anjangaon Su,Maternity Wards,1
Amravati,2019,Anjangaon Su,Primary Health Centres,3
Amravati,2019,Anjangaon Su,Sub-Centres,16
Amravati,2019,Anjangaon Su,Doctors/Vaids,10
Amravati,2019,Anjangaon Su,Number of Beds,48
Amravati,2019,Anjangaon Su,Beds for Women,15
Amravati,2019,Anjangaon Su,Beds for Children,2
Amravati,2019,Achalpur,Hospitals,2
Amravati,2019,Achalpur,Clinics,8
Amravati,2019,Achalpur,Maternity Wards,0
Amravati,2019,Achalpur,Primary Health Centres,3
Amravati,2019,Achalpur,Sub-Centres,25
Amravati,2019,Achalpur,Doctors/Vaids,33
Amravati,2019,Achalpur,Number of Beds,138
Amravati,2019,Achalpur,Beds for Women,60
Amravati,2019,Achalpur,Beds for Children,10
Amravati,2019,Chandurbazar,Hospitals,1
Amravati,2019,Chandurbazar,Clinics,13
Amravati,2019,Chandurbazar,Maternity Wards,2
Amravati,2019,Chandurbazar,Primary Health Centres,5
Amravati,2019,Chandurbazar,Sub-Centres,26
Amravati,2019,Chandurbazar,Doctors/Vaids,24
Amravati,2019,Chandurbazar,Number of Beds,60
Amravati,2019,Chandurbazar,Beds for Women,15
Amravati,2019,Chandurbazar,Beds for Children,2
Amravati,2019,Morshi,Hospitals,1
Amravati,2019,Morshi,Clinics,7
Amravati,2019,Morshi,Maternity Wards,0
Amravati,2019,Morshi,Primary Health Centres,5
Amravati,2019,Morshi,Sub-Centres,21
Amravati,2019,Morshi,Doctors/Vaids,27
Amravati,2019,Morshi,Number of Beds,80
Amravati,2019,Morshi,Beds for Women,20
Amravati,2019,Morshi,Beds for Children,5
Amravati,2019,Warud,Hospitals,1
Amravati,2019,Warud,Clinics,7
Amravati,2019,Warud,Maternity Wards,1
Amravati,2019,Warud,Primary Health Centres,6
Amravati,2019,Warud,Sub-Centres,22
Amravati,2019,Warud,Doctors/Vaids,23
Amravati,2019,Warud,Number of Beds,66
Amravati,2019,Warud,Beds for Women,15
Amravati,2019,Warud,Beds for Children,2
Amravati,2019,Tivas,Hospitals,1
Amravati,2019,Tivas,Clinics,5
Amravati,2019,Tivas,Maternity Wards,0
Amravati,2019,Tivas,Primary Health Centres,3
Amravati,2019,Tivas,Sub-Centres,17
Amravati,2019,Tivas,Doctors/Vaids,20
Amravati,2019,Tivas,Number of Beds,68
Amravati,2019,Tivas,Beds for Women,20
Amravati,2019,Tivas,Beds for Children,3
Amravati,2019,Amravati,Hospitals,4
Amravati,2019,Amravati,"Specialty Hospitals (Cancer, TB etc.)",2
Amravati,2019,Amravati,Clinics,22
Amravati,2019,Amravati,Maternity Wards,3
Amravati,2019,Amravati,Primary Health Centres,4
Amravati,2019,Amravati,Sub-Centres,23
Amravati,2019,Amravati,Doctors/Vaids,229
Amravati,2019,Amravati,Number of Beds,1733
Amravati,2019,Amravati,Beds for Women,658
Amravati,2019,Amravati,Beds for Children,219
Amravati,2019,Bhatkuli,Hospitals,1
Amravati,2019,Bhatkuli,Clinics,10
Amravati,2019,Bhatkuli,Maternity Wards,0
Amravati,2019,Bhatkuli,Primary Health Centres,3
Amravati,2019,Bhatkuli,Sub-Centres,18
Amravati,2019,Bhatkuli,Doctors/Vaids,21
Amravati,2019,Bhatkuli,Number of Beds,48
Amravati,2019,Bhatkuli,Beds for Women,15
Amravati,2019,Bhatkuli,Beds for Children,2
Amravati,2019,Daryapur,Hospitals,1
Amravati,2019,Daryapur,Clinics,10
Amravati,2019,Daryapur,Maternity Wards,0
Amravati,2019,Daryapur,Primary Health Centres,4
Amravati,2019,Daryapur,Sub-Centres,24
Amravati,2019,Daryapur,Doctors/Vaids,25
Amravati,2019,Daryapur,Number of Beds,74
Amravati,2019,Daryapur,Beds for Women,20
Amravati,2019,Daryapur,Beds for Children,5
Amravati,2019,Nandgaon Kh,Hospitals,1
Amravati,2019,Nandgaon Kh,Clinics,10
Amravati,2019,Nandgaon Kh,Maternity Wards,0
Amravati,2019,Nandgaon Kh,Primary Health Centres,5
Amravati,2019,Nandgaon Kh,Sub-Centres,21
Amravati,2019,Nandgaon Kh,Doctors/Vaids,28
Amravati,2019,Nandgaon Kh,Number of Beds,80
Amravati,2019,Nandgaon Kh,Beds for Women,20
Amravati,2019,Nandgaon Kh,Beds for Children,3
Amravati,2019,Chandur Railway,Hospitals,1
Amravati,2019,Chandur Railway,Clinics,2
Amravati,2019,Chandur Railway,Maternity Wards,0
Amravati,2019,Chandur Railway,Primary Health Centres,3
Amravati,2019,Chandur Railway,Sub-Centres,14
Amravati,2019,Chandur Railway,Doctors/Vaids,15
Amravati,2019,Chandur Railway,Number of Beds,48
Amravati,2019,Chandur Railway,Beds for Women,15
Amravati,2019,Chandur Railway,Beds for Children,2
Amravati,2019,Dhamangaon Re,Hospitals,1
Amravati,2019,Dhamangaon Re,Clinics,3
Amravati,2019,Dhamangaon Re,Maternity Wards,0
Amravati,2019,Dhamangaon Re,Primary Health Centres,4
Amravati,2019,Dhamangaon Re,Sub-Centres,20
Amravati,2019,Dhamangaon Re,Doctors/Vaids,13
Amravati,2019,Dhamangaon Re,Number of Beds,54
Amravati,2019,Dhamangaon Re,Beds for Women,15
Amravati,2019,Dhamangaon Re,Beds for Children,2
Amravati,2020,Dharani,Hospitals,1
Amravati,2020,Dharani,Clinics,9
Amravati,2020,Dharani,Maternity Wards,0
Amravati,2020,Dharani,Primary Health Centres,6
Amravati,2020,Dharani,Sub-Centres,51
Amravati,2020,Dharani,Doctors/Vaids,32
Amravati,2020,Dharani,Number of Beds,86
Amravati,2020,Dharani,Beds for Women,20
Amravati,2020,Dharani,Beds for Children,5
Amravati,2020,Chikhraldara,Hospitals,2
Amravati,2020,Chikhraldara,Clinics,9
Amravati,2020,Chikhraldara,Maternity Wards,0
Amravati,2020,Chikhraldara,Primary Health Centres,5
Amravati,2020,Chikhraldara,Sub-Centres,40
Amravati,2020,Chikhraldara,Doctors/Vaids,27
Amravati,2020,Chikhraldara,Number of Beds,90
Amravati,2020,Chikhraldara,Beds for Women,30
Amravati,2020,Chikhraldara,Beds for Children,4
Amravati,2020,Anjangaon Su,Hospitals,1
Amravati,2020,Anjangaon Su,Clinics,4
Amravati,2020,Anjangaon Su,Maternity Wards,1
Amravati,2020,Anjangaon Su,Primary Health Centres,3
Amravati,2020,Anjangaon Su,Sub-Centres,16
Amravati,2020,Anjangaon Su,Doctors/Vaids,10
Amravati,2020,Anjangaon Su,Number of Beds,48
Amravati,2020,Anjangaon Su,Beds for Women,15
Amravati,2020,Anjangaon Su,Beds for Children,2
Amravati,2020,Achalpur,Hospitals,2
Amravati,2020,Achalpur,Clinics,8
Amravati,2020,Achalpur,Maternity Wards,0
Amravati,2020,Achalpur,Primary Health Centres,3
Amravati,2020,Achalpur,Sub-Centres,25
Amravati,2020,Achalpur,Doctors/Vaids,33
Amravati,2020,Achalpur,Number of Beds,138
Amravati,2020,Achalpur,Beds for Women,60
Amravati,2020,Achalpur,Beds for Children,10
Amravati,2020,Chandurbazar,Hospitals,1
Amravati,2020,Chandurbazar,Clinics,13
Amravati,2020,Chandurbazar,Maternity Wards,2
Amravati,2020,Chandurbazar,Primary Health Centres,5
Amravati,2020,Chandurbazar,Sub-Centres,26
Amravati,2020,Chandurbazar,Doctors/Vaids,24
Amravati,2020,Chandurbazar,Number of Beds,60
Amravati,2020,Chandurbazar,Beds for Women,15
Amravati,2020,Chandurbazar,Beds for Children,2
Amravati,2020,Morshi,Hospitals,1
Amravati,2020,Morshi,Clinics,7
Amravati,2020,Morshi,Maternity Wards,0
Amravati,2020,Morshi,Primary Health Centres,5
Amravati,2020,Morshi,Sub-Centres,21
Amravati,2020,Morshi,Doctors/Vaids,27
Amravati,2020,Morshi,Number of Beds,80
Amravati,2020,Morshi,Beds for Women,20
Amravati,2020,Morshi,Beds for Children,5
Amravati,2020,Warud,Hospitals,1
Amravati,2020,Warud,Clinics,7
Amravati,2020,Warud,Maternity Wards,1
Amravati,2020,Warud,Primary Health Centres,6
Amravati,2020,Warud,Sub-Centres,22
Amravati,2020,Warud,Doctors/Vaids,23
Amravati,2020,Warud,Number of Beds,66
Amravati,2020,Warud,Beds for Women,15
Amravati,2020,Warud,Beds for Children,2
Amravati,2020,Tivas,Hospitals,1
Amravati,2020,Tivas,Clinics,5
Amravati,2020,Tivas,Maternity Wards,0
Amravati,2020,Tivas,Primary Health Centres,3
Amravati,2020,Tivas,Sub-Centres,17
Amravati,2020,Tivas,Doctors/Vaids,20
Amravati,2020,Tivas,Number of Beds,68
Amravati,2020,Tivas,Beds for Women,20
Amravati,2020,Tivas,Beds for Children,3
Amravati,2020,Amravati,Hospitals,4
Amravati,2020,Amravati,"Specialty Hospitals (Cancer, TB etc.)",2
Amravati,2020,Amravati,Clinics,22
Amravati,2020,Amravati,Maternity Wards,3
Amravati,2020,Amravati,Primary Health Centres,4
Amravati,2020,Amravati,Sub-Centres,23
Amravati,2020,Amravati,Doctors/Vaids,239
Amravati,2020,Amravati,Number of Beds,1532
Amravati,2020,Amravati,Beds for Women,406
Amravati,2020,Amravati,Beds for Children,197
Amravati,2020,Bhatkuli,Hospitals,1
Amravati,2020,Bhatkuli,Clinics,10
Amravati,2020,Bhatkuli,Maternity Wards,0
Amravati,2020,Bhatkuli,Primary Health Centres,3
Amravati,2020,Bhatkuli,Sub-Centres,18
Amravati,2020,Bhatkuli,Doctors/Vaids,21
Amravati,2020,Bhatkuli,Number of Beds,48
Amravati,2020,Bhatkuli,Beds for Women,15
Amravati,2020,Bhatkuli,Beds for Children,2
Amravati,2020,Daryapur,Hospitals,1
Amravati,2020,Daryapur,Clinics,10
Amravati,2020,Daryapur,Maternity Wards,0
Amravati,2020,Daryapur,Primary Health Centres,4
Amravati,2020,Daryapur,Sub-Centres,24
Amravati,2020,Daryapur,Doctors/Vaids,25
Amravati,2020,Daryapur,Number of Beds,74
Amravati,2020,Daryapur,Beds for Women,20
Amravati,2020,Daryapur,Beds for Children,5
Amravati,2020,Nandgaon Kh,Hospitals,1
Amravati,2020,Nandgaon Kh,Clinics,10
Amravati,2020,Nandgaon Kh,Maternity Wards,0
Amravati,2020,Nandgaon Kh,Primary Health Centres,5
Amravati,2020,Nandgaon Kh,Sub-Centres,21
Amravati,2020,Nandgaon Kh,Doctors/Vaids,28
Amravati,2020,Nandgaon Kh,Number of Beds,80
Amravati,2020,Nandgaon Kh,Beds for Women,20
Amravati,2020,Nandgaon Kh,Beds for Children,3
Amravati,2020,Chandur Railway,Hospitals,1
Amravati,2020,Chandur Railway,Clinics,2
Amravati,2020,Chandur Railway,Maternity Wards,0
Amravati,2020,Chandur Railway,Primary Health Centres,3
Amravati,2020,Chandur Railway,Sub-Centres,14
Amravati,2020,Chandur Railway,Doctors/Vaids,15
Amravati,2020,Chandur Railway,Number of Beds,48
Amravati,2020,Chandur Railway,Beds for Women,15
Amravati,2020,Chandur Railway,Beds for Children,2
Amravati,2020,Dhamangaon Re,Hospitals,1
Amravati,2020,Dhamangaon Re,Clinics,3
Amravati,2020,Dhamangaon Re,Maternity Wards,0
Amravati,2020,Dhamangaon Re,Primary Health Centres,4
Amravati,2020,Dhamangaon Re,Sub-Centres,20
Amravati,2020,Dhamangaon Re,Doctors/Vaids,13
Amravati,2020,Dhamangaon Re,Number of Beds,54
Amravati,2020,Dhamangaon Re,Beds for Women,15
Amravati,2020,Dhamangaon Re,Beds for Children,2
Amravati,2021,Dharani,Hospitals,1
Amravati,2021,Dharani,Clinics,9
Amravati,2021,Dharani,Maternity Wards,0
Amravati,2021,Dharani,Primary Health Centres,6
Amravati,2021,Dharani,Sub-Centres,51
Amravati,2021,Dharani,Doctors/Vaids,33
Amravati,2021,Dharani,Number of Beds,86
Amravati,2021,Dharani,Beds for Women,20
Amravati,2021,Dharani,Beds for Children,5
Amravati,2021,Chikhraldara,Hospitals,2
Amravati,2021,Chikhraldara,Clinics,9
Amravati,2021,Chikhraldara,Maternity Wards,0
Amravati,2021,Chikhraldara,Primary Health Centres,5
Amravati,2021,Chikhraldara,Sub-Centres,40
Amravati,2021,Chikhraldara,Doctors/Vaids,28
Amravati,2021,Chikhraldara,Number of Beds,90
Amravati,2021,Chikhraldara,Beds for Women,30
Amravati,2021,Chikhraldara,Beds for Children,4
Amravati,2021,Anjangaon Su,Hospitals,1
Amravati,2021,Anjangaon Su,Clinics,4
Amravati,2021,Anjangaon Su,Maternity Wards,1
Amravati,2021,Anjangaon Su,Primary Health Centres,3
Amravati,2021,Anjangaon Su,Sub-Centres,16
Amravati,2021,Anjangaon Su,Doctors/Vaids,13
Amravati,2021,Anjangaon Su,Number of Beds,48
Amravati,2021,Anjangaon Su,Beds for Women,15
Amravati,2021,Anjangaon Su,Beds for Children,2
Amravati,2021,Achalpur,Hospitals,2
Amravati,2021,Achalpur,Clinics,8
Amravati,2021,Achalpur,Maternity Wards,0
Amravati,2021,Achalpur,Primary Health Centres,3
Amravati,2021,Achalpur,Sub-Centres,25
Amravati,2021,Achalpur,Doctors/Vaids,36
Amravati,2021,Achalpur,Number of Beds,138
Amravati,2021,Achalpur,Beds for Women,60
Amravati,2021,Achalpur,Beds for Children,10
Amravati,2021,Chandurbazar,Hospitals,1
Amravati,2021,Chandurbazar,Clinics,13
Amravati,2021,Chandurbazar,Maternity Wards,2
Amravati,2021,Chandurbazar,Primary Health Centres,5
Amravati,2021,Chandurbazar,Sub-Centres,26
Amravati,2021,Chandurbazar,Doctors/Vaids,27
Amravati,2021,Chandurbazar,Number of Beds,60
Amravati,2021,Chandurbazar,Beds for Women,15
Amravati,2021,Chandurbazar,Beds for Children,2
Amravati,2021,Morshi,Hospitals,1
Amravati,2021,Morshi,Clinics,7
Amravati,2021,Morshi,Maternity Wards,0
Amravati,2021,Morshi,Primary Health Centres,5
Amravati,2021,Morshi,Sub-Centres,21
Amravati,2021,Morshi,Doctors/Vaids,34
Amravati,2021,Morshi,Number of Beds,80
Amravati,2021,Morshi,Beds for Women,20
Amravati,2021,Morshi,Beds for Children,5
Amravati,2021,Warud,Hospitals,1
Amravati,2021,Warud,Clinics,7
Amravati,2021,Warud,Maternity Wards,1
Amravati,2021,Warud,Primary Health Centres,6
Amravati,2021,Warud,Sub-Centres,22
Amravati,2021,Warud,Doctors/Vaids,23
Amravati,2021,Warud,Number of Beds,66
Amravati,2021,Warud,Beds for Women,15
Amravati,2021,Warud,Beds for Children,2
Amravati,2021,Tivas,Hospitals,1
Amravati,2021,Tivas,Clinics,5
Amravati,2021,Tivas,Maternity Wards,0
Amravati,2021,Tivas,Primary Health Centres,3
Amravati,2021,Tivas,Sub-Centres,17
Amravati,2021,Tivas,Doctors/Vaids,32
Amravati,2021,Tivas,Number of Beds,68
Amravati,2021,Tivas,Beds for Women,20
Amravati,2021,Tivas,Beds for Children,3
Amravati,2021,Amravati,Hospitals,4
Amravati,2021,Amravati,"Specialty Hospitals (Cancer, TB etc.)",2
Amravati,2021,Amravati,Clinics,23
Amravati,2021,Amravati,Maternity Wards,3
Amravati,2021,Amravati,Primary Health Centres,4
Amravati,2021,Amravati,Sub-Centres,23
Amravati,2021,Amravati,Doctors/Vaids,322
Amravati,2021,Amravati,Number of Beds,1556
Amravati,2021,Amravati,Beds for Women,721
Amravati,2021,Amravati,Beds for Children,197
Amravati,2021,Bhatkuli,Hospitals,1
Amravati,2021,Bhatkuli,Clinics,10
Amravati,2021,Bhatkuli,Maternity Wards,0
Amravati,2021,Bhatkuli,Primary Health Centres,3
Amravati,2021,Bhatkuli,Sub-Centres,18
Amravati,2021,Bhatkuli,Doctors/Vaids,23
Amravati,2021,Bhatkuli,Number of Beds,48
Amravati,2021,Bhatkuli,Beds for Women,15
Amravati,2021,Bhatkuli,Beds for Children,2
Amravati,2021,Daryapur,Hospitals,1
Amravati,2021,Daryapur,Clinics,10
Amravati,2021,Daryapur,Maternity Wards,0
Amravati,2021,Daryapur,Primary Health Centres,4
Amravati,2021,Daryapur,Sub-Centres,24
Amravati,2021,Daryapur,Doctors/Vaids,32
Amravati,2021,Daryapur,Number of Beds,74
Amravati,2021,Daryapur,Beds for Women,20
Amravati,2021,Daryapur,Beds for Children,5
Amravati,2021,Nandgaon Kh,Hospitals,1
Amravati,2021,Nandgaon Kh,Clinics,10
Amravati,2021,Nandgaon Kh,Maternity Wards,0
Amravati,2021,Nandgaon Kh,Primary Health Centres,5
Amravati,2021,Nandgaon Kh,Sub-Centres,21
Amravati,2021,Nandgaon Kh,Doctors/Vaids,28
Amravati,2021,Nandgaon Kh,Number of Beds,80
Amravati,2021,Nandgaon Kh,Beds for Women,20
Amravati,2021,Nandgaon Kh,Beds for Children,3
Amravati,2021,Chandur Railway,Hospitals,1
Amravati,2021,Chandur Railway,Clinics,2
Amravati,2021,Chandur Railway,Maternity Wards,0
Amravati,2021,Chandur Railway,Primary Health Centres,3
Amravati,2021,Chandur Railway,Sub-Centres,14
Amravati,2021,Chandur Railway,Doctors/Vaids,18
Amravati,2021,Chandur Railway,Number of Beds,48
Amravati,2021,Chandur Railway,Beds for Women,15
Amravati,2021,Chandur Railway,Beds for Children,2
Amravati,2021,Dhamangaon Re,Hospitals,1
Amravati,2021,Dhamangaon Re,Clinics,3
Amravati,2021,Dhamangaon Re,Maternity Wards,0
Amravati,2021,Dhamangaon Re,Primary Health Centres,4
Amravati,2021,Dhamangaon Re,Sub-Centres,20
Amravati,2021,Dhamangaon Re,Doctors/Vaids,16
Amravati,2021,Dhamangaon Re,Number of Beds,54
Amravati,2021,Dhamangaon Re,Beds for Women,15
Amravati,2021,Dhamangaon Re,Beds for Children,2
Beed,2013,Ashti,Hospitals,1
Beed,2013,Ashti,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Ashti,Clinics,3
Beed,2013,Ashti,Maternity Wards,1
Beed,2013,Ashti,Primary Health Centres,5
Beed,2013,Ashti,Sub-Centres,38
Beed,2013,Ashti,Doctors/Vaids,14
Beed,2013,Ashti,Number of Beds,102
Beed,2013,Ashti,Beds for Women,51
Beed,2013,Ashti,Beds for Children,51
Beed,2013,Patoda,Hospitals,1
Beed,2013,Patoda,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Patoda,Clinics,3
Beed,2013,Patoda,Maternity Wards,1
Beed,2013,Patoda,Primary Health Centres,4
Beed,2013,Patoda,Sub-Centres,20
Beed,2013,Patoda,Doctors/Vaids,11
Beed,2013,Patoda,Number of Beds,100
Beed,2013,Patoda,Beds for Women,50
Beed,2013,Patoda,Beds for Children,50
Beed,2013,Shirur Kasar,Hospitals,1
Beed,2013,Shirur Kasar,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Shirur Kasar,Clinics,2
Beed,2013,Shirur Kasar,Maternity Wards,1
Beed,2013,Shirur Kasar,Primary Health Centres,2
Beed,2013,Shirur Kasar,Sub-Centres,19
Beed,2013,Shirur Kasar,Doctors/Vaids,9
Beed,2013,Shirur Kasar,Number of Beds,80
Beed,2013,Shirur Kasar,Beds for Women,40
Beed,2013,Shirur Kasar,Beds for Children,40
Beed,2013,Gevrai,Hospitals,1
Beed,2013,Gevrai,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Gevrai,Clinics,2
Beed,2013,Gevrai,Maternity Wards,1
Beed,2013,Gevrai,Primary Health Centres,6
Beed,2013,Gevrai,Sub-Centres,39
Beed,2013,Gevrai,Doctors/Vaids,27
Beed,2013,Gevrai,Number of Beds,160
Beed,2013,Gevrai,Beds for Women,80
Beed,2013,Gevrai,Beds for Children,80
Beed,2013,Majalgaon,Hospitals,2
Beed,2013,Majalgaon,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Majalgaon,Clinics,4
Beed,2013,Majalgaon,Maternity Wards,2
Beed,2013,Majalgaon,Primary Health Centres,5
Beed,2013,Majalgaon,Sub-Centres,22
Beed,2013,Majalgaon,Doctors/Vaids,19
Beed,2013,Majalgaon,Number of Beds,146
Beed,2013,Majalgaon,Beds for Women,73
Beed,2013,Majalgaon,Beds for Children,73
Beed,2013,Wadwani,Hospitals,1
Beed,2013,Wadwani,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Wadwani,Clinics,2
Beed,2013,Wadwani,Maternity Wards,1
Beed,2013,Wadwani,Primary Health Centres,2
Beed,2013,Wadwani,Sub-Centres,11
Beed,2013,Wadwani,Doctors/Vaids,9
Beed,2013,Wadwani,Number of Beds,72
Beed,2013,Wadwani,Beds for Women,36
Beed,2013,Wadwani,Beds for Children,36
Beed,2013,Beed,Hospitals,3
Beed,2013,Beed,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Beed,Clinics,4
Beed,2013,Beed,Maternity Wards,3
Beed,2013,Beed,Primary Health Centres,8
Beed,2013,Beed,Sub-Centres,40
Beed,2013,Beed,Doctors/Vaids,81
Beed,2013,Beed,Number of Beds,872
Beed,2013,Beed,Beds for Women,436
Beed,2013,Beed,Beds for Children,436
Beed,2013,Cage,Hospitals,2
Beed,2013,Cage,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Cage,Clinics,4
Beed,2013,Cage,Maternity Wards,2
Beed,2013,Cage,Primary Health Centres,6
Beed,2013,Cage,Sub-Centres,31
Beed,2013,Cage,Doctors/Vaids,33
Beed,2013,Cage,Number of Beds,180
Beed,2013,Cage,Beds for Women,90
Beed,2013,Cage,Beds for Children,90
Beed,2013,Dharur,Hospitals,1
Beed,2013,Dharur,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Dharur,Clinics,1
Beed,2013,Dharur,Maternity Wards,1
Beed,2013,Dharur,Primary Health Centres,2
Beed,2013,Dharur,Sub-Centres,14
Beed,2013,Dharur,Doctors/Vaids,10
Beed,2013,Dharur,Number of Beds,110
Beed,2013,Dharur,Beds for Women,55
Beed,2013,Dharur,Beds for Children,55
Beed,2013,Parli,Hospitals,1
Beed,2013,Parli,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Parli,Clinics,1
Beed,2013,Parli,Maternity Wards,1
Beed,2013,Parli,Primary Health Centres,5
Beed,2013,Parli,Sub-Centres,21
Beed,2013,Parli,Doctors/Vaids,24
Beed,2013,Parli,Number of Beds,250
Beed,2013,Parli,Beds for Women,125
Beed,2013,Parli,Beds for Children,125
Beed,2013,Ambajogai,Hospitals,1
Beed,2013,Ambajogai,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2013,Ambajogai,Clinics,2
Beed,2013,Ambajogai,Maternity Wards,1
Beed,2013,Ambajogai,Primary Health Centres,5
Beed,2013,Ambajogai,Sub-Centres,25
Beed,2013,Ambajogai,Doctors/Vaids,15
Beed,2013,Ambajogai,Number of Beds,102
Beed,2013,Ambajogai,Beds for Women,51
Beed,2013,Ambajogai,Beds for Children,51
Beed,2014,Ashti,Hospitals,1
Beed,2014,Ashti,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2014,Ashti,Clinics,3
Beed,2014,Ashti,Maternity Wards,1
Beed,2014,Ashti,Primary Health Centres,5
Beed,2014,Ashti,Sub-Centres,38
Beed,2014,Ashti,Doctors/Vaids,12
Beed,2014,Ashti,Number of Beds,102
Beed,2014,Ashti,Beds for Women,51
Beed,2014,Ashti,Beds for Children,51
Beed,2014,Patoda,Hospitals,1
Beed,2014,Patoda,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2014,Patoda,Clinics,3
Beed,2014,Patoda,Maternity Wards,1
Beed,2014,Patoda,Primary Health Centres,4
Beed,2014,Patoda,Sub-Centres,20
Beed,2014,Patoda,Doctors/Vaids,10
Beed,2014,Patoda,Number of Beds,100
Beed,2014,Patoda,Beds for Women,50
Beed,2014,Patoda,Beds for Children,50
Beed,2014,Shirur Kasar,Hospitals,1
Beed,2014,Shirur Kasar,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2014,Shirur Kasar,Clinics,2
Beed,2014,Shirur Kasar,Maternity Wards,1
Beed,2014,Shirur Kasar,Primary Health Centres,2
Beed,2014,Shirur Kasar,Sub-Centres,19
Beed,2014,Shirur Kasar,Doctors/Vaids,7
Beed,2014,Shirur Kasar,Number of Beds,80
Beed,2014,Shirur Kasar,Beds for Women,40
Beed,2014,Shirur Kasar,Beds for Children,40
Beed,2014,Gevrai,Hospitals,1
Beed,2014,Gevrai,"Specialty Hospitals (Cancer, TB etc.)",0
Beed,2014,Gevrai,Clinics,2
Beed,2014,Gevrai,Maternity Wards,1
Beed,2014,Gevrai,Primary Health Centres,6
Beed,2014,Gevrai,Sub-Centres,39
Beed,2014,Gevrai,Doctors/Vaids,22
Beed,2014,Gevrai,Number of Beds,160
Beed,2014,Gevrai,Beds for Women,80
Beed,2014,Gevrai,Beds for Children,80
