Year,District,Taluka,Daily,Weekly,Fortnightly,Monthly,Quarterly,Yearly
2016,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nandurbar,Nandurbar,7.0,6.0,0.0,0.0,0.0,0.0
2016,Nandurbar,Navapur,0.0,6.0,0.0,0.0,0.0,0.0
2017,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nandurbar,Nandurbar,7.0,4.0,0.0,0.0,0.0,0.0
2017,Nandurbar,Navapur,0.0,4.0,0.0,0.0,0.0,0.0
2018,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nandurbar,Nandurbar,7.0,4.0,0.0,0.0,0.0,0.0
2018,Nandurbar,Navapur,0.0,4.0,0.0,0.0,0.0,0.0
2019,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nandurbar,Nandurbar,7.0,4.0,0.0,0.0,0.0,0.0
2019,Nandurbar,Navapur,0.0,4.0,0.0,0.0,0.0,0.0
2020,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nandurbar,Nandurbar,7.0,4.0,0.0,0.0,0.0,0.0
2020,Nandurbar,Navapur,0.0,4.0,0.0,0.0,0.0,0.0
2021,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nandurbar,Nandurbar,7.0,4.0,0.0,0.0,0.0,0.0
2021,Nandurbar,Navapur,0.0,4.0,0.0,0.0,0.0,0.0
2012,Nashik,Surgana,,1.0,,,,
2012,Nashik,Kalwan,1.0,7.0,,,,
2012,Nashik,Devala,,2.0,,,2.0,
2012,Nashik,Baglan,,6.0,,,,
2012,Nashik,Malegaon,13.0,33.0,2.0,4.0,,
2012,Nashik,Nandgaon,,20.0,,,,
2012,Nashik,Chandwad,,3.0,,,,
2012,Nashik,Dindori,,2.0,,,,
2012,Nashik,Peth,,1.0,,,,
2012,Nashik,Trimbak,,4.0,1.0,1.0,,
2012,Nashik,Nashik,25.0,31.0,5.0,20.0,4.0,3.0
2012,Nashik,Igatpuri,,1.0,,1.0,,
2012,Nashik,Sinner,,3.0,,1.0,,
2012,Nashik,Nifad,,1.0,1.0,1.0,,
2012,Nashik,Yewala,,4.0,,,,
2013,Nashik,Surgana,,1.0,,,,
2013,Nashik,Kalwan,1.0,7.0,,,2.0,
2013,Nashik,Devala,,2.0,,,,
2013,Nashik,Baglan,,6.0,,,,
2013,Nashik,Malegaon,13.0,33.0,2.0,4.0,,
2013,Nashik,Nandgaon,,20.0,,,,
2013,Nashik,Chandwad,,3.0,,,,
2013,Nashik,Dindori,,2.0,,,,
2013,Nashik,Peth,,1.0,,,,
2013,Nashik,Trimbak,,4.0,1.0,1.0,,
2013,Nashik,Nashik,25.0,31.0,5.0,20.0,4.0,3.0
2013,Nashik,Igatpuri,,1.0,,1.0,,
2013,Nashik,Sinner,,3.0,,1.0,,
2013,Nashik,Nifad,,1.0,1.0,1.0,,
2013,Nashik,Yewala,,4.0,,,,
2014,Nashik,Surgana,0.0,1.0,0.0,0.0,0.0,0.0
2014,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2014,Nashik,Malegaon,7.0,15.0,0.0,0.0,0.0,0.0
2014,Nashik,Nandgaon,0.0,3.0,0.0,0.0,0.0,0.0
2014,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Dindori,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Nashik,16.0,7.0,0.0,0.0,0.0,0.0
2014,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Surgana,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nashik,Malegaon,7.0,15.0,0.0,0.0,0.0,0.0
2015,Nashik,Nandgaon,0.0,3.0,0.0,0.0,0.0,0.0
2015,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Dindori,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Nashik,16.0,7.0,0.0,0.0,0.0,0.0
2015,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Surgana,0.0,1.0,0.0,0.0,0.0,0.0
2016,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2016,Nashik,Malegaon,7.0,15.0,0.0,0.0,0.0,0.0
2016,Nashik,Nandgaon,0.0,3.0,0.0,0.0,0.0,0.0
2016,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Dindori,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Nashik,16.0,7.0,0.0,0.0,0.0,0.0
2016,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Surgana,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nashik,Malegaon,6.0,7.0,0.0,0.0,0.0,0.0
2017,Nashik,Nandgaon,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Dindori,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nashik,Peth,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Nashik,14.0,6.0,0.0,0.0,0.0,0.0
2017,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Surgana,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nashik,Malegaon,6.0,7.0,0.0,0.0,0.0,0.0
2018,Nashik,Nandgaon,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Dindori,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Nashik,17.0,7.0,0.0,0.0,0.0,0.0
2018,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Surgana,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nashik,Malegaon,6.0,7.0,0.0,0.0,0.0,0.0
2019,Nashik,Nandgaon,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Dindori,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Nashik,17.0,7.0,0.0,0.0,0.0,0.0
2019,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Surgana,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nashik,Malegaon,6.0,7.0,0.0,0.0,0.0,0.0
2020,Nashik,Nandgaon,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Dindori,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Nashik,17.0,7.0,0.0,0.0,0.0,0.0
2020,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Surgana,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Kalwan,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Devala,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Baglan,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nashik,Malegaon,6.0,7.0,0.0,0.0,0.0,0.0
2021,Nashik,Nandgaon,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nashik,Chandwad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Dindori,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nashik,Peth,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Trimbak,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Nashik,19.0,9.0,0.0,0.0,0.0,0.0
2021,Nashik,Igatpuri,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Sinner,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Nifad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nashik,Yewala,0.0,0.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Paranda,0.0,0.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Bhum,0.0,0.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Washi,0.0,0.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Kalamb,0.0,0.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Dharashiv,16.0,15.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Tuljapur,0.0,1.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Lohara,0.0,0.0,0.0,0.0,0.0,0.0
2012,Dharashiv,Umaraga,1.0,2.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Paranda,0.0,0.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Bhum,0.0,0.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Washi,0.0,0.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Kalamb,0.0,0.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Dharashiv,16.0,15.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Tuljapur,0.0,1.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Lohara,0.0,0.0,0.0,0.0,0.0,0.0
2013,Dharashiv,Umaraga,1.0,2.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Paranda,0.0,1.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Bhum,0.0,0.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Washi,0.0,0.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Kalamb,0.0,1.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Dharashiv,16.0,19.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Tuljapur,0.0,1.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Lohara,0.0,0.0,0.0,0.0,0.0,0.0
2014,Dharashiv,Umaraga,1.0,2.0,0.0,0.0,0.0,0.0
2015,Dharashiv,Paranda,0.0,1.0,,,,
2015,Dharashiv,Bhum,0.0,0.0,,,,
2015,Dharashiv,Washi,0.0,0.0,,,,
2015,Dharashiv,Kalamb,0.0,1.0,,,,
2015,Dharashiv,Dharashiv,16.0,20.0,,,,
2015,Dharashiv,Tuljapur,1.0,1.0,,,,
2015,Dharashiv,Lohara,0.0,0.0,,,,
2015,Dharashiv,Umaraga,1.0,1.0,,,,
2016,Dharashiv,Paranda,0.0,1.0,,,,
2016,Dharashiv,Bhum,0.0,0.0,,,,
2016,Dharashiv,Washi,0.0,0.0,,,,
2016,Dharashiv,Kalamb,0.0,1.0,,,,
2016,Dharashiv,Dharashiv,16.0,20.0,,,,
2016,Dharashiv,Tuljapur,1.0,1.0,,,,
2016,Dharashiv,Lohara,0.0,0.0,,,,
2016,Dharashiv,Umaraga,1.0,1.0,,,,
2017,Dharashiv,Paranda,0.0,1.0,,,,
2017,Dharashiv,Bhum,0.0,0.0,,,,
2017,Dharashiv,Washi,0.0,0.0,,,,
2017,Dharashiv,Kalamb,0.0,1.0,,,,
2017,Dharashiv,Dharashiv,13.0,14.0,,,,
2017,Dharashiv,Tuljapur,1.0,1.0,,,,
2017,Dharashiv,Lohara,0.0,0.0,,,,
2017,Dharashiv,Umaraga,1.0,1.0,,,,
2018,Dharashiv,Paranda,0.0,1.0,,,,
2018,Dharashiv,Bhum,0.0,0.0,,,,
2018,Dharashiv,Washi,0.0,0.0,,,,
2018,Dharashiv,Kalamb,0.0,1.0,,,,
2018,Dharashiv,Dharashiv,13.0,14.0,,,,
2018,Dharashiv,Tuljapur,0.0,1.0,,,,
2018,Dharashiv,Lohara,0.0,0.0,,,,
2018,Dharashiv,Umaraga,0.0,1.0,,,,
2019,Dharashiv,Paranda,0.0,1.0,,,,
2019,Dharashiv,Bhum,0.0,0.0,,,,
2019,Dharashiv,Washi,0.0,0.0,,,,
2019,Dharashiv,Kalamb,0.0,1.0,,,,
2019,Dharashiv,Dharashiv,13.0,14.0,,,,
2019,Dharashiv,Tuljapur,1.0,1.0,,,,
2019,Dharashiv,Lohara,0.0,0.0,,,,
2019,Dharashiv,Umaraga,1.0,1.0,,,,
2020,Dharashiv,Paranda,0.0,1.0,,,,
2020,Dharashiv,Bhum,0.0,0.0,,,,
2020,Dharashiv,Washi,0.0,0.0,,,,
2020,Dharashiv,Kalamb,0.0,1.0,,,,
2020,Dharashiv,Dharashiv,13.0,14.0,,,,
2020,Dharashiv,Tuljapur,1.0,1.0,,,,
2020,Dharashiv,Lohara,0.0,0.0,,,,
2020,Dharashiv,Umaraga,1.0,2.0,,,,
2021,Dharashiv,Paranda,0.0,1.0,,,,
2021,Dharashiv,Bhum,0.0,0.0,,,,
2021,Dharashiv,Washi,0.0,0.0,,,,
2021,Dharashiv,Kalamb,0.0,1.0,,,,
2021,Dharashiv,Dharashiv,9.0,15.0,,,,
2021,Dharashiv,Tuljapur,1.0,1.0,,,,
2021,Dharashiv,Lohara,0.0,0.0,,,,
2021,Dharashiv,Umaraga,0.0,1.0,,,,
2014,Palghar,Talasari,2.0,27.0,2.0,2.0,0.0,0.0
2014,Palghar,Dahanu,5.0,12.0,0.0,5.0,0.0,1.0
2014,Palghar,Vikramgad,2.0,10.0,0.0,0.0,0.0,0.0
2014,Palghar,Javhar,0.0,5.0,0.0,0.0,0.0,0.0
2014,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2014,Palghar,Wada,0.0,8.0,0.0,1.0,0.0,0.0
2014,Palghar,Palghar,0.0,4.0,1.0,0.0,0.0,1.0
2014,Palghar,Vasai,0.0,16.0,2.0,1.0,0.0,0.0
2015,Palghar,Talasari,0.0,3.0,0.0,0.0,0.0,0.0
2015,Palghar,Dahanu,4.0,1.0,0.0,0.0,0.0,0.0
2015,Palghar,Vikramgad,1.0,0.0,0.0,0.0,0.0,0.0
2015,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2015,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2015,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2015,Palghar,Palghar,0.0,0.0,0.0,0.0,0.0,0.0
2015,Palghar,Vasai,0.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Talasari,0.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Dahanu,1.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Vikramgad,0.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2016,Palghar,Palghar,0.0,3.0,0.0,0.0,0.0,0.0
2016,Palghar,Vasai,4.0,2.0,0.0,0.0,0.0,0.0
2017,Palghar,Talasari,0.0,0.0,0.0,0.0,0.0,0.0
2017,Palghar,Dahanu,1.0,0.0,0.0,0.0,0.0,0.0
2017,Palghar,Vikramgad,0.0,0.0,0.0,0.0,0.0,0.0
2017,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2017,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2017,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2017,Palghar,Palghar,0.0,3.0,0.0,0.0,0.0,0.0
2017,Palghar,Vasai,5.0,3.0,0.0,0.0,0.0,0.0
2018,Palghar,Talasari,0.0,0.0,0.0,0.0,0.0,0.0
2018,Palghar,Dahanu,2.0,0.0,0.0,0.0,0.0,0.0
2018,Palghar,Vikramgad,0.0,0.0,0.0,0.0,0.0,0.0
2018,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2018,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2018,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2018,Palghar,Palghar,1.0,3.0,0.0,0.0,0.0,0.0
2018,Palghar,Vasai,5.0,4.0,0.0,0.0,0.0,0.0
2019,Palghar,Talasari,0.0,0.0,0.0,0.0,0.0,0.0
2019,Palghar,Dahanu,2.0,0.0,0.0,0.0,0.0,0.0
2019,Palghar,Vikramgad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2019,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2019,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2019,Palghar,Palghar,1.0,3.0,0.0,0.0,0.0,0.0
2019,Palghar,Vasai,5.0,4.0,0.0,0.0,0.0,0.0
2020,Palghar,Talasari,0.0,0.0,0.0,0.0,0.0,0.0
2020,Palghar,Dahanu,1.0,0.0,0.0,0.0,0.0,0.0
2020,Palghar,Vikramgad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2020,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2020,Palghar,Palghar,2.0,3.0,0.0,0.0,0.0,0.0
2020,Palghar,Vasai,5.0,3.0,0.0,0.0,0.0,0.0
2021,Palghar,Talasari,0.0,0.0,0.0,0.0,0.0,0.0
2021,Palghar,Dahanu,2.0,0.0,0.0,0.0,0.0,0.0
2021,Palghar,Vikramgad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Palghar,Javhar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Palghar,Mokhada,0.0,0.0,0.0,0.0,0.0,0.0
2021,Palghar,Wada,0.0,0.0,0.0,0.0,0.0,0.0
2021,Palghar,Palghar,1.0,3.0,0.0,0.0,0.0,0.0
2021,Palghar,Vasai,6.0,5.0,0.0,0.0,0.0,0.0
2013,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2013,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2013,Parbhani,Parbhani,15.0,20.0,0.0,0.0,0.0,0.0
2013,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2013,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2013,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2013,Parbhani,Gangakhed,1.0,2.0,0.0,0.0,0.0,0.0
2013,Parbhani,Palam,0.0,0.0,0.0,0.0,0.0,0.0
2013,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2014,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2014,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2014,Parbhani,Parbhani,15.0,23.0,0.0,0.0,0.0,0.0
2014,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2014,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2014,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2014,Parbhani,Gangakhed,1.0,2.0,0.0,0.0,0.0,0.0
2014,Parbhani,Palam,0.0,1.0,0.0,0.0,0.0,0.0
2014,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2015,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2015,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2015,Parbhani,Parbhani,15.0,29.0,0.0,0.0,0.0,0.0
2015,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2015,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2015,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2015,Parbhani,Gangakhed,1.0,3.0,0.0,0.0,0.0,0.0
2015,Parbhani,Palam,0.0,1.0,0.0,0.0,0.0,0.0
2015,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2016,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2016,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2016,Parbhani,Parbhani,15.0,29.0,0.0,0.0,0.0,0.0
2016,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2016,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2016,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2016,Parbhani,Gangakhed,1.0,3.0,0.0,0.0,0.0,0.0
2016,Parbhani,Palam,0.0,1.0,0.0,0.0,0.0,0.0
2016,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2017,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2017,Parbhani,Parbhani,15.0,29.0,0.0,0.0,0.0,0.0
2017,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2017,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Gangakhed,1.0,3.0,0.0,0.0,0.0,0.0
2017,Parbhani,Palam,0.0,1.0,0.0,0.0,0.0,0.0
2017,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2018,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2018,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2018,Parbhani,Parbhani,13.0,26.0,0.0,0.0,0.0,0.0
2018,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2018,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2018,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2018,Parbhani,Gangakhed,1.0,3.0,0.0,0.0,0.0,0.0
2018,Parbhani,Palam,0.0,1.0,0.0,0.0,0.0,0.0
2018,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2019,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2019,Parbhani,Jintur,0.0,2.0,0.0,0.0,0.0,0.0
2019,Parbhani,Parbhani,13.0,27.0,0.0,0.0,0.0,0.0
2019,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2019,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2019,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2019,Parbhani,Gangakhed,1.0,3.0,0.0,0.0,0.0,0.0
2019,Parbhani,Palam,0.0,2.0,0.0,0.0,0.0,0.0
2019,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2020,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
