District,Year,Taluka,Aggregate Current Demand,Arrears,Aggregate Demand,Discount,Amount of suspended recovery,Amount Eligible for Recovery,Value Recovery,Number of Account Holders
Sangali,2018,Valava,14223000.0,0.0,14223000.0,1782000.0,0.0,12441000.0,16364000.0,95280
Sangali,2018,Palus,6637000.0,0.0,6637000.0,468000.0,0.0,6169000.0,5594000.0,40254
Sangali,2018,Kadegaon,3312000.0,0.0,3312000.0,612000.0,0.0,2700000.0,1982000.0,50235
Sangali,2018,Khanapur,3609000.0,2548000.0,6157000.0,119000.0,0.0,6038000.0,765000.0,41908
Sangali,2018,Aatpadi,2342000.0,0.0,2342000.0,474000.0,0.0,1868000.0,5097000.0,39648
Sangali,2018,Tasgaon,5326000.0,0.0,5326000.0,771000.0,0.0,4555000.0,8348000.0,39486
Sangali,2018,Miraj,30355000.0,0.0,30355000.0,1735000.0,0.0,28620000.0,57635000.0,100475
Sangali,2018,Ku. Mahakal,5741000.0,723000.0,6464000.0,1656000.0,0.0,4806000.0,30699000.0,63022
Sangali,2018,Jat,5687000.0,66000.0,5753000.0,672000.0,0.0,5081000.0,9927000.0,72605
Sangali,2019,Shirala,5616000.0,28600.0,5644600.0,489000.0,0.0,5156000.0,8882000.0,84815
Sangali,2019,Valava,10963000.0,1774000.0,12737000.0,985000.0,0.0,11752000.0,20053000.0,142500
Sangali,2019,Palus,7630000.0,0.0,7630000.0,248000.0,0.0,7382000.0,14284000.0,45072
Sangali,2019,Kadegaon,3472000.0,290000.0,3762000.0,297000.0,0.0,3465000.0,6473000.0,61024
Sangali,2019,Khanapur,4841000.0,3531000.0,8371700.000000001,179000.0,0.0,8192000.0,13359000.0,89725
Sangali,2019,Aatpadi,3449000.0,0.0,3449000.0,475000.0,0.0,2974000.0,4854000.0,79843
Sangali,2019,Tasgaon,6163000.0,792000.0,6955000.0,1199000.0,0.0,5763000.0,13729000.0,94096
Sangali,2019,Miraj,61073000.0,0.0,61073000.0,305000.0,0.0,60768000.0,73660000.0,197734
Sangali,2019,Ku. Mahakal,6288000.0,1800000.0,8088000.0,1809000.0,0.0,6279000.0,10349000.0,83361
Sangali,2019,Jat,2894000.0,4500.0,2898500.0,0.0,0.0,2899000.0,16151000.0,117428
Sangali,2020,Shirala,4870000.0,100000.0,4970000.0,532000.0,0.0,4438000.0,15954000.0,84815
Sangali,2020,Valava,15166000.0,991000.0,16157000.0,1074000.0,0.0,15083000.0,50835000.0,142500
Sangali,2020,Palus,5405000.0,0.0,5405000.0,19000.0,0.0,5386000.0,16691000.0,45072
Sangali,2020,Kadegaon,3219000.0,398000.0,3617000.0,0.0,0.0,3617000.0,10886000.0,61024
Sangali,2020,Khanapur,5055000.0,4168000.0,9223000.0,531000.0,0.0,8692000.0,26319000.0,89725
Sangali,2020,Aatpadi,2069000.0,0.0,2069000.0,0.0,0.0,2069000.0,14103000.0,79843
Sangali,2020,Tasgaon,6627000.0,0.0,6627000.0,207000.0,0.0,6420000.0,15724000.0,94096
Sangali,2020,Miraj,24261000.0,0.0,24261000.0,343000.0,0.0,23918000.0,122929000.0,197734
Sangali,2020,Ku. Mahakal,5228000.0,3141000.0,8289000.0,50000.0,0.0,8319000.0,11678000.0,83361
Sangali,2020,Jat,6558000.0,4000.0,6558000.0,0.0,0.0,6558000.0,31260000.0,117428
Sangali,2021,Shirala,4848000.0,100000.0,4948000.0,532000.0,0.0,4416000.0,16202000.0,84815
Sangali,2021,Valava,15063000.0,766000.0,15829000.0,1074000.0,0.0,14755000.0,62094000.0,172406
Sangali,2021,Palus,5632000.0,0.0,5632000.0,19000.0,0.0,5613000.0,15237000.0,57179
Sangali,2021,Kadegaon,3109000.0,398000.0,3507000.0,0.0,0.0,3507000.0,16865000.0,73192
Sangali,2021,Khanapur,6106000.0,4121000.0,10227000.0,640000.0,0.0,9587000.0,34154000.0,86911
Sangali,2021,Aatpadi,4387000.0,0.0,4387000.0,0.0,0.0,4387000.0,12163000.0,111244
Sangali,2021,Tasgaon,7311000.0,0.0,7311000.0,989000.0,0.0,6322000.0,14857000.0,102738
Sangali,2021,Miraj,19476000.0,0.0,19476000.0,371000.0,0.0,19105000.0,179505000.0,209199
Sangali,2021,Ku. Mahakal,5980000.0,1816000.0,7796000.0,37000.0,0.0,7759000.0,43256000.0,64631
Sangali,2021,Jat,11144000.0,0.0,11144000.0,0.0,0.0,11144000.0,37064000.0,139901
Satara,2012,Mahableshwar,16261000.0,0.0,16261000.0,143000.0,0.0,16118000.0,13865000.0,
Satara,2012,Vai,8378000.0,1083000.0,9461000.0,622000.0,0.0,8839000.0,10304000.0,
Satara,2012,Khandala,6831000.0,127000.0,6958000.0,464000.0,0.0,6494000.0,41168000.0,
Satara,2012,Faltan,16325000.0,2049000.0,18374000.0,1205000.0,0.0,17169000.0,19740000.0,
Satara,2012,Man,2557000.0,0.0,2557000.0,774000.0,0.0,1783000.0,6028000.0,
Satara,2012,Khatav,4793000.0,1335000.0,6128000.0,1217000.0,0.0,4911000.0,4122000.0,
Satara,2012,Koregaon,5773000.0,795000.0,6568000.0,0.0,0.0,6568000.0,7310000.0,
Satara,2012,Satara,33523000.0,35704000.0,69227000.0,1220000.0,0.0,68007000.0,41699000.0,
Satara,2012,Javali,2173000.0,890000.0,3063000.0,441000.0,0.0,2622000.0,3241000.0,
Satara,2012,Patan,15105000.0,0.0,15105000.0,1219000.0,0.0,13886000.0,16308000.0,
Satara,2012,Karad,19778000.0,147000.0,19925000.0,1686000.0,0.0,18239000.0,26971000.0,
Satara,2013,Mahableshwar,10029000.0,2858000.0,12887000.0,144000.0,0.0,12743000.0,19943000.0,
Satara,2013,Vai,8241000.0,1442000.0,9683000.0,622000.0,0.0,9061000.0,17795000.0,
Satara,2013,Khandala,12205000.0,1892000.0,14097000.0,337000.0,0.0,13760000.0,41468000.0,
Satara,2013,Faltan,18169000.0,3481000.0,21650000.0,1225000.0,0.0,20425000.0,25084000.0,
Satara,2013,Man,4375000.0,142000.0,4517000.0,844000.0,0.0,3673000.0,9371000.0,
Satara,2013,Khatav,5895000.0,1216000.0,7111000.0,1615000.0,0.0,5496000.0,4796000.0,
Satara,2013,Koregaon,6346000.0,925000.0,7271000.0,1029000.0,0.0,6242000.0,8053000.0,
Satara,2013,Satara,36542000.0,35236000.0,71778000.0,1204000.0,0.0,70574000.0,37274000.0,
Satara,2013,Javali,2512000.0,175000.0,2687000.0,506000.0,0.0,2181000.0,3321000.0,
Satara,2013,Patan,15997000.0,899000.0,16896000.0,1252000.0,0.0,15644000.0,19319000.0,
Satara,2013,Karad,24604000.0,3201000.0,27805000.0,1727000.0,0.0,26078000.0,24458000.0,
Satara,2014,Mahableshwar,9504000.0,88000.0,9592000.0,143000.0,0.0,9449000.0,16424000.0,
Satara,2014,Vai,10190000.0,399000.0,10589000.0,598000.0,0.0,9991000.0,17826000.0,
Satara,2014,Khandala,12717000.0,1443000.0,14160000.0,337000.0,0.0,13823000.0,45024000.0,
Satara,2014,Faltan,20073000.0,1598000.0,21671000.0,2098000.0,0.0,19573000.0,24147000.0,
Satara,2014,Man,4828000.0,676000.0,5504000.0,780000.0,0.0,4724000.0,17543000.0,
Satara,2014,Khatav,6759000.0,1242000.0,8001000.0,1615000.0,0.0,6386000.0,10740000.0,
Satara,2014,Koregaon,7863000.0,439000.0,8302000.0,1002000.0,0.0,7300000.0,9043000.0,
Satara,2014,Satara,37747000.0,17868000.0,55615000.0,1219000.0,0.0,54396000.0,45252000.0,
Satara,2014,Javali,2838000.0,1298000.0,4136000.0,452000.0,0.0,3684000.0,4573000.0,
Satara,2014,Patan,16183000.0,2093000.0,18276000.0,1085000.0,0.0,17191000.0,18613000.0,
Satara,2014,Karad,33779000.0,10886000.0,44665000.0,1676000.0,0.0,42989000.0,32613000.0,
Satara,2015,Mahableshwar,10574000.0,73000.0,10647000.0,1152000.0,0.0,9495000.0,23310000.0,
Satara,2015,Vai,9398000.0,777000.0,10175000.0,671000.0,0.0,9504000.0,24955000.0,
Satara,2015,Khandala,16450000.0,0.0,16450000.0,355000.0,0.0,16095000.0,36573000.0,
Satara,2015,Faltan,19868000.0,0.0,19868000.0,2123000.0,0.0,17745000.0,34537000.0,
Satara,2015,Man,5794000.0,1013000.0,6807000.0,647000.0,0.0,6160000.0,13063000.0,
Satara,2015,Khatav,5530000.0,2730000.0,8260000.0,0.0,0.0,8260000.0,8914000.0,
Satara,2015,Koregaon,6755000.0,1008000.0,7763000.0,1019000.0,0.0,6744000.0,18426000.0,
Satara,2015,Satara,15836000.0,3397000.0,19233000.0,1232000.0,0.0,18001000.0,64194000.0,
Satara,2015,Javali,2838000.0,1298000.0,4136000.0,452000.0,0.0,3684000.0,10124000.0,
Satara,2015,Patan,16904000.0,1246000.0,18150000.0,1085000.0,0.0,17065000.0,22147000.0,
Satara,2015,Karad,45668000.0,14379000.0,60047000.0,1764000.0,0.0,58283000.0,64037000.0,
Satara,2016,Mahableshwar,3696000.0,646000.0,4342000.0,23000.0,0.0,4320000.0,29048000.0,
Satara,2016,Vai,1641000.0,58000.0,1700000.0,96000.0,0.0,1603000.0,96585000.0,
Satara,2016,Khandala,3052000.0,35000.0,3087000.0,86000.0,0.0,3000000.0,25620000.0,
Satara,2016,Faltan,3475000.0,0.0,3475000.0,177000.0,0.0,3298000.0,43917000.0,
Satara,2016,Man,1530000.0,296000.0,1826000.0,104000.0,0.0,1722000.0,11382000.0,
Satara,2016,Khatav,985000.0,185000.0,1170000.0,123000.0,0.0,1048000.0,3612000.0,
Satara,2016,Koregaon,1077000.0,545000.0,1622000.0,158000.0,0.0,1464000.0,12303000.0,
Satara,2016,Satara,5876000.0,2157000.0,8033000.0,180000.0,0.0,7852000.0,102872000.0,
Satara,2016,Javali,468000.0,217000.0,685000.0,72000.0,0.0,613000.0,4066000.0,
Satara,2016,Patan,3010000.0,441000.0,3451000.0,199000.0,0.0,3252000.0,16548000.0,
Satara,2016,Karad,7493000.0,2677000.0,10169000.0,277000.0,0.0,9892000.0,76896000.0,
Satara,2017,Mahableshwar,22542000.0,0.0,22542000.0,142000.0,0.0,22400000.0,24113000.0,
Satara,2017,Vai,10049000.0,689000.0,10738000.0,608000.0,0.0,10130000.0,18596000.0,
Satara,2017,Khandala,18973000.0,0.0,18973000.0,0.0,0.0,18973000.0,29323000.0,
Satara,2017,Faltan,23301000.0,0.0,23301000.0,1562000.0,0.0,21739000.0,41648000.0,
Satara,2017,Man,9209000.0,1046000.0,10255000.0,794000.0,0.0,9461000.0,11248000.0,
Satara,2017,Khatav,6863000.0,4088000.0,10951000.0,1306000.0,0.0,9645000.0,9524000.0,
Satara,2017,Koregaon,13979000.0,1461000.0,15440000.0,1013000.0,0.0,14427000.0,15837000.0,
Satara,2017,Satara,45431000.0,5613000.0,51044000.0,1044000.0,0.0,50000000.0,182319000.0,
Satara,2017,Javali,2838000.0,1198000.0,4036000.0,452000.0,0.0,3584000.0,8761000.0,
Satara,2017,Patan,20556000.0,2475000.0,23031000.0,1287000.0,0.0,21744000.0,24974000.0,
Satara,2017,Karad,48840000.0,17630000.0,66470000.0,1580000.0,0.0,64890000.0,59035000.0,
Satara,2018,Mahableshwar,23348000.0,0.0,23348000.0,142000.0,0.0,23206000.0,18905000.0,
Satara,2018,Vai,7169000.0,42000.0,7211000.0,612000.0,0.0,6599000.0,16568000.0,
Satara,2018,Khandala,20622000.0,0.0,20622000.0,483000.0,0.0,20139000.0,28386000.0,
Satara,2018,Faltan,14327000.0,1179000.0,15506000.0,0.0,0.0,15506000.0,29670000.0,
Satara,2018,Man,3919000.0,1204000.0,5123000.0,0.0,0.0,5123000.0,10157000.0,
Satara,2018,Khatav,7986000.0,3693000.0,11679000.0,1229000.0,0.0,10450000.0,14018000.0,
Satara,2018,Koregaon,2315000.0,20000.0,2335000.0,0.0,0.0,2335000.0,3961000.0,
Satara,2018,Satara,55775000.0,6554000.0,62329000.0,966000.0,0.0,61363000.0,66604000.0,
Satara,2018,Javali,4134000.0,92000.0,4226000.0,455000.0,0.0,3771000.0,13137000.0,
Satara,2018,Patan,20355000.0,3083000.0,23438000.0,1242000.0,0.0,22196000.0,24474000.0,
Satara,2018,Karad,40876000.0,26907000.0,67783000.0,1821000.0,0.0,65962000.0,32507000.0,
Satara,2019,Mahableshwar,23600000.0,0.0,23600000.0,279000.0,0.0,23321000.0,24858000.0,
Satara,2019,Vai,13645000.0,1886000.0,15531000.0,708000.0,0.0,14823000.0,13309000.0,
Satara,2019,Khandala,23784000.0,810000.0,24594000.0,371000.0,0.0,24223000.0,32071000.0,
Satara,2019,Faltan,22677000.0,915000.0,23592000.0,1248000.0,0.0,22344000.0,47071000.0,
Satara,2019,Man,8753000.0,1102000.0,9855000.0,778000.0,0.0,9077000.0,9015000.0,
Satara,2019,Khatav,6502000.0,3598000.0,10100000.0,1154000.0,0.0,8946000.0,11793000.0,
Satara,2019,Koregaon,9862000.0,0.0,9862000.0,1135000.0,0.0,8727000.0,28701000.0,
Satara,2019,Satara,49977000.0,3823000.0,53800000.0,966000.0,0.0,52834000.0,59573000.0,
Satara,2019,Javali,3885000.0,35000.0,3920000.0,469000.0,0.0,3451000.0,4176000.0,
Satara,2019,Patan,19096000.0,6840000.0,25936000.0,1276000.0,0.0,24660000.0,17932000.0,
Satara,2019,Karad,17385000.0,1347000.0,18732000.0,1762000.0,0.0,16970000.0,80401000.0,
Satara,2020,Mahableshwar,24190000.0,803000.0,24993000.0,302000.0,0.0,24691000.0,28676000.0,
Satara,2020,Vai,7716000.0,374000.0,8090000.0,613000.0,0.0,7477000.0,32379000.0,
Satara,2020,Khandala,23784000.0,953000.0,24716000.0,280000.0,0.0,24436000.0,58098000.0,
Satara,2020,Faltan,37758000.0,5990000.0,43748000.0,1248000.0,0.0,42500000.0,70631000.0,
Satara,2020,Man,8900000.0,1678000.0,10578000.0,777000.0,0.0,9801000.0,25014000.0,
Satara,2020,Khatav,8940000.0,6174000.0,15114000.0,1449000.0,0.0,13665000.0,12754000.0,
Satara,2020,Koregaon,7429000.0,0.0,7429000.0,1060000.0,0.0,6369000.0,7934000.0,
Satara,2020,Satara,21264000.0,7020000.0,28284000.0,1162000.0,0.0,27122000.0,86769000.0,
Satara,2020,Javali,3882000.0,38000.0,3920000.0,469000.0,0.0,3451000.0,31889000.0,
Satara,2020,Patan,20500000.0,10257000.0,30757000.0,1312000.0,0.0,29445000.0,29659000.0,
Satara,2020,Karad,42738000.0,3183000.0,45921000.0,1761000.0,0.0,44160000.0,84446000.0,
Satara,2021,Mahableshwar,13462000.0,4104000.0,17566000.0,655000.0,0.0,16911000.0,23300000.0,
Satara,2021,Vai,7441000.0,0.0,7441000.0,0.0,0.0,7441000.0,22112000.0,
Satara,2021,Khandala,23919000.0,64000.0,23983000.0,497000.0,0.0,23486000.0,57753000.0,
Satara,2021,Faltan,22552000.0,5655000.0,28207000.0,1278000.0,0.0,26929000.0,71480000.0,
Satara,2021,Man,9931000.0,182000.0,10113000.0,767000.0,0.0,9346000.0,15441000.0,
Satara,2021,Khatav,8582000.0,7936000.0,16518000.0,1354000.0,0.0,15164000.0,26414000.0,
Satara,2021,Koregaon,7366000.0,0.0,7366000.0,1205000.0,0.0,6161000.0,6363000.0,
Satara,2021,Satara,19784000.0,3625000.0,23409000.0,1331000.0,0.0,22078000.0,153729000.0,
Satara,2021,Javali,4165000.0,39000.0,4204000.0,576000.0,0.0,3628000.0,23257000.0,
Satara,2021,Patan,21295000.0,10488000.0,31783000.0,1278000.0,0.0,30505000.0,18978000.0,
Satara,2021,Karad,18422000.0,0.0,18422000.0,1804000.0,0.0,16618000.0,82566000.0,
Sindhudurg,2012,Devgad,5133000.0,0.0,5133000.0,0.0,0.0,5133000.0,5133000.0,39891
Sindhudurg,2012,Vaibhavwadi,1239000.0,0.0,1239000.0,0.0,0.0,1239000.0,1676000.0,18057
Sindhudurg,2012,Kankavali,8832000.0,0.0,8832000.0,0.0,0.0,8832000.0,9008000.0,41965
Sindhudurg,2012,Malvan,5476000.0,0.0,5476000.0,0.0,0.0,5476000.0,6034000.0,64887
Sindhudurg,2012,Vengurla,2015000.0,0.0,2015000.0,0.0,0.0,2015000.0,5006000.0,15273
Sindhudurg,2012,Kudal,5348000.0,0.0,5348000.0,2115000.0,0.0,3233000.0,9527000.0,39838
Sindhudurg,2012,Sawantwadi,4737000.0,639000.0,5376000.0,0.0,0.0,5376000.0,11605000.0,33461
Sindhudurg,2012,Dodamarg,6054000.0,0.0,6054000.0,0.0,0.0,6054000.0,7482000.0,13887
Sindhudurg,2013,Devgad,7669000.0,0.0,7669000.0,302000.0,0.0,7367000.0,6328000.0,65712
Sindhudurg,2013,Vaibhavwadi,982000.0,3000.0,985000.0,176000.0,0.0,809000.0,1004000.0,18057
Sindhudurg,2013,Kankavali,8489000.0,286000.0,8775000.0,406000.0,0.0,8369000.0,9518000.0,41965
Sindhudurg,2013,Malvan,5476000.0,0.0,5476000.0,417000.0,0.0,5059000.0,6034000.0,64887
Sindhudurg,2013,Vengurla,5353000.0,23000.0,5376000.0,121000.0,0.0,5255000.0,5219000.0,42576
Sindhudurg,2013,Kudal,7786000.0,0.0,7786000.0,455000.0,0.0,7331000.0,10029000.0,39838
Sindhudurg,2013,Sawantwadi,10270000.0,1978000.0,12248000.0,195000.0,0.0,12053000.0,9242000.0,47297
Sindhudurg,2013,Dodamarg,4254000.0,0.0,4254000.0,134000.0,0.0,4120000.0,6100000.0,13887
Sindhudurg,2014,Devgad,6960000.0,0.0,6960000.0,301000.0,0.0,6659000.0,5870000.0,67412
Sindhudurg,2014,Vaibhavwadi,1909000.0,2000.0,1911000.0,0.0,0.0,1911000.0,1199000.0,18077
Sindhudurg,2014,Kankavali,7959000.0,282000.0,8241000.0,408000.0,0.0,7833000.0,10080000.0,41965
Sindhudurg,2014,Malvan,5476000.0,0.0,5476000.0,417000.0,0.0,5059000.0,9271000.0,64887
Sindhudurg,2014,Vengurla,6555000.0,23000.0,6578000.0,121000.0,0.0,6457000.0,8419000.0,42576
Sindhudurg,2014,Kudal,8235000.0,0.0,8235000.0,420000.0,0.0,7815000.0,8944000.0,39838
Sindhudurg,2014,Sawantwadi,10619000.0,30000.0,10649000.0,314000.0,0.0,10335000.0,14438000.0,48500
Sindhudurg,2014,Dodamarg,5300000.0,0.0,5300000.0,0.0,0.0,5300000.0,6373000.0,13887
Sindhudurg,2015,Devgad,7967000.0,0.0,7967000.0,301000.0,0.0,7666000.0,6253000.0,67412
Sindhudurg,2015,Vaibhavwadi,1909000.0,1000.0,1911000.0,0.0,0.0,1911000.0,2668000.0,18077
Sindhudurg,2015,Kankavali,13062000.0,0.0,13062000.0,0.0,0.0,13062000.0,9850000.0,41965
Sindhudurg,2015,Malvan,5475000.0,0.0,5475000.0,448000.0,0.0,5027000.0,7920000.0,64887
Sindhudurg,2015,Vengurla,6331000.0,23000.0,6354000.0,223000.0,0.0,6130000.0,7908000.0,42576
Sindhudurg,2015,Kudal,9792000.0,1578000.0,11371000.0,420000.0,0.0,10951000.0,10523000.0,39838
Sindhudurg,2015,Sawantwadi,10446000.0,32000.0,10478000.0,235000.0,0.0,10243000.0,13464000.0,25611
Sindhudurg,2015,Dodamarg,6307000.0,34000.0,6341000.0,14000.0,0.0,6327000.0,7015000.0,13887
Sindhudurg,2016,Devgad,5935000.0,0.0,5935000.0,302000.0,0.0,7360000.0,7360000.0,65757
Sindhudurg,2016,Vaibhavwadi,2488000.0,0.0,2488000.0,0.0,0.0,2488000.0,2338000.0,18077
Sindhudurg,2016,Kankavali,5135000.0,0.0,5135000.0,0.0,0.0,5135000.0,7621000.0,41965
Sindhudurg,2016,Malvan,5476000.0,0.0,5476000.0,0.0,0.0,4503000.0,4504000.0,64887
Sindhudurg,2016,Vengurla,6997000.0,0.0,6997000.0,221000.0,0.0,6732000.0,15731000.0,42576
Sindhudurg,2016,Kudal,15161000.0,0.0,15161000.0,704000.0,0.0,14458000.0,19050000.0,39838
Sindhudurg,2016,Sawantwadi,14770000.0,0.0,14770000.0,0.0,0.0,14770000.0,10933000.0,25611
Sindhudurg,2016,Dodamarg,6892000.0,0.0,6892000.0,134000.0,0.0,6759000.0,3562000.0,13887
Sindhudurg,2017,Devgad,2974000.0,0.0,2974000.0,270000.0,0.0,2704000.0,5135000.0,65712
Sindhudurg,2017,Vaibhavwadi,5851000.0,0.0,5851000.0,178000.0,0.0,5673000.0,8297000.0,28957
Sindhudurg,2017,Kankavali,6424000.0,0.0,6424000.0,0.0,0.0,6424000.0,6424000.0,78163
Sindhudurg,2017,Malvan,5598000.0,437000.0,6035000.0,399000.0,0.0,5636000.0,5885000.0,36761
Sindhudurg,2017,Vengurla,4409000.0,60000.0,4469000.0,220000.0,0.0,4248000.0,4534000.0,58083
Sindhudurg,2017,Kudal,10879000.0,2206000.0,8673000.0,425000.0,0.0,8248000.0,24406000.0,39636
Sindhudurg,2017,Sawantwadi,11107000.0,116000.0,11223000.0,316000.0,0.0,10907000.0,14579000.0,52505
Sindhudurg,2017,Dodamarg,3382000.0,127000.0,3510000.0,134000.0,0.0,3376000.0,3935000.0,15935
Sindhudurg,2018,Devgad,7835000.0,0.0,7835000.0,304000.0,7530000.0,0.0,6960000.0,65757
Sindhudurg,2018,Vaibhavwadi,254000.0,0.0,2415000.0,178000.0,0.0,2236000.0,2301000.0,21511
Sindhudurg,2018,Kankavali,7113000.0,0.0,7450000.0,406000.0,0.0,7043000.0,6869000.0,69923
Sindhudurg,2018,Malvan,4060000.0,0.0,6869000.0,156000.0,0.0,6714000.0,3327000.0,51328
Sindhudurg,2018,Vengurla,6830000.0,0.0,6911000.0,429000.0,0.0,6482000.0,6482000.0,39838
Sindhudurg,2018,Kudal,3302000.0,0.0,3404000.0,156000.0,0.0,3248000.0,3327000.0,42576
Sindhudurg,2018,Sawantwadi,8364000.0,0.0,9074000.0,330000.0,0.0,8744000.0,6660000.0,79119
Sindhudurg,2018,Dodamarg,4709000.0,0.0,4709000.0,138000.0,0.0,4571000.0,4699000.0,17128
Sindhudurg,2019,Devgad,7834640.0,358000.0,8192639.999999999,304320.0,7530310.0,358010.0,6960490.0,65757
Sindhudurg,2019,Vaibhavwadi,214720.0,0.0,214720.0,17330.0,0.0,197390.0,197390.0,3194
Sindhudurg,2019,Kankawali,10672650.0,1316360.0,11989010.0,654400.0,0.0,11334610.0,12937530.0,69923
Sindhudurg,2019,Malwan,1637500.0,398550.0,2036040.0,247200.0,0.0,1788840.0,1091230.0,137067
Sindhudurg,2019,Vengurla,6898980.0,3787240.0,10686220.0,833950.0,0.0,9852270.0,5092070.0,39910
Sindhudurg,2019,Kudal,2662530.0,123990.0,2786520.0,218750.0,0.0,2567780.0,8839720.0,42576
Sindhudurg,2019,Savantwadi,11280770.0,2653650.0,13934420.0,471120.0,0.0,13463290.0,8617250.0,39045
Sindhudurg,2019,Dodamarg,2366440.0,0.0,2366440.0,267890.0,0.0,2098550.0,1481180.0,17812
Sindhudurg,2020,Devgad,3521020.0,0.0,3521020.0,208340.0,0.0,3312680.0,12978950.0,65757
Sindhudurg,2020,Vaibhavwadi,2646040.0,0.0,2646040.0,179240.0,0.0,2466800.0,2466800.0,3194
Sindhudurg,2020,Kankawali,5094380.0,1252210.0,6346600.0,407230.0,0.0,5939370.0,15583640.0,69923
Sindhudurg,2020,Malwan,4986470.0,1232900.0,6219370.0,153460.0,0.0,6065910.0,7820700.0,114847
Sindhudurg,2020,Vengurla,6737760.0,3807170.0,10544930.0,833950.0,0.0,9710980.0,5984090.0,39890
Sindhudurg,2020,Kudal,3935550.0,537510.0,4473060.0,215220.0,0.0,4257840.0,5960290.0,19064
Sindhudurg,2020,Savantwadi,2150090.0,0.0,2150090.0,0.0,0.0,2150090.0,2014550.0,14233
Sindhudurg,2020,Dodamarg,4641350.0,0.0,4641350.0,1186790.0,0.0,3454560.0,3454560.0,17812
Sindhudurg,2021,Devgad,3842750.0,0.0,3842750.0,208380.0,0.0,3634370.0,13610890.0,65767
Sindhudurg,2021,Vaibhavwadi,2300000.0,0.0,2300000.0,178800.0,0.0,2121200.0,461500.0,22814
Sindhudurg,2021,Kankawali,15773580.0,1252210.0,17025800.0,407230.0,0.0,16618570.0,16743780.0,69923
Sindhudurg,2021,Malwan,4986470.0,1232900.0,6219370.0,163460.0,0.0,6055910.0,10059000.0,106875
Sindhudurg,2021,Vengurla,7011440.0,8087170.0,15098610.0,284680.0,0.0,14813920.0,14928050.0,39918
Sindhudurg,2021,Kudal,5430660.0,364470.0,5795140.0,110770.0,0.0,5684370.0,4714020.0,47381
Sindhudurg,2021,Savantwadi,17703530.0,3749000.0,21452940.0,281270.0,0.0,21171670.0,12830550.0,40964
Sindhudurg,2021,Dodamarg,4299260.0,0.0,4299260.0,135150.0,0.0,4164110.0,8838610.0,17812
Thane,2012,Thane,982914000.0,0.0,982914000.0,0.0,0.0,982914000.0,1058947000.0,0
Thane,2012,Bhivandi,114956000.0,0.0,114956000.0,0.0,0.0,114956000.0,156179000.0,43301
Thane,2012,Shahapur,6999000.0,0.0,6999000.0,0.0,0.0,6999000.0,46954000.0,43313
Thane,2012,Kalyan,166949000.0,0.0,166949000.0,0.0,0.0,166949000.0,220459000.0,32310
Thane,2012,Ulhasnagar,190600000.0,0.0,190600000.0,0.0,0.0,190600000.0,60676000.0,154
Thane,2012,Ambarnath,61579000.0,0.0,61579000.0,0.0,0.0,61579000.0,177079000.0,23545
Thane,2012,Murbad,5308000.0,0.0,5308000.0,0.0,0.0,5308000.0,9544000.0,34168
Thane,2013,Thane,93370000.0,0.0,93370000.0,0.0,0.0,93370000.0,167311000.0,0
Thane,2013,Bhivandi,25150000.0,0.0,25150000.0,0.0,0.0,25150000.0,106144000.0,43310
Thane,2013,Shahapur,6999000.0,0.0,6999000.0,0.0,0.0,6999000.0,45488000.0,43303
Thane,2013,Kalyan,124775000.0,0.0,124775000.0,0.0,0.0,124775000.0,232074000.0,32309
Thane,2013,Ulhasnagar,4595000.0,0.0,4595000.0,0.0,0.0,4595000.0,11330000.0,159
Thane,2013,Ambarnath,7314000.0,0.0,7314000.0,0.0,0.0,7314000.0,34590000.0,23535
Thane,2013,Murbad,6161000.0,0.0,6161000.0,0.0,0.0,6161000.0,8262000.0,34175
Thane,2014,Thane,93370000.0,0.0,93370000.0,0.0,0.0,93370000.0,1562013000.0,0
Thane,2014,Bhivandi,25150000.0,0.0,25150000.0,0.0,0.0,25150000.0,145819000.0,43310
Thane,2014,Shahapur,6999000.0,0.0,6999000.0,0.0,0.0,6999000.0,52062000.0,43303
Thane,2014,Kalyan,124775000.0,0.0,124775000.0,0.0,0.0,124775000.0,59095000.0,32309
Thane,2014,Ulhasnagar,4595000.0,0.0,4595000.0,0.0,0.0,4595000.0,6500000.0,159
Thane,2014,Ambarnath,7314000.0,0.0,7314000.0,0.0,0.0,7314000.0,20205000.0,23535
Thane,2014,Murbad,6161000.0,0.0,6161000.0,0.0,0.0,6161000.0,5033000.0,34175
Thane,2015,Thane,267011000.0,0.0,267011000.0,0.0,0.0,267011000.0,2628524000.0,0
Thane,2015,Bhivandi,25195000.0,0.0,25195000.0,0.0,0.0,25195000.0,282612000.0,43310
Thane,2015,Shahapur,7103000.0,0.0,7103000.0,0.0,0.0,7103000.0,43456000.0,43303
Thane,2015,Kalyan,29014000.0,0.0,29014000.0,0.0,0.0,29014000.0,240660000.0,32309
Thane,2015,Ulhasnagar,9635000.0,0.0,9635000.0,0.0,0.0,9635000.0,11762000.0,159
Thane,2015,Ambarnath,9242000.0,0.0,9242000.0,0.0,0.0,9242000.0,33900000.0,23535
Thane,2015,Murbad,6143000.0,0.0,6143000.0,0.0,0.0,6143000.0,11196000.0,34175
