District,Year,"Receipts and Loans
","From Commercial Activities
",Government Subsidies,"Other Sources
",Rents and Taxes,"Revenue
",Administration (Establishment),Administration (Others),Construction,Drainage and Sewage,Education,Expenditure on Weak Sectors,Others,Public Health,Public Lighting,Public Security,Special Expenses and Loans,Tax Recovery,Transportation,Water Supply,Expenditure,Social Services,Economic Services,Non-Developmental
Satara,2014,46653000.0,84378000.0,1424758000.0,922425000.0,331416000.0,2809630000.0,444235000.0000001,113725000.0,514477000.0000001,44150000.0,44722000.0,5838000.0,1609286000.0,196414000.0,52117999.99999999,8068000.000000001,216754000.0,19615000.0,7431000.0,106578000.0,3383411000.0,353552000.0000001,618176000.0000001,2411683000.0
Satara,2015,54110000.0,119134000.0,1758351000.0,602077000.0,396265000.0,2925937000.0,452699000.0,122288000.0,248812000.0,78971000.0,25057000.0,289811000.0,882529000.0000001,174996000.0,58361000.0,10603000.0,30996000.0,28774000.0,21421000.0,122288000.0,2516610000.0,612152000.0,407565000.0,1527889000.0
Satara,2016,33128000.0,147992000.0,1746625000.0,388375000.0,453934000.0,2770054000.0,600000000.0,195400000.0,406900000.0,195700000.0,41580000.0,63650000.0,1110900000.0,264400000.0,157500000.0,31870000.0,704300000.0,29450000.0,6200000.0,117100000.0,3925100000.0,486730000.0,766300000.0,2671920000.0
Satara,2017,166111000.0,151916000.0,1485648000.0,450339999.9999999,401055000.0,2655070000.0,518200000.0,119200000.0,377300000.0,167400000.0,38740000.0,68890000.0,1181200000.0,310500000.0,136900000.0,36590000.0,138600000.0,51940000.0,6008000.0,110300000.0,3261700000.0,528430000.0,687608000.0,2045730000.0
Satara,2018,406300000.0,209400000.0,2118500000.0,791200000.0,796600000.0,4321900000.0,576061000.0,122844000.0,434401000.0,168132000.0,78023000.0,192011000.0,1427368000.0,204751000.0,89591000.0,46999000.0,139973000.0,53055999.99999999,61000.0,180515000.0,3713786000.0,655300000.0,692185000.0,2366301000.0
Satara,2019,355300000.0,325000000.0,1749600000.0,717700000.0,808500000.0,3956100000.0,652531000.0,288268000.0,999929000.0000001,78063000.0,36665000.0,24504000.0,1904802000.0,190968000.0,110650000.0,23821000.0,571792000.0,36932000.0,,122539000.0,5041464000.0,374676000.0,1188642000.0,3478146000.0
Satara,2020,387423000.0,184511000.0,2024553000.0,985384000.0,882881000.0,4464752000.0,270000.0,250000.0,400000.0,60000.0,20000.0,20000.0,1380000.0,160000.0,100000.0,40000.0,409999.9999999999,50000.0,,150000.0,3300000.0,350000.0,560000.0,2400000.0
Satara,2021,360823000.0,380570000.0,2359530000.0,1245996000.0,575324000.0,4922242000.0,32000000.0,46200000.0,132400000.0,,2200000.0,1800000.0,82500000.0,16200000.0,6000000.0,6000000.0,65200000.0,1500000.0,,14400000.0,406400000.0,34600000.0,138400000.0,233400000.0
Sindhudurg,2012,120000.0,20000.0,2270000.0,560000.0,1210000.0,4170000.0,36900000.0,19600000.0,162200000.0,52100000.0,1100000.0,600000.0,36100000.0,19600000.0,10300000.0,2700000.0,63600000.0,5400000.0,,20400000.0,430600000.0,41700000.0,224600000.0,164300000.0
Sindhudurg,2013,52700000.0,2700000.0,268700000.0,97800000.0,43900000.0,465800000.0,76100000.0,11000000.0,112100000.0,17200000.0,4300000.0,400000.0,361800000.0,14200000.0,7800000.0,800000.0,,,,9700000.0,615400000.0,28600000.0,137100000.0,449700000.0
Sindhudurg,2014,20500000.0,2700000.0,234400000.0,66000000.0,50200000.0,374000000.0,95800000.0,5300000.0,111600000.0,1200000.0,2000000.0,10200000.0,267700000.0,24400000.0,13600000.0,2000000.0,115100000.0,2600000.0,,18100000.0,669600000.0,54700000.0,126400000.0,488500000.0
Sindhudurg,2015,9000000.0,11300000.0,398600000.0,148200000.0,35500000.0,602600000.0,105300000.0,5800000.0,174500000.0,47000000.0,2500000.0,2700000.0,195200000.0,24700000.0,11000000.0,1300000.0,105200000.0,600000.0,,14800000.0,690600000.0,44700000.0,232500000.0,413400000.0
Sindhudurg,2016,77000000.0,3900000.0,463700000.0,166200000.0,39500000.0,750300000.0,331800000.0,27400000.0,123500000.0,6800000.0,8300000.0,5200000.0,53500000.0,20000000.0,300000.0,13000000.0,26400000.0,26500000.0,,18500000.0,661100000.0,52000000.0,130600000.0,478600000.0
Sindhudurg,2017,69200000.0,9900000.0,299500000.0,132400000.0,65200000.0,576200000.0,136700000.0,18100000.0,192200000.0,1200000.0,5000000.0,6400000.0,178900000.0,28400000.0,9800000.0,800000.0,11000000.0,600000.0,,13600000.0,602700000.0,53400000.0,203200000.0,346100000.0
Sindhudurg,2018,20700000.0,12400000.0,272200000.0,304700000.0,57300000.0,417000000.0,126600000.0,15900000.0,267200000.0,40600000.0,4000000.0,1300000.0,151500000.0,40900000.0,14700000.0,1000000.0,,1900000.0,,17100000.0,682500000.0,63300000.0,322500000.0,296900000.0
Sindhudurg,2019,143200000.0,57300000.0,780200000.0,182500000.0,146800000.0,1310000000.0,141200000.0,51700000.0,241900000.0,9000000.0,3800000.0,1700000.0,217800000.0,50500000.0,38800000.0,1200000.0,,700000.0,,14300000.0,772700000.0,70300000.0,289700000.0,412600000.0
Sindhudurg,2020,10000000.0,1400000.0,409500000.0,42100000.0,73300000.0,536300000.0,515797000.0,154840000.0,564698000.0,67433000.0,8855000.0,18805000.0,673199000.0,112019000.0,333842000.0,985000.0,4125000.0,1620000.0,388000.0,167863000.0,2324469000.0,307542000.0,966360999.9999999,1350566000.0
Sindhudurg,2021,49200000.0,1600000.0,327100000.0,53000000.0,111300000.0,542300000.0,555558000.0,106317000.0,589097000.0,111034000.0,24651000.0,14436000.0,1334633000.0,216097000.0,39448000.0,21854000.0,34725000.0,6587000.0,388000.0,216941000.0,3271766000.0,472125000.0,739967000.0000001,2059674000.0
Solapur,2016,,49303000.0,1769386000.0,335254000.0,319468000.0,2473311000.0,580654000.0,116825000.0,911874000.0,421764000.0000001,21265000.0,60291999.99999999,785137000.0,222266000.0,40217000.0,2341000.0,29032000.0,5380000.0,,204379000.0,3401426000.0,508201999.9999999,1373855000.0,1519369000.0
Solapur,2017,197502000.0,119789000.0,1691602000.0,222913000.0,309543000.0,2541349000.0,636952000.0,94036000.0,977998000.0,360191000.0,24987000.0,154984000.0,855460000.0,276642000.0,37750000.0,3067000.0,35030000.0,1167000.0,,175309000.0,3401426000.0,631922000.0,1375939000.0,1625712000.0
Solapur,2018,,53879999.99999999,2133417000.0,500539000.0000001,1076574000.0,3764410000.0,686980000.0,86508000.0,1052760000.0,580221000.0,15748000.0,182270000.0,2130230000.0,241334000.0,71373000.0,9814000.0,55504999.99999999,10031000.0,,171275000.0,5294090000.0,610627000.0,1704354000.0,2979068000.0
Solapur,2019,,81116000.0,1847732000.0,431233000.0,1179910000.0,3539991000.0,1046690000.0,12657000.0,862411000.0,584495000.0,28522000.0,178472000.0,2212555000.0,123706000.0,39934000.0,958000.0,16390000.0,14834000.0,,148977000.0,5270596000.0,479677000.0000001,1486840000.0,3304084000.0
Solapur,2020,274362000.0,153890000.0,3375414000.0,339696000.0,341458000.0,4484820000.0,115150000.0,22489000.0,253977000.0,497616000.0,21592000.0,17443000.0,1071638000.0,123064000.0,78668000.0,15908000.0,749625000.0,19257000.0,,72189000.0,3058616000.0,234288000.0,830261000.0,1994067000.0
Solapur,2021,,52399000.0,2425992000.0,347082000.0,1132688000.0,3958161000.0,103919000.0,36614000.0,1595956000.0,417622000.0,23525000.0,22779000.0,897628000.0000001,143079000.0,73368000.0,19404000.0,266741000.0,19757000.0,,64497000.0,3684889000.0,253880000.0,2086946000.0,1344063000.0
Thane,2012,346697000.0,185000.0,1486602000.0,1124028000.0,285538000.0,3243050000.0,131508000.0,30297000.0,1035780000.0,1136712000.0,18205000.0,9211000.0,1022019000.0,72991000.0,63616999.99999999,8668000.0,347970000.0,10870000.0,,16467000.0,3904315000.0,116874000.0,2236109000.0,1551332000.0
Thane,2013,206443000.0,43554000.0,1594110000.0,1656300000.0,512306000.0000001,4012713000.0,135748000.0,61990000.0,1148006000.0,1376379000.0,19451000.0,11294000.0,1441117000.0,112946000.0,83187000.0,7866000.0,422510999.9999999,35704000.0,,24373000.0,4880572000.0,168064000.0,2607572000.0,2104936000.0
Thane,2014,286042000.0,,1143861000.0,2114965000.0,266739000.0,3811607000.0,149409000.0,87062000.0,494426000.0,654614000.0,33221000.0,8141000.0,1654244000.0,67531000.0,88524000.0,9107000.0,378468000.0,64327000.0,,33393000.0,3722467000.0,142286000.0,1237564000.0,2342617000.0
Thane,2015,1007416000.0,,1584664000.0,1786492000.0,709234000.0,5087806000.0,166038000.0,81266000.0,1071890000.0,999042000.0,29061000.0,65391000.0,1904975000.0,177270000.0,87790000.0,7108000.0,314174000.0,16066000.0,,28623000.0,4948694000.0,300345000.0,2158722000.0,2489627000.0
Thane,2016,421935999.9999999,,2509561000.0,1823368000.0,450516000.0,5205381000.0,146202000.0,65316999.99999999,1128283000.0,1201295000.0,32055000.0,68864000.0,2147561000.0,163361000.0,199968000.0,7931999.999999999,415397999.9999999,55799000.0,,24491000.0,5656526000.0,288771000.0,2529546000.0,2838209000.0
Thane,2017,301634000.0,,1866226000.0,1951553000.0,1183875000.0,5303288000.0,173805000.0,80059000.0,1314112000.0,910131000.0,43461000.0,56177000.0,1656426000.0,213651000.0,185182000.0,9217000.0,348815000.0,11561000.0,,12809000.0,5015406000.0,326098000.0000001,2409425000.0,2279883000.0
Thane,2018,391363000.0,,2251766000.0,1868274000.0,1230437000.0,5741840000.0,242297000.0,59508000.00000001,1273822000.0,737111000.0,53620000.00000001,19251000.0,2468760000.0,382025000.0,224552000.0,36757000.0,526454000.0,23422000.0,,15671000.0,6063250000.0,470567000.0,2235485000.0,3357198000.0
Thane,2019,353207000.0,,2166472000.0,1602778000.0,915745000.0000001,5038202000.0,22117000.0,26704000.0,1064028000.0,552571000.0,27495000.0,4602000.0,435260999.9999999,6673999.999999999,68068000.0,9606000.0,542085000.0,14220000.0,,7584999.999999999,2781016000.0,46355999.99999999,1684667000.0,1049993000.0
Thane,2020,548449000.0,,1924083000.0,1867473000.0,893798000.0,5233803000.0,176300000.0,28700000.0,178300000.0,17000000.0,34400000.0,6600000.0,167400000.0,74900000.0,20600000.0,12600000.0,38500000.0,12400000.0,,63600000.0,831300000.0,179500000.0,215900000.0,435900000.0
Thane,2021,521552000.0000001,,1583910000.0,546576000.0,402656000.0,3054694000.0,167300000.0,55400000.0,240200000.0,64000000.0,32200000.0,1900000.0,100300000.0,72500000.0,26500000.0,22100000.0,151500000.0,9300000.0,8100000.0,70400000.0,1021700000.0,177000000.0,338800000.0,505900000.0
Wardha,2012,29200000.0,11900000.0,588000000.0,83500000.0,129200000.0,841800000.0,311618000.0,41578000.0,247319000.0,16792000.0,34708000.0,1869000.0,168546000.0,38469000.0,29578000.0,1570000.0,26401000.0,8080000.0,,57342999.99999999,983870999.9999999,132389000.0,293689000.0000001,557793000.0
Wardha,2013,132500000.0,8800000.0,703100000.0,101200000.0,184000000.0,1029600000.0,271525000.0,31402000.0,365280000.0,29467000.0,23520000.0,4233000.0,158810000.0,92145000.0,29371000.0,6715000.000000001,39352000.0,83763000.0,,68931000.0,1204500000.0,188829000.0,424118000.0,591566999.9999999
Wardha,2014,13261000.0,23660000.0,674527000.0,183624000.0,151636000.0,1046710000.0,432747000.0,39443000.0,439702000.0000001,30403000.0,34194000.0,11897000.0,319573000.0,23621000.0,33757000.0,578000.0,18247000.0,8043000.000000001,,62167999.99999999,1454370000.0,131880000.0,503862000.0,818631000.0000001
Wardha,2015,48560000.0,77375000.0,1137987000.0,65340000.0,144915000.0,1474177000.0,523035000.0000001,39137000.0,1076227000.0,119099000.0,26666000.0,1143000.0,211329000.0,73795000.0,24846000.0,7823000.0,160000.0,7817000.0,,55934000.0,2167011000.0,157538000.0,1220172000.0,789301000.0
Wardha,2016,86105000.0,15294000.0,1128938000.0,513041000.0,91440000.0,1834818000.0,462742000.0,48745000.0,812371000.0,565592000.0,100898000.0,20643000.0,150548000.0,43857000.0,34936000.0,17223000.0,37856000.0,15729000.0,,84290000.0,2395430000.0,249688000.0,1412899000.0,732843000.0
Wardha,2017,486166000.0,77624000.0,1110880000.0,375366000.0,213072000.0,2263108000.0,597871000.0,11194000.0,1050519000.0,394983000.0,77176000.0,31888000.0,165338000.0,57864000.0,54996000.0,5820000.0,24926000.0,177000.0,,43560000.0,2516312000.0,210488000.0,1500498000.0,805326000.0
Wardha,2018,145798000.0,64511000.0,2306623000.0,112511000.0,153254000.0,2782697000.0,691967000.0,16142000.0,621452000.0,467900000.0,92348000.0,21718000.0,196176000.0,24660000.0,57439000.0,1404000.0,146660000.0,363000.0,,25879000.0,2364108000.0,164605000.0,1146791000.0,1052712000.0
Wardha,2019,276460000.0,22302000.0,2812254000.0,212444000.0,170922000.0,3494382000.0,924228000.0000001,29794000.0,589733000.0,114412000.0,64802000.0,18139000.0,725574000.0,80497000.0,83856000.0,7215000.000000001,1100000.0,560000.0,,183166000.0,2823076000.0,346604000.0,788001000.0,1688471000.0
Wardha,2020,178097000.0,54022000.0,1327448000.0,98717000.0,162058000.0,1820342000.0,77419000.0,16561000.0,90198000.0,22731000.0,42704000.0,518000.0,105115000.0,10929000.0,11945000.0,401000.0,17000.0,7743000.000000001,1848000.0,17557000.0,405686000.0,71708000.0,126722000.0,207256000.0
Wardha,2021,72590000.0,73659000.0,2267135000.0,306361000.0,200249000.0,2919994000.0,77419000.0,16561000.0,90198000.0,22731000.0,42704000.0,518000.0,105115000.0,10929000.0,11945000.0,401000.0,17000.0,7743000.000000001,1848000.0,17557000.0,405686000.0,71708000.0,126722000.0,207256000.0
Washim,2008,,,,,,,86881000.0,11150000.0,150441000.0,29991000.0,73407000.0,558000.0,137824000.0,23493000.0,8671000.0,1744000.0,112875000.0,18967000.0,,22710000.0,678712000.0,120168000.0,189103000.0,369441000.0000001
Washim,2009,26933000.0,,487420000.0,98382000.0,72665000.0,685400000.0,100260000.0,2676000.0,257026000.0,36253000.0,74093000.0,10000.0,183323000.0,12770000.0,11157000.0,8145999.999999999,5013000.0,28571000.0,,37386000.0,756684000.0,124259000.0,304436000.0,327989000.0000001
Washim,2010,26933000.0,,487420000.0,98382000.0,72665000.0,685400000.0,122298000.0,1286000.0,229271000.0,35951000.0,90888000.0,2012000.0,196159000.0,35171000.0,12293000.0,8545000.0,,26791000.0,,33481000.0,794146000.0,161552000.0,277515000.0,355078999.9999999
Washim,2011,95187000.0,,615421000.0,63575000.0,176277000.0,950460000.0,34488000.0,13157000.0,,243715000.0,135446000.0,1730000.0,204931000.0,165391000.0,114870000.0,43247000.0,,24394000.0,144399000.0,6730000.0,1267944000.0,309297000.0,502984000.0,320216999.9999999
Washim,2012,7194000.0,280855000.0,1025486000.0,382745000.0,68198000.0,1764478000.0,159083000.0,14921000.0,264402000.0,117114000.0,145211000.0,73641000.0,254217000.0,50349000.0,14819000.0,11565000.0,,21641000.0,,117967000.0,1244930000.0,387168000.0,396335000.0,461426999.9999999
Washim,2013,2973000.0,276896000.0,973549000.0,479983000.0,60762000.0,1794163000.0,224018000.0,35836000.0,385830000.0,206149000.0,35981000.0,46742000.0,526817000.0,61204000.0,15849000.0,7459999.999999999,1010000.0,8850000.0,37398000.0,52711000.0,1645855000.0,196638000.0,645226000.0,803991000.0000001
Washim,2014,,29523000.0,910706000.0,215459000.0,96132000.0,1251820000.0,211051000.0,44694000.0,697159000.0,93824000.0,137442000.0,24174000.0,148653000.0,113804000.0,19632000.0,2849000.0,2375000.0,13226000.0,,50374000.0,1559257000.0,325793999.9999999,810615000.0,422848000.0000001
Washim,2015,,42678000.0,1129580000.0,153329000.0,161007000.0,1543955000.0,,,,,,,,,,,,,,,,,,
Washim,2016,60347000.0,50626000.0,1606052000.0,201829000.0,99503000.0,2018357000.0,371304000.0,51014000.0,395267000.0,23109000.0,129200000.0,46271000.0,411525000.0,37586000.0,28038000.0,7890000.000000001,589000.0,500000.0,,42882000.0,1545175000.0,255939000.0,446414000.0000001,842821999.9999999
Washim,2017,107016000.0,21358000.0,777431000.0,135372000.0,101574000.0,1142751000.0,365259000.0,46234000.0,451103000.0,38570000.0,140342000.0,15946000.0,294464000.0,55791000.0,18439000.0,14689000.0,,26000.0,,62727000.0,1503590000.0,274806000.0,508112000.0,720672000.0
Washim,2018,,,,,,,457852000.0000001,25514000.0,492529000.0,12899000.0,122142000.0,1818000.0,567779000.0,35920000.0,37983000.0,349000.0,,1265000.0,,22798000.0,1778848000.0,182678000.0,543411000.0,1052759000.0
Washim,2019,11363000.0,35821000.0,1022901000.0,461531000.0000001,111258000.0,1642874000.0,286203000.0,28958000.0,113909000.0,28090000.0,183155000.0,3090000.0,427553000.0,80780000.0,30858000.0,15048000.0,6026000.0,10289000.0,,62470000.00000001,1276429000.0,329495000.0,172857000.0,774077000.0
Washim,2020,10504000.0,35229000.0,866414000.0,228641000.0,107448000.0,1248236000.0,470772000.0,25230000.0,253020000.0,23930000.0,201447000.0,5017000.0,561257000.0,73054000.0,42262000.0,9331000.0,3510000.0,20315000.0,,78747000.0,1767892000.0,358264999.9999999,319212000.0,1090415000.0
Washim,2021,70000000.0,8008000.0,787222000.0,136447000.0,81968000.0,1083645000.0,522708000.0,59433000.00000001,273648000.0,16002000.0,185073000.0,4790000.0,586120000.0,71114000.0,44917000.0,14034000.0,4019000.0,22945000.0,,110765000.0,1915568000.0,371742000.0,334567000.0,1209259000.0
Yavatmal,2012,18895000.0,6214000.0,1031828000.0,200033000.0,143618000.0,1400588000.0,505083000.0,60540000.0,388715000.0,19402000.0,188259000.0,4733000.0,841725000.0,50511000.0,45955000.0,11223000.0,20213000.0,26498000.0,,156105000.0,2318962000.0,399608000.0,454072000.0,1465282000.0
Yavatmal,2013,33958000.0,29193000.0,1572151000.0,123873000.0,145296000.0,1904471000.0,630371000.0,43061000.0,826282000.0,31445000.0,149016000.0,2916000.0,888165000.0,84500000.0,47029000.0,23279000.0,7344000.0,42108000.0,,81950000.0,2857466000.0,318382000.0,904756000.0000001,1634328000.0
Yavatmal,2014,17275000.0,35256000.0,1666138000.0,317717000.0,185150000.0,2221536000.0,763044000.0,48058000.0,490283000.0,18383000.0,194509000.0,14187000.0,1268560000.0,94710000.0,56377000.0,22077000.0,62483000.00000001,35360000.0,,137624000.0,3205655000.0,441030000.0,565043000.0,2199582000.0
Yavatmal,2015,28016000.0,57345000.00000001,1894748000.0,274712000.0,183389000.0,2438210000.0,772831000.0,25897000.0,556358000.0,31530000.0,118067000.0,9300000.0,1865102000.0,60165000.0,28754000.0,20373000.0,210320000.0,14643000.0,,124819000.0,3838159000.0,312351000.0,616642000.0,2909166000.0
Yavatmal,2016,51941000.0,65047000.0,2830301000.0,296675000.0,293975000.0,3537939000.0,631996000.0,67699000.0,1190903000.0,35741000.0,201999000.0,42081000.0,1179263000.0,212969000.0,77823000.0,27801000.0,1376000.0,33534000.0,,96892000.0,3800077000.0,553941000.0,1304467000.0,1941669000.0
Yavatmal,2017,37438000.0,34992000.0,2692624000.0,712500000.0,317380000.0,3794934000.0,605783000.0,180743000.0,1048962000.0,22933000.0,278933000.0,9730000.0,740352000.0,185289000.0,79733000.0,40437000.0,28380000.0,33127000.0,,200929000.0,3455331000.0,674881000.0,1151628000.0,1628822000.0
Yavatmal,2018,36371000.0,26774000.0,3361680000.0,446439000.0000001,254500000.0,4125764000.0,1023924000.0,48976000.0,612420000.0,77511000.0,290828000.0,15916000.0,1643016000.0,159832000.0,70872000.0,11573000.0,3265000.0,49219000.0,,183493000.0,4190845000.0,650069000.0,760803000.0,2779973000.0
Yavatmal,2019,120509000.0,31596000.0,2879242000.0,854001000.0,194460000.0,4079808000.0,,,,,,,,,,,,,,,,,,
Yavatmal,2020,83031000.0,20672000.0,2326806000.0,695327000.0,404390000.0,3530226000.0,,,,,,,,,,,,,,,,,,
Yavatmal,2021,454142000.0,12999000.0,3741485000.0,432480000.0,343853000.0,4984959000.0,,,,,,,,,,,,,,,,,,
