Year,District,Taluka,Towns and cities where banks have offices,Classified Banks,Branch Offices of Classified Banks
2015,Beed,Beed,9.0,25,62.0
2015,Beed,Cage,10.0,10,24.0
2015,Beed,Dharur,2.0,8,9.0
2015,Beed,Parli,6.0,15,24.0
2015,Beed,Ambajogai,7.0,15,30.0
2016,Beed,Ashti,10.0,4,22.0
2016,Beed,Patoda,6.0,3,8.0
2016,Beed,Shirur Kasar,4.0,3,8.0
2016,Beed,Gevrai,18.0,6,25.0
2016,Beed,Majalgaon,11.0,4,17.0
2016,Beed,Wadwani,4.0,3,6.0
2016,Beed,Beed,27.0,16,46.0
2016,Beed,Cage,12.0,5,21.0
2016,Beed,Dharur,3.0,5,7.0
2016,Beed,Parli,9.0,7,18.0
2016,Beed,Ambajogai,13.0,9,25.0
2017,Beed,Ashti,10.0,4,22.0
2017,Beed,Patoda,6.0,3,8.0
2017,Beed,Shirur Kasar,4.0,3,8.0
2017,Beed,Gevrai,18.0,6,25.0
2017,Beed,Majalgaon,11.0,4,17.0
2017,Beed,Wadwani,4.0,3,6.0
2017,Beed,Beed,27.0,16,46.0
2017,Beed,Cage,12.0,5,21.0
2017,Beed,Dharur,3.0,5,7.0
2017,Beed,Parli,9.0,7,18.0
2017,Beed,Ambajogai,13.0,9,25.0
2018,Beed,Ashti,10.0,2,8.0
2018,Beed,Patoda,6.0,1,3.0
2018,Beed,Shirur Kasar,4.0,1,1.0
2018,Beed,Gevrai,18.0,4,10.0
2018,Beed,Majalgaon,11.0,1,4.0
2018,Beed,Wadwani,4.0,1,2.0
2018,Beed,Beed,27.0,10,22.0
2018,Beed,Cage,12.0,2,4.0
2018,Beed,Dharur,3.0,3,4.0
2018,Beed,Parli,9.0,2,4.0
2018,Beed,Ambajogai,13.0,4,9.0
2019,Beed,Ashti,10.0,2,8.0
2019,Beed,Patoda,6.0,1,3.0
2019,Beed,Shirur Kasar,4.0,1,1.0
2019,Beed,Gevrai,18.0,4,10.0
2019,Beed,Majalgaon,11.0,1,4.0
2019,Beed,Wadwani,4.0,1,2.0
2019,Beed,Beed,27.0,10,22.0
2019,Beed,Cage,12.0,2,4.0
2019,Beed,Dharur,3.0,3,4.0
2019,Beed,Parli,9.0,2,4.0
2019,Beed,Ambajogai,13.0,4,9.0
2020,Beed,Ashti,10.0,2,8.0
2020,Beed,Patoda,6.0,1,3.0
2020,Beed,Shirur Kasar,4.0,1,1.0
2020,Beed,Gevrai,18.0,4,10.0
2020,Beed,Majalgaon,11.0,1,4.0
2020,Beed,Wadwani,4.0,1,2.0
2020,Beed,Beed,27.0,10,26.0
2020,Beed,Cage,12.0,2,4.0
2020,Beed,Dharur,3.0,3,4.0
2020,Beed,Parli,9.0,2,4.0
2020,Beed,Ambajogai,13.0,4,9.0
2021,Beed,Ashti,10.0,2,8.0
2021,Beed,Patoda,6.0,1,3.0
2021,Beed,Shirur Kasar,4.0,1,1.0
2021,Beed,Gevrai,18.0,4,10.0
2021,Beed,Majalgaon,11.0,1,4.0
2021,Beed,Wadwani,4.0,1,2.0
2021,Beed,Beed,27.0,9,28.0
2021,Beed,Cage,12.0,2,4.0
2021,Beed,Dharur,3.0,3,4.0
2021,Beed,Parli,9.0,2,4.0
2021,Beed,Ambajogai,13.0,4,9.0
2013,Mumbai,Mumbai City,1.0,39,822.0
2014,Mumbai,Mumbai City,1.0,36,844.0
2015,Mumbai,Mumbai City,1.0,37,964.0
2016,Mumbai,Mumbai City,1.0,37,888.0
2017,Mumbai,Mumbai City,1.0,30,876.0
2018,Mumbai,Mumbai City,1.0,30,921.0
2019,Mumbai,Mumbai City,1.0,31,1030.0
2020,Mumbai,Mumbai City,1.0,32,1091.0
2021,Mumbai,Mumbai City,1.0,32,947.0
2011,Pune,Junnar,20.0,11,23.0
2011,Pune,Aambegaon,18.0,8,15.0
2011,Pune,Shirur,25.0,12,24.0
2011,Pune,Khed,20.0,12,36.0
2011,Pune,Maval,14.0,14,34.0
2011,Pune,Mulashi,13.0,10,20.0
2011,Pune,Haveli,25.0,49,550.0
2011,Pune,Pune City,,,
2011,Pune,Daund,21.0,9,19.0
2011,Pune,Purandar,14.0,6,13.0
2011,Pune,Welhe,6.0,4,5.0
2011,Pune,Bhor,13.0,8,13.0
2011,Pune,Baramati,23.0,18,34.0
2011,Pune,Indapur,26.0,10,23.0
2012,Pune,Junnar,14.0,11,24.0
2012,Pune,Aambegaon,12.0,9,15.0
2012,Pune,Shirur,13.0,13,26.0
2012,Pune,Khed,16.0,18,41.0
2012,Pune,Maval,15.0,15,39.0
2012,Pune,Mulashi,10.0,11,24.0
2012,Pune,Haveli,16.0,14,648.0
2012,Pune,Pune City,1.0,37,
2012,Pune,Daund,10.0,10,19.0
2012,Pune,Purandar,9.0,6,13.0
2012,Pune,Welhe,4.0,2,5.0
2012,Pune,Bhor,8.0,9,13.0
2012,Pune,Baramati,16.0,18,36.0
2012,Pune,Indapur,15.0,10,23.0
2013,Pune,Junnar,26.0,11,45.0
2013,Pune,Aambegaon,24.0,12,32.0
2013,Pune,Shirur,32.0,13,56.0
2013,Pune,Khed,23.0,18,59.0
2013,Pune,Maval,17.0,15,50.0
2013,Pune,Mulashi,13.0,11,36.0
2013,Pune,Haveli,19.0,14,143.0
2013,Pune,Pune City,1.0,37,755.0
2013,Pune,Daund,14.0,10,45.0
2013,Pune,Purandar,12.0,9,24.0
2013,Pune,Welhe,4.0,2,9.0
2013,Pune,Bhor,10.0,9,25.0
2013,Pune,Baramati,21.0,18,63.0
2013,Pune,Indapur,25.0,10,43.0
2014,Pune,Junnar,23.0,13,37.0
2014,Pune,Aambegaon,16.0,10,22.0
2014,Pune,Shirur,26.0,17,47.0
2014,Pune,Khed,52.0,25,78.0
2014,Pune,Maval,28.0,20,54.0
2014,Pune,Mulashi,30.0,19,47.0
2014,Pune,Haveli,60.0,38,80.0
2014,Pune,Pune City,207.0,30,606.0
2014,Pune,Daund,25.0,15,36.0
2014,Pune,Purandar,13.0,10,19.0
2014,Pune,Welhe,6.0,3,6.0
2014,Pune,Bhor,13.0,9,17.0
2014,Pune,Baramati,33.0,22,52.0
2014,Pune,Indapur,25.0,14,35.0
2015,Pune,Junnar,23.0,13,54.0
2015,Pune,Aambegaon,16.0,10,41.0
2015,Pune,Shirur,26.0,17,74.0
2015,Pune,Khed,52.0,25,94.0
2015,Pune,Maval,28.0,20,62.0
2015,Pune,Mulashi,30.0,19,59.0
2015,Pune,Haveli,60.0,38,107.0
2015,Pune,Pune City,207.0,30,867.0
2015,Pune,Daund,25.0,15,60.0
2015,Pune,Purandar,13.0,10,30.0
2015,Pune,Welhe,6.0,3,11.0
2015,Pune,Bhor,13.0,9,29.0
2015,Pune,Baramati,33.0,22,80.0
2015,Pune,Indapur,25.0,14,61.0
2016,Pune,Junnar,23.0,13,54.0
2016,Pune,Aambegaon,16.0,10,41.0
2016,Pune,Shirur,26.0,17,74.0
2016,Pune,Khed,52.0,25,94.0
2016,Pune,Maval,28.0,20,62.0
2016,Pune,Mulashi,30.0,19,59.0
2016,Pune,Haveli,60.0,38,107.0
2016,Pune,Pune City,1.0,30,867.0
2016,Pune,Daund,25.0,15,60.0
2016,Pune,Purandar,13.0,10,30.0
2016,Pune,Welhe,6.0,3,11.0
2016,Pune,Bhor,13.0,22,80.0
2016,Pune,Baramati,33.0,22,80.0
2016,Pune,Indapur,25.0,14,61.0
2017,Pune,Junnar,23.0,13,54.0
2017,Pune,Aambegaon,16.0,10,41.0
2017,Pune,Shirur,26.0,17,74.0
2017,Pune,Khed,52.0,25,94.0
2017,Pune,Maval,28.0,20,62.0
2017,Pune,Mulashi,30.0,19,59.0
2017,Pune,Haveli,60.0,38,96.0
2017,Pune,Pune City,1.0,30,824.0
2017,Pune,Daund,25.0,15,60.0
2017,Pune,Purandar,13.0,10,30.0
2017,Pune,Welhe,6.0,3,11.0
2017,Pune,Bhor,13.0,22,80.0
2017,Pune,Baramati,33.0,22,80.0
2017,Pune,Indapur,25.0,14,61.0
2018,Pune,Junnar,23.0,13,54.0
2018,Pune,Aambegaon,16.0,10,41.0
2018,Pune,Shirur,26.0,17,74.0
2018,Pune,Khed,52.0,25,94.0
2018,Pune,Maval,28.0,20,62.0
2018,Pune,Mulashi,30.0,19,59.0
2018,Pune,Haveli,60.0,38,169.0
2018,Pune,Pune City,1.0,30,919.0
2018,Pune,Daund,25.0,15,60.0
2018,Pune,Purandar,13.0,10,30.0
2018,Pune,Welhe,6.0,3,11.0
2018,Pune,Bhor,13.0,22,80.0
2018,Pune,Baramati,33.0,22,80.0
2018,Pune,Indapur,25.0,14,61.0
2019,Pune,Junnar,23.0,13,54.0
2019,Pune,Aambegaon,16.0,10,41.0
2019,Pune,Shirur,26.0,17,74.0
2019,Pune,Khed,52.0,25,94.0
2019,Pune,Maval,31.0,20,65.0
2019,Pune,Mulashi,30.0,19,59.0
2019,Pune,Haveli,60.0,38,218.0
2019,Pune,Pune City,1.0,39,998.0
2019,Pune,Daund,25.0,15,60.0
2019,Pune,Purandar,13.0,10,30.0
2019,Pune,Welhe,7.0,3,12.0
2019,Pune,Bhor,13.0,22,80.0
2019,Pune,Baramati,34.0,22,81.0
2019,Pune,Indapur,26.0,14,62.0
2020,Pune,Junnar,23.0,16,62.0
2020,Pune,Aambegaon,16.0,10,35.0
2020,Pune,Shirur,35.0,18,81.0
2020,Pune,Khed,41.0,25,94.0
2020,Pune,Maval,27.0,19,70.0
2020,Pune,Mulashi,30.0,19,59.0
2020,Pune,Haveli,60.0,34,245.0
2020,Pune,Pune City,1.0,35,1015.0
2020,Pune,Daund,25.0,15,65.0
2020,Pune,Purandar,23.0,13,38.0
2020,Pune,Welhe,6.0,3,9.0
2020,Pune,Bhor,13.0,9,25.0
2020,Pune,Baramati,34.0,22,85.0
2020,Pune,Indapur,39.0,17,70.0
2021,Pune,Junnar,23.0,16,68.0
2021,Pune,Aambegaon,16.0,10,41.0
2021,Pune,Shirur,35.0,18,81.0
2021,Pune,Khed,41.0,25,89.0
2021,Pune,Maval,27.0,19,78.0
2021,Pune,Mulashi,30.0,19,62.0
2021,Pune,Haveli,60.0,34,277.0
2021,Pune,Pune City,1.0,35,958.0
2021,Pune,Daund,25.0,15,63.0
2021,Pune,Purandar,23.0,13,36.0
2021,Pune,Welhe,6.0,3,15.0
2021,Pune,Bhor,13.0,9,29.0
2021,Pune,Baramati,34.0,22,86.0
2021,Pune,Indapur,39.0,17,69.0
2012,Kolhapur,Shahuwadi,15.0,7,23.0
2012,Kolhapur,Panhala,21.0,9,35.0
2012,Kolhapur,Hatkanangale,32.0,20,70.0
2012,Kolhapur,Shirol,22.0,12,49.0
2012,Kolhapur,Karveer,38.0,34,153.0
2012,Kolhapur,Gaganbavada,6.0,4,9.0
2012,Kolhapur,Radhanagari,21.0,7,26.0
2012,Kolhapur,Kagal,20.0,12,39.0
2012,Kolhapur,Bhudargad,15.0,7,25.0
2012,Kolhapur,Ajara,10.0,6,20.0
2012,Kolhapur,Gadhinglaj,14.0,12,31.0
2012,Kolhapur,Chandgad,15.0,5,22.0
2013,Kolhapur,Shahuwadi,15.0,7,23.0
2013,Kolhapur,Panhala,21.0,9,35.0
2013,Kolhapur,Hatkanangale,32.0,20,70.0
2013,Kolhapur,Shirol,22.0,12,49.0
2013,Kolhapur,Karveer,38.0,34,153.0
2013,Kolhapur,Gaganbavada,6.0,4,9.0
2013,Kolhapur,Radhanagari,21.0,7,26.0
2013,Kolhapur,Kagal,20.0,12,39.0
2013,Kolhapur,Bhudargad,15.0,7,25.0
2013,Kolhapur,Ajara,10.0,6,20.0
2013,Kolhapur,Gadhinglaj,14.0,12,31.0
2013,Kolhapur,Chandgad,15.0,5,22.0
2014,Kolhapur,Shahuwadi,15.0,7,24.0
2014,Kolhapur,Panhala,21.0,9,37.0
2014,Kolhapur,Hatkanangale,32.0,20,78.0
2014,Kolhapur,Shirol,22.0,12,54.0
2014,Kolhapur,Karveer,38.0,34,162.0
2014,Kolhapur,Gaganbavada,6.0,4,9.0
2014,Kolhapur,Radhanagari,21.0,7,26.0
2014,Kolhapur,Kagal,20.0,12,46.0
2014,Kolhapur,Bhudargad,15.0,7,28.0
2014,Kolhapur,Ajara,10.0,6,24.0
2014,Kolhapur,Gadhinglaj,14.0,12,36.0
2014,Kolhapur,Chandgad,15.0,5,24.0
2015,Kolhapur,Shahuwadi,15.0,7,19.0
2015,Kolhapur,Panhala,21.0,9,23.0
2015,Kolhapur,Hatkanangale,32.0,20,66.0
2015,Kolhapur,Shirol,22.0,12,42.0
2015,Kolhapur,Karveer,38.0,32,146.0
2015,Kolhapur,Gaganbavada,6.0,2,2.0
2015,Kolhapur,Radhanagari,21.0,7,17.0
2015,Kolhapur,Kagal,20.0,12,24.0
2015,Kolhapur,Bhudargad,15.0,7,13.0
2015,Kolhapur,Ajara,10.0,6,12.0
2015,Kolhapur,Gadhinglaj,14.0,12,23.0
2015,Kolhapur,Chandgad,15.0,5,13.0
2016,Kolhapur,Shahuwadi,20.0,9,27.0
2016,Kolhapur,Panhala,35.0,8,39.0
2016,Kolhapur,Hatkanangale,44.0,22,86.0
2016,Kolhapur,Shirol,37.0,14,59.0
2016,Kolhapur,Karveer,30.0,32,184.0
2016,Kolhapur,Gaganbavada,8.0,3,8.0
2016,Kolhapur,Radhanagari,28.0,10,33.0
2016,Kolhapur,Kagal,28.0,17,41.0
2016,Kolhapur,Bhudargad,19.0,7,26.0
2016,Kolhapur,Ajara,18.0,8,22.0
2016,Kolhapur,Gadhinglaj,29.0,13,38.0
2016,Kolhapur,Chandgad,23.0,8,26.0
2017,Kolhapur,Shahuwadi,20.0,9,27.0
2017,Kolhapur,Panhala,35.0,8,39.0
2017,Kolhapur,Hatkanangale,44.0,22,86.0
2017,Kolhapur,Shirol,37.0,14,59.0
2017,Kolhapur,Karveer,30.0,32,184.0
2017,Kolhapur,Gaganbavada,8.0,3,8.0
2017,Kolhapur,Radhanagari,28.0,10,33.0
2017,Kolhapur,Kagal,28.0,17,41.0
2017,Kolhapur,Bhudargad,19.0,7,26.0
2017,Kolhapur,Ajara,18.0,8,22.0
2017,Kolhapur,Gadhinglaj,29.0,13,38.0
2017,Kolhapur,Chandgad,23.0,8,26.0
2018,Kolhapur,Shahuwadi,20.0,9,28.0
2018,Kolhapur,Panhala,35.0,10,41.0
2018,Kolhapur,Hatkanangale,44.0,28,102.0
2018,Kolhapur,Shirol,37.0,19,64.0
2018,Kolhapur,Karveer,30.0,38,192.0
2018,Kolhapur,Gaganbavada,8.0,3,8.0
2018,Kolhapur,Radhanagari,28.0,10,33.0
2018,Kolhapur,Kagal,28.0,16,43.0
2018,Kolhapur,Bhudargad,19.0,7,27.0
2018,Kolhapur,Ajara,18.0,7,20.0
2018,Kolhapur,Gadhinglaj,29.0,16,44.0
2018,Kolhapur,Chandgad,23.0,7,26.0
2019,Kolhapur,Shahuwadi,20.0,9,28.0
2019,Kolhapur,Panhala,35.0,10,41.0
2019,Kolhapur,Hatkanangale,44.0,28,102.0
2019,Kolhapur,Shirol,37.0,19,64.0
2019,Kolhapur,Karveer,30.0,38,192.0
2019,Kolhapur,Gaganbavada,8.0,3,8.0
2019,Kolhapur,Radhanagari,28.0,10,33.0
2019,Kolhapur,Kagal,28.0,16,43.0
2019,Kolhapur,Bhudargad,19.0,7,27.0
2019,Kolhapur,Ajara,18.0,7,20.0
2019,Kolhapur,Gadhinglaj,29.0,16,44.0
2019,Kolhapur,Chandgad,23.0,7,26.0
2020,Kolhapur,Shahuwadi,20.0,9,28.0
2020,Kolhapur,Panhala,35.0,10,41.0
2020,Kolhapur,Hatkanangale,44.0,28,102.0
2020,Kolhapur,Shirol,37.0,19,64.0
2020,Kolhapur,Karveer,30.0,38,192.0
2020,Kolhapur,Gaganbavada,8.0,3,8.0
2020,Kolhapur,Radhanagari,28.0,10,33.0
2020,Kolhapur,Kagal,28.0,16,43.0
2020,Kolhapur,Bhudargad,19.0,7,27.0
2020,Kolhapur,Ajara,18.0,7,20.0
2020,Kolhapur,Gadhinglaj,29.0,16,44.0
2020,Kolhapur,Chandgad,23.0,7,26.0
2021,Kolhapur,Shahuwadi,20.0,9,24.0
2021,Kolhapur,Panhala,35.0,10,38.0
2021,Kolhapur,Hatkanangale,44.0,28,101.0
2021,Kolhapur,Shirol,37.0,19,68.0
2021,Kolhapur,Karveer,30.0,38,222.0
2021,Kolhapur,Gaganbavada,8.0,3,8.0
2021,Kolhapur,Radhanagari,28.0,10,28.0
2021,Kolhapur,Kagal,28.0,16,42.0
2021,Kolhapur,Bhudargad,19.0,7,25.0
2021,Kolhapur,Ajara,18.0,7,24.0
2021,Kolhapur,Gadhinglaj,29.0,16,42.0
2021,Kolhapur,Chandgad,23.0,7,30.0
2011,Solapur,Karmala,15.0,6,26.0
2011,Solapur,Madha,20.0,7,42.0
2011,Solapur,Barsi,26.0,13,51.0
2011,Solapur,North Solapur,11.0,32,96.0
2011,Solapur,Mohol,22.0,6,35.0
2011,Solapur,Pandharpur,21.0,12,41.0
2011,Solapur,Malsiras,34.0,11,61.0
2011,Solapur,Sangola,22.0,8,37.0
2011,Solapur,Mangal Vedha,13.0,5,21.0
2011,Solapur,South Solapur,14.0,4,22.0
2011,Solapur,Akalkot,17.0,7,30.0
2012,Solapur,Karmala,15.0,7,27.0
2012,Solapur,Madha,25.0,8,43.0
2012,Solapur,Barsi,29.0,14,53.0
2012,Solapur,North Solapur,16.0,32,97.0
2012,Solapur,Mohol,27.0,7,36.0
2012,Solapur,Pandharpur,22.0,13,43.0
2012,Solapur,Malsiras,37.0,12,61.0
2012,Solapur,Sangola,24.0,9,37.0
2012,Solapur,Mangal Vedha,14.0,6,24.0
2012,Solapur,South Solapur,16.0,4,37.0
2012,Solapur,Akalkot,17.0,8,31.0
2013,Solapur,Karmala,15.0,7,27.0
2013,Solapur,Madha,25.0,10,46.0
2013,Solapur,Barsi,29.0,14,54.0
2013,Solapur,North Solapur,16.0,32,99.0
2013,Solapur,Mohol,27.0,7,37.0
2013,Solapur,Pandharpur,26.0,16,52.0
2013,Solapur,Malsiras,37.0,12,65.0
2013,Solapur,Sangola,24.0,9,39.0
2013,Solapur,Mangal Vedha,15.0,6,27.0
2013,Solapur,South Solapur,16.0,4,25.0
2013,Solapur,Akalkot,17.0,8,31.0
2014,Solapur,Karmala,15.0,7,27.0
2014,Solapur,Madha,25.0,10,46.0
2014,Solapur,Barshi,29.0,14,54.0
2014,Solapur,North Solapur,16.0,32,99.0
2014,Solapur,Mohol,27.0,7,37.0
2014,Solapur,Pandharpur,26.0,16,52.0
2014,Solapur,Malshiras,37.0,12,65.0
2014,Solapur,Sangola,24.0,9,39.0
2014,Solapur,Mangalvedha,15.0,6,27.0
2014,Solapur,South Solapur,16.0,4,25.0
2014,Solapur,Akkalkot,17.0,8,31.0
2015,Solapur,Karmala,17.0,7,28.0
2015,Solapur,Madha,26.0,10,49.0
2015,Solapur,Barsi,31.0,14,55.0
2015,Solapur,North Solapur,16.0,32,103.0
2015,Solapur,Mohol,27.0,7,39.0
2015,Solapur,Pandharpur,26.0,16,55.0
2015,Solapur,Malsiras,37.0,12,70.0
2015,Solapur,Sangola,25.0,9,39.0
2015,Solapur,Mangal Vedha,15.0,6,28.0
2015,Solapur,South Solapur,19.0,5,31.0
2015,Solapur,Akalkot,19.0,8,33.0
2016,Solapur,Karmala,17.0,7,28.0
2016,Solapur,Madha,26.0,10,49.0
2016,Solapur,Barshi,31.0,14,55.0
2016,Solapur,North Solapur,16.0,32,103.0
2016,Solapur,Mohol,27.0,7,39.0
2016,Solapur,Pandharpur,26.0,16,55.0
2016,Solapur,Malshiras,37.0,12,70.0
2016,Solapur,Sangola,25.0,9,39.0
2016,Solapur,Mangalvedha,15.0,6,28.0
2016,Solapur,South Solapur,19.0,5,31.0
2016,Solapur,Akkalkot,19.0,8,33.0
2017,Solapur,Karmala,19.0,10,32.0
2017,Solapur,Madha,29.0,13,51.0
2017,Solapur,Barsi,28.0,13,52.0
2017,Solapur,North Solapur,8.0,31,100.0
2017,Solapur,Mohol,17.0,11,40.0
2017,Solapur,Pandharpur,37.0,15,54.0
2017,Solapur,Malsiras,37.0,13,71.0
2017,Solapur,Sangola,20.0,10,42.0
2017,Solapur,Mangal Vedha,14.0,6,26.0
2017,Solapur,South Solapur,17.0,6,29.0
2017,Solapur,Akalkot,18.0,9,29.0
2018,Solapur,Karmala,19.0,10,32.0
2018,Solapur,Madha,29.0,13,51.0
2018,Solapur,Barsi,28.0,13,52.0
2018,Solapur,North Solapur,8.0,31,100.0
2018,Solapur,Mohol,17.0,11,40.0
2018,Solapur,Pandharpur,37.0,15,54.0
2018,Solapur,Malsiras,37.0,13,71.0
2018,Solapur,Sangola,20.0,10,42.0
2018,Solapur,Mangal Vedha,14.0,6,26.0
2018,Solapur,South Solapur,17.0,6,29.0
2018,Solapur,Akalkot,18.0,9,29.0
2019,Solapur,Karmala,19.0,10,32.0
2019,Solapur,Madha,29.0,13,51.0
2019,Solapur,Barshi,28.0,13,52.0
2019,Solapur,North Solapur,8.0,31,100.0
2019,Solapur,Mohol,17.0,11,40.0
2019,Solapur,Pandharpur,37.0,15,54.0
2019,Solapur,Malshiras,37.0,13,71.0
2019,Solapur,Sangola,20.0,10,42.0
2019,Solapur,Mangalvedha,14.0,6,26.0
2019,Solapur,South Solapur,17.0,6,29.0
2019,Solapur,Akkalkot,18.0,9,29.0
2020,Solapur,Karmala,18.0,10,32.0
2020,Solapur,Madha,29.0,13,51.0
2020,Solapur,Barshi,28.0,13,52.0
2020,Solapur,North Solapur,8.0,31,100.0
2020,Solapur,Mohol,28.0,12,40.0
2020,Solapur,Pandharpur,28.0,16,54.0
2020,Solapur,Malshiras,37.0,15,71.0
2020,Solapur,Sangola,24.0,10,42.0
2020,Solapur,Mangalvedha,16.0,7,26.0
2020,Solapur,South Solapur,23.0,7,29.0
2020,Solapur,Akkalkot,16.0,10,29.0
2021,Solapur,Karmala,18.0,10,19.0
2021,Solapur,Madha,29.0,13,30.0
2021,Solapur,Barshi,28.0,13,27.0
2021,Solapur,North Solapur,41.0,31,88.0
2021,Solapur,Mohol,28.0,12,18.0
2021,Solapur,Pandharpur,28.0,16,38.0
2021,Solapur,Malshiras,37.0,15,37.0
2021,Solapur,Sangola,24.0,10,20.0
2021,Solapur,Mangalvedha,16.0,7,13.0
2021,Solapur,South Solapur,23.0,7,14.0
2021,Solapur,Akkalkot,16.0,10,19.0
2016,Mumbai Suburban,Adheri,1.0,42,1276.0
2016,Mumbai Suburban,Borivali,,,
2016,Mumbai Suburban,Kurla,,,
2017,Mumbai Suburban,Adheri,1.0,44,1245.0
2017,Mumbai Suburban,Borivali,,,
2017,Mumbai Suburban,Kurla,,,
2018,Mumbai Suburban,Adheri,1.0,44,1234.0
2018,Mumbai Suburban,Borivali,,,
2018,Mumbai Suburban,Kurla,,,
2019,Mumbai Suburban,Adheri,1.0,43,1286.0
2019,Mumbai Suburban,Borivali,,,
2019,Mumbai Suburban,Kurla,,,
2020,Mumbai Suburban,Adheri,1.0,43,1386.0
2020,Mumbai Suburban,Borivali,,,
2020,Mumbai Suburban,Kurla,,,
2021,Mumbai Suburban,Adheri,1.0,43,1368.0
2021,Mumbai Suburban,Borivali,,,
2021,Mumbai Suburban,Kurla,,,
