District,Year,Opening Balance,Self-Generated,Purposive Grants,Establishment Grants,Grants for Plan Schemes,Other Statutory Grants,Statutory Grants,For Agency Schemes,Total Grants,Other Income,Revenue Income,Capital Income,All Receipts,Revenue,General Administration,Education,Public Works,Irrigation,Agriculture,Animal Husbandary,Forests,Public Health,Social Welfare,Other Expenses,Revenue Expenditure,Capital Expenditure,Expenditure,Economic Services,Social Services,Non-Developmental
Nagpur,2019,11130170000.0,1532272000.0,,9098131000.0,903135000.0,1107000000.0,11108266000.0,147944000.0,11256210000.0,2273400.0,12790755400.0,10605192000.0,23395947400.0,34526117400.0,2291118000.0,4470304000.0,1182015000.0,523946000.0,196555000.0,142510000.0,,670825000.0,1282234000.0,8785295000.0,19544802000.0,,19544802000.0,2045026000.0,6423363000.0,11076413000.0
Nagpur,2020,16604300000.0,1608886000.0,,9553037000.0,948292000.0,1162300000.0,11663629000.0,155341000.0,11818970000.0,2455000.0,13430311000.0,11135451000.0,24565762000.0,41170062000.0,2451497000.0,4783225000.0,1264756000.0,560622000.0,210314000.0,152486000.0,,717783000.0,371990000.0,9400265000.0,19912938000.0,,19912938000.0,2188178000.0,5872998000.0,11851762000.0
Nagpur,2021,4898595000.0,29964000.0,,7889130000.0,1044898000.0,1846400000.0,10780428000.0,741123000.0,11521551000.0,9302094000.0,20853609000.0,3978124000.0,24831733000.0,29730328000.0,1682516000.0,6179532000.0,410016000.0,91143000.0,175390000.0,181414000.0,,623034000.0,663462000.0,10573749000.0,20580256000.0,4332146000.0,24912402000.0,857962999.9999999,7466028000.0,12256265000.0
Nanded,2014,4580306000.0,182559000.0,7676039999.999999,832107000.0,1716305000.0,,10224452000.0,818613000.0,11043065000.0,,11225624000.0,260942000.0,11486566000.0,16066872000.0,1023032000.0,5099890000.0,701184000.0,146207000.0,234636000.0,159166000.0,,674548000.0,623148000.0,1777493000.0,10439304000.0,522280000.0,10961584000.0,1241193000.0,6397586000.0,2800525000.0
Nanded,2015,5105288000.0,156224000.0,7219753000.0,830735000.0,2268725000.0,,10319213000.0,1479996000.0,11799209000.0,,11955433000.0,-994534000.0,10960899000.0,16066187000.0,1097740000.0,5502261000.0,474506000.0000001,119017000.0,236839000.0,187059000.0,,645051000.0,482497000.0,1339356000.0,10084326000.0,873996999.9999999,10958323000.0,1017421000.0,6629809000.0,2437096000.0
Nanded,2016,5107854000.0,155341000.0,7198600999.999999,429701000.0,2183046000.0,,9811347999.999998,1165867000.0,10977215000.0,,11132556000.0,18057900000.0,29190456000.0,34298310000.0,925429999.9999999,5637136000.0,502600000.0,96750000.0,211200000.0,96938000.0,817000.0,407277000.0,854641000.0,1278377000.0,10011166000.0,18894080000.0,28905246000.0,908304999.9999999,6899053999.999999,2203807000.0
Nanded,2017,5393074000.0,220274000.0,7224166000.0,78476000.0,1428624000.0,,8731266000.0,708661000.0,9439927000.0,,9660201000.0,15031733000.0,24691934000.0,30085008000.0,704267000.0,6028404000.0,320397000.0,72566000.0,126266000.0,34713000.0,649000.0,133483000.0,738775000.0,750307000.0,8909827000.000002,17070593000.0,25980420000.0,554591000.0,6900662000.0,1454574000.0
Nanded,2018,4095656000.0,134999000.0,8681878000.0,99699000.0,2616939000.0,,11398516000.0,738758000.0,12137274000.0,,12272273000.0,17011427000.0,29283700000.0,33379356000.0,820820000.0000001,7084969000.0,327632000.0,5579000.0,9754000.0,34821000.0,560000.0,83511000.0,1061618000.0,512291000.0,9941555000.000002,17839612000.0,27781167000.0,378346000.0,8230098000.000001,1333111000.0
Nanded,2019,5598189000.0,219266000.0,11412575000.0,144560000.0,2022191000.0,,13579326000.0,770187000.0,14349513000.0,,14568779000.0,30582433000.0,45151212000.0,50749401000.0,1191020000.0,8969786000.0,323190000.0,6541000.0,3384000.0,41649000.0,295000.0,113592000.0,983327000.0,1348534000.0,12981318000.0,31432907000.0,44414225000.0,375059000.0,10066705000.0,2539554000.0
Nanded,2020,6335976000.0,339455000.0,8333877000.0,1418831000.0,2225580000.0,,11978288000.0,814935000.0,12793223000.0,,13132678000.0,14312273000.0,27444951000.0,33780927000.0,1258947000.0,8083517999.999999,73403000.0,4305000.0,8672000.0,24963000.0,2654000.0,130606000.0,1575919000.0,1066903000.0,12229890000.0,15222991000.0,27452881000.0,113997000.0,9790043000.0,2325850000.0
Nanded,2021,6328046000.0,420055000.0,8812544000.0,1708568000.0,2376284000.0,,12897396000.0,389140000.0,13286536000.0,,13706591000.0,13575568000.0,27282159000.0,33610205000.0,1535054000.0,7880609000.0,462047000.0,14953000.0,47892000.0,52546000.0,,282250000.0,1018555000.0,17335833000.0,28629739000.0,695768000.0,29325507000.0,577438000.0,9181414000.0,18870887000.0
Nandurbar,2012,71107000.0,10689000.0,,,,,,5005000.0,5005000.0,34083000.0,49777000.0,208200000.0,257977000.0,329084000.0,11374000.0,25000.0,3450000.0,,270000.0,,250000.0,400000.0,3226000.0,31186000.0,50181000.0,262061000.0,312242000.0,3970000.0,3651000.0,42560000.0
Nandurbar,2013,79022000.0,,,,,,,3500000.0,3500000.0,95920000.0,99420000.0,255759000.0,355179000.0,434201000.0,21632000.0,142000.0,3953000.0,,204000.0,1486000.0,,400000.0,3120000.0,42968000.0,73905000.0,284547000.0,358451999.9999999,5643000.0,3662000.0,64600000.0
Nandurbar,2014,196783000.0,,,,,1800000.0,1800000.0,4300000.0,6100000.0,91919000.0,98019000.0,168611000.0,266630000.0,463413000.0,12212000.0,745000.0,3200000.0,,214000.0,1389000.0,,3000.0,3300000.0,56167999.99999999,77231000.0,213894000.0,291125000.0,4803000.0,4048000.0,68380000.0
Nandurbar,2015,293328000.0,,,15200000.0,,36501000.0,51701000.0,4000000.0,55701000.0,128262000.0,183963000.0,289382000.0,473345000.0,766673000.0,22605000.0,113000.0,54367999.99999999,15679000.0,397000.0,2095000.0,,100000.0,,32448000.0,127805000.0,265445000.0,393250000.0,72539000.0,213000.0,55053000.0
Nandurbar,2016,492091000.0,,641216000.0,121661000.0,3225440000.0,282260000.0,4270577000.0,4700000.0,4275277000.0,467572000.0,4742849000.0,830112000.0000001,5572961000.0,6065052000.0,432067000.0,2596110000.0,285539000.0,11204000.0,161425000.0,172261000.0,44360000.0,333144000.0,13566000.0,264129000.0,4313805000.0,442806000.0000001,4756611000.0,674789000.0,2942820000.0,696196000.0
Nandurbar,2017,1409708000.0,212820000.0,252220000.0,608672000.0,3825440000.0,132304000.0,4818636000.0,558672000.0,5377308000.0,,5590128000.0,121893000.0,5712021000.0,7121728999.999999,475247999.9999999,2511600000.0,736312000.0,179971000.0,164447000.0,107809000.0,,860562999.9999999,152796000.0,279552000.0,5468297999.999999,82803000.0,5551100999.999999,1188539000.0,3524959000.0,754800000.0
Nandurbar,2018,1570628000.0,223996000.0,131812000.0,3231641000.0,2819320000.0,,6182773000.0,667042000.0,6849814999.999999,146840000.0,7220650999.999999,153790000.0,7374440999.999999,8945068999.999998,420366000.0,2817317000.0,786072000.0,240895000.0,210751000.0,102317000.0,750000.0,905773000.0,113600000.0,2033477000.0,7631317999.999999,95748000.0,7727065999.999999,1340785000.0,3836690000.0,2453843000.0
Nandurbar,2019,3950806000.0,303972000.0,,1476807000.0,5730256000.0,4545513000.0,11752576000.0,825879999.9999999,12578456000.0,,12882428000.0,1216674000.0,14099102000.0,18049908000.0,967029999.9999999,3945834000.0,315486000.0,34743000.0,202093000.0,115518000.0,,735746000.0,97874000.0,6152392000.0,12566716000.0,1406245000.0,13972961000.0,667840000.0,4779453999.999999,7119422000.0
Nandurbar,2020,4076947000.0,428729000.0,,6092717000.0,2292049000.0,135954000.0,8520720000.0,167591000.0,8688311000.0,,9117040000.0,1810243000.0,10927283000.0,15004230000.0,974441000.0,4100382000.0,189198000.0,39220000.0,60475000.0,90360000.0,,681889000.0,47874000.0,1272399000.0,7456237999.999999,2829808000.0,10286046000.0,379253000.0,4830145000.0,2246840000.0
Nandurbar,2021,6328046000.0,420055000.0,8812544000.0,1708568000.0,2376284000.0,,12897396000.0,389140000.0,13286536000.0,,13706591000.0,3575568000.0,17282159000.0,23610205000.0,1535054000.0,7880609000.0,462047000.0,14953000.0,47892000.0,52546000.0,,282250000.0,1018555000.0,17335833000.0,28629739000.0,695768000.0,29325507000.0,577438000.0,9181414000.0,18870887000.0
Nashik,2012,2876652000.0,278825000.0,7034545000.0,1242561000.0,1432733000.0,635398000.0,10345237000.0,1758920000.0,12104157000.0,116602000.0,12499584000.0,14203384000.0,26702968000.0,29579620000.0,901610000.0,6163816000.0,832514000.0,278071000.0,40187000.0,212312000.0,1464000.0,1208217000.0,401890000.0,2060724000.0,12100805000.0,14148434000.0,26249239000.0,1364548000.0,7773923000.0,2962334000.0
Nashik,2013,3330381000.0,332974000.0,7734145000.0,1417120000.0,1546179000.0,217657000.0,10915101000.0,513985000.0000001,11429086000.0,131298000.0,11893358000.0,7775114000.0,19668472000.0,22998853000.0,1077772000.0,6805194000.0,499877000.0000001,113591000.0,51973000.0,225743000.0,,928517000.0,628115000.0,1265707000.0,11596489000.0,7846062000.0,19442551000.0,891184000.0,8361825999.999999,2343479000.0
Nashik,2014,3556302000.0,424003000.0,8592638000.0,1580825000.0,3817117000.0,189416000.0,14179996000.0,1020135000.0,15200131000.0,141466000.0,15765600000.0,894656000.0,16660256000.0,20216558000.0,1463051000.0,7210342999.999999,1491825000.0,603000000.0,55033000.00000001,255222000.0,,1372034000.0,459875000.0,1030255000.0,13940638000.0,2103092000.0,16043730000.0,2405080000.0,9042251999.999998,2493306000.0
Nashik,2015,2403368000.0,,,11118156000.0,973654999.9999999,,12091811000.0,1336692000.0,13428503000.0,91579000.0,13520082000.0,2797779000.0,16317861000.0,18721229000.0,1489458000.0,7730280000.0,385505000.0,103707000.0,36062000.0,210608000.0,,710131000.0,312500000.0,1488197000.0,12466448000.0,2153893000.0,14620341000.0,735882000.0,8752911000.0,2977655000.0
Nashik,2016,5753973000.0,,,1833854000.0,11509229000.0,,13343083000.0,1292956000.0,14636039000.0,688587000.0,15324626000.0,2434080000.0,17758706000.0,23512679000.0,1430733000.0,8451553000.0,357331000.0,105680000.0,40254000.0,249361000.0,475505000.0,783082000.0,779767000.0,1766588000.0,14439854000.0,2027937000.0,16467791000.0,1228131000.0,10014402000.0,3197321000.0
Nashik,2017,6597389000.0,566143000.0,9893366000.0,971849000.0,7170289999.999999,,18035505000.0,906362000.0000001,18941867000.0,,19508010000.0,1312174000.0,20820184000.0,27417573000.0,1853414000.0,9131867000.0,1591717000.0,742064000.0,203805000.0,233464000.0,277000.0,1171430000.0,871453000.0000001,3585604000.0,19385095000.0,1059923000.0,20445018000.0,2771327000.0,11174750000.0,5439018000.0
Nashik,2018,6972555000.0,319451000.0,10379943000.0,2061433000.0,4378645000.0,,16820021000.0,1183750000.0,18003771000.0,,18323222000.0,1163518000.0,19486740000.0,26459295000.0,1811092000.0,9100641000.0,1369490000.0,585081000.0,188155000.0,205536000.0,,1101277000.0,504535000.0000001,3040269000.0,17906076000.0,1350581000.0,19256657000.0,2348262000.0,10706453000.0,4851361000.0
Nashik,2019,5873769000.0,688762000.0,12989908000.0,2735258000.0,3506822000.0,245366000.0,19477354000.0,1225934000.0,20703288000.0,1937607000.0,23329657000.0,1251499000.0,24581156000.0,30454925000.0,2198550000.0,12597840000.0,932648000.0,591969000.0,217691000.0,316763000.0,,997353000.0000001,741357000.0,4169635000.0,22763806000.0,1452201000.0,24216007000.0,2059071000.0,14336550000.0,6368185000.0
Nashik,2020,6263974000.0,456495000.0,13161658000.0,2923536000.0,3909798000.0,668471000.0,20663463000.0,1666077000.0,22329540000.0,510660999.9999999,23296696000.0,462680000.0,23759376000.0,30023350000.0,2399863000.0,11822995000.0,265651000.0,202329000.0,97561000.0,353329000.0,246000.0,1464478000.0,1631741000.0,1252374000.0,19490567000.0,1452201000.0,20942768000.0,919116000.0,14919214000.0,3652237000.0
Nashik,2021,7984610000.000001,481227000.0000001,4289527000.0,12438825000.0,3849996000.0,566982000.0,21145330000.0,1488529000.0,22633859000.0,,23115086000.0,7106180000.0,30221266000.0,38205876000.0,2826687000.0,12490605000.0,391585000.0,131777000.0,208089000.0,326479000.0,,1761594000.0,1818210000.0,2308244000.0,22263270000.0,7077442000.0,29340712000.0,1057930000.0,16070409000.0,5134931000.0
Dharashiv,2012,967528000.0000001,101652000.0,3123016000.0,647075000.0,918425000.0,7659999.999999999,4696176000.0,392059000.0,5088235000.000001,645560000.0,5835447000.0,54129999.99999999,5889577000.0,6857105000.0,468938000.0,2781802000.0,327361000.0,83622000.0,51529000.0,99766000.0,,295689000.0,215127000.0,1008013000.0,5331847000.0,24717000.0,5356564000.0,562278000.0,3292618000.0,1476951000.0
Dharashiv,2013,1500541000.0,110309000.0,4613880000.0,,643713000.0,,5257593000.0,386218000.0,5643811000.0,,5754120000.0,116302000.0,5870421999.999999,7370962999.999999,527664000.0000001,3322303000.0,305716000.0,100680000.0,70304000.0,102571000.0,,309448000.0,246428000.0,374742000.0,5359856000.000001,125900000.0,5485756000.000001,579271000.0,3878179000.0,902406000.0000001
