Year,District,Taluka,Select Banks/ Bank Branches,Number
2019,Latur,Shirur-Anantpal,Classified Banks,5
2019,Latur,Udgir,Branch Offices of Classified Banks,37
2019,Latur,Udgir,Classified Banks,15
2019,Mumbai City,Mumbai City,Branch Offices of Classified Banks,1030
2019,Mumbai City,Mumbai City,Classified Banks,31
2019,Mumbai Suburban,Adheri,Branch Offices of Classified Banks,1286
2019,Mumbai Suburban,Adheri,Classified Banks,43
2019,Nagpur,Bhiwapur,Branch Offices of Classified Banks,7
2019,Nagpur,Bhiwapur,Classified Banks,5
2019,Nagpur,Hingana,Branch Offices of Classified Banks,16
2019,Nagpur,Hingana,Classified Banks,11
2019,Nagpur,Kalameshwar,Branch Offices of Classified Banks,16
2019,Nagpur,Kalameshwar,Classified Banks,12
2019,Nagpur,Kamathi,Branch Offices of Classified Banks,25
2019,Nagpur,Kamathi,Classified Banks,12
2019,Nagpur,Katol,Branch Offices of Classified Banks,21
2019,Nagpur,Katol,Classified Banks,10
2019,Nagpur,Kuhi,Branch Offices of Classified Banks,11
2019,Nagpur,Kuhi,Classified Banks,6
2019,Nagpur,Mauda,Branch Offices of Classified Banks,16
2019,Nagpur,Mauda,Classified Banks,12
2019,Nagpur,Nagpur (Gra),Branch Offices of Classified Banks,22
2019,Nagpur,Nagpur (Gra),Classified Banks,10
2019,Nagpur,Nagpur (Sh),Branch Offices of Classified Banks,381
2019,Nagpur,Nagpur (Sh),Classified Banks,23
2019,Nagpur,Narkhed,Branch Offices of Classified Banks,11
2019,Nagpur,Narkhed,Classified Banks,5
2019,Nagpur,Parashivani,Branch Offices of Classified Banks,8
2019,Nagpur,Parashivani,Classified Banks,8
2019,Nagpur,Ramtech,Branch Offices of Classified Banks,18
2019,Nagpur,Ramtech,Classified Banks,9
2019,Nagpur,Sawner,Branch Offices of Classified Banks,20
2019,Nagpur,Sawner,Classified Banks,13
2019,Nagpur,Umred,Branch Offices of Classified Banks,21
2019,Nagpur,Umred,Classified Banks,13
2019,Nanded,Himalay nagar,Branch Offices of Classified Banks,5
2019,Nanded,Himalay nagar,Classified Banks,3
2019,Nanded,Kinvat,Branch Offices of Classified Banks,15
2019,Nanded,Kinvat,Classified Banks,5
2019,Nanded,Mahur,Branch Offices of Classified Banks,5
2019,Nanded,Mahur,Classified Banks,3
2019,Nanded,Mudkhed,Branch Offices of Classified Banks,13
2019,Nanded,Mudkhed,Classified Banks,4
2019,Nanded,Mukhed,Branch Offices of Classified Banks,21
2019,Nanded,Mukhed,Classified Banks,5
2019,Nanded,Nanded,Branch Offices of Classified Banks,82
2019,Nanded,Nanded,Classified Banks,30
2019,Nanded,andhrapur,Branch Offices of Classified Banks,10
2019,Nanded,andhrapur,Classified Banks,5
2019,Nanded,bhokar,Branch Offices of Classified Banks,11
2019,Nanded,bhokar,Classified Banks,3
2019,Nanded,biloli,Branch Offices of Classified Banks,14
2019,Nanded,biloli,Classified Banks,5
2019,Nanded,deglur,Branch Offices of Classified Banks,23
2019,Nanded,deglur,Classified Banks,5
2019,Nanded,dharmabad,Branch Offices of Classified Banks,11
2019,Nanded,dharmabad,Classified Banks,6
2019,Nanded,hadgaon,Branch Offices of Classified Banks,13
2019,Nanded,hadgaon,Classified Banks,5
2019,Nanded,kandhar,Branch Offices of Classified Banks,18
2019,Nanded,kandhar,Classified Banks,4
2019,Nanded,loha,Branch Offices of Classified Banks,17
2019,Nanded,loha,Classified Banks,6
2019,Nanded,naygaon,Branch Offices of Classified Banks,16
2019,Nanded,naygaon,Classified Banks,4
2019,Nanded,umari,Branch Offices of Classified Banks,8
2019,Nanded,umari,Classified Banks,3
2019,Nandurbar,Akkalkuva,Branch Offices of Classified Banks,10
2019,Nandurbar,Akkalkuva,Classified Banks,5
2019,Nandurbar,Akrani,Branch Offices of Classified Banks,4
2019,Nandurbar,Akrani,Classified Banks,3
2019,Nandurbar,Nandurbar,Branch Offices of Classified Banks,35
2019,Nandurbar,Nandurbar,Classified Banks,15
2019,Nandurbar,Navapur,Branch Offices of Classified Banks,15
2019,Nandurbar,Navapur,Classified Banks,7
2019,Nandurbar,Shahada,Branch Offices of Classified Banks,31
2019,Nandurbar,Shahada,Classified Banks,12
2019,Nandurbar,Taloda,Branch Offices of Classified Banks,10
2019,Nandurbar,Taloda,Classified Banks,5
2019,Nashik,Baglan,Branch Offices of Classified Banks,54
2019,Nashik,Baglan,Classified Banks,8
2019,Nashik,Chandwad,Branch Offices of Classified Banks,24
2019,Nashik,Chandwad,Classified Banks,4
2019,Nashik,Devala,Branch Offices of Classified Banks,25
2019,Nashik,Devala,Classified Banks,4
2019,Nashik,Dindori,Branch Offices of Classified Banks,46
2019,Nashik,Dindori,Classified Banks,12
2019,Nashik,Igatpuri,Branch Offices of Classified Banks,30
2019,Nashik,Igatpuri,Classified Banks,8
2019,Nashik,Kalwan,Branch Offices of Classified Banks,25
2019,Nashik,Kalwan,Classified Banks,5
2019,Nashik,Malegaon,Branch Offices of Classified Banks,70
2019,Nashik,Malegaon,Classified Banks,12
2019,Nashik,Nandgaon,Branch Offices of Classified Banks,27
2019,Nashik,Nandgaon,Classified Banks,7
2019,Nashik,Nashik,Branch Offices of Classified Banks,276
2019,Nashik,Nashik,Classified Banks,21
2019,Nashik,Nifad,Branch Offices of Classified Banks,128
2019,Nashik,Nifad,Classified Banks,13
2019,Nashik,Peth,Branch Offices of Classified Banks,9
2019,Nashik,Peth,Classified Banks,4
2019,Nashik,Sinner,Branch Offices of Classified Banks,47
2019,Nashik,Sinner,Classified Banks,13
2019,Nashik,Surgana,Branch Offices of Classified Banks,9
2019,Nashik,Surgana,Classified Banks,3
2019,Nashik,Trimbak,Branch Offices of Classified Banks,28
2019,Nashik,Trimbak,Classified Banks,4
2019,Nashik,Yewala,Branch Offices of Classified Banks,13
2019,Nashik,Yewala,Classified Banks,5
2019,Palghar,Dahanu,Branch Offices of Classified Banks,37
2019,Palghar,Dahanu,Classified Banks,8
2019,Palghar,Javhar,Branch Offices of Classified Banks,5
2019,Palghar,Javhar,Classified Banks,3
2019,Palghar,Mokhada,Branch Offices of Classified Banks,8
2019,Palghar,Mokhada,Classified Banks,4
2019,Palghar,Palghar,Branch Offices of Classified Banks,67
2019,Palghar,Palghar,Classified Banks,6
2019,Palghar,Talasari,Branch Offices of Classified Banks,8
2019,Palghar,Talasari,Classified Banks,4
2019,Palghar,Vasai,Branch Offices of Classified Banks,145
2019,Palghar,Vasai,Classified Banks,11
2019,Palghar,Vikramgad,Branch Offices of Classified Banks,6
2019,Palghar,Vikramgad,Classified Banks,3
2019,Palghar,Wada,Branch Offices of Classified Banks,22
2019,Palghar,Wada,Classified Banks,6
2019,Parbhani,Gangakhed,Branch Offices of Classified Banks,14
2019,Parbhani,Gangakhed,Classified Banks,8
2019,Parbhani,Jintur,Branch Offices of Classified Banks,14
2019,Parbhani,Jintur,Classified Banks,2
2019,Parbhani,Manvat,Branch Offices of Classified Banks,12
2019,Parbhani,Manvat,Classified Banks,5
2019,Parbhani,Palam,Branch Offices of Classified Banks,8
2019,Parbhani,Palam,Classified Banks,2
2019,Parbhani,Parbhani,Branch Offices of Classified Banks,54
2019,Parbhani,Parbhani,Classified Banks,19
2019,Parbhani,Pathari,Branch Offices of Classified Banks,9
2019,Parbhani,Pathari,Classified Banks,3
2019,Parbhani,Purna,Branch Offices of Classified Banks,17
2019,Parbhani,Purna,Classified Banks,3
2019,Parbhani,Selu,Branch Offices of Classified Banks,15
2019,Parbhani,Selu,Classified Banks,7
2019,Parbhani,Sonpeth,Branch Offices of Classified Banks,9
2019,Parbhani,Sonpeth,Classified Banks,2
2019,Pune,Aambegaon,Branch Offices of Classified Banks,41
2019,Pune,Aambegaon,Classified Banks,10
2019,Pune,Baramati,Branch Offices of Classified Banks,81
2019,Pune,Baramati,Classified Banks,22
2019,Pune,Bhor,Branch Offices of Classified Banks,80
2019,Pune,Bhor,Classified Banks,22
2019,Pune,Daund,Branch Offices of Classified Banks,60
2019,Pune,Daund,Classified Banks,15
2019,Pune,Haveli,Branch Offices of Classified Banks,218
2019,Pune,Haveli,Classified Banks,38
2019,Pune,Indapur,Branch Offices of Classified Banks,62
2019,Pune,Indapur,Classified Banks,14
2019,Pune,Junnar,Branch Offices of Classified Banks,54
2019,Pune,Junnar,Classified Banks,13
2019,Pune,Khed,Branch Offices of Classified Banks,94
2019,Pune,Khed,Classified Banks,25
2019,Pune,Maval,Branch Offices of Classified Banks,65
2019,Pune,Maval,Classified Banks,20
2019,Pune,Mulashi,Branch Offices of Classified Banks,59
2019,Pune,Mulashi,Classified Banks,19
2019,Pune,Pune City,Branch Offices of Classified Banks,998
2019,Pune,Pune City,Classified Banks,39
2019,Pune,Purandar,Branch Offices of Classified Banks,30
2019,Pune,Purandar,Classified Banks,10
2019,Pune,Shirur,Branch Offices of Classified Banks,74
2019,Pune,Shirur,Classified Banks,17
2019,Pune,Welhe,Branch Offices of Classified Banks,12
2019,Pune,Welhe,Classified Banks,3
2019,Raigad,Panwel,Branch Offices of Classified Banks,140
2019,Raigad,Panwel,Classified Banks,28
2019,Raigad,Uran,Branch Offices of Classified Banks,31
2019,Raigad,Uran,Classified Banks,13
2019,Raigad,alibag,Branch Offices of Classified Banks,37
2019,Raigad,alibag,Classified Banks,15
2019,Raigad,karjat,Branch Offices of Classified Banks,28
2019,Raigad,karjat,Classified Banks,14
2019,Raigad,khalapur,Branch Offices of Classified Banks,26
2019,Raigad,khalapur,Classified Banks,14
2019,Raigad,mahad,Branch Offices of Classified Banks,16
2019,Raigad,mahad,Classified Banks,10
2019,Raigad,mangaon,Branch Offices of Classified Banks,24
2019,Raigad,mangaon,Classified Banks,8
2019,Raigad,mhasala,Branch Offices of Classified Banks,7
2019,Raigad,mhasala,Classified Banks,2
2019,Raigad,murud,Branch Offices of Classified Banks,8
2019,Raigad,murud,Classified Banks,4
2019,Raigad,pen,Branch Offices of Classified Banks,27
2019,Raigad,pen,Classified Banks,14
2019,Raigad,poladpur,Branch Offices of Classified Banks,7
2019,Raigad,poladpur,Classified Banks,5
2019,Raigad,roha,Branch Offices of Classified Banks,19
2019,Raigad,roha,Classified Banks,12
2019,Raigad,shreevardhan,Branch Offices of Classified Banks,12
2019,Raigad,shreevardhan,Classified Banks,5
2019,Raigad,sudhagad,Branch Offices of Classified Banks,5
2019,Raigad,sudhagad,Classified Banks,4
2019,Raigad,tala,Branch Offices of Classified Banks,2
2019,Raigad,tala,Classified Banks,2
2019,Ratnagiri,Chiplun,Branch Offices of Classified Banks,57
2019,Ratnagiri,Chiplun,Classified Banks,24
2019,Ratnagiri,Dapoli,Branch Offices of Classified Banks,32
2019,Ratnagiri,Dapoli,Classified Banks,12
2019,Ratnagiri,Guhagar,Branch Offices of Classified Banks,20
2019,Ratnagiri,Guhagar,Classified Banks,9
2019,Ratnagiri,Khed,Branch Offices of Classified Banks,37
2019,Ratnagiri,Khed,Classified Banks,16
2019,Ratnagiri,Lanja,Branch Offices of Classified Banks,19
2019,Ratnagiri,Lanja,Classified Banks,8
2019,Ratnagiri,Mandangad,Branch Offices of Classified Banks,16
2019,Ratnagiri,Mandangad,Classified Banks,5
2019,Ratnagiri,Rajapur,Branch Offices of Classified Banks,31
2019,Ratnagiri,Rajapur,Classified Banks,10
2019,Ratnagiri,Ratnagiri,Branch Offices of Classified Banks,87
2019,Ratnagiri,Ratnagiri,Classified Banks,32
2019,Ratnagiri,Sangameshwar,Branch Offices of Classified Banks,25
2019,Ratnagiri,Sangameshwar,Classified Banks,7
2019,Sangli,Atpadi,Branch Offices of Classified Banks,10
2019,Sangli,Atpadi,Classified Banks,5
2019,Sangli,Jat,Branch Offices of Classified Banks,16
2019,Sangli,Jat,Classified Banks,6
2019,Sangli,Kadegaon,Branch Offices of Classified Banks,7
2019,Sangli,Kadegaon,Classified Banks,5
2019,Sangli,Kavathe Mahakal,Branch Offices of Classified Banks,9
2019,Sangli,Kavathe Mahakal,Classified Banks,6
2019,Sangli,Khanapur,Branch Offices of Classified Banks,1
2019,Sangli,Khanapur,Classified Banks,9
2019,Sangli,Miraj,Branch Offices of Classified Banks,73
2019,Sangli,Miraj,Classified Banks,27
2019,Sangli,Palus,Branch Offices of Classified Banks,20
2019,Sangli,Palus,Classified Banks,11
2019,Sangli,Shirala,Branch Offices of Classified Banks,10
2019,Sangli,Shirala,Classified Banks,7
2019,Sangli,Tasgaon,Branch Offices of Classified Banks,25
2019,Sangli,Tasgaon,Classified Banks,15
2019,Sangli,Walwa,Branch Offices of Classified Banks,38
2019,Sangli,Walwa,Classified Banks,14
2019,Satara,Javli,Branch Offices of Classified Banks,19
2019,Satara,Javli,Classified Banks,5
2019,Satara,Karad,Branch Offices of Classified Banks,120
2019,Satara,Karad,Classified Banks,26
2019,Satara,Khandala,Branch Offices of Classified Banks,48
2019,Satara,Khandala,Classified Banks,14
2019,Satara,Khatav,Branch Offices of Classified Banks,49
2019,Satara,Khatav,Classified Banks,9
2019,Satara,Koregaon,Branch Offices of Classified Banks,50
2019,Satara,Koregaon,Classified Banks,8
2019,Satara,Mahableshwar,Branch Offices of Classified Banks,16
2019,Satara,Mahableshwar,Classified Banks,4
2019,Satara,Man,Branch Offices of Classified Banks,37
2019,Satara,Man,Classified Banks,7
2019,Satara,Patan,Branch Offices of Classified Banks,38
2019,Satara,Patan,Classified Banks,5
2019,Satara,Phaltan,Branch Offices of Classified Banks,51
2019,Satara,Phaltan,Classified Banks,12
2019,Satara,Satara,Branch Offices of Classified Banks,110
2019,Satara,Satara,Classified Banks,33
2019,Satara,Wai,Branch Offices of Classified Banks,37
2019,Satara,Wai,Classified Banks,12
2019,Sindhudurg,Devgad,Branch Offices of Classified Banks,12
2019,Sindhudurg,Devgad,Classified Banks,7
2019,Sindhudurg,Dodamarg,Branch Offices of Classified Banks,5
2019,Sindhudurg,Dodamarg,Classified Banks,4
2019,Sindhudurg,Kankawali,Branch Offices of Classified Banks,15
2019,Sindhudurg,Kankawali,Classified Banks,11
2019,Sindhudurg,Kudal,Branch Offices of Classified Banks,9
2019,Sindhudurg,Kudal,Classified Banks,6
2019,Sindhudurg,Malwan,Branch Offices of Classified Banks,22
2019,Sindhudurg,Malwan,Classified Banks,7
2019,Sindhudurg,Savantwadi,Branch Offices of Classified Banks,14
2019,Sindhudurg,Savantwadi,Classified Banks,12
2019,Sindhudurg,Vaibhavwadi,Branch Offices of Classified Banks,3
2019,Sindhudurg,Vaibhavwadi,Classified Banks,5
2019,Sindhudurg,Vengurla,Branch Offices of Classified Banks,19
2019,Sindhudurg,Vengurla,Classified Banks,14
2019,Solapur,Akkalkot,Branch Offices of Classified Banks,29
2019,Solapur,Akkalkot,Classified Banks,9
2019,Solapur,Barshi,Branch Offices of Classified Banks,52
2019,Solapur,Barshi,Classified Banks,13
2019,Solapur,Karmala,Branch Offices of Classified Banks,32
2019,Solapur,Karmala,Classified Banks,10
2019,Solapur,Madha,Branch Offices of Classified Banks,51
2019,Solapur,Madha,Classified Banks,13
2019,Solapur,Malshiras,Branch Offices of Classified Banks,71
2019,Solapur,Malshiras,Classified Banks,13
2019,Solapur,Mangalvedha,Branch Offices of Classified Banks,26
2019,Solapur,Mangalvedha,Classified Banks,6
2019,Solapur,Mohol,Branch Offices of Classified Banks,40
2019,Solapur,Mohol,Classified Banks,11
2019,Solapur,North Solapur,Branch Offices of Classified Banks,100
2019,Solapur,North Solapur,Classified Banks,31
2019,Solapur,Pandharpur,Branch Offices of Classified Banks,54
2019,Solapur,Pandharpur,Classified Banks,15
2019,Solapur,Sangola,Branch Offices of Classified Banks,42
2019,Solapur,Sangola,Classified Banks,10
2019,Solapur,South Solapur,Branch Offices of Classified Banks,29
2019,Solapur,South Solapur,Classified Banks,6
2019,Thane,Ambarnath,Branch Offices of Classified Banks,51
2019,Thane,Ambarnath,Classified Banks,23
2019,Thane,Bhivandi,Branch Offices of Classified Banks,59
2019,Thane,Bhivandi,Classified Banks,19
2019,Thane,Kalyan,Branch Offices of Classified Banks,139
2019,Thane,Kalyan,Classified Banks,26
2019,Thane,Murbad,Branch Offices of Classified Banks,20
2019,Thane,Murbad,Classified Banks,10
2019,Thane,Shahapur,Branch Offices of Classified Banks,28
2019,Thane,Shahapur,Classified Banks,17
2019,Thane,Thane,Branch Offices of Classified Banks,511
2019,Thane,Thane,Classified Banks,34
2019,Thane,Ulhasnagar,Branch Offices of Classified Banks,47
2019,Thane,Ulhasnagar,Classified Banks,24
2019,Wardha,Aarvi,Branch Offices of Classified Banks,18
2019,Wardha,Aarvi,Classified Banks,8
2019,Wardha,Ashti,Branch Offices of Classified Banks,7
2019,Wardha,Ashti,Classified Banks,3
2019,Wardha,Devali,Branch Offices of Classified Banks,17
2019,Wardha,Devali,Classified Banks,9
2019,Wardha,Hinganghat,Branch Offices of Classified Banks,19
2019,Wardha,Hinganghat,Classified Banks,12
2019,Wardha,Karanja,Branch Offices of Classified Banks,9
2019,Wardha,Karanja,Classified Banks,4
2019,Wardha,Samudrapur,Branch Offices of Classified Banks,11
2019,Wardha,Samudrapur,Classified Banks,10
2019,Wardha,Selu,Branch Offices of Classified Banks,13
2019,Wardha,Selu,Classified Banks,8
2019,Wardha,Wardha,Branch Offices of Classified Banks,46
2019,Wardha,Wardha,Classified Banks,22
2019,Washim,Karanja,Branch Offices of Classified Banks,14
2019,Washim,Karanja,Classified Banks,9
2019,Washim,Malegaon,Branch Offices of Classified Banks,9
2019,Washim,Malegaon,Classified Banks,4
2019,Washim,Mangrulpir,Branch Offices of Classified Banks,9
2019,Washim,Mangrulpir,Classified Banks,5
2019,Washim,Manora,Branch Offices of Classified Banks,6
2019,Washim,Manora,Classified Banks,3
2019,Washim,Resod,Branch Offices of Classified Banks,10
2019,Washim,Resod,Classified Banks,5
2019,Washim,Washim,Branch Offices of Classified Banks,27
2019,Washim,Washim,Classified Banks,17
2019,Yavatmal,Aarni,Branch Offices of Classified Banks,10
2019,Yavatmal,Aarni,Classified Banks,7
2019,Yavatmal,Babhulgaon,Branch Offices of Classified Banks,7
2019,Yavatmal,Babhulgaon,Classified Banks,5
2019,Yavatmal,Darvha,Branch Offices of Classified Banks,12
2019,Yavatmal,Darvha,Classified Banks,6
2019,Yavatmal,Digras,Branch Offices of Classified Banks,8
2019,Yavatmal,Digras,Classified Banks,6
2019,Yavatmal,Ghantaji,Branch Offices of Classified Banks,5
2019,Yavatmal,Ghantaji,Classified Banks,3
2019,Yavatmal,Kalamb,Branch Offices of Classified Banks,7
2019,Yavatmal,Kalamb,Classified Banks,5
2019,Yavatmal,Kelapur,Branch Offices of Classified Banks,12
2019,Yavatmal,Kelapur,Classified Banks,7
2019,Yavatmal,Mahagaon,Branch Offices of Classified Banks,6
2019,Yavatmal,Mahagaon,Classified Banks,4
2019,Yavatmal,Maregaon,Branch Offices of Classified Banks,3
2019,Yavatmal,Maregaon,Classified Banks,3
2019,Yavatmal,Ner,Branch Offices of Classified Banks,9
2019,Yavatmal,Ner,Classified Banks,7
2019,Yavatmal,Pusad,Branch Offices of Classified Banks,17
2019,Yavatmal,Pusad,Classified Banks,13
2019,Yavatmal,Ralegaon,Branch Offices of Classified Banks,7
2019,Yavatmal,Ralegaon,Classified Banks,5
2019,Yavatmal,Umarkhed,Branch Offices of Classified Banks,9
2019,Yavatmal,Umarkhed,Classified Banks,5
2019,Yavatmal,Vani,Branch Offices of Classified Banks,29
2019,Yavatmal,Vani,Classified Banks,19
2019,Yavatmal,Yavatmal,Branch Offices of Classified Banks,46
2019,Yavatmal,Yavatmal,Classified Banks,24
2019,Yavatmal,Zari Jamani,Branch Offices of Classified Banks,5
2019,Yavatmal,Zari Jamani,Classified Banks,3
2020,Ahilyanagar,Akole,Branch Offices of Classified Banks,35
2020,Ahilyanagar,Akole,Classified Banks,6
2020,Ahilyanagar,Jamkhed,Branch Offices of Classified Banks,20
2020,Ahilyanagar,Jamkhed,Classified Banks,7
2020,Ahilyanagar,Karjat,Branch Offices of Classified Banks,27
2020,Ahilyanagar,Karjat,Classified Banks,7
2020,Ahilyanagar,Kopargaon,Branch Offices of Classified Banks,40
2020,Ahilyanagar,Kopargaon,Classified Banks,13
2020,Ahilyanagar,Nagar,Branch Offices of Classified Banks,110
2020,Ahilyanagar,Nagar,Classified Banks,31
2020,Ahilyanagar,Nevasa,Branch Offices of Classified Banks,34
2020,Ahilyanagar,Nevasa,Classified Banks,9
2020,Ahilyanagar,Parner,Branch Offices of Classified Banks,45
2020,Ahilyanagar,Parner,Classified Banks,8
2020,Ahilyanagar,Pathardi,Branch Offices of Classified Banks,26
2020,Ahilyanagar,Pathardi,Classified Banks,9
2020,Ahilyanagar,Rahata,Branch Offices of Classified Banks,54
2020,Ahilyanagar,Rahata,Classified Banks,25
2020,Ahilyanagar,Rahuri,Branch Offices of Classified Banks,43
2020,Ahilyanagar,Rahuri,Classified Banks,11
2020,Ahilyanagar,Sangamner,Branch Offices of Classified Banks,73
2020,Ahilyanagar,Sangamner,Classified Banks,22
2020,Ahilyanagar,Shevgaon,Branch Offices of Classified Banks,26
2020,Ahilyanagar,Shevgaon,Classified Banks,6
2020,Ahilyanagar,Srigonda,Branch Offices of Classified Banks,42
2020,Ahilyanagar,Srigonda,Classified Banks,13
2020,Ahilyanagar,Srirampur,Branch Offices of Classified Banks,35
2020,Ahilyanagar,Srirampur,Classified Banks,16
2020,Akola,Akola,Branch Offices of Classified Banks,102
2020,Akola,Akola,Classified Banks,58
2020,Akola,Akot,Branch Offices of Classified Banks,32
2020,Akola,Akot,Classified Banks,16
2020,Akola,Balapur,Branch Offices of Classified Banks,21
2020,Akola,Balapur,Classified Banks,8
2020,Akola,Barshitakali,Branch Offices of Classified Banks,9
2020,Akola,Barshitakali,Classified Banks,5
2020,Akola,Murtijapur,Branch Offices of Classified Banks,22
2020,Akola,Murtijapur,Classified Banks,12
2020,Akola,Patur,Branch Offices of Classified Banks,12
2020,Akola,Patur,Classified Banks,4
2020,Akola,Telhara,Branch Offices of Classified Banks,21
2020,Akola,Telhara,Classified Banks,10
2020,Amravati,Achalpur,Branch Offices of Classified Banks,31
2020,Amravati,Achalpur,Classified Banks,14
2020,Amravati,Amravati,Branch Offices of Classified Banks,118
2020,Amravati,Amravati,Classified Banks,27
2020,Amravati,Anjangaon Su,Branch Offices of Classified Banks,19
2020,Amravati,Anjangaon Su,Classified Banks,9
2020,Amravati,Bhatkuli,Branch Offices of Classified Banks,14
2020,Amravati,Bhatkuli,Classified Banks,5
2020,Amravati,Chandur Railway,Branch Offices of Classified Banks,13
2020,Amravati,Chandur Railway,Classified Banks,5
2020,Amravati,Chandurbazar,Branch Offices of Classified Banks,25
2020,Amravati,Chandurbazar,Classified Banks,9
2020,Amravati,Chikhraldara,Branch Offices of Classified Banks,7
2020,Amravati,Chikhraldara,Classified Banks,5
2020,Amravati,Daryapur,Branch Offices of Classified Banks,24
2020,Amravati,Daryapur,Classified Banks,6
2020,Amravati,Dhamangaon Re,Branch Offices of Classified Banks,19
2020,Amravati,Dhamangaon Re,Classified Banks,7
2020,Amravati,Dharani,Branch Offices of Classified Banks,8
2020,Amravati,Dharani,Classified Banks,4
2020,Amravati,Morshi,Branch Offices of Classified Banks,25
2020,Amravati,Morshi,Classified Banks,7
2020,Amravati,Nandgaon Kh,Branch Offices of Classified Banks,15
2020,Amravati,Nandgaon Kh,Classified Banks,7
2020,Amravati,Tivas,Branch Offices of Classified Banks,18
2020,Amravati,Tivas,Classified Banks,8
2020,Amravati,Warud,Branch Offices of Classified Banks,32
2020,Amravati,Warud,Classified Banks,12
2020,Beed,Ambajogai,Branch Offices of Classified Banks,9
2020,Beed,Ambajogai,Classified Banks,4
2020,Beed,Ashti,Branch Offices of Classified Banks,8
2020,Beed,Ashti,Classified Banks,2
2020,Beed,Beed,Branch Offices of Classified Banks,26
2020,Beed,Beed,Classified Banks,10
2020,Beed,Cage,Branch Offices of Classified Banks,4
2020,Beed,Cage,Classified Banks,2
2020,Beed,Dharur,Branch Offices of Classified Banks,4
2020,Beed,Dharur,Classified Banks,3
2020,Beed,Gevrai,Branch Offices of Classified Banks,10
2020,Beed,Gevrai,Classified Banks,4
2020,Beed,Majalgaon,Branch Offices of Classified Banks,4
2020,Beed,Majalgaon,Classified Banks,1
2020,Beed,Parli,Branch Offices of Classified Banks,4
2020,Beed,Parli,Classified Banks,2
2020,Beed,Patoda,Branch Offices of Classified Banks,3
2020,Beed,Patoda,Classified Banks,1
2020,Beed,Shirur Kasar,Branch Offices of Classified Banks,1
2020,Beed,Shirur Kasar,Classified Banks,1
2020,Beed,Wadwani,Branch Offices of Classified Banks,2
2020,Beed,Wadwani,Classified Banks,1
2020,Bhandara,Bhandara,Branch Offices of Classified Banks,40
2020,Bhandara,Bhandara,Classified Banks,21
2020,Bhandara,Lakhandur,Branch Offices of Classified Banks,7
2020,Bhandara,Lakhandur,Classified Banks,3
2020,Bhandara,Lakhani,Branch Offices of Classified Banks,10
2020,Bhandara,Lakhani,Classified Banks,4
2020,Bhandara,Mohadi,Branch Offices of Classified Banks,12
2020,Bhandara,Mohadi,Classified Banks,7
2020,Bhandara,Pavani,Branch Offices of Classified Banks,11
2020,Bhandara,Pavani,Classified Banks,6
2020,Bhandara,Sakoli,Branch Offices of Classified Banks,13
2020,Bhandara,Sakoli,Classified Banks,8
2020,Bhandara,Tumsar,Branch Offices of Classified Banks,20
2020,Bhandara,Tumsar,Classified Banks,12
2020,Buldhana,Buldana,Branch Offices of Classified Banks,32
2020,Buldhana,Buldana,Classified Banks,15
2020,Buldhana,Chikhali,Branch Offices of Classified Banks,26
2020,Buldhana,Chikhali,Classified Banks,9
2020,Buldhana,Deulgaon Raja,Branch Offices of Classified Banks,11
2020,Buldhana,Deulgaon Raja,Classified Banks,6
2020,Buldhana,Jalgaon Jamod,Branch Offices of Classified Banks,13
2020,Buldhana,Jalgaon Jamod,Classified Banks,5
2020,Buldhana,Khamgaon,Branch Offices of Classified Banks,32
2020,Buldhana,Khamgaon,Classified Banks,15
2020,Buldhana,Lonar,Branch Offices of Classified Banks,10
2020,Buldhana,Lonar,Classified Banks,4
2020,Buldhana,Malkapur,Branch Offices of Classified Banks,15
2020,Buldhana,Malkapur,Classified Banks,10
2020,Buldhana,Mehkar,Branch Offices of Classified Banks,20
2020,Buldhana,Mehkar,Classified Banks,7
2020,Buldhana,Motala,Branch Offices of Classified Banks,15
2020,Buldhana,Motala,Classified Banks,5
2020,Buldhana,Nandura,Branch Offices of Classified Banks,15
2020,Buldhana,Nandura,Classified Banks,7
2020,Buldhana,Sangrampur,Branch Offices of Classified Banks,12
2020,Buldhana,Sangrampur,Classified Banks,6
2020,Buldhana,Shegaon,Branch Offices of Classified Banks,16
2020,Buldhana,Shegaon,Classified Banks,9
2020,Buldhana,Sindkhed Raja,Branch Offices of Classified Banks,13
2020,Buldhana,Sindkhed Raja,Classified Banks,4
2020,Chandrapur,Ballarpur,Branch Offices of Classified Banks,18
2020,Chandrapur,Ballarpur,Classified Banks,13
2020,Chandrapur,Bhadravati,Branch Offices of Classified Banks,27
2020,Chandrapur,Bhadravati,Classified Banks,10
2020,Chandrapur,Bramhapuri,Branch Offices of Classified Banks,27
2020,Chandrapur,Bramhapuri,Classified Banks,14
2020,Chandrapur,Chandrapur,Branch Offices of Classified Banks,71
2020,Chandrapur,Chandrapur,Classified Banks,21
2020,Chandrapur,Chimur,Branch Offices of Classified Banks,18
2020,Chandrapur,Chimur,Classified Banks,6
2020,Chandrapur,Gondpipari,Branch Offices of Classified Banks,12
2020,Chandrapur,Gondpipari,Classified Banks,3
2020,Chandrapur,Jivati,Branch Offices of Classified Banks,5
2020,Chandrapur,Jivati,Classified Banks,3
2020,Chandrapur,Korpana,Branch Offices of Classified Banks,13
