Year,District,Taluka Old,Taluka,Agriculture Loans,Non-Agriculture Loans,Total Loans
2020,Pune,Aambegaon,Aambegaon,24549900000.0,72226100000.0,96776000000.0
2020,Pune,Shirur,Shirur,29851600000.0,93084800000.0,122936400000.0
2020,Pune,Khed,Khed,26121800000.0,102461100000.0,128582900000.0
2020,Pune,Maval,Maval,21653300000.0,102244600000.0,123897900000.0
2020,Pune,Mulashi,Mulashi,20906600000.0,81415800000.0,102322400000.0
2020,Pune,Haveli,Haveli,23271200000.0,64876800000.0,88148000000.0
2020,Pune,Pune City,Pune City,37562100000.0,1096272600000.0,1133834700000.0
2020,Pune,Daund,Daund,32652300000.0,73241400000.0,105893700000.0
2020,Pune,Purandar,Purandar,23323000000.0,55051200000.0,78374200000.0
2020,Pune,Welhe,Welhe,19302800000.0,46946800000.0,66249600000.0
2020,Pune,Bhor,Bhor,20897500000.0,55180900000.0,76078400000.0
2020,Pune,Baramati,Baramati,34330200000.0,104521600000.0,138851800000.0
2020,Pune,Indapur,Indapur,32092500000.0,60114800000.0,92207300000.0
2021,Pune,Junnar,Junnar,6504100000.0,6226100000.0,12730100000.0
2021,Pune,Aambegaon,Aambegaon,3253600000.0,25408200000.0,28661800000.0
2021,Pune,Shirur,Shirur,9075400000.0,24868400000.0,33943800000.0
2021,Pune,Khed,Khed,5077300000.0,17002600000.0,22080000000.0
2021,Pune,Maval,Maval,1941400000.0,14768700000.0,16710100000.0
2021,Pune,Mulashi,Mulashi,2633000000.0,25986800000.0,28619800000.0
2021,Pune,Haveli,Haveli,7759200000.0,178864500000.0,186623700000.0
2021,Pune,Pune City,Pune City,38428700000.0,1539967700000.0,1578396400000.0
2021,Pune,Daund,Daund,5760600000.0,33355200000.0,39115800000.0
2021,Pune,Purandar,Purandar,3136900000.0,3685500000.0,6822400000.0
2021,Pune,Welhe,Welhe,267900000.0,6010900000.0,6278800000.0
2021,Pune,Bhor,Bhor,1727600000.0,1782200000.0,3509800000.0
2021,Pune,Baramati,Baramati,9706600000.0,43436100000.0,53142700000.0
2021,Pune,Indapur,Indapur,7865600000.0,28092200000.0,35957800000.0
2012,Kolhapur,Shahuwadi,Shahuwadi,412700000.0,475800000.0,888500000.0
2012,Kolhapur,Panhala,Panhala,430600000.0,491500000.0,922100000.0
2012,Kolhapur,Hatkanangale,Hatkanangale,610900000.0,1129800000.0,1740700000.0
2012,Kolhapur,Shirol,Shirol,771200000.0,1210300000.0,1981500000.0
2012,Kolhapur,Karveer,Karveer,923600000.0,6247500000.0,7171100000.0
2012,Kolhapur,Gaganbavada,Gaganbavada,146200000.0,122900000.0,269100000.0
2012,Kolhapur,Radhanagari,Radhanagari,387100000.0,325100000.0,712200000.0
2012,Kolhapur,Kagal,Kagal,571100000.0,635800000.0,1206900000.0
2012,Kolhapur,Bhudargad,Bhudargad,491300000.0,451800000.0,943100000.0
2012,Kolhapur,Ajara,Ajara,472100000.0,432400000.0,904500000.0
2012,Kolhapur,Gadhinglaj,Gadhinglaj,631700000.0,1443500000.0,2075200000.0
2012,Kolhapur,Chandgad,Chandgad,531600000.0,591300000.0,1122900000.0
2013,Kolhapur,Shahuwadi,Shahuwadi,811800000.0,1180700000.0,1992500000.0
2013,Kolhapur,Panhala,Panhala,1081000000.0,965100000.0,2046100000.0
2013,Kolhapur,Hatkanangale,Hatkanangale,3216000000.0,4521400000.0,7737400000.0
2013,Kolhapur,Shirol,Shirol,2271400000.0,2891700000.0,5163100000.0
2013,Kolhapur,Karveer,Karveer,6089800000.0,12151500000.0,18241300000.0
2013,Kolhapur,Gaganbavada,Gaganbavada,316900000.0,271500000.0,588400000.0
2013,Kolhapur,Radhanagari,Radhanagari,1121300000.0,1621400000.0,2742700000.0
2013,Kolhapur,Kagal,Kagal,2921100000.0,3721800000.0,6642900000.0
2013,Kolhapur,Bhudargad,Bhudargad,2030100000.0,2830700000.0,4860800000.0
2013,Kolhapur,Ajara,Ajara,945100000.0,830700000.0,1775800000.0
2013,Kolhapur,Gadhinglaj,Gadhinglaj,3536400000.0,4178100000.0,7714500000.0
2013,Kolhapur,Chandgad,Chandgad,1840200000.0,998700000.0,2838900000.0
2014,Kolhapur,Shahuwadi,Shahuwadi,2291300000.0,4608000000.0,6899300000.0
2014,Kolhapur,Panhala,Panhala,2971100000.0,4997000000.0,7968100000.0
2014,Kolhapur,Hatkanangale,Hatkanangale,3895700000.0,5749100000.0,9644800000.0
2014,Kolhapur,Shirol,Shirol,5193200000.0,8565800000.0,13759000000.0
2014,Kolhapur,Karveer,Karveer,19562400000.0,40127500000.0,59689900000.0
2014,Kolhapur,Gaganbavada,Gaganbavada,378100000.0,1356200000.0,1734300000.0
2014,Kolhapur,Radhanagari,Radhanagari,881500000.0,1313600000.0,2195100000.0
2014,Kolhapur,Kagal,Kagal,3458800000.0,5767300000.0,9226100000.0
2014,Kolhapur,Bhudargad,Bhudargad,3086700000.0,3117500000.0,6204200000.0
2014,Kolhapur,Ajara,Ajara,2783900000.0,3144900000.0,5928800000.0
2014,Kolhapur,Gadhinglaj,Gadhinglaj,3433100000.0,4196500000.0,7629600000.0
2014,Kolhapur,Chandgad,Chandgad,2304500000.0,3461100000.0,5765600000.0
2015,Kolhapur,Shahuwadi,Shahuwadi,2375100000.0,4941300000.0,7316400000.0
2015,Kolhapur,Panhala,Panhala,3054900000.0,5330300000.0,8385200000.0
2015,Kolhapur,Hatkanangale,Hatkanangale,3979500000.0,6082400000.0,10061900000.0
2015,Kolhapur,Shirol,Shirol,5277000000.0,8899100000.0,14176100000.0
2015,Kolhapur,Karveer,Karveer,19646700000.0,40461200000.0,60107900000.0
2015,Kolhapur,Gaganbavada,Gaganbavada,461900000.0,1689500000.0,2151400000.0
2015,Kolhapur,Radhanagari,Radhanagari,965300000.0,1646900000.0,2612200000.0
2015,Kolhapur,Kagal,Kagal,3542600000.0,6100600000.0,9643200000.0
2015,Kolhapur,Bhudargad,Bhudargad,3170500000.0,3450800000.0,6621300000.0
2015,Kolhapur,Ajara,Ajara,2867700000.0,3478200000.0,6345900000.0
2015,Kolhapur,Gadhinglaj,Gadhinglaj,3516900000.0,4529800000.0,8046700000.0
2015,Kolhapur,Chandgad,Chandgad,2388300000.0,3794400000.0,6182700000.0
2016,Kolhapur,Shahuwadi,Shahuwadi,1293000000.0,8829200000.0,10122200000.0
2016,Kolhapur,Panhala,Panhala,1616300000.0,9306900000.0,10923200000.0
2016,Kolhapur,Hatkanangale,Hatkanangale,2262700000.0,10247700000.0,12510400000.0
2016,Kolhapur,Shirol,Shirol,3555800000.0,13750400000.0,17306200000.0
2016,Kolhapur,Karveer,Karveer,14546500000.0,53120000000.0,67666500000.0
2016,Kolhapur,Gaganbavada,Gaganbavada,287700000.0,4776500000.0,5064200000.0
2016,Kolhapur,Radhanagari,Radhanagari,106700000.0,4733000000.0,4839700000.0
2016,Kolhapur,Kagal,Kagal,2085000000.0,10276600000.0,12361600000.0
2016,Kolhapur,Bhudargad,Bhudargad,1800500000.0,6976500000.0,8777000000.0
2016,Kolhapur,Ajara,Ajara,1567800000.0,7005500000.0,8573300000.0
2016,Kolhapur,Gadhinglaj,Gadhinglaj,2004200000.0,8355600000.0,10359800000.0
2016,Kolhapur,Chandgad,Chandgad,1199300000.0,7396200000.0,8595500000.0
2017,Kolhapur,Shahuwadi,Shahuwadi,1815200000.0,9250000000.0,11065200000.0
2017,Kolhapur,Panhala,Panhala,2138500000.0,9727700000.0,11866200000.0
2017,Kolhapur,Hatkanangale,Hatkanangale,2368300000.0,10668500000.0,13036800000.0
2017,Kolhapur,Shirol,Shirol,3661400000.0,14171200000.0,17832600000.0
2017,Kolhapur,Karveer,Karveer,15068700000.0,53540800000.0,68609500000.0
2017,Kolhapur,Gaganbavada,Gaganbavada,393300000.0,5197300000.0,5590600000.0
2017,Kolhapur,Radhanagari,Radhanagari,628900000.0,5153800000.0,5782700000.0
2017,Kolhapur,Kagal,Kagal,2607200000.0,10697400000.0,13304600000.0
2017,Kolhapur,Bhudargad,Bhudargad,2322700000.0,7397300000.0,9720000000.0
2017,Kolhapur,Ajara,Ajara,2090000000.0,7426300000.0,9516300000.0
2017,Kolhapur,Gadhinglaj,Gadhinglaj,2526400000.0,8776400000.0,11302800000.0
2017,Kolhapur,Chandgad,Chandgad,1721500000.0,7817000000.0,9538500000.0
2018,Kolhapur,Shahuwadi,Shahuwadi,2559400000.0,10082500000.0,12641900000.0
2018,Kolhapur,Panhala,Panhala,3079400000.0,10895000000.0,13974400000.0
2018,Kolhapur,Hatkanangale,Hatkanangale,3949600000.0,12802200000.0,16751800000.0
2018,Kolhapur,Shirol,Shirol,5785000000.0,16863700000.0,22648700000.0
2018,Kolhapur,Karveer,Karveer,23205800000.0,60025400000.0,83231200000.0
2018,Kolhapur,Gaganbavada,Gaganbavada,1083400000.0,5196900000.0,6280300000.0
2018,Kolhapur,Radhanagari,Radhanagari,2236800000.0,5934400000.0,8171200000.0
2018,Kolhapur,Kagal,Kagal,4067200000.0,12943900000.0,17011100000.0
2018,Kolhapur,Bhudargad,Bhudargad,3600200000.0,8654800000.0,12255000000.0
2018,Kolhapur,Ajara,Ajara,3344000000.0,8020400000.0,11364400000.0
2018,Kolhapur,Gadhinglaj,Gadhinglaj,3966400000.0,9303000000.0,13269400000.0
2018,Kolhapur,Chandgad,Chandgad,2651100000.0,8755000000.0,11406100000.0
2019,Kolhapur,Shahuwadi,Shahuwadi,2248700000.0,10260200000.0,12508900000.0
2019,Kolhapur,Panhala,Panhala,2705600000.0,11086800000.0,13792400000.0
2019,Kolhapur,Hatkanangale,Hatkanangale,3470100000.0,13027500000.0,16497600000.0
2019,Kolhapur,Shirol,Shirol,5082700000.0,17160500000.0,22243200000.0
2019,Kolhapur,Karveer,Karveer,20315100000.0,66181600000.0,86496700000.0
2019,Kolhapur,Gaganbavada,Gaganbavada,1025400000.0,188400000.0,1213800000.0
2019,Kolhapur,Radhanagari,Radhanagari,1965300000.0,6038800000.0,8004100000.0
2019,Kolhapur,Kagal,Kagal,3573400000.0,13171700000.0,16745100000.0
2019,Kolhapur,Bhudargad,Bhudargad,3163100000.0,8807100000.0,11970200000.0
2019,Kolhapur,Ajara,Ajara,2938000000.0,8161600000.0,11099600000.0
2019,Kolhapur,Gadhinglaj,Gadhinglaj,3484900000.0,9466700000.0,12951600000.0
2019,Kolhapur,Chandgad,Chandgad,2324700000.0,8975400000.0,11300100000.0
2020,Kolhapur,Shahuwadi,Shahuwadi,2473600000.0,11286200000.0,13759800000.0
2020,Kolhapur,Panhala,Panhala,2976200000.0,12195500000.0,15171700000.0
2020,Kolhapur,Hatkanangale,Hatkanangale,3817100000.0,14330300000.0,18147400000.0
2020,Kolhapur,Shirol,Shirol,5591000000.0,18876600000.0,24467600000.0
2020,Kolhapur,Karveer,Karveer,25410900000.0,49580800000.0,74991700000.0
2020,Kolhapur,Gaganbavada,Gaganbavada,1203300000.0,207200000.0,1410500000.0
2020,Kolhapur,Radhanagari,Radhanagari,2161800000.0,6642700000.0,8804500000.0
2020,Kolhapur,Kagal,Kagal,3930700000.0,14488900000.0,18419600000.0
2020,Kolhapur,Bhudargad,Bhudargad,3479400000.0,9687800000.0,13167200000.0
2020,Kolhapur,Ajara,Ajara,3231800000.0,8977800000.0,12209600000.0
2020,Kolhapur,Gadhinglaj,Gadhinglaj,3833400000.0,10413400000.0,14246800000.0
2020,Kolhapur,Chandgad,Chandgad,2557200000.0,10413400000.0,12970600000.0
2021,Kolhapur,Shahuwadi,Shahuwadi,2002500000.0,641500000.0,2644000000.0
2021,Kolhapur,Panhala,Panhala,4551900000.0,1475000000.0,6026900000.0
2021,Kolhapur,Hatkanangale,Hatkanangale,7146900000.0,27857300000.0,35004200000.0
2021,Kolhapur,Shirol,Shirol,8952400000.0,4312600000.0,13265000000.0
2021,Kolhapur,Karveer,Karveer,18480800000.0,53942500000.0,72423300000.0
2021,Kolhapur,Gaganbavada,Gaganbavada,1781900000.0,123900000.0,1905800000.0
2021,Kolhapur,Radhanagari,Radhanagari,3138500000.0,1104000000.0,4242500000.0
2021,Kolhapur,Kagal,Kagal,6719600000.0,3118700000.0,9838300000.0
2021,Kolhapur,Bhudargad,Bhudargad,2110600000.0,968200000.0,3078800000.0
2021,Kolhapur,Ajara,Ajara,1588300000.0,537100000.0,2125400000.0
2021,Kolhapur,Gadhinglaj,Gadhinglaj,4186800000.0,2197400000.0,6384200000.0
2021,Kolhapur,Chandgad,Chandgad,2955800000.0,548200000.0,3504000000.0
2011,Solapur,Karmala,Karmala,1921600000.0,2761000000.0,4682600000.0
2011,Solapur,Madha,Madha,2957300000.0,4249300000.0,7206600000.0
2011,Solapur,Barsi,Barsi,3623300000.0,5206300000.0,8829600000.0
2011,Solapur,North Solapur,North Solapur,6265700000.0,9218200000.0,15483900000.0
2011,Solapur,Mohol,Mohol,2587600000.0,3718100000.0,6305700000.0
2011,Solapur,Pandharpur,Pandharpur,3448900000.0,4740900000.0,8189800000.0
2011,Solapur,Malsiras,Malsiras,4289400000.0,6163400000.0,10452800000.0
2011,Solapur,Sangola,Sangola,2514300000.0,3612800000.0,6127100000.0
2011,Solapur,Mangal Vedha,Mangal Vedha,1775000000.0,2550500000.0,4325500000.0
2011,Solapur,South Solapur,South Solapur,1705600000.0,2445200000.0,4150800000.0
2011,Solapur,Akalkot,Akalkot,2217900000.0,3186900000.0,5404800000.0
2012,Solapur,Karmala,Karmala,2453100000.0,3524700000.0,5977800000.0
2012,Solapur,Madha,Madha,3906700000.0,5613500000.0,9520200000.0
2012,Solapur,Barsi,Barsi,4815200000.0,6919000000.0,11734200000.0
2012,Solapur,North Solapur,North Solapur,8696600000.0,12794700000.0,21491300000.0
2012,Solapur,Mohol,Mohol,3270700000.0,4699700000.0,7970400000.0
2012,Solapur,Pandharpur,Pandharpur,4009200000.0,5511000000.0,9520200000.0
2012,Solapur,Malsiras,Malsiras,5542100000.0,7963300000.0,13505400000.0
2012,Solapur,Sangola,Sangola,3361600000.0,4830200000.0,8191800000.0
2012,Solapur,Mangal Vedha,Mangal Vedha,2180500000.0,3133100000.0,5313600000.0
2012,Solapur,South Solapur,South Solapur,2090300000.0,3001900000.0,5092200000.0
2012,Solapur,Akalkot,Akalkot,2816400000.0,4047000000.0,6863400000.0
2013,Solapur,Karmala,Karmala,2599500000.0,3632900000.0,6232400000.0
2013,Solapur,Madha,Madha,4428900000.0,6189400000.0,10618300000.0
2013,Solapur,Barsi,Barsi,5199100000.0,5265800000.0,10464900000.0
2013,Solapur,North Solapur,North Solapur,9531700000.0,13320600000.0,22852300000.0
2013,Solapur,Mohol,Mohol,3562400000.0,4978400000.0,8540800000.0
2013,Solapur,Pandharpur,Pandharpur,5006500000.0,6996700000.0,12003200000.0
2013,Solapur,Malsiras,Malsiras,6258200000.0,8745900000.0,15004100000.0
2013,Solapur,Sangola,Sangola,3754900000.0,5247500000.0,9002400000.0
2013,Solapur,Mangal Vedha,Mangal Vedha,2599500000.0,3632900000.0,6232400000.0
2013,Solapur,South Solapur,South Solapur,2407000000.0,3363800000.0,5770800000.0
2013,Solapur,Akalkot,Akalkot,2984700000.0,4171100000.0,7155800000.0
2014,Solapur,Karmala,Karmala,2599500000.0,3632900000.0,6232400000.0
2014,Solapur,Madha,Madha,4428900000.0,6189400000.0,10618300000.0
2014,Solapur,Barshi,Barshi,5199100000.0,7265800000.0,12464900000.0
2014,Solapur,North Solapur,North Solapur,9531700000.0,13320600000.0,22852300000.0
2014,Solapur,Mohol,Mohol,3562400000.0,4978400000.0,8540800000.0
2014,Solapur,Pandharpur,Pandharpur,5006500000.0,6996700000.0,12003200000.0
2014,Solapur,Malshiras,Malshiras,6258200000.0,8745900000.0,15004100000.0
2014,Solapur,Sangola,Sangola,3754900000.0,5247500000.0,9002400000.0
2014,Solapur,Mangalvedha,Mangalvedha,2599500000.0,3632900000.0,6232400000.0
2014,Solapur,South Solapur,South Solapur,2407000000.0,3363800000.0,5770800000.0
2014,Solapur,Akkalkot,Akkalkot,2984700000.0,4171100000.0,7155800000.0
2015,Solapur,Karmala,Karmala,2019600000.0,1408100000.0,3427700000.0
2015,Solapur,Madha,Madha,3534400000.0,2464200000.0,5998600000.0
2015,Solapur,Barsi,Barsi,3967200000.0,2766000000.0,6733200000.0
2015,Solapur,North Solapur,North Solapur,7429400000.0,5179900000.0,12609300000.0
2015,Solapur,Mohol,Mohol,2813100000.0,1961300000.0,4774400000.0
2015,Solapur,Pandharpur,Pandharpur,3967200000.0,2766000000.0,6733200000.0
2015,Solapur,Malsiras,Malsiras,5049100000.0,3520300000.0,8569400000.0
2015,Solapur,Sangola,Sangola,2813100000.0,1961300000.0,3427700000.0
2015,Solapur,Mangal Vedha,Mangal Vedha,2019600000.0,1408100000.0,
2015,Solapur,South Solapur,South Solapur,2236000000.0,1559000000.0,3795000000.0
2015,Solapur,Akalkot,Akalkot,2380300000.0,1659600000.0,4039900000.0
2016,Solapur,Karmala,Karmala,2019600000.0,1408100000.0,3427700000.0
2016,Solapur,Madha,Madha,3534400000.0,2464200000.0,5998600000.0
2016,Solapur,Barshi,Barshi,3967200000.0,2766000000.0,6733200000.0
2016,Solapur,North Solapur,North Solapur,7429400000.0,5179900000.0,12609300000.0
2016,Solapur,Mohol,Mohol,2813100000.0,1961300000.0,4774400000.0
2016,Solapur,Pandharpur,Pandharpur,3967200000.0,2766000000.0,6733200000.0
2016,Solapur,Malshiras,Malshiras,5049100000.0,3520300000.0,8569400000.0
2016,Solapur,Sangola,Sangola,2813100000.0,1961300000.0,4774400000.0
2016,Solapur,Mangalvedha,Mangalvedha,2019600000.0,1408100000.0,3427700000.0
2016,Solapur,South Solapur,South Solapur,2236000000.0,1559000000.0,3795000000.0
2016,Solapur,Akkalkot,Akkalkot,2380300000.0,1659600000.0,4039900000.0
2017,Solapur,Karmala,Karmala,2621300000.0,723900000.0,3345200000.0
2017,Solapur,Madha,Madha,3267700000.0,2063800000.0,5331500000.0
2017,Solapur,Barsi,Barsi,3981300000.0,1454700000.0,5436000000.0
2017,Solapur,North Solapur,North Solapur,5590700000.0,4863100000.0,10453800000.0
2017,Solapur,Mohol,Mohol,2354600000.0,1826900000.0,4181500000.0
2017,Solapur,Pandharpur,Pandharpur,3010500000.0,2634600000.0,5645100000.0
2017,Solapur,Malsiras,Malsiras,5890300000.0,1531900000.0,7422200000.0
2017,Solapur,Sangola,Sangola,2131600000.0,2259000000.0,4390600000.0
2017,Solapur,Mangal Vedha,Mangal Vedha,1664200000.0,1053800000.0,2718000000.0
2017,Solapur,South Solapur,South Solapur,1948700000.0,1082900000.0,3031600000.0
2017,Solapur,Akalkot,Akalkot,2071200000.0,960400000.0,3031600000.0
2018,Solapur,Karmala,Karmala,5690076000.0,1571379000.0,7261500000.0
2018,Solapur,Madha,Madha,7321864999.999999,4624399000.0,11946300000.0
2018,Solapur,Barsi,Barsi,8921001000.0,3259503000.0,12180500000.0
2018,Solapur,North Solapur,North Solapur,11650277000.0,10134086000.0,21784400000.0
2018,Solapur,Mohol,Mohol,5144131000.0,3991247000.0,9135400000.0
2018,Solapur,Pandharpur,Pandharpur,6870624000.000001,6012601000.0,12883200000.0
2018,Solapur,Malsiras,Malsiras,12640740000.0,3287612000.0,15928400000.0
2018,Solapur,Sangola,Sangola,4435226000.0,4700152000.0,9135400000.0
2018,Solapur,Mangal Vedha,Mangal Vedha,3872487000.0,2452006000.0,6324500000.0
2018,Solapur,South Solapur,South Solapur,4968802000.0,2761133000.0,7729900000.0
2018,Solapur,Akalkot,Akalkot,4801000000.0,2226200000.0,7027200000.0
2019,Solapur,Karmala,Karmala,5690100000.0,1571400000.0,7261500000.0
2019,Solapur,Madha,Madha,7321900000.0,4624400000.0,11946300000.0
2019,Solapur,Barshi,Barshi,8121000000.0,3259500000.0,11380500000.0
2019,Solapur,North Solapur,North Solapur,11650300000.0,10134100000.0,21784400000.0
2019,Solapur,Mohol,Mohol,5144100000.0,3991200000.0,9135400000.0
2019,Solapur,Pandharpur,Pandharpur,6870600000.0,6012600000.0,12883200000.0
2019,Solapur,Malshiras,Malshiras,12640700000.0,3287600000.0,15928300000.0
2019,Solapur,Sangola,Sangola,4435200000.0,4700200000.0,9135400000.0
2019,Solapur,Mangalvedha,Mangalvedha,3872500000.0,2452000000.0,6324500000.0
2019,Solapur,South Solapur,South Solapur,4968800000.0,2761100000.0,7729900000.0
2019,Solapur,Akkalkot,Akkalkot,4801000000.0,2226200000.0,7027200000.0
2020,Solapur,Karmala,Karmala,7288500000.0,2663000000.0,9951500000.0
2020,Solapur,Madha,Madha,9630400000.0,6082400000.0,15712800000.0
2020,Solapur,Barshi,Barshi,10357300000.0,3784300000.0,14141600000.0
2020,Solapur,North Solapur,North Solapur,24649500000.0,21441500000.0,46091000000.0
2020,Solapur,Mohol,Mohol,5308700000.0,4119000000.0,9427700000.0
2020,Solapur,Pandharpur,Pandharpur,10614200000.0,9288700000.0,19902900000.0
2020,Solapur,Malshiras,Malshiras,15379300000.0,3999900000.0,19379200000.0
2020,Solapur,Sangola,Sangola,5085700000.0,5389500000.0,10475200000.0
2020,Solapur,Mangalvedha,Mangalvedha,4169100000.0,2639800000.0,6808900000.0
2020,Solapur,South Solapur,South Solapur,4713400000.0,2619200000.0,7332700000.0
2020,Solapur,Akkalkot,Akkalkot,6798800000.0,3152600000.0,9951500000.0
2021,Solapur,Karmala,Karmala,9744800000.0,3560500000.0,13305300000.0
2021,Solapur,Madha,Madha,12876000000.0,8132300000.0,21008300000.0
2021,Solapur,Barshi,Barshi,13847800000.0,5059600000.0,18907500000.0
2021,Solapur,North Solapur,North Solapur,32956700000.0,28667700000.0,61624400000.0
2021,Solapur,Mohol,Mohol,7097900000.0,5507100000.0,12605000000.0
2021,Solapur,Pandharpur,Pandharpur,14191400000.0,12419100000.0,26610500000.0
2021,Solapur,Malshiras,Malshiras,20562400000.0,5347900000.0,25910300000.0
2021,Solapur,Sangola,Sangola,6799700000.0,7205900000.0,14005500000.0
2021,Solapur,Mangalvedha,Mangalvedha,5574100000.0,3529500000.0,9103600000.0
2021,Solapur,South Solapur,South Solapur,6301900000.0,3501900000.0,9803900000.0
2021,Solapur,Akkalkot,Akkalkot,9090200000.0,4215100000.0,13305300000.0
2016,Mumbai Suburban,Adheri,Adheri,0.0,39822100000.0,39822100000.0
2017,Mumbai Suburban,Adheri,Adheri,0.0,12448100000.0,12448100000.0
2018,Mumbai Suburban,Adheri,Adheri,0.0,31541200000.0,31541200000.0
2019,Mumbai Suburban,Adheri,Adheri,0.0,3264708400000.0,3264708400000.0
2020,Mumbai Suburban,Adheri,Adheri,70241400000.0,2700149500000.0,2770390900000.0
2021,Mumbai Suburban,Adheri,Adheri,33553000000.0,3337141000000.0,3370694000000.0
