Year,District,Select Schooling Level,Social Category,Overall,Boys,Girls
2021,Thane,Upper Primary (VI-VIII),General,3.4,3.65,3.12
2021,Thane,Upper Primary (VI-VIII),OBC,3.66,3.46,3.87
2021,Thane,Upper Primary (VI-VIII),SC,2.67,2.13,3.23
2021,Thane,Upper Primary (VI-VIII),ST,2.88,2.42,3.38
2021,Thane,Secondary (IX-X),Overall,13.49,13.73,13.23
2021,Thane,Secondary (IX-X),General,11.79,11.87,11.7
2021,Thane,Secondary (IX-X),OBC,15.63,16.77,14.4
2021,Thane,Secondary (IX-X),SC,13.4,13.44,13.35
2021,Thane,Secondary (IX-X),ST,23.58,22.77,24.53
2021,Wardha,Primary (I-V),Overall,0.0,0.0,0.0
2021,Wardha,Primary (I-V),General,0.0,0.0,0.0
2021,Wardha,Primary (I-V),OBC,0.0,0.0,0.4
2021,Wardha,Primary (I-V),SC,0.0,0.0,0.0
2021,Wardha,Primary (I-V),ST,2.54,2.94,2.12
2021,Wardha,Upper Primary (VI-VIII),Overall,0.73,0.98,0.45
2021,Wardha,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2021,Wardha,Upper Primary (VI-VIII),OBC,0.94,1.27,0.59
2021,Wardha,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2021,Wardha,Upper Primary (VI-VIII),ST,3.61,3.33,3.9
2021,Wardha,Secondary (IX-X),Overall,5.94,7.0,4.77
2021,Wardha,Secondary (IX-X),General,1.24,3.23,0.0
2021,Wardha,Secondary (IX-X),OBC,6.96,7.79,6.03
2021,Wardha,Secondary (IX-X),SC,2.24,4.68,0.0
2021,Wardha,Secondary (IX-X),ST,9.24,9.07,9.43
2021,Washim,Primary (I-V),Overall,0.0,0.0,0.0
2021,Washim,Primary (I-V),General,0.0,0.0,0.0
2021,Washim,Primary (I-V),OBC,0.17,0.02,0.32
2021,Washim,Primary (I-V),SC,0.29,0.29,0.3
2021,Washim,Primary (I-V),ST,0.0,0.0,0.0
2021,Washim,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2021,Washim,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2021,Washim,Upper Primary (VI-VIII),OBC,0.29,0.0,0.75
2021,Washim,Upper Primary (VI-VIII),SC,0.0,0.0,0.27
2021,Washim,Upper Primary (VI-VIII),ST,3.86,2.0,5.87
2021,Washim,Secondary (IX-X),Overall,7.09,4.66,9.98
2021,Washim,Secondary (IX-X),General,0.0,0.0,1.36
2021,Washim,Secondary (IX-X),OBC,8.6,6.08,11.53
2021,Washim,Secondary (IX-X),SC,6.24,3.89,9.03
2021,Washim,Secondary (IX-X),ST,17.16,16.23,18.31
2021,Yavatmal,Primary (I-V),Overall,0.15,0.05,0.25
2021,Yavatmal,Primary (I-V),General,0.0,0.0,0.0
2021,Yavatmal,Primary (I-V),OBC,2.61,2.59,2.64
2021,Yavatmal,Primary (I-V),SC,0.0,0.0,0.0
2021,Yavatmal,Primary (I-V),ST,3.61,3.44,3.79
2021,Yavatmal,Upper Primary (VI-VIII),Overall,0.64,0.01,1.32
2021,Yavatmal,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2021,Yavatmal,Upper Primary (VI-VIII),OBC,2.09,1.55,2.69
2021,Yavatmal,Upper Primary (VI-VIII),SC,0.54,0.44,0.64
2021,Yavatmal,Upper Primary (VI-VIII),ST,2.55,2.3,2.81
2021,Yavatmal,Secondary (IX-X),Overall,13.81,14.7,12.84
2021,Yavatmal,Secondary (IX-X),General,10.55,11.12,9.97
2021,Yavatmal,Secondary (IX-X),OBC,13.69,15.31,11.86
2021,Yavatmal,Secondary (IX-X),SC,14.29,14.56,13.98
2021,Yavatmal,Secondary (IX-X),ST,16.37,15.7,17.1
2024,Ahilyanagar,Primary (I-V),Overall,0.0,0.0,0.0
2024,Ahilyanagar,Primary (I-V),General,0.0,0.0,0.0
2024,Ahilyanagar,Primary (I-V),OBC,0.0,0.0,0.0
2024,Ahilyanagar,Primary (I-V),SC,0.0,0.0,0.0
2024,Ahilyanagar,Primary (I-V),ST,0.0,0.0,0.0
2024,Ahilyanagar,Upper Primary (VI-VIII),Overall,0.0,0.0,0.27
2024,Ahilyanagar,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2024,Ahilyanagar,Upper Primary (VI-VIII),OBC,0.0,0.0,0.3
2024,Ahilyanagar,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Ahilyanagar,Upper Primary (VI-VIII),ST,0.8,0.1,1.5
2024,Ahilyanagar,Secondary (IX-X),Overall,12.63,13.67,11.35
2024,Ahilyanagar,Secondary (IX-X),General,10.2,11.5,8.6
2024,Ahilyanagar,Secondary (IX-X),OBC,11.5,12.4,10.4
2024,Ahilyanagar,Secondary (IX-X),SC,14.9,16.9,12.7
2024,Ahilyanagar,Secondary (IX-X),ST,23.0,22.7,23.4
2024,Akola,Primary (I-V),Overall,0.26,0.21,0.31
2024,Akola,Primary (I-V),General,0.0,0.0,0.1
2024,Akola,Primary (I-V),OBC,0.1,0.4,0.0
2024,Akola,Primary (I-V),SC,0.3,0.0,0.7
2024,Akola,Primary (I-V),ST,1.2,0.3,2.2
2024,Akola,Upper Primary (VI-VIII),Overall,0.21,0.04,0.39
2024,Akola,Upper Primary (VI-VIII),General,0.6,0.8,0.5
2024,Akola,Upper Primary (VI-VIII),OBC,0.0,0.0,0.1
2024,Akola,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Akola,Upper Primary (VI-VIII),ST,3.0,3.0,3.0
2024,Akola,Secondary (IX-X),Overall,7.34,8.75,5.77
2024,Akola,Secondary (IX-X),General,8.9,11.0,6.6
2024,Akola,Secondary (IX-X),OBC,5.1,6.0,4.1
2024,Akola,Secondary (IX-X),SC,7.8,9.3,6.1
2024,Akola,Secondary (IX-X),ST,14.7,16.3,12.9
2024,Amravati,Primary (I-V),Overall,0.0,0.0,0.0
2024,Amravati,Primary (I-V),General,0.0,0.0,0.0
2024,Amravati,Primary (I-V),OBC,0.0,0.0,0.0
2024,Amravati,Primary (I-V),SC,0.0,0.0,0.0
2024,Amravati,Primary (I-V),ST,2.2,2.4,2.0
2024,Amravati,Upper Primary (VI-VIII),Overall,0.07,0.0,0.27
2024,Amravati,Upper Primary (VI-VIII),General,0.2,0.0,0.6
2024,Amravati,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Amravati,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Amravati,Upper Primary (VI-VIII),ST,3.0,3.1,2.9
2024,Amravati,Secondary (IX-X),Overall,11.15,13.05,9.09
2024,Amravati,Secondary (IX-X),General,12.5,13.9,10.9
2024,Amravati,Secondary (IX-X),OBC,9.9,12.3,7.2
2024,Amravati,Secondary (IX-X),SC,8.2,10.3,6.0
2024,Amravati,Secondary (IX-X),ST,15.4,16.2,14.4
2024,Beed,Primary (I-V),Overall,0.98,1.06,0.89
2024,Beed,Primary (I-V),General,0.7,0.9,0.6
2024,Beed,Primary (I-V),OBC,0.6,0.8,0.5
2024,Beed,Primary (I-V),SC,1.6,1.4,1.9
2024,Beed,Primary (I-V),ST,0.0,0.0,0.0
2024,Beed,Upper Primary (VI-VIII),Overall,1.67,1.64,1.71
2024,Beed,Upper Primary (VI-VIII),General,2.1,2.2,2.0
2024,Beed,Upper Primary (VI-VIII),OBC,0.9,0.8,1.0
2024,Beed,Upper Primary (VI-VIII),SC,1.6,1.3,2.1
2024,Beed,Upper Primary (VI-VIII),ST,2.1,1.9,2.3
2024,Beed,Secondary (IX-X),Overall,9.24,7.99,10.85
2024,Beed,Secondary (IX-X),General,7.5,6.4,9.0
2024,Beed,Secondary (IX-X),OBC,8.7,7.2,10.6
2024,Beed,Secondary (IX-X),SC,13.4,12.8,14.1
2024,Beed,Secondary (IX-X),ST,24.4,21.0,28.6
2024,Bhandara,Primary (I-V),Overall,0.0,0.0,0.0
2024,Bhandara,Primary (I-V),General,0.0,0.0,0.0
2024,Bhandara,Primary (I-V),OBC,0.0,0.0,0.0
2024,Bhandara,Primary (I-V),SC,0.0,0.5,0.0
2024,Bhandara,Primary (I-V),ST,0.0,0.0,0.0
2024,Bhandara,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2024,Bhandara,Upper Primary (VI-VIII),General,1.0,1.3,0.8
2024,Bhandara,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Bhandara,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Bhandara,Upper Primary (VI-VIII),ST,0.0,0.0,0.1
2024,Bhandara,Secondary (IX-X),Overall,2.85,3.69,1.96
2024,Bhandara,Secondary (IX-X),General,0.6,0.0,1.6
2024,Bhandara,Secondary (IX-X),OBC,2.8,3.6,1.9
2024,Bhandara,Secondary (IX-X),SC,3.0,3.5,2.5
2024,Bhandara,Secondary (IX-X),ST,3.1,5.6,0.1
2024,Buldhana,Primary (I-V),Overall,0.0,0.0,0.0
2024,Buldhana,Primary (I-V),General,0.0,0.0,0.0
2024,Buldhana,Primary (I-V),OBC,0.0,0.0,0.0
2024,Buldhana,Primary (I-V),SC,0.3,0.3,0.3
2024,Buldhana,Primary (I-V),ST,0.0,0.0,0.0
2024,Buldhana,Upper Primary (VI-VIII),Overall,0.5,0.35,0.68
2024,Buldhana,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2024,Buldhana,Upper Primary (VI-VIII),OBC,0.4,0.5,0.3
2024,Buldhana,Upper Primary (VI-VIII),SC,1.0,0.4,1.7
2024,Buldhana,Upper Primary (VI-VIII),ST,2.3,1.6,3.2
2024,Buldhana,Secondary (IX-X),Overall,12.88,13.52,12.11
2024,Buldhana,Secondary (IX-X),General,14.5,15.2,13.8
2024,Buldhana,Secondary (IX-X),OBC,12.0,12.9,10.8
2024,Buldhana,Secondary (IX-X),SC,11.8,11.5,12.1
2024,Buldhana,Secondary (IX-X),ST,20.6,21.3,19.9
2024,Chandrapur,Primary (I-V),Overall,0.0,0.0,0.0
2024,Chandrapur,Primary (I-V),General,0.0,0.0,0.0
2024,Chandrapur,Primary (I-V),OBC,0.0,0.0,0.0
2024,Chandrapur,Primary (I-V),SC,0.0,0.0,0.0
2024,Chandrapur,Primary (I-V),ST,0.0,0.0,0.0
2024,Chandrapur,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2024,Chandrapur,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2024,Chandrapur,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Chandrapur,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Chandrapur,Upper Primary (VI-VIII),ST,0.0,0.0,0.6
2024,Chandrapur,Secondary (IX-X),Overall,7.07,8.98,5.0
2024,Chandrapur,Secondary (IX-X),General,9.9,11.6,8.0
2024,Chandrapur,Secondary (IX-X),OBC,6.2,8.0,4.2
2024,Chandrapur,Secondary (IX-X),SC,7.9,10.6,5.2
2024,Chandrapur,Secondary (IX-X),ST,7.4,9.1,5.5
2024,Chh. Sambhaji Nagar,Primary (I-V),Overall,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Primary (I-V),General,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Primary (I-V),OBC,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Primary (I-V),SC,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Primary (I-V),ST,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),Overall,0.81,0.82,0.81
2024,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),General,1.4,1.5,1.2
2024,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),ST,3.2,2.4,4.2
2024,Chh. Sambhaji Nagar,Secondary (IX-X),Overall,11.86,11.89,11.83
2024,Chh. Sambhaji Nagar,Secondary (IX-X),General,13.5,13.5,13.5
2024,Chh. Sambhaji Nagar,Secondary (IX-X),OBC,7.1,6.7,7.6
2024,Chh. Sambhaji Nagar,Secondary (IX-X),SC,13.1,14.2,11.8
2024,Chh. Sambhaji Nagar,Secondary (IX-X),ST,16.8,16.6,17.0
2024,Dharashiv,Primary (I-V),Overall,1.11,1.44,0.76
2024,Dharashiv,Primary (I-V),General,1.2,1.6,0.8
2024,Dharashiv,Primary (I-V),OBC,0.7,1.0,0.3
2024,Dharashiv,Primary (I-V),SC,0.7,0.7,0.6
2024,Dharashiv,Primary (I-V),ST,0.2,0.9,0.0
2024,Dharashiv,Upper Primary (VI-VIII),Overall,1.87,2.25,1.46
2024,Dharashiv,Upper Primary (VI-VIII),General,2.1,2.6,1.5
2024,Dharashiv,Upper Primary (VI-VIII),OBC,1.6,1.8,1.4
2024,Dharashiv,Upper Primary (VI-VIII),SC,1.2,1.5,0.8
2024,Dharashiv,Upper Primary (VI-VIII),ST,2.5,2.4,2.6
2024,Dharashiv,Secondary (IX-X),Overall,19.42,20.38,18.32
2024,Dharashiv,Secondary (IX-X),General,19.9,21.2,18.4
2024,Dharashiv,Secondary (IX-X),OBC,18.2,18.4,18.0
2024,Dharashiv,Secondary (IX-X),SC,18.7,20.3,17.0
2024,Dharashiv,Secondary (IX-X),ST,24.5,22.8,26.6
2024,Dhule,Primary (I-V),Overall,0.25,0.35,0.14
2024,Dhule,Primary (I-V),General,0.0,0.0,0.0
2024,Dhule,Primary (I-V),OBC,0.3,0.5,0.1
2024,Dhule,Primary (I-V),SC,0.7,1.1,0.1
2024,Dhule,Primary (I-V),ST,0.1,0.1,0.1
2024,Dhule,Upper Primary (VI-VIII),Overall,1.23,1.08,1.4
2024,Dhule,Upper Primary (VI-VIII),General,0.2,0.0,0.4
2024,Dhule,Upper Primary (VI-VIII),OBC,0.4,0.4,0.4
2024,Dhule,Upper Primary (VI-VIII),SC,0.6,0.5,0.7
2024,Dhule,Upper Primary (VI-VIII),ST,2.3,2.1,2.5
2024,Dhule,Secondary (IX-X),Overall,17.23,17.8,16.55
2024,Dhule,Secondary (IX-X),General,11.6,11.3,11.9
2024,Dhule,Secondary (IX-X),OBC,9.8,10.7,8.8
2024,Dhule,Secondary (IX-X),SC,12.6,13.0,12.1
2024,Dhule,Secondary (IX-X),ST,27.9,28.4,27.3
2024,Gadchiroli,Primary (I-V),Overall,1.13,1.1,1.17
2024,Gadchiroli,Primary (I-V),General,0.0,0.4,0.0
2024,Gadchiroli,Primary (I-V),OBC,0.0,0.0,0.3
2024,Gadchiroli,Primary (I-V),SC,0.0,0.0,0.0
2024,Gadchiroli,Primary (I-V),ST,2.5,2.6,2.5
2024,Gadchiroli,Upper Primary (VI-VIII),Overall,1.17,1.23,1.11
2024,Gadchiroli,Upper Primary (VI-VIII),General,1.6,2.1,1.1
2024,Gadchiroli,Upper Primary (VI-VIII),OBC,0.4,0.3,0.5
2024,Gadchiroli,Upper Primary (VI-VIII),SC,1.1,1.4,0.8
2024,Gadchiroli,Upper Primary (VI-VIII),ST,1.7,1.8,1.7
2024,Gadchiroli,Secondary (IX-X),Overall,9.0,9.7,8.24
2024,Gadchiroli,Secondary (IX-X),General,8.3,9.3,7.1
2024,Gadchiroli,Secondary (IX-X),OBC,5.5,6.7,4.2
2024,Gadchiroli,Secondary (IX-X),SC,6.4,6.6,6.1
2024,Gadchiroli,Secondary (IX-X),ST,13.3,13.6,13.0
2024,Gondia,Primary (I-V),Overall,0.0,0.0,0.0
2024,Gondia,Primary (I-V),General,0.0,0.0,0.0
2024,Gondia,Primary (I-V),OBC,0.3,0.3,0.3
2024,Gondia,Primary (I-V),SC,0.1,0.0,0.3
2024,Gondia,Primary (I-V),ST,0.0,0.0,0.0
2024,Gondia,Upper Primary (VI-VIII),Overall,0.08,0.15,0.01
2024,Gondia,Upper Primary (VI-VIII),General,0.2,0.2,0.2
2024,Gondia,Upper Primary (VI-VIII),OBC,0.2,0.3,0.1
2024,Gondia,Upper Primary (VI-VIII),SC,0.3,0.2,0.4
2024,Gondia,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2024,Gondia,Secondary (IX-X),Overall,3.1,3.77,2.36
2024,Gondia,Secondary (IX-X),General,4.5,5.1,3.9
2024,Gondia,Secondary (IX-X),OBC,2.4,3.1,1.7
2024,Gondia,Secondary (IX-X),SC,4.4,4.5,4.4
2024,Gondia,Secondary (IX-X),ST,3.7,5.0,2.4
2024,Hingoli,Primary (I-V),Overall,1.3,1.7,0.87
2024,Hingoli,Primary (I-V),General,0.7,1.3,0.1
2024,Hingoli,Primary (I-V),OBC,0.6,1.0,0.2
2024,Hingoli,Primary (I-V),SC,0.9,0.8,0.9
2024,Hingoli,Primary (I-V),ST,5.1,5.6,4.7
2024,Hingoli,Upper Primary (VI-VIII),Overall,2.03,2.01,2.04
2024,Hingoli,Upper Primary (VI-VIII),General,2.0,2.0,2.0
2024,Hingoli,Upper Primary (VI-VIII),OBC,0.9,1.2,0.6
2024,Hingoli,Upper Primary (VI-VIII),SC,2.4,2.0,2.8
2024,Hingoli,Upper Primary (VI-VIII),ST,4.6,4.3,4.8
2024,Hingoli,Secondary (IX-X),Overall,10.26,9.97,10.57
2024,Hingoli,Secondary (IX-X),General,9.1,8.5,9.8
2024,Hingoli,Secondary (IX-X),OBC,11.0,10.4,11.7
2024,Hingoli,Secondary (IX-X),SC,10.1,11.4,8.6
2024,Hingoli,Secondary (IX-X),ST,12.7,11.4,14.1
2024,Jalgaon,Primary (I-V),Overall,0.0,0.0,0.0
2024,Jalgaon,Primary (I-V),General,0.0,0.0,0.0
2024,Jalgaon,Primary (I-V),OBC,0.0,0.0,0.0
2024,Jalgaon,Primary (I-V),SC,0.0,0.0,0.0
2024,Jalgaon,Primary (I-V),ST,0.0,0.0,0.0
2024,Jalgaon,Upper Primary (VI-VIII),Overall,0.38,0.16,0.65
2024,Jalgaon,Upper Primary (VI-VIII),General,0.4,0.1,0.7
2024,Jalgaon,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Jalgaon,Upper Primary (VI-VIII),SC,0.0,0.0,0.2
2024,Jalgaon,Upper Primary (VI-VIII),ST,1.7,1.4,2.0
2024,Jalgaon,Secondary (IX-X),Overall,18.28,18.67,17.78
2024,Jalgaon,Secondary (IX-X),General,18.1,18.3,17.8
2024,Jalgaon,Secondary (IX-X),OBC,14.0,15.0,12.8
2024,Jalgaon,Secondary (IX-X),SC,17.7,19.4,15.9
2024,Jalgaon,Secondary (IX-X),ST,29.4,28.3,30.7
2024,Jalna,Primary (I-V),Overall,3.31,4.27,2.27
2024,Jalna,Primary (I-V),General,4.6,6.0,3.1
2024,Jalna,Primary (I-V),OBC,1.3,2.0,0.6
2024,Jalna,Primary (I-V),SC,2.0,2.2,1.8
2024,Jalna,Primary (I-V),ST,0.0,0.0,0.0
2024,Jalna,Upper Primary (VI-VIII),Overall,1.13,0.96,1.32
2024,Jalna,Upper Primary (VI-VIII),General,1.8,1.7,1.8
2024,Jalna,Upper Primary (VI-VIII),OBC,0.3,0.1,0.5
2024,Jalna,Upper Primary (VI-VIII),SC,1.3,0.8,1.8
2024,Jalna,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2024,Jalna,Secondary (IX-X),Overall,8.22,7.18,9.43
2024,Jalna,Secondary (IX-X),General,8.4,7.7,9.3
2024,Jalna,Secondary (IX-X),OBC,6.1,3.8,8.8
2024,Jalna,Secondary (IX-X),SC,12.7,13.8,11.6
2024,Jalna,Secondary (IX-X),ST,3.1,1.3,5.4
2024,Kolhapur,Primary (I-V),Overall,0.0,0.0,0.0
2024,Kolhapur,Primary (I-V),General,0.0,0.0,0.0
2024,Kolhapur,Primary (I-V),OBC,0.0,0.0,0.0
2024,Kolhapur,Primary (I-V),SC,0.0,0.0,0.0
2024,Kolhapur,Primary (I-V),ST,0.0,0.0,0.0
2024,Kolhapur,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2024,Kolhapur,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2024,Kolhapur,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Kolhapur,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Kolhapur,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2024,Kolhapur,Secondary (IX-X),Overall,7.4,9.0,5.41
2024,Kolhapur,Secondary (IX-X),General,7.5,8.9,5.8
2024,Kolhapur,Secondary (IX-X),OBC,6.1,7.7,4.2
2024,Kolhapur,Secondary (IX-X),SC,8.9,11.7,5.6
2024,Kolhapur,Secondary (IX-X),ST,0.0,0.0,0.0
2024,Latur,Primary (I-V),Overall,0.34,0.0,0.71
2024,Latur,Primary (I-V),General,1.1,0.9,1.3
2024,Latur,Primary (I-V),OBC,0.0,0.0,0.0
2024,Latur,Primary (I-V),SC,0.7,0.5,0.9
2024,Latur,Primary (I-V),ST,0.0,0.0,0.0
2024,Latur,Upper Primary (VI-VIII),Overall,0.0,0.0,0.79
2024,Latur,Upper Primary (VI-VIII),General,0.6,0.0,1.4
2024,Latur,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Latur,Upper Primary (VI-VIII),SC,0.0,0.0,0.7
2024,Latur,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2024,Latur,Secondary (IX-X),Overall,11.48,12.59,10.1
2024,Latur,Secondary (IX-X),General,11.3,12.4,10.0
2024,Latur,Secondary (IX-X),OBC,11.6,12.8,10.1
2024,Latur,Secondary (IX-X),SC,12.1,13.3,10.8
2024,Latur,Secondary (IX-X),ST,8.5,9.7,6.9
2024,Mumbai,Primary (I-V),Overall,0.0,0.0,0.0
2024,Mumbai,Primary (I-V),General,0.0,0.0,0.0
2024,Mumbai,Primary (I-V),OBC,0.0,0.0,0.0
2024,Mumbai,Primary (I-V),SC,0.0,0.0,0.0
2024,Mumbai,Primary (I-V),ST,0.0,0.0,0.0
2024,Mumbai,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2024,Mumbai,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2024,Mumbai,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Mumbai,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Mumbai,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2024,Mumbai,Secondary (IX-X),Overall,1.46,3.69,0.0
2024,Mumbai,Secondary (IX-X),General,1.5,3.6,0.0
2024,Mumbai,Secondary (IX-X),OBC,0.0,0.0,0.0
2024,Mumbai,Secondary (IX-X),SC,7.2,10.6,3.7
2024,Mumbai,Secondary (IX-X),ST,1.3,4.4,0.0
2024,Mumbai Suburban,Primary (I-V),Overall,18.31,18.43,18.19
2024,Mumbai Suburban,Primary (I-V),General,18.9,19.0,18.7
2024,Mumbai Suburban,Primary (I-V),OBC,12.2,11.5,12.9
2024,Mumbai Suburban,Primary (I-V),SC,16.2,16.8,15.6
2024,Mumbai Suburban,Primary (I-V),ST,12.3,12.8,11.8
2024,Mumbai Suburban,Upper Primary (VI-VIII),Overall,15.28,15.61,14.92
2024,Mumbai Suburban,Upper Primary (VI-VIII),General,16.0,16.3,15.8
2024,Mumbai Suburban,Upper Primary (VI-VIII),OBC,6.3,5.7,6.9
2024,Mumbai Suburban,Upper Primary (VI-VIII),SC,13.6,15.4,11.9
2024,Mumbai Suburban,Upper Primary (VI-VIII),ST,7.7,5.4,9.4
2024,Mumbai Suburban,Secondary (IX-X),Overall,58.09,59.95,56.17
2024,Mumbai Suburban,Secondary (IX-X),General,58.3,60.1,56.4
2024,Mumbai Suburban,Secondary (IX-X),OBC,54.5,57.4,51.9
2024,Mumbai Suburban,Secondary (IX-X),SC,58.2,59.7,56.7
2024,Mumbai Suburban,Secondary (IX-X),ST,57.2,61.8,52.6
2024,Nagpur,Primary (I-V),Overall,0.0,0.0,0.0
2024,Nagpur,Primary (I-V),General,0.0,0.0,0.0
2024,Nagpur,Primary (I-V),OBC,0.0,0.0,0.0
2024,Nagpur,Primary (I-V),SC,0.0,0.0,0.0
2024,Nagpur,Primary (I-V),ST,0.0,0.0,0.0
2024,Nagpur,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2024,Nagpur,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2024,Nagpur,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Nagpur,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2024,Nagpur,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2024,Nagpur,Secondary (IX-X),Overall,5.65,7.61,3.53
2024,Nagpur,Secondary (IX-X),General,6.2,7.9,4.4
2024,Nagpur,Secondary (IX-X),OBC,4.8,6.8,2.5
2024,Nagpur,Secondary (IX-X),SC,6.2,8.4,3.7
2024,Nagpur,Secondary (IX-X),ST,8.1,9.6,6.5
2024,Nanded,Primary (I-V),Overall,1.27,1.87,0.63
2024,Nanded,Primary (I-V),General,0.7,1.2,0.1
2024,Nanded,Primary (I-V),OBC,1.9,2.6,1.2
2024,Nanded,Primary (I-V),SC,1.1,1.7,0.5
2024,Nanded,Primary (I-V),ST,0.0,0.6,0.0
2024,Nanded,Upper Primary (VI-VIII),Overall,1.95,2.15,1.75
2024,Nanded,Upper Primary (VI-VIII),General,1.6,1.7,1.4
2024,Nanded,Upper Primary (VI-VIII),OBC,2.3,2.5,2.0
2024,Nanded,Upper Primary (VI-VIII),SC,2.2,2.3,2.0
2024,Nanded,Upper Primary (VI-VIII),ST,1.4,1.6,1.3
2024,Nanded,Secondary (IX-X),Overall,13.63,14.11,13.11
2024,Nanded,Secondary (IX-X),General,14.4,15.2,13.5
2024,Nanded,Secondary (IX-X),OBC,13.4,13.1,13.8
2024,Nanded,Secondary (IX-X),SC,13.0,14.2,11.6
2024,Nanded,Secondary (IX-X),ST,12.2,12.9,11.6
2024,Nandurbar,Primary (I-V),Overall,0.75,0.91,0.57
2024,Nandurbar,Primary (I-V),General,0.0,0.0,0.0
2024,Nandurbar,Primary (I-V),OBC,0.0,0.0,0.0
2024,Nandurbar,Primary (I-V),SC,0.0,0.0,0.0
2024,Nandurbar,Primary (I-V),ST,1.4,1.6,1.1
2024,Nandurbar,Upper Primary (VI-VIII),Overall,1.53,1.46,1.6
2024,Nandurbar,Upper Primary (VI-VIII),General,0.0,0.0,0.1
2024,Nandurbar,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2024,Nandurbar,Upper Primary (VI-VIII),SC,0.4,0.6,0.2
2024,Nandurbar,Upper Primary (VI-VIII),ST,2.2,2.3,2.2
2024,Nandurbar,Secondary (IX-X),Overall,18.56,17.83,19.35
2024,Nandurbar,Secondary (IX-X),General,7.8,8.3,7.2
2024,Nandurbar,Secondary (IX-X),OBC,6.2,5.7,6.7
2024,Nandurbar,Secondary (IX-X),SC,8.5,9.3,7.7
2024,Nandurbar,Secondary (IX-X),ST,22.8,22.1,23.5
2024,Nashik,Primary (I-V),Overall,0.0,0.0,0.0
2024,Nashik,Primary (I-V),General,0.0,0.0,0.0
2024,Nashik,Primary (I-V),OBC,0.0,0.0,0.0
2024,Nashik,Primary (I-V),SC,0.0,0.0,0.0
2024,Nashik,Primary (I-V),ST,0.3,0.2,0.3
2024,Nashik,Upper Primary (VI-VIII),Overall,1.46,1.43,1.48
2024,Nashik,Upper Primary (VI-VIII),General,1.0,1.4,0.5
2024,Nashik,Upper Primary (VI-VIII),OBC,0.9,0.6,1.3
2024,Nashik,Upper Primary (VI-VIII),SC,0.8,1.0,0.6
2024,Nashik,Upper Primary (VI-VIII),ST,2.5,2.4,2.7
2024,Nashik,Secondary (IX-X),Overall,15.86,16.64,14.99
2024,Nashik,Secondary (IX-X),General,14.2,15.5,12.8
