Year,District,Select Class,Social Category,Boys,Girls
2012,Dharashiv,Class 8,ST,441,253
2012,Dharashiv,Class 9,Overall,13303,11422
2012,Dharashiv,Class 9,General,7378,6419
2012,Dharashiv,Class 9,OBC,3290,2836
2012,Dharashiv,Class 9,SC,2270,1933
2012,Dharashiv,Class 9,ST,365,234
2012,Dharashiv,Class 10,Overall,12395,10469
2012,Dharashiv,Class 10,General,6987,6082
2012,Dharashiv,Class 10,OBC,3066,2486
2012,Dharashiv,Class 10,SC,2057,1697
2012,Dharashiv,Class 10,ST,285,204
2012,Dharashiv,Class 11,Overall,8073,7160
2012,Dharashiv,Class 11,General,4608,4296
2012,Dharashiv,Class 11,OBC,2054,1684
2012,Dharashiv,Class 11,SC,1213,1026
2012,Dharashiv,Class 11,ST,198,154
2012,Dharashiv,Class 12,Overall,7033,5882
2012,Dharashiv,Class 12,General,3998,3632
2012,Dharashiv,Class 12,OBC,1856,1378
2012,Dharashiv,Class 12,SC,1012,749
2012,Dharashiv,Class 12,ST,167,123
2012,Dhule,Pre-Primary,Overall,6326,4992
2012,Dhule,Pre-Primary,General,1649,1294
2012,Dhule,Pre-Primary,OBC,3592,2829
2012,Dhule,Pre-Primary,SC,573,434
2012,Dhule,Pre-Primary,ST,512,435
2012,Dhule,Class 1,Overall,23164,20498
2012,Dhule,Class 1,General,2384,2131
2012,Dhule,Class 1,OBC,9147,7502
2012,Dhule,Class 1,SC,1323,1300
2012,Dhule,Class 1,ST,10310,9565
2012,Dhule,Class 2,Overall,22652,19930
2012,Dhule,Class 2,General,2515,2225
2012,Dhule,Class 2,OBC,9224,7780
2012,Dhule,Class 2,SC,1418,1302
2012,Dhule,Class 2,ST,9495,8623
2012,Dhule,Class 3,Overall,23213,20364
2012,Dhule,Class 3,General,2537,2164
2012,Dhule,Class 3,OBC,9566,7957
2012,Dhule,Class 3,SC,1390,1254
2012,Dhule,Class 3,ST,9720,8989
2012,Dhule,Class 4,Overall,22196,19710
2012,Dhule,Class 4,General,2530,2386
2012,Dhule,Class 4,OBC,9289,8005
2012,Dhule,Class 4,SC,1422,1401
2012,Dhule,Class 4,ST,8955,7918
2012,Dhule,Class 5,Overall,21406,18110
2012,Dhule,Class 5,General,2511,2261
2012,Dhule,Class 5,OBC,9525,7828
2012,Dhule,Class 5,SC,1520,1356
2012,Dhule,Class 5,ST,7850,6665
2012,Dhule,Class 6,Overall,20547,17136
2012,Dhule,Class 6,General,2400,2478
2012,Dhule,Class 6,OBC,9630,7620
2012,Dhule,Class 6,SC,1439,1333
2012,Dhule,Class 6,ST,7078,5705
2012,Dhule,Class 7,Overall,20311,16870
2012,Dhule,Class 7,General,2629,2445
2012,Dhule,Class 7,OBC,9840,8074
2012,Dhule,Class 7,SC,1416,1288
2012,Dhule,Class 7,ST,6426,5063
2012,Dhule,Class 8,Overall,18833,15401
2012,Dhule,Class 8,General,2494,2400
2012,Dhule,Class 8,OBC,9459,7493
2012,Dhule,Class 8,SC,1419,1300
2012,Dhule,Class 8,ST,5461,4208
2012,Dhule,Class 9,Overall,18287,14341
2012,Dhule,Class 9,General,2485,2244
2012,Dhule,Class 9,OBC,9554,7432
2012,Dhule,Class 9,SC,1393,1156
2012,Dhule,Class 9,ST,4855,3509
2012,Dhule,Class 10,Overall,16299,12816
2012,Dhule,Class 10,General,2367,2189
2012,Dhule,Class 10,OBC,8878,7169
2012,Dhule,Class 10,SC,1373,1041
2012,Dhule,Class 10,ST,3681,2417
2012,Dhule,Class 11,Overall,10027,8270
2012,Dhule,Class 11,General,1406,1412
2012,Dhule,Class 11,OBC,5982,5005
2012,Dhule,Class 11,SC,767,691
2012,Dhule,Class 11,ST,1872,1162
2012,Dhule,Class 12,Overall,10502,8358
2012,Dhule,Class 12,General,1359,1257
2012,Dhule,Class 12,OBC,6146,5091
2012,Dhule,Class 12,SC,793,756
2012,Dhule,Class 12,ST,2204,1254
2012,Gadchiroli,Pre-Primary,Overall,2608,2051
2012,Gadchiroli,Pre-Primary,General,545,444
2012,Gadchiroli,Pre-Primary,OBC,1225,917
2012,Gadchiroli,Pre-Primary,SC,452,362
2012,Gadchiroli,Pre-Primary,ST,386,328
2012,Gadchiroli,Class 1,Overall,10157,9459
2012,Gadchiroli,Class 1,General,778,732
2012,Gadchiroli,Class 1,OBC,3533,3278
2012,Gadchiroli,Class 1,SC,1067,914
2012,Gadchiroli,Class 1,ST,4779,4535
2012,Gadchiroli,Class 2,Overall,9844,9443
2012,Gadchiroli,Class 2,General,770,699
2012,Gadchiroli,Class 2,OBC,3505,3292
2012,Gadchiroli,Class 2,SC,984,962
2012,Gadchiroli,Class 2,ST,4585,4490
2012,Gadchiroli,Class 3,Overall,10334,9612
2012,Gadchiroli,Class 3,General,836,775
2012,Gadchiroli,Class 3,OBC,3515,3340
2012,Gadchiroli,Class 3,SC,1134,1010
2012,Gadchiroli,Class 3,ST,4849,4487
2012,Gadchiroli,Class 4,Overall,10391,9781
2012,Gadchiroli,Class 4,General,830,829
2012,Gadchiroli,Class 4,OBC,3643,3391
2012,Gadchiroli,Class 4,SC,1128,1048
2012,Gadchiroli,Class 4,ST,4790,4513
2012,Gadchiroli,Class 5,Overall,10057,9325
2012,Gadchiroli,Class 5,General,896,794
2012,Gadchiroli,Class 5,OBC,3775,3556
2012,Gadchiroli,Class 5,SC,1143,1036
2012,Gadchiroli,Class 5,ST,4243,3939
2012,Gadchiroli,Class 6,Overall,10116,9097
2012,Gadchiroli,Class 6,General,835,784
2012,Gadchiroli,Class 6,OBC,3997,3611
2012,Gadchiroli,Class 6,SC,1205,1072
2012,Gadchiroli,Class 6,ST,4079,3630
2012,Gadchiroli,Class 7,Overall,10146,9387
2012,Gadchiroli,Class 7,General,833,823
2012,Gadchiroli,Class 7,OBC,3981,3834
2012,Gadchiroli,Class 7,SC,1249,1169
2012,Gadchiroli,Class 7,ST,4083,3561
2012,Gadchiroli,Class 8,Overall,9567,8872
2012,Gadchiroli,Class 8,General,840,778
2012,Gadchiroli,Class 8,OBC,3965,3800
2012,Gadchiroli,Class 8,SC,1183,1092
2012,Gadchiroli,Class 8,ST,3579,3202
2012,Gadchiroli,Class 9,Overall,9435,8776
2012,Gadchiroli,Class 9,General,872,833
2012,Gadchiroli,Class 9,OBC,3842,3767
2012,Gadchiroli,Class 9,SC,1187,1089
2012,Gadchiroli,Class 9,ST,3534,3087
2012,Gadchiroli,Class 10,Overall,8774,8011
2012,Gadchiroli,Class 10,General,801,789
2012,Gadchiroli,Class 10,OBC,3591,3471
2012,Gadchiroli,Class 10,SC,1240,1105
2012,Gadchiroli,Class 10,ST,3142,2646
2012,Gadchiroli,Class 11,Overall,6007,5695
2012,Gadchiroli,Class 11,General,570,535
2012,Gadchiroli,Class 11,OBC,2639,2721
2012,Gadchiroli,Class 11,SC,861,846
2012,Gadchiroli,Class 11,ST,1937,1593
2012,Gadchiroli,Class 12,Overall,6293,5731
2012,Gadchiroli,Class 12,General,560,569
2012,Gadchiroli,Class 12,OBC,2671,2587
2012,Gadchiroli,Class 12,SC,1002,809
2012,Gadchiroli,Class 12,ST,2060,1766
2012,Gondia,Pre-Primary,Overall,3202,2638
2012,Gondia,Pre-Primary,General,673,557
2012,Gondia,Pre-Primary,OBC,1820,1432
2012,Gondia,Pre-Primary,SC,516,463
2012,Gondia,Pre-Primary,ST,193,186
2012,Gondia,Class 1,Overall,11009,10536
2012,Gondia,Class 1,General,689,621
2012,Gondia,Class 1,OBC,6896,6616
2012,Gondia,Class 1,SC,1505,1376
2012,Gondia,Class 1,ST,1919,1923
2012,Gondia,Class 2,Overall,10913,10411
2012,Gondia,Class 2,General,675,634
2012,Gondia,Class 2,OBC,6867,6475
2012,Gondia,Class 2,SC,1418,1395
2012,Gondia,Class 2,ST,1953,1907
2012,Gondia,Class 3,Overall,11142,10832
2012,Gondia,Class 3,General,731,692
2012,Gondia,Class 3,OBC,7003,6767
2012,Gondia,Class 3,SC,1438,1399
2012,Gondia,Class 3,ST,1970,1974
2012,Gondia,Class 4,Overall,11726,11347
2012,Gondia,Class 4,General,735,638
2012,Gondia,Class 4,OBC,7428,7239
2012,Gondia,Class 4,SC,1456,1423
2012,Gondia,Class 4,ST,2107,2047
2012,Gondia,Class 5,Overall,12438,11613
2012,Gondia,Class 5,General,697,674
2012,Gondia,Class 5,OBC,7992,7339
2012,Gondia,Class 5,SC,1539,1423
2012,Gondia,Class 5,ST,2210,2177
2012,Gondia,Class 6,Overall,11911,11579
2012,Gondia,Class 6,General,659,621
2012,Gondia,Class 6,OBC,7541,7285
2012,Gondia,Class 6,SC,1618,1503
2012,Gondia,Class 6,ST,2093,2170
2012,Gondia,Class 7,Overall,13091,12153
2012,Gondia,Class 7,General,689,666
2012,Gondia,Class 7,OBC,8275,7679
2012,Gondia,Class 7,SC,1728,1467
2012,Gondia,Class 7,ST,2399,2341
2012,Gondia,Class 8,Overall,12487,12241
2012,Gondia,Class 8,General,762,690
2012,Gondia,Class 8,OBC,7809,7667
2012,Gondia,Class 8,SC,1770,1630
2012,Gondia,Class 8,ST,2146,2254
2012,Gondia,Class 9,Overall,12304,11977
2012,Gondia,Class 9,General,751,614
2012,Gondia,Class 9,OBC,7728,7550
2012,Gondia,Class 9,SC,1605,1564
2012,Gondia,Class 9,ST,2220,2249
2012,Gondia,Class 10,Overall,11944,11702
2012,Gondia,Class 10,General,712,669
2012,Gondia,Class 10,OBC,7629,7459
2012,Gondia,Class 10,SC,1651,1618
2012,Gondia,Class 10,ST,1952,1956
2012,Gondia,Class 11,Overall,8786,9561
2012,Gondia,Class 11,General,556,575
2012,Gondia,Class 11,OBC,5549,6176
2012,Gondia,Class 11,SC,1291,1347
2012,Gondia,Class 11,ST,1390,1463
2012,Gondia,Class 12,Overall,9260,9728
2012,Gondia,Class 12,General,563,598
2012,Gondia,Class 12,OBC,5967,6337
2012,Gondia,Class 12,SC,1374,1341
2012,Gondia,Class 12,ST,1356,1452
2012,Hingoli,Pre-Primary,Overall,971,855
2012,Hingoli,Pre-Primary,General,289,246
2012,Hingoli,Pre-Primary,OBC,436,386
2012,Hingoli,Pre-Primary,SC,151,134
2012,Hingoli,Pre-Primary,ST,95,89
2012,Hingoli,Class 1,Overall,13164,11760
2012,Hingoli,Class 1,General,4996,4107
2012,Hingoli,Class 1,OBC,4196,3940
2012,Hingoli,Class 1,SC,2430,2262
2012,Hingoli,Class 1,ST,1542,1451
2012,Hingoli,Class 2,Overall,12781,11536
2012,Hingoli,Class 2,General,4863,4165
2012,Hingoli,Class 2,OBC,3904,3722
2012,Hingoli,Class 2,SC,2410,2263
2012,Hingoli,Class 2,ST,1604,1386
2012,Hingoli,Class 3,Overall,13371,12383
2012,Hingoli,Class 3,General,4975,4516
2012,Hingoli,Class 3,OBC,4272,3950
2012,Hingoli,Class 3,SC,2510,2422
2012,Hingoli,Class 3,ST,1614,1495
2012,Hingoli,Class 4,Overall,13805,12915
2012,Hingoli,Class 4,General,5027,4562
2012,Hingoli,Class 4,OBC,4414,4189
2012,Hingoli,Class 4,SC,2708,2564
2012,Hingoli,Class 4,ST,1656,1600
2012,Hingoli,Class 5,Overall,12985,12182
2012,Hingoli,Class 5,General,4717,4396
2012,Hingoli,Class 5,OBC,4114,3743
2012,Hingoli,Class 5,SC,2613,2567
2012,Hingoli,Class 5,ST,1541,1476
2012,Hingoli,Class 6,Overall,12320,11760
2012,Hingoli,Class 6,General,4489,4404
2012,Hingoli,Class 6,OBC,4006,3653
2012,Hingoli,Class 6,SC,2507,2441
2012,Hingoli,Class 6,ST,1318,1262
2012,Hingoli,Class 7,Overall,11630,10757
2012,Hingoli,Class 7,General,4254,4101
2012,Hingoli,Class 7,OBC,3853,3388
2012,Hingoli,Class 7,SC,2320,2170
2012,Hingoli,Class 7,ST,1203,1098
2012,Hingoli,Class 8,Overall,9705,8864
2012,Hingoli,Class 8,General,3625,3494
2012,Hingoli,Class 8,OBC,3147,2778
2012,Hingoli,Class 8,SC,1989,1816
2012,Hingoli,Class 8,ST,944,776
2012,Hingoli,Class 9,Overall,8890,7178
2012,Hingoli,Class 9,General,3406,2835
2012,Hingoli,Class 9,OBC,2804,2218
2012,Hingoli,Class 9,SC,1841,1560
2012,Hingoli,Class 9,ST,839,565
2012,Hingoli,Class 10,Overall,7934,6116
2012,Hingoli,Class 10,General,2955,2416
2012,Hingoli,Class 10,OBC,2568,1878
2012,Hingoli,Class 10,SC,1602,1350
2012,Hingoli,Class 10,ST,809,472
2012,Hingoli,Class 11,Overall,4273,3299
2012,Hingoli,Class 11,General,1660,1337
2012,Hingoli,Class 11,OBC,1274,1088
2012,Hingoli,Class 11,SC,888,650
2012,Hingoli,Class 11,ST,451,224
2012,Hingoli,Class 12,Overall,4168,2795
2012,Hingoli,Class 12,General,1591,1191
2012,Hingoli,Class 12,OBC,1257,890
2012,Hingoli,Class 12,SC,837,526
2012,Hingoli,Class 12,ST,483,188
2012,Jalgaon,Pre-Primary,Overall,12705,8512
2012,Jalgaon,Pre-Primary,General,3550,2527
2012,Jalgaon,Pre-Primary,OBC,7363,4686
2012,Jalgaon,Pre-Primary,SC,1053,800
2012,Jalgaon,Pre-Primary,ST,739,499
2012,Jalgaon,Class 1,Overall,45472,37318
2012,Jalgaon,Class 1,General,7338,6330
2012,Jalgaon,Class 1,OBC,22984,18067
2012,Jalgaon,Class 1,SC,4189,3840
2012,Jalgaon,Class 1,ST,10961,9081
2012,Jalgaon,Class 2,Overall,46089,38560
2012,Jalgaon,Class 2,General,7614,6562
2012,Jalgaon,Class 2,OBC,23126,18488
2012,Jalgaon,Class 2,SC,4487,4061
2012,Jalgaon,Class 2,ST,10862,9449
2012,Jalgaon,Class 3,Overall,45527,38407
2012,Jalgaon,Class 3,General,7716,6533
2012,Jalgaon,Class 3,OBC,23335,19170
2012,Jalgaon,Class 3,SC,4247,3934
2012,Jalgaon,Class 3,ST,10229,8770
2012,Jalgaon,Class 4,Overall,48988,41017
2012,Jalgaon,Class 4,General,7981,7008
2012,Jalgaon,Class 4,OBC,24913,20295
2012,Jalgaon,Class 4,SC,4902,4365
2012,Jalgaon,Class 4,ST,11192,9349
2012,Jalgaon,Class 5,Overall,45373,37511
2012,Jalgaon,Class 5,General,8038,7175
2012,Jalgaon,Class 5,OBC,23250,18609
2012,Jalgaon,Class 5,SC,4715,4195
2012,Jalgaon,Class 5,ST,9370,7532
2012,Jalgaon,Class 6,Overall,44715,36846
2012,Jalgaon,Class 6,General,8178,7131
2012,Jalgaon,Class 6,OBC,23599,18895
2012,Jalgaon,Class 6,SC,4681,4250
2012,Jalgaon,Class 6,ST,8257,6570
2012,Jalgaon,Class 7,Overall,44231,36267
2012,Jalgaon,Class 7,General,8280,7309
2012,Jalgaon,Class 7,OBC,23967,19209
2012,Jalgaon,Class 7,SC,4603,4036
2012,Jalgaon,Class 7,ST,7381,5713
2012,Jalgaon,Class 8,Overall,41470,33130
2012,Jalgaon,Class 8,General,8147,7022
2012,Jalgaon,Class 8,OBC,22412,17727
2012,Jalgaon,Class 8,SC,4596,3699
2012,Jalgaon,Class 8,ST,6315,4682
2012,Jalgaon,Class 9,Overall,40100,30553
2012,Jalgaon,Class 9,General,7991,6679
2012,Jalgaon,Class 9,OBC,22260,16573
2012,Jalgaon,Class 9,SC,4432,3512
2012,Jalgaon,Class 9,ST,5417,3789
2012,Jalgaon,Class 10,Overall,34604,26293
2012,Jalgaon,Class 10,General,6672,5779
2012,Jalgaon,Class 10,OBC,19819,15163
2012,Jalgaon,Class 10,SC,3872,2788
2012,Jalgaon,Class 10,ST,4241,2563
2012,Jalgaon,Class 11,Overall,18997,15399
2012,Jalgaon,Class 11,General,3628,3228
2012,Jalgaon,Class 11,OBC,11696,9694
2012,Jalgaon,Class 11,SC,1869,1485
2012,Jalgaon,Class 11,ST,1804,992
2012,Jalgaon,Class 12,Overall,20166,16032
2012,Jalgaon,Class 12,General,3824,3332
2012,Jalgaon,Class 12,OBC,11813,9990
2012,Jalgaon,Class 12,SC,2174,1576
2012,Jalgaon,Class 12,ST,2355,1134
2012,Jalna,Pre-Primary,Overall,3186,2165
2012,Jalna,Pre-Primary,General,2053,1390
2012,Jalna,Pre-Primary,OBC,732,474
2012,Jalna,Pre-Primary,SC,346,257
2012,Jalna,Pre-Primary,ST,55,44
2012,Jalna,Class 1,Overall,22127,19263
2012,Jalna,Class 1,General,10176,8749
2012,Jalna,Class 1,OBC,7817,6716
2012,Jalna,Class 1,SC,3439,3203
2012,Jalna,Class 1,ST,695,595
2012,Jalna,Class 2,Overall,21929,19511
2012,Jalna,Class 2,General,10044,8729
2012,Jalna,Class 2,OBC,7702,6922
2012,Jalna,Class 2,SC,3496,3254
2012,Jalna,Class 2,ST,687,606
2012,Jalna,Class 3,Overall,22645,20997
2012,Jalna,Class 3,General,10140,9260
2012,Jalna,Class 3,OBC,8043,7444
2012,Jalna,Class 3,SC,3700,3626
2012,Jalna,Class 3,ST,762,667
2012,Jalna,Class 4,Overall,22880,20856
2012,Jalna,Class 4,General,10125,9122
2012,Jalna,Class 4,OBC,8158,7499
2012,Jalna,Class 4,SC,3885,3608
2012,Jalna,Class 4,ST,712,627
2012,Jalna,Class 5,Overall,21688,19810
2012,Jalna,Class 5,General,9535,8605
2012,Jalna,Class 5,OBC,7764,6991
2012,Jalna,Class 5,SC,3755,3635
2012,Jalna,Class 5,ST,634,579
2012,Jalna,Class 6,Overall,20552,18403
2012,Jalna,Class 6,General,9325,8400
2012,Jalna,Class 6,OBC,7037,6286
2012,Jalna,Class 6,SC,3604,3222
2012,Jalna,Class 6,ST,586,495
2012,Jalna,Class 7,Overall,19616,17773
2012,Jalna,Class 7,General,8873,8268
2012,Jalna,Class 7,OBC,6933,6153
2012,Jalna,Class 7,SC,3275,2906
2012,Jalna,Class 7,ST,535,446
2012,Jalna,Class 8,Overall,16825,14373
2012,Jalna,Class 8,General,7798,6934
2012,Jalna,Class 8,OBC,5780,4837
2012,Jalna,Class 8,SC,2697,2195
2012,Jalna,Class 8,ST,550,407
2012,Jalna,Class 9,Overall,15481,11931
2012,Jalna,Class 9,General,7240,5745
2012,Jalna,Class 9,OBC,5327,4163
2012,Jalna,Class 9,SC,2469,1733
2012,Jalna,Class 9,ST,445,290
2012,Jalna,Class 10,Overall,12340,9321
2012,Jalna,Class 10,General,5655,4591
2012,Jalna,Class 10,OBC,4376,3117
2012,Jalna,Class 10,SC,1874,1327
2012,Jalna,Class 10,ST,435,286
2012,Jalna,Class 11,Overall,8908,6517
2012,Jalna,Class 11,General,4420,3522
2012,Jalna,Class 11,OBC,3000,2079
2012,Jalna,Class 11,SC,1277,762
2012,Jalna,Class 11,ST,211,154
2012,Jalna,Class 12,Overall,8845,4883
2012,Jalna,Class 12,General,4422,2642
2012,Jalna,Class 12,OBC,2973,1512
2012,Jalna,Class 12,SC,1256,626
2012,Jalna,Class 12,ST,194,103
2012,Kolhapur,Pre-Primary,Overall,8338,6044
2012,Kolhapur,Pre-Primary,General,5642,3926
2012,Kolhapur,Pre-Primary,OBC,1822,1438
2012,Kolhapur,Pre-Primary,SC,820,639
2012,Kolhapur,Pre-Primary,ST,54,41
2012,Kolhapur,Class 1,Overall,33090,27670
2012,Kolhapur,Class 1,General,20589,16771
2012,Kolhapur,Class 1,OBC,7670,6586
2012,Kolhapur,Class 1,SC,4610,4124
2012,Kolhapur,Class 1,ST,221,189
2012,Kolhapur,Class 2,Overall,32618,27631
2012,Kolhapur,Class 2,General,20401,17103
2012,Kolhapur,Class 2,OBC,7483,6246
2012,Kolhapur,Class 2,SC,4481,4093
2012,Kolhapur,Class 2,ST,253,189
2012,Kolhapur,Class 3,Overall,33171,28452
2012,Kolhapur,Class 3,General,20924,17622
2012,Kolhapur,Class 3,OBC,7394,6517
2012,Kolhapur,Class 3,SC,4607,4115
2012,Kolhapur,Class 3,ST,246,198
2012,Kolhapur,Class 4,Overall,34020,28423
2012,Kolhapur,Class 4,General,21419,17473
2012,Kolhapur,Class 4,OBC,7658,6569
2012,Kolhapur,Class 4,SC,4722,4226
2012,Kolhapur,Class 4,ST,221,155
2012,Kolhapur,Class 5,Overall,35595,29051
2012,Kolhapur,Class 5,General,22334,17963
2012,Kolhapur,Class 5,OBC,8065,6595
2012,Kolhapur,Class 5,SC,5019,4361
2012,Kolhapur,Class 5,ST,177,132
2012,Kolhapur,Class 6,Overall,35547,28018
2012,Kolhapur,Class 6,General,22509,17297
2012,Kolhapur,Class 6,OBC,7881,6280
2012,Kolhapur,Class 6,SC,4969,4313
2012,Kolhapur,Class 6,ST,188,128
2012,Kolhapur,Class 7,Overall,35994,29350
2012,Kolhapur,Class 7,General,23154,18368
2012,Kolhapur,Class 7,OBC,7906,6354
2012,Kolhapur,Class 7,SC,4759,4477
2012,Kolhapur,Class 7,ST,175,151
2012,Kolhapur,Class 8,Overall,35935,28432
2012,Kolhapur,Class 8,General,22921,17855
2012,Kolhapur,Class 8,OBC,8026,6311
2012,Kolhapur,Class 8,SC,4842,4152
2012,Kolhapur,Class 8,ST,146,114
2012,Kolhapur,Class 9,Overall,37059,28295
2012,Kolhapur,Class 9,General,23855,18065
2012,Kolhapur,Class 9,OBC,8008,6013
2012,Kolhapur,Class 9,SC,5038,4107
2012,Kolhapur,Class 9,ST,158,110
2012,Kolhapur,Class 10,Overall,32907,26214
2012,Kolhapur,Class 10,General,21526,17005
2012,Kolhapur,Class 10,OBC,7170,5459
2012,Kolhapur,Class 10,SC,4067,3633
2012,Kolhapur,Class 10,ST,144,117
2012,Kolhapur,Class 11,Overall,23383,19632
2012,Kolhapur,Class 11,General,15664,13392
2012,Kolhapur,Class 11,OBC,4901,3824
2012,Kolhapur,Class 11,SC,2742,2366
2012,Kolhapur,Class 11,ST,76,50
2012,Kolhapur,Class 12,Overall,19955,17756
2012,Kolhapur,Class 12,General,13451,12093
2012,Kolhapur,Class 12,OBC,4230,3678
2012,Kolhapur,Class 12,SC,2225,1934
2012,Kolhapur,Class 12,ST,49,51
2012,Latur,Pre-Primary,Overall,5349,4008
2012,Latur,Pre-Primary,General,3338,2430
2012,Latur,Pre-Primary,OBC,1089,857
2012,Latur,Pre-Primary,SC,812,657
2012,Latur,Pre-Primary,ST,110,64
2012,Latur,Class 1,Overall,28990,25904
2012,Latur,Class 1,General,13265,11845
2012,Latur,Class 1,OBC,8540,7446
2012,Latur,Class 1,SC,6081,5693
2012,Latur,Class 1,ST,1104,920
2012,Latur,Class 2,Overall,26970,24059
2012,Latur,Class 2,General,12377,10942
2012,Latur,Class 2,OBC,7907,6907
2012,Latur,Class 2,SC,5750,5360
2012,Latur,Class 2,ST,936,850
2012,Latur,Class 3,Overall,27380,24558
2012,Latur,Class 3,General,12542,11404
2012,Latur,Class 3,OBC,8053,6924
2012,Latur,Class 3,SC,5891,5354
2012,Latur,Class 3,ST,894,876
2012,Latur,Class 4,Overall,28327,24656
2012,Latur,Class 4,General,12760,11086
2012,Latur,Class 4,OBC,8554,7222
2012,Latur,Class 4,SC,6054,5492
2012,Latur,Class 4,ST,959,856
2012,Latur,Class 5,Overall,29097,24830
2012,Latur,Class 5,General,13248,11230
2012,Latur,Class 5,OBC,8847,7178
2012,Latur,Class 5,SC,5984,5656
2012,Latur,Class 5,ST,1018,766
2012,Latur,Class 6,Overall,28658,24118
2012,Latur,Class 6,General,12976,11063
2012,Latur,Class 6,OBC,8663,6830
2012,Latur,Class 6,SC,5946,5426
2012,Latur,Class 6,ST,1073,799
2012,Latur,Class 7,Overall,28012,23191
2012,Latur,Class 7,General,12972,10912
2012,Latur,Class 7,OBC,8539,6693
2012,Latur,Class 7,SC,5559,4886
2012,Latur,Class 7,ST,942,700
2012,Latur,Class 8,Overall,25223,20400
2012,Latur,Class 8,General,11950,9755
2012,Latur,Class 8,OBC,7497,5705
2012,Latur,Class 8,SC,4845,4214
2012,Latur,Class 8,ST,931,726
2012,Latur,Class 9,Overall,25169,18585
2012,Latur,Class 9,General,12166,9143
2012,Latur,Class 9,OBC,7513,5146
2012,Latur,Class 9,SC,4668,3706
2012,Latur,Class 9,ST,822,590
2012,Latur,Class 10,Overall,23103,17333
2012,Latur,Class 10,General,10708,8749
2012,Latur,Class 10,OBC,7111,4773
2012,Latur,Class 10,SC,4522,3329
2012,Latur,Class 10,ST,762,482
2012,Latur,Class 11,Overall,17058,13281
2012,Latur,Class 11,General,8780,7142
2012,Latur,Class 11,OBC,4807,3470
2012,Latur,Class 11,SC,2985,2274
2012,Latur,Class 11,ST,486,395
2012,Latur,Class 12,Overall,15690,11830
2012,Latur,Class 12,General,8058,6613
2012,Latur,Class 12,OBC,4558,3056
2012,Latur,Class 12,SC,2609,1854
2012,Latur,Class 12,ST,465,307
2012,Mumbai City,Pre-Primary,Overall,669,797
2012,Mumbai City,Pre-Primary,General,669,797
2012,Mumbai City,Pre-Primary,OBC,0,0
2012,Mumbai City,Pre-Primary,SC,0,0
2012,Mumbai City,Pre-Primary,ST,0,0
2012,Mumbai City,Class 1,Overall,8189,6880
2012,Mumbai City,Class 1,General,7885,6651
2012,Mumbai City,Class 1,OBC,93,77
2012,Mumbai City,Class 1,SC,179,132
2012,Mumbai City,Class 1,ST,32,20
2012,Mumbai City,Class 2,Overall,8329,6717
2012,Mumbai City,Class 2,General,8075,6524
2012,Mumbai City,Class 2,OBC,73,67
2012,Mumbai City,Class 2,SC,159,108
2012,Mumbai City,Class 2,ST,22,18
2012,Mumbai City,Class 3,Overall,8054,6855
2012,Mumbai City,Class 3,General,7813,6687
2012,Mumbai City,Class 3,OBC,63,38
2012,Mumbai City,Class 3,SC,158,115
2012,Mumbai City,Class 3,ST,20,15
2012,Mumbai City,Class 4,Overall,7936,6745
2012,Mumbai City,Class 4,General,7708,6555
2012,Mumbai City,Class 4,OBC,52,57
2012,Mumbai City,Class 4,SC,141,103
2012,Mumbai City,Class 4,ST,35,30
2012,Mumbai City,Class 5,Overall,73178,61979
2012,Mumbai City,Class 5,General,62093,51954
2012,Mumbai City,Class 5,OBC,5763,5316
2012,Mumbai City,Class 5,SC,4876,4363
2012,Mumbai City,Class 5,ST,446,346
2012,Mumbai City,Class 6,Overall,75843,62744
2012,Mumbai City,Class 6,General,63549,51942
2012,Mumbai City,Class 6,OBC,6456,5620
2012,Mumbai City,Class 6,SC,5391,4750
2012,Mumbai City,Class 6,ST,447,432
2012,Mumbai City,Class 7,Overall,76751,63852
2012,Mumbai City,Class 7,General,63632,52316
2012,Mumbai City,Class 7,OBC,6966,6171
2012,Mumbai City,Class 7,SC,5665,5010
2012,Mumbai City,Class 7,ST,488,355
2012,Mumbai City,Class 8,Overall,95790,79902
2012,Mumbai City,Class 8,General,76833,63430
2012,Mumbai City,Class 8,OBC,9576,8287
2012,Mumbai City,Class 8,SC,8566,7460
2012,Mumbai City,Class 8,ST,815,725
2012,Mumbai City,Class 9,Overall,94230,77681
2012,Mumbai City,Class 9,General,74112,60708
2012,Mumbai City,Class 9,OBC,9845,8566
2012,Mumbai City,Class 9,SC,9462,7741
2012,Mumbai City,Class 9,ST,811,666
2012,Mumbai City,Class 10,Overall,75829,68493
2012,Mumbai City,Class 10,General,59360,53084
2012,Mumbai City,Class 10,OBC,8916,8286
2012,Mumbai City,Class 10,SC,6940,6586
2012,Mumbai City,Class 10,ST,613,537
2012,Mumbai City,Class 11,Overall,80617,72409
2012,Mumbai City,Class 11,General,64686,57535
2012,Mumbai City,Class 11,OBC,8941,7715
2012,Mumbai City,Class 11,SC,6325,6395
2012,Mumbai City,Class 11,ST,665,764
2012,Mumbai City,Class 12,Overall,67989,63876
2012,Mumbai City,Class 12,General,55926,51414
2012,Mumbai City,Class 12,OBC,6915,6796
2012,Mumbai City,Class 12,SC,4599,5125
2012,Mumbai City,Class 12,ST,549,541
