Year,District,Social Category,Gender,Primary (I-V),Upper Primary (VI-VIII),Secondary (IX-X)
2013,Washim,Overall,Girls,1.03,3.68,17.18
2013,Washim,General,Overall,4.54,3.73,16.4
2013,Washim,General,Boys,5.14,3.13,15.74
2013,Washim,General,Girls,3.9,4.41,17.14
2013,Washim,OBC,Overall,0.0,2.64,13.52
2013,Washim,OBC,Boys,0.24,2.8,11.78
2013,Washim,OBC,Girls,0.0,2.47,15.63
2013,Washim,SC,Overall,2.09,2.21,14.27
2013,Washim,SC,Boys,2.38,1.56,11.44
2013,Washim,SC,Girls,1.77,2.91,17.71
2013,Washim,ST,Overall,4.54,10.49,27.35
2013,Washim,ST,Boys,5.69,7.47,24.48
2013,Washim,ST,Girls,3.23,14.09,31.04
2013,Yavatmal,Overall,Overall,2.12,4.26,20.43
2013,Yavatmal,Overall,Boys,2.06,3.48,21.16
2013,Yavatmal,Overall,Girls,2.18,5.11,19.62
2013,Yavatmal,General,Overall,3.53,5.75,22.77
2013,Yavatmal,General,Boys,4.35,5.54,24.58
2013,Yavatmal,General,Girls,2.62,5.97,20.84
2013,Yavatmal,OBC,Overall,1.19,3.15,19.23
2013,Yavatmal,OBC,Boys,0.96,2.3,19.6
2013,Yavatmal,OBC,Girls,1.42,4.13,18.8
2013,Yavatmal,SC,Overall,2.72,3.46,19.85
2013,Yavatmal,SC,Boys,2.59,2.56,22.11
2013,Yavatmal,SC,Girls,2.85,4.42,17.27
2013,Yavatmal,ST,Overall,3.29,6.77,22.92
2013,Yavatmal,ST,Boys,3.14,5.98,22.77
2013,Yavatmal,ST,Girls,3.46,7.64,23.1
2014,Ahilyanagar,Overall,Overall,0.17,0.09,12.85
2014,Ahilyanagar,Overall,Boys,0.0,0.0,12.45
2014,Ahilyanagar,Overall,Girls,0.4,1.63,13.38
2014,Ahilyanagar,General,Overall,0.0,0.0,12.71
2014,Ahilyanagar,General,Boys,0.0,0.0,12.36
2014,Ahilyanagar,General,Girls,0.0,0.0,13.15
2014,Ahilyanagar,OBC,Overall,0.45,0.0,8.1
2014,Ahilyanagar,OBC,Boys,0.02,0.0,7.74
2014,Ahilyanagar,OBC,Girls,0.98,1.51,8.58
2014,Ahilyanagar,SC,Overall,1.1,1.0,19.16
2014,Ahilyanagar,SC,Boys,1.06,0.0,18.9
2014,Ahilyanagar,SC,Girls,1.15,3.0,19.48
2014,Ahilyanagar,ST,Overall,3.14,5.24,21.42
2014,Ahilyanagar,ST,Boys,2.93,2.99,20.73
2014,Ahilyanagar,ST,Girls,3.36,7.83,22.31
2014,Akola,Overall,Overall,0.0,0.0,14.06
2014,Akola,Overall,Boys,0.0,0.0,15.33
2014,Akola,Overall,Girls,0.0,0.49,12.63
2014,Akola,General,Overall,1.16,0.66,13.32
2014,Akola,General,Boys,1.96,0.75,15.12
2014,Akola,General,Girls,0.29,0.55,11.37
2014,Akola,OBC,Overall,0.0,0.0,11.69
2014,Akola,OBC,Boys,0.0,0.0,12.78
2014,Akola,OBC,Girls,0.0,0.05,10.47
2014,Akola,SC,Overall,0.0,0.0,18.12
2014,Akola,SC,Boys,0.0,0.0,19.62
2014,Akola,SC,Girls,0.0,0.0,16.44
2014,Akola,ST,Overall,4.09,5.35,20.67
2014,Akola,ST,Boys,3.37,4.16,19.72
2014,Akola,ST,Girls,4.88,6.81,21.86
2014,Amravati,Overall,Overall,0.66,0.98,15.96
2014,Amravati,Overall,Boys,0.78,0.34,18.38
2014,Amravati,Overall,Girls,0.54,1.68,13.35
2014,Amravati,General,Overall,0.28,2.2,19.74
2014,Amravati,General,Boys,1.02,2.22,20.8
2014,Amravati,General,Girls,0.0,2.17,18.68
2014,Amravati,OBC,Overall,0.37,0.0,13.13
2014,Amravati,OBC,Boys,0.31,0.0,16.64
2014,Amravati,OBC,Girls,0.43,0.49,9.33
2014,Amravati,SC,Overall,0.0,0.02,15.14
2014,Amravati,SC,Boys,0.0,0.0,17.29
2014,Amravati,SC,Girls,0.0,0.73,12.81
2014,Amravati,ST,Overall,2.85,3.75,22.59
2014,Amravati,ST,Boys,3.09,2.62,23.09
2014,Amravati,ST,Girls,2.59,4.95,22.0
2014,Beed,Overall,Overall,0.0,0.0,8.25
2014,Beed,Overall,Boys,0.0,0.0,4.55
2014,Beed,Overall,Girls,0.0,0.81,13.02
2014,Beed,General,Overall,0.29,0.0,4.99
2014,Beed,General,Boys,0.86,0.0,1.78
2014,Beed,General,Girls,0.0,0.93,9.0
2014,Beed,OBC,Overall,0.0,0.0,11.69
2014,Beed,OBC,Boys,0.0,0.0,7.95
2014,Beed,OBC,Girls,0.0,0.27,16.65
2014,Beed,SC,Overall,0.23,0.0,10.17
2014,Beed,SC,Boys,0.22,0.0,5.11
2014,Beed,SC,Girls,0.26,2.23,16.75
2014,Beed,ST,Overall,0.0,1.23,1.02
2014,Beed,ST,Boys,0.0,4.42,0.0
2014,Beed,ST,Girls,0.22,0.0,10.17
2014,Bhandara,Overall,Overall,0.51,0.0,8.78
2014,Bhandara,Overall,Boys,0.5,0.09,10.7
2014,Bhandara,Overall,Girls,0.53,0.0,6.81
2014,Bhandara,General,Overall,1.9,0.0,8.39
2014,Bhandara,General,Boys,4.42,0.0,9.19
2014,Bhandara,General,Girls,0.0,0.0,7.53
2014,Bhandara,OBC,Overall,0.14,0.16,8.69
2014,Bhandara,OBC,Boys,0.1,0.19,11.08
2014,Bhandara,OBC,Girls,0.18,0.14,6.27
2014,Bhandara,SC,Overall,0.93,0.0,6.21
2014,Bhandara,SC,Boys,1.02,0.0,7.41
2014,Bhandara,SC,Girls,0.84,0.0,4.93
2014,Bhandara,ST,Overall,2.44,1.74,15.97
2014,Bhandara,ST,Boys,1.17,1.51,15.54
2014,Bhandara,ST,Girls,3.81,2.0,16.42
2014,Buldhana,Overall,Overall,1.08,1.87,16.2
2014,Buldhana,Overall,Boys,1.26,1.31,16.52
2014,Buldhana,Overall,Girls,0.88,2.53,15.83
2014,Buldhana,General,Overall,2.81,3.46,20.94
2014,Buldhana,General,Boys,3.11,3.77,20.61
2014,Buldhana,General,Girls,2.49,3.11,21.33
2014,Buldhana,OBC,Overall,0.59,0.72,14.03
2014,Buldhana,OBC,Boys,0.83,0.11,14.49
2014,Buldhana,OBC,Girls,0.3,1.45,13.47
2014,Buldhana,SC,Overall,0.75,2.3,17.67
2014,Buldhana,SC,Boys,0.75,1.55,18.03
2014,Buldhana,SC,Girls,0.75,3.16,17.24
2014,Buldhana,ST,Overall,1.77,7.47,19.64
2014,Buldhana,ST,Boys,1.72,5.3,20.32
2014,Buldhana,ST,Girls,1.83,9.95,18.61
2014,Chandrapur,Overall,Overall,0.61,0.0,11.59
2014,Chandrapur,Overall,Boys,0.75,0.0,13.01
2014,Chandrapur,Overall,Girls,0.45,0.35,10.01
2014,Chandrapur,General,Overall,1.46,0.26,13.97
2014,Chandrapur,General,Boys,2.14,0.1,16.64
2014,Chandrapur,General,Girls,0.69,0.45,10.78
2014,Chandrapur,OBC,Overall,0.28,0.0,10.89
2014,Chandrapur,OBC,Boys,0.38,0.0,12.14
2014,Chandrapur,OBC,Girls,0.17,0.26,9.53
2014,Chandrapur,SC,Overall,0.51,0.0,8.93
2014,Chandrapur,SC,Boys,0.68,0.0,10.55
2014,Chandrapur,SC,Girls,0.31,0.0,7.08
2014,Chandrapur,ST,Overall,1.24,0.83,15.24
2014,Chandrapur,ST,Boys,1.25,0.08,16.49
2014,Chandrapur,ST,Girls,1.24,1.65,13.9
2014,Chh. Sambhaji Nagar,Overall,Overall,0.0,0.0,9.28
2014,Chh. Sambhaji Nagar,Overall,Boys,0.0,0.0,6.98
2014,Chh. Sambhaji Nagar,Overall,Girls,0.0,1.17,12.27
2014,Chh. Sambhaji Nagar,General,Overall,0.0,0.0,9.85
2014,Chh. Sambhaji Nagar,General,Boys,0.0,0.0,7.69
2014,Chh. Sambhaji Nagar,General,Girls,0.0,0.82,12.49
2014,Chh. Sambhaji Nagar,OBC,Overall,0.0,0.04,7.38
2014,Chh. Sambhaji Nagar,OBC,Boys,0.0,0.0,4.69
2014,Chh. Sambhaji Nagar,OBC,Girls,0.0,1.05,11.18
2014,Chh. Sambhaji Nagar,SC,Overall,0.0,0.0,10.37
2014,Chh. Sambhaji Nagar,SC,Boys,0.0,0.0,8.42
2014,Chh. Sambhaji Nagar,SC,Girls,0.0,1.77,12.84
2014,Chh. Sambhaji Nagar,ST,Overall,0.39,4.59,12.39
2014,Chh. Sambhaji Nagar,ST,Boys,0.06,5.49,10.33
2014,Chh. Sambhaji Nagar,ST,Girls,0.76,3.48,15.52
2014,Dharashiv,Overall,Overall,1.43,0.63,17.07
2014,Dharashiv,Overall,Boys,1.51,0.0,17.17
2014,Dharashiv,Overall,Girls,1.34,1.44,16.95
2014,Dharashiv,General,Overall,1.39,1.18,17.08
2014,Dharashiv,General,Boys,1.38,0.88,17.74
2014,Dharashiv,General,Girls,1.4,1.52,16.33
2014,Dharashiv,OBC,Overall,1.63,0.0,15.41
2014,Dharashiv,OBC,Boys,1.92,0.0,15.02
2014,Dharashiv,OBC,Girls,1.31,0.48,15.88
2014,Dharashiv,SC,Overall,1.6,1.08,19.91
2014,Dharashiv,SC,Boys,1.9,0.05,18.55
2014,Dharashiv,SC,Girls,1.28,2.24,21.56
2014,Dharashiv,ST,Overall,0.0,3.4,16.0
2014,Dharashiv,ST,Boys,0.0,2.07,19.71
2014,Dharashiv,ST,Girls,1.18,5.18,9.61
2014,Dhule,Overall,Overall,0.82,0.7,14.3
2014,Dhule,Overall,Boys,0.49,0.19,12.95
2014,Dhule,Overall,Girls,1.2,1.32,16.03
2014,Dhule,General,Overall,0.0,0.0,18.43
2014,Dhule,General,Boys,0.73,0.22,19.0
2014,Dhule,General,Girls,0.0,0.0,17.79
2014,Dhule,OBC,Overall,0.0,0.0,9.15
2014,Dhule,OBC,Boys,0.0,0.0,6.91
2014,Dhule,OBC,Girls,0.0,0.36,11.99
2014,Dhule,SC,Overall,0.0,0.02,13.28
2014,Dhule,SC,Boys,0.0,0.0,12.1
2014,Dhule,SC,Girls,0.0,0.1,14.74
2014,Dhule,ST,Overall,3.14,2.68,23.21
2014,Dhule,ST,Boys,2.7,1.89,22.23
2014,Dhule,ST,Girls,3.63,3.67,24.65
2014,Gadchiroli,Overall,Overall,2.9,2.18,13.01
2014,Gadchiroli,Overall,Boys,2.92,2.14,12.83
2014,Gadchiroli,Overall,Girls,2.89,2.22,13.2
2014,Gadchiroli,General,Overall,0.08,0.1,11.43
2014,Gadchiroli,General,Boys,0.3,0.79,8.19
2014,Gadchiroli,General,Girls,0.0,0.0,14.89
2014,Gadchiroli,OBC,Overall,0.82,0.56,11.31
2014,Gadchiroli,OBC,Boys,0.85,0.83,11.72
2014,Gadchiroli,OBC,Girls,0.8,0.27,10.88
2014,Gadchiroli,SC,Overall,0.46,0.76,8.95
2014,Gadchiroli,SC,Boys,1.01,1.03,8.52
2014,Gadchiroli,SC,Girls,0.0,0.48,9.4
2014,Gadchiroli,ST,Overall,5.56,4.63,16.77
2014,Gadchiroli,ST,Boys,5.42,4.0,16.67
2014,Gadchiroli,ST,Girls,5.72,5.34,16.89
2014,Gondia,Overall,Overall,0.27,0.0,4.47
2014,Gondia,Overall,Boys,0.27,0.0,5.71
2014,Gondia,Overall,Girls,0.27,0.15,3.22
2014,Gondia,General,Overall,0.59,0.0,2.59
2014,Gondia,General,Boys,0.03,0.0,6.11
2014,Gondia,General,Girls,1.2,0.0,0.0
2014,Gondia,OBC,Overall,0.1,0.01,4.37
2014,Gondia,OBC,Boys,0.26,0.0,5.86
2014,Gondia,OBC,Girls,0.0,0.26,2.86
2014,Gondia,SC,Overall,0.0,0.0,0.0
2014,Gondia,SC,Boys,0.0,0.0,0.0
2014,Gondia,SC,Girls,0.0,0.0,0.38
2014,Gondia,ST,Overall,2.02,1.18,9.04
2014,Gondia,ST,Boys,1.85,1.06,10.22
2014,Gondia,ST,Girls,2.19,1.3,7.91
2014,Hingoli,Overall,Overall,1.44,2.39,16.37
2014,Hingoli,Overall,Boys,2.78,5.3,16.52
2014,Hingoli,Overall,Girls,0.0,0.0,16.18
2014,Hingoli,General,Overall,0.0,1.03,15.39
2014,Hingoli,General,Boys,1.3,3.96,15.86
2014,Hingoli,General,Girls,0.0,0.0,14.82
2014,Hingoli,OBC,Overall,2.14,2.8,16.61
2014,Hingoli,OBC,Boys,3.69,7.33,17.94
2014,Hingoli,OBC,Girls,0.45,0.0,14.92
2014,Hingoli,SC,Overall,2.27,2.78,17.9
2014,Hingoli,SC,Boys,3.02,4.37,16.48
2014,Hingoli,SC,Girls,1.47,1.14,19.58
2014,Hingoli,ST,Overall,3.83,5.2,16.07
2014,Hingoli,ST,Boys,4.61,5.52,14.55
2014,Hingoli,ST,Girls,2.98,4.85,18.25
2014,Jalgaon,Overall,Overall,0.88,1.32,17.88
2014,Jalgaon,Overall,Boys,0.86,0.4,18.25
2014,Jalgaon,Overall,Girls,0.9,2.45,17.39
2014,Jalgaon,General,Overall,0.0,0.0,9.2
2014,Jalgaon,General,Boys,0.0,0.0,12.7
2014,Jalgaon,General,Girls,0.0,0.0,5.0
2014,Jalgaon,OBC,Overall,1.51,2.29,17.14
2014,Jalgaon,OBC,Boys,1.41,0.83,17.27
2014,Jalgaon,OBC,Girls,1.64,4.16,16.95
2014,Jalgaon,SC,Overall,1.36,2.03,22.78
2014,Jalgaon,SC,Boys,1.45,0.1,21.46
2014,Jalgaon,SC,Girls,1.27,4.19,24.46
2014,Jalgaon,ST,Overall,3.14,4.77,30.42
2014,Jalgaon,ST,Boys,2.84,3.65,27.64
2014,Jalgaon,ST,Girls,3.5,6.19,34.63
2014,Jalna,Overall,Overall,0.79,0.5,10.47
2014,Jalna,Overall,Boys,1.14,0.0,8.05
2014,Jalna,Overall,Girls,0.41,2.45,13.57
2014,Jalna,General,Overall,0.3,0.0,10.67
2014,Jalna,General,Boys,0.59,0.0,8.47
2014,Jalna,General,Girls,0.0,0.87,13.39
2014,Jalna,OBC,Overall,0.89,2.12,12.08
2014,Jalna,OBC,Boys,1.39,0.25,8.86
2014,Jalna,OBC,Girls,0.34,4.22,16.26
2014,Jalna,SC,Overall,1.83,0.24,6.99
2014,Jalna,SC,Boys,1.84,0.0,6.1
2014,Jalna,SC,Girls,1.83,2.41,8.2
2014,Jalna,ST,Overall,1.04,2.91,4.07
2014,Jalna,ST,Boys,2.29,1.75,1.49
2014,Jalna,ST,Girls,0.0,4.33,8.46
2014,Kolhapur,Overall,Overall,0.65,0.0,13.94
2014,Kolhapur,Overall,Boys,0.55,0.0,14.86
2014,Kolhapur,Overall,Girls,0.76,0.46,12.76
2014,Kolhapur,General,Overall,0.9,0.3,13.26
2014,Kolhapur,General,Boys,0.77,0.0,14.07
2014,Kolhapur,General,Girls,1.05,0.88,12.22
2014,Kolhapur,OBC,Overall,0.08,0.0,12.91
2014,Kolhapur,OBC,Boys,0.03,0.0,14.29
2014,Kolhapur,OBC,Girls,0.15,0.0,11.08
2014,Kolhapur,SC,Overall,0.32,0.0,18.72
2014,Kolhapur,SC,Boys,0.24,0.0,19.35
2014,Kolhapur,SC,Girls,0.41,0.0,17.99
2014,Kolhapur,ST,Overall,3.91,11.47,17.65
2014,Kolhapur,ST,Boys,4.47,4.8,30.52
2014,Kolhapur,ST,Girls,3.19,20.35,1.81
2014,Latur,Overall,Overall,0.0,0.44,11.24
2014,Latur,Overall,Boys,0.0,0.0,11.21
2014,Latur,Overall,Girls,0.0,1.81,11.29
2014,Latur,General,Overall,0.0,0.76,9.83
2014,Latur,General,Boys,0.0,0.0,10.62
2014,Latur,General,Girls,0.0,1.91,8.83
2014,Latur,OBC,Overall,0.0,0.0,9.82
2014,Latur,OBC,Boys,0.0,0.0,9.25
2014,Latur,OBC,Girls,0.32,1.77,10.64
2014,Latur,SC,Overall,1.02,1.14,16.26
2014,Latur,SC,Boys,0.97,0.28,15.73
2014,Latur,SC,Girls,1.07,2.11,16.94
2014,Latur,ST,Overall,0.0,0.0,15.99
2014,Latur,ST,Boys,0.0,0.0,12.8
2014,Latur,ST,Girls,0.43,0.0,20.33
2014,Mumbai,Overall,Overall,0.0,0.0,5.93
2014,Mumbai,Overall,Boys,0.0,0.0,8.15
2014,Mumbai,Overall,Girls,0.0,0.0,3.33
2014,Mumbai,General,Overall,0.0,0.0,4.91
2014,Mumbai,General,Boys,0.0,0.0,6.82
2014,Mumbai,General,Girls,0.0,0.0,2.68
2014,Mumbai,OBC,Overall,0.0,0.0,4.44
2014,Mumbai,OBC,Boys,0.0,0.0,6.8
2014,Mumbai,OBC,Girls,0.0,0.0,1.72
2014,Mumbai,SC,Overall,0.0,0.0,16.67
2014,Mumbai,SC,Boys,0.0,0.0,21.24
2014,Mumbai,SC,Girls,0.0,0.0,11.36
2014,Mumbai,ST,Overall,0.0,0.0,0.0
2014,Mumbai,ST,Boys,0.0,0.0,0.0
2014,Mumbai,ST,Girls,0.0,0.0,0.0
2014,Mumbai Suburban,Overall,Overall,17.93,27.47,60.0
2014,Mumbai Suburban,Overall,Boys,18.16,26.31,61.67
2014,Mumbai Suburban,Overall,Girls,17.68,28.63,58.25
2014,Mumbai Suburban,General,Overall,18.36,25.98,60.98
2014,Mumbai Suburban,General,Boys,18.7,24.92,62.48
2014,Mumbai Suburban,General,Girls,17.99,27.07,59.44
2014,Mumbai Suburban,OBC,Overall,17.87,30.22,55.92
2014,Mumbai Suburban,OBC,Boys,17.54,29.08,58.63
2014,Mumbai Suburban,OBC,Girls,18.21,31.32,53.16
2014,Mumbai Suburban,SC,Overall,14.94,31.01,58.64
2014,Mumbai Suburban,SC,Boys,14.65,29.73,60.69
2014,Mumbai Suburban,SC,Girls,15.22,32.24,56.34
2014,Mumbai Suburban,ST,Overall,8.71,36.01,61.73
2014,Mumbai Suburban,ST,Boys,6.78,34.27,59.31
2014,Mumbai Suburban,ST,Girls,10.7,37.72,64.36
2014,Nagpur,Overall,Overall,0.0,0.0,11.33
2014,Nagpur,Overall,Boys,0.0,0.0,13.77
2014,Nagpur,Overall,Girls,0.0,0.0,8.73
2014,Nagpur,General,Overall,0.0,1.9,10.67
2014,Nagpur,General,Boys,0.0,0.82,12.38
2014,Nagpur,General,Girls,0.0,3.13,8.81
2014,Nagpur,OBC,Overall,0.0,0.0,9.72
2014,Nagpur,OBC,Boys,0.0,0.0,12.41
2014,Nagpur,OBC,Girls,0.0,0.0,6.84
2014,Nagpur,SC,Overall,0.0,0.0,11.89
2014,Nagpur,SC,Boys,0.0,0.0,14.78
2014,Nagpur,SC,Girls,0.0,0.0,8.77
2014,Nagpur,ST,Overall,3.42,1.3,21.25
2014,Nagpur,ST,Boys,3.51,0.16,22.8
2014,Nagpur,ST,Girls,3.33,2.54,19.68
2014,Nanded,Overall,Overall,2.14,2.58,17.56
2014,Nanded,Overall,Boys,2.32,1.61,16.59
2014,Nanded,Overall,Girls,1.94,3.61,18.68
2014,Nanded,General,Overall,2.8,3.73,12.78
2014,Nanded,General,Boys,2.57,2.53,11.11
2014,Nanded,General,Girls,3.04,4.97,14.59
2014,Nanded,OBC,Overall,0.95,1.27,17.97
2014,Nanded,OBC,Boys,1.34,0.64,17.44
2014,Nanded,OBC,Girls,0.53,1.97,18.66
2014,Nanded,SC,Overall,3.08,3.02,23.69
2014,Nanded,SC,Boys,3.58,1.69,23.22
2014,Nanded,SC,Girls,2.54,4.38,24.23
2014,Nanded,ST,Overall,2.3,2.47,18.03
2014,Nanded,ST,Boys,2.47,2.01,16.18
2014,Nanded,ST,Girls,2.12,2.98,20.3
2014,Nandurbar,Overall,Overall,4.53,4.2,17.51
2014,Nandurbar,Overall,Boys,4.93,3.91,15.71
2014,Nandurbar,Overall,Girls,4.11,4.53,19.67
2014,Nandurbar,General,Overall,0.2,0.0,9.55
2014,Nandurbar,General,Boys,0.0,0.0,7.03
2014,Nandurbar,General,Girls,0.9,3.06,12.47
2014,Nandurbar,OBC,Overall,4.98,3.77,13.24
2014,Nandurbar,OBC,Boys,6.14,5.09,13.73
2014,Nandurbar,OBC,Girls,3.57,2.15,12.63
2014,Nandurbar,SC,Overall,10.32,10.24,14.71
2014,Nandurbar,SC,Boys,9.16,10.04,11.46
2014,Nandurbar,SC,Girls,11.54,10.46,18.52
2014,Nandurbar,ST,Overall,4.65,4.85,20.57
2014,Nandurbar,ST,Boys,5.05,4.73,18.16
2014,Nandurbar,ST,Girls,4.21,5.0,23.39
2014,Nashik,Overall,Overall,1.05,1.39,18.82
2014,Nashik,Overall,Boys,1.11,0.5,19.33
2014,Nashik,Overall,Girls,0.98,2.43,18.21
2014,Nashik,General,Overall,0.21,1.26,17.36
2014,Nashik,General,Boys,0.33,1.13,17.56
2014,Nashik,General,Girls,0.08,1.41,17.16
2014,Nashik,OBC,Overall,0.93,0.38,14.75
2014,Nashik,OBC,Boys,0.79,0.0,15.66
2014,Nashik,OBC,Girls,1.08,1.94,13.59
2014,Nashik,SC,Overall,0.07,0.0,24.52
2014,Nashik,SC,Boys,0.11,0.0,26.89
2014,Nashik,SC,Girls,0.01,0.0,21.79
2014,Nashik,ST,Overall,2.14,3.63,24.04
2014,Nashik,ST,Boys,2.39,2.5,23.53
2014,Nashik,ST,Girls,1.87,4.9,24.69
2014,Palghar,Overall,Overall,0.0,0.0,0.0
2014,Palghar,Overall,Boys,0.0,0.0,0.0
2014,Palghar,Overall,Girls,0.0,0.0,0.0
2014,Palghar,General,Overall,0.0,0.0,0.0
2014,Palghar,General,Boys,0.0,0.0,0.0
2014,Palghar,General,Girls,0.0,0.0,0.0
2014,Palghar,OBC,Overall,0.0,0.0,0.0
2014,Palghar,OBC,Boys,0.0,0.0,0.0
2014,Palghar,OBC,Girls,0.0,0.0,0.0
2014,Palghar,SC,Overall,0.0,0.0,0.0
2014,Palghar,SC,Boys,0.0,0.0,0.0
2014,Palghar,SC,Girls,0.0,0.0,0.0
2014,Palghar,ST,Overall,0.0,0.0,0.0
2014,Palghar,ST,Boys,0.0,0.0,0.0
2014,Palghar,ST,Girls,0.0,0.0,0.0
2014,Parbhani,Overall,Overall,1.97,3.2,15.44
2014,Parbhani,Overall,Boys,2.17,1.91,13.19
2014,Parbhani,Overall,Girls,1.75,4.7,18.34
2014,Parbhani,General,Overall,3.48,5.45,16.67
2014,Parbhani,General,Boys,3.7,4.66,14.03
2014,Parbhani,General,Girls,3.22,6.36,19.88
2014,Parbhani,OBC,Overall,0.1,0.76,13.01
2014,Parbhani,OBC,Boys,0.5,0.0,11.03
2014,Parbhani,OBC,Girls,0.0,2.63,15.72
2014,Parbhani,SC,Overall,2.07,1.68,18.78
2014,Parbhani,SC,Boys,1.83,0.0,17.25
2014,Parbhani,SC,Girls,2.32,3.89,20.77
2014,Parbhani,ST,Overall,1.4,8.12,7.82
2014,Parbhani,ST,Boys,1.15,6.75,5.6
2014,Parbhani,ST,Girls,1.66,9.81,10.94
2014,Pune,Overall,Overall,0.16,0.08,15.09
2014,Pune,Overall,Boys,0.1,0.0,16.4
2014,Pune,Overall,Girls,0.24,1.17,13.5
2014,Pune,General,Overall,0.0,0.0,13.27
2014,Pune,General,Boys,0.0,0.0,14.38
2014,Pune,General,Girls,0.17,1.06,11.95
2014,Pune,OBC,Overall,0.45,0.59,15.03
2014,Pune,OBC,Boys,0.48,0.0,16.42
2014,Pune,OBC,Girls,0.42,1.53,13.26
2014,Pune,SC,Overall,0.32,0.0,20.24
2014,Pune,SC,Boys,0.6,0.0,22.5
2014,Pune,SC,Girls,0.01,0.58,17.59
2014,Pune,ST,Overall,1.21,1.91,20.14
2014,Pune,ST,Boys,1.59,1.14,20.24
2014,Pune,ST,Girls,0.79,2.84,20.03
2014,Raigad,Overall,Overall,0.95,0.0,18.51
2014,Raigad,Overall,Boys,0.76,0.0,21.13
2014,Raigad,Overall,Girls,1.15,1.0,15.52
2014,Raigad,General,Overall,0.0,0.0,16.81
2014,Raigad,General,Boys,0.0,0.0,19.34
2014,Raigad,General,Girls,0.28,0.0,13.95
2014,Raigad,OBC,Overall,1.0,0.0,17.31
2014,Raigad,OBC,Boys,1.14,0.0,19.62
2014,Raigad,OBC,Girls,0.85,0.39,14.75
2014,Raigad,SC,Overall,0.81,0.0,20.82
2014,Raigad,SC,Boys,0.49,0.0,25.49
2014,Raigad,SC,Girls,1.17,0.0,15.57
2014,Raigad,ST,Overall,3.09,5.28,31.72
2014,Raigad,ST,Boys,2.57,3.2,33.23
2014,Raigad,ST,Girls,3.64,7.78,29.56
2014,Ratnagiri,Overall,Overall,0.29,0.66,17.12
2014,Ratnagiri,Overall,Boys,0.59,0.0,17.88
2014,Ratnagiri,Overall,Girls,0.0,1.52,16.27
2014,Ratnagiri,General,Overall,0.9,2.19,17.24
2014,Ratnagiri,General,Boys,1.48,1.67,19.37
2014,Ratnagiri,General,Girls,0.28,2.75,14.87
2014,Ratnagiri,OBC,Overall,0.0,0.0,16.99
2014,Ratnagiri,OBC,Boys,0.07,0.0,17.07
2014,Ratnagiri,OBC,Girls,0.0,0.73,16.9
2014,Ratnagiri,SC,Overall,0.38,0.0,16.54
2014,Ratnagiri,SC,Boys,0.41,0.0,17.77
2014,Ratnagiri,SC,Girls,0.34,0.17,15.19
2014,Ratnagiri,ST,Overall,4.38,18.87,28.81
2014,Ratnagiri,ST,Boys,4.47,15.96,29.15
2014,Ratnagiri,ST,Girls,4.29,22.02,28.37
2014,Sangli,Overall,Overall,0.14,0.23,12.2
2014,Sangli,Overall,Boys,0.09,0.0,12.65
2014,Sangli,Overall,Girls,0.2,0.81,11.62
2014,Sangli,General,Overall,0.51,0.58,11.11
2014,Sangli,General,Boys,0.68,0.44,12.04
2014,Sangli,General,Girls,0.31,0.76,9.94
2014,Sangli,OBC,Overall,0.0,0.0,12.96
2014,Sangli,OBC,Boys,0.0,0.0,12.49
2014,Sangli,OBC,Girls,0.0,0.8,13.58
2014,Sangli,SC,Overall,0.55,0.0,14.61
2014,Sangli,SC,Boys,0.1,0.0,15.34
2014,Sangli,SC,Girls,1.03,1.16,13.74
2014,Sangli,ST,Overall,0.0,2.26,7.31
2014,Sangli,ST,Boys,0.0,7.53,18.4
2014,Sangli,ST,Girls,4.51,0.0,0.0
2014,Satara,Overall,Overall,0.78,0.0,11.25
2014,Satara,Overall,Boys,0.89,0.0,12.12
2014,Satara,Overall,Girls,0.67,0.0,10.17
2014,Satara,General,Overall,1.13,0.0,10.35
2014,Satara,General,Boys,1.3,0.0,10.85
2014,Satara,General,Girls,0.94,0.27,9.74
2014,Satara,OBC,Overall,0.0,0.0,10.58
2014,Satara,OBC,Boys,0.0,0.0,11.31
2014,Satara,OBC,Girls,0.0,0.0,9.68
2014,Satara,SC,Overall,0.44,0.0,16.54
2014,Satara,SC,Boys,0.21,0.0,19.06
2014,Satara,SC,Girls,0.69,0.09,13.51
2014,Satara,ST,Overall,10.24,0.0,17.53
2014,Satara,ST,Boys,10.87,0.0,25.16
2014,Satara,ST,Girls,9.52,3.27,6.11
2014,Sindhudurg,Overall,Overall,0.63,0.32,11.21
2014,Sindhudurg,Overall,Boys,0.85,0.18,11.82
2014,Sindhudurg,Overall,Girls,0.39,0.47,10.54
2014,Sindhudurg,General,Overall,2.17,3.35,14.92
2014,Sindhudurg,General,Boys,2.5,3.0,15.28
2014,Sindhudurg,General,Girls,1.82,3.73,14.52
2014,Sindhudurg,OBC,Overall,0.0,0.0,4.33
2014,Sindhudurg,OBC,Boys,0.0,0.0,5.47
2014,Sindhudurg,OBC,Girls,0.0,0.0,3.07
2014,Sindhudurg,SC,Overall,1.57,0.2,12.61
2014,Sindhudurg,SC,Boys,1.63,0.0,13.8
2014,Sindhudurg,SC,Girls,1.52,0.51,11.24
2014,Sindhudurg,ST,Overall,0.0,10.79,11.06
