Year,District,Rural/Urban,Type of School,Central Govt,Government Aided,Local Body,Others,Private Unaided (Recognized)
2013,Parbhani,Urban,Secondary School (VI-X),0.0,0.0,0.0,56.0,4.0
2013,Parbhani,Urban,Secondary School (I-X),1.0,33.0,12.0,0.0,16.0
2013,Parbhani,Urban,Higher Secondary School (I-XII),0.0,19.0,1.0,0.0,3.0
2014,Parbhani,Rural,Primary School (I-V),,11.0,604.0,0.0,49.0
2014,Parbhani,Rural,Upper Primary School (I-VIII),,42.0,427.0,2.0,11.0
2014,Parbhani,Rural,Secondary School (VI-X),,33.0,0.0,1.0,34.0
2014,Parbhani,Rural,Secondary School (I-X),,58.0,33.0,0.0,18.0
2014,Parbhani,Rural,Higher Secondary School (I-XII),,35.0,0.0,0.0,4.0
2014,Parbhani,Urban,Primary School (I-V),0.0,58.0,23.0,0.0,97.0
2014,Parbhani,Urban,Upper Primary School (I-VIII),0.0,82.0,34.0,2.0,39.0
2014,Parbhani,Urban,Secondary School (VI-X),0.0,18.0,1.0,0.0,39.0
2014,Parbhani,Urban,Secondary School (I-X),1.0,37.0,12.0,0.0,11.0
2014,Parbhani,Urban,Higher Secondary School (I-XII),0.0,21.0,1.0,0.0,2.0
2015,Parbhani,Rural,Primary School (I-V),,16.0,609.0,0.0,45.0
2015,Parbhani,Rural,Upper Primary School (I-VIII),,43.0,444.0,2.0,14.0
2015,Parbhani,Rural,Secondary School (VI-X),,37.0,0.0,1.0,33.0
2015,Parbhani,Rural,Secondary School (I-X),,59.0,34.0,0.0,14.0
2015,Parbhani,Rural,Higher Secondary School (I-XII),,37.0,0.0,0.0,2.0
2015,Parbhani,Urban,Primary School (I-V),0.0,68.0,24.0,0.0,96.0
2015,Parbhani,Urban,Upper Primary School (I-VIII),0.0,83.0,37.0,2.0,46.0
2015,Parbhani,Urban,Secondary School (VI-X),0.0,20.0,2.0,0.0,36.0
2015,Parbhani,Urban,Secondary School (I-X),1.0,38.0,14.0,0.0,10.0
2015,Parbhani,Urban,Higher Secondary School (I-XII),0.0,21.0,1.0,0.0,2.0
2016,Parbhani,Rural,Primary School (I-V),,17.0,608.0,0.0,57.0
2016,Parbhani,Rural,Upper Primary School (I-VIII),,40.0,444.0,2.0,19.0
2016,Parbhani,Rural,Secondary School (VI-X),,33.0,0.0,1.0,35.0
2016,Parbhani,Rural,Secondary School (I-X),,60.0,33.0,0.0,16.0
2016,Parbhani,Rural,Higher Secondary School (I-XII),,37.0,0.0,0.0,2.0
2016,Parbhani,Urban,Primary School (I-V),0.0,69.0,23.0,0.0,94.0
2016,Parbhani,Urban,Upper Primary School (I-VIII),0.0,84.0,36.0,2.0,46.0
2016,Parbhani,Urban,Secondary School (VI-X),0.0,23.0,2.0,0.0,33.0
2016,Parbhani,Urban,Secondary School (I-X),1.0,37.0,15.0,0.0,12.0
2016,Parbhani,Urban,Higher Secondary School (I-XII),0.0,21.0,1.0,0.0,2.0
2017,Parbhani,Rural,Primary School (I-V),,11.0,613.0,0.0,53.0
2017,Parbhani,Rural,Upper Primary School (I-VIII),,46.0,439.0,0.0,24.0
2017,Parbhani,Rural,Secondary School (VI-X),,34.0,1.0,3.0,31.0
2017,Parbhani,Rural,Secondary School (I-X),,61.0,32.0,0.0,21.0
2017,Parbhani,Rural,Higher Secondary School (I-XII),,44.0,0.0,0.0,22.0
2017,Parbhani,Urban,Primary School (I-V),,38.0,23.0,1.0,55.0
2017,Parbhani,Urban,Upper Primary School (I-VIII),,112.0,33.0,0.0,81.0
2017,Parbhani,Urban,Secondary School (VI-X),,20.0,11.0,2.0,29.0
2017,Parbhani,Urban,Secondary School (I-X),,37.0,6.0,1.0,14.0
2017,Parbhani,Urban,Higher Secondary School (I-XII),,27.0,1.0,0.0,3.0
2018,Parbhani,Rural,Primary School (I-V),,10.0,597.0,0.0,52.0
2018,Parbhani,Rural,Upper Primary School (I-VIII),,47.0,438.0,2.0,23.0
2018,Parbhani,Rural,Secondary School (VI-X),,44.0,1.0,3.0,21.0
2018,Parbhani,Rural,Secondary School (I-X),,62.0,32.0,0.0,19.0
2018,Parbhani,Rural,Higher Secondary School (I-XII),,44.0,0.0,0.0,20.0
2018,Parbhani,Urban,Primary School (I-V),,39.0,23.0,1.0,50.0
2018,Parbhani,Urban,Upper Primary School (I-VIII),,111.0,34.0,2.0,79.0
2018,Parbhani,Urban,Secondary School (VI-X),,21.0,11.0,2.0,28.0
2018,Parbhani,Urban,Secondary School (I-X),,38.0,6.0,1.0,13.0
2018,Parbhani,Urban,Higher Secondary School (I-XII),,27.0,1.0,0.0,5.0
2019,Parbhani,Rural,Primary School (I-V),,10.0,597.0,0.0,50.0
2019,Parbhani,Rural,Upper Primary School (I-VIII),,49.0,437.0,2.0,23.0
2019,Parbhani,Rural,Secondary School (VI-X),,48.0,1.0,3.0,17.0
2019,Parbhani,Rural,Secondary School (I-X),,65.0,32.0,0.0,15.0
2019,Parbhani,Rural,Higher Secondary School (I-XII),,44.0,0.0,0.0,22.0
2019,Parbhani,Urban,Primary School (I-V),,42.0,18.0,1.0,49.0
2019,Parbhani,Urban,Upper Primary School (I-VIII),,116.0,31.0,2.0,70.0
2019,Parbhani,Urban,Secondary School (VI-X),,24.0,11.0,2.0,27.0
2019,Parbhani,Urban,Secondary School (I-X),,38.0,6.0,1.0,18.0
2019,Parbhani,Urban,Higher Secondary School (I-XII),,27.0,1.0,0.0,9.0
2020,Parbhani,Rural,Primary School (I-V),,10.0,593.0,0.0,48.0
2020,Parbhani,Rural,Upper Primary School (I-VIII),,49.0,438.0,2.0,21.0
2020,Parbhani,Rural,Secondary School (VI-X),,52.0,1.0,2.0,12.0
2020,Parbhani,Rural,Secondary School (I-X),,67.0,32.0,0.0,14.0
2020,Parbhani,Rural,Higher Secondary School (I-XII),,45.0,0.0,0.0,24.0
2020,Parbhani,Urban,Primary School (I-V),,42.0,18.0,1.0,44.0
2020,Parbhani,Urban,Upper Primary School (I-VIII),,120.0,31.0,4.0,67.0
2020,Parbhani,Urban,Secondary School (VI-X),,28.0,11.0,2.0,24.0
2020,Parbhani,Urban,Secondary School (I-X),,38.0,6.0,1.0,17.0
2020,Parbhani,Urban,Higher Secondary School (I-XII),,28.0,1.0,0.0,10.0
2021,Parbhani,Rural,Primary School (I-V),,10.0,592.0,0.0,41.0
2021,Parbhani,Rural,Upper Primary School (I-VIII),,47.0,437.0,3.0,18.0
2021,Parbhani,Rural,Secondary School (VI-X),,50.0,1.0,2.0,10.0
2021,Parbhani,Rural,Secondary School (I-X),,67.0,31.0,0.0,12.0
2021,Parbhani,Rural,Higher Secondary School (I-XII),,45.0,0.0,0.0,28.0
2021,Parbhani,Urban,Primary School (I-V),,43.0,19.0,1.0,47.0
2021,Parbhani,Urban,Upper Primary School (I-VIII),,126.0,32.0,3.0,68.0
2021,Parbhani,Urban,Secondary School (VI-X),,31.0,12.0,2.0,25.0
2021,Parbhani,Urban,Secondary School (I-X),,39.0,6.0,1.0,18.0
2021,Parbhani,Urban,Higher Secondary School (I-XII),,28.0,1.0,0.0,11.0
2012,Pune,Rural,Primary School (I-V),,26.0,2944.0,47.0,90.0
2012,Pune,Rural,Upper Primary School (I-VIII),,6.0,788.0,34.0,76.0
2012,Pune,Rural,Secondary School (VI-X),,127.0,0.0,7.0,64.0
2012,Pune,Rural,Secondary School (I-X),,283.0,0.0,21.0,62.0
2012,Pune,Rural,Higher Secondary School (I-XII),,147.0,0.0,5.0,16.0
2012,Pune,Urban,Primary School (I-V),,124.0,30.0,126.0,161.0
2012,Pune,Urban,Upper Primary School (I-VIII),,138.0,59.0,410.0,284.0
2012,Pune,Urban,Secondary School (VI-X),,67.0,3.0,35.0,185.0
2012,Pune,Urban,Secondary School (I-X),,101.0,5.0,16.0,92.0
2012,Pune,Urban,Higher Secondary School (I-XII),,97.0,2.0,16.0,25.0
2013,Pune,Rural,Primary School (I-V),0.0,40.0,2948.0,26.0,161.0
2013,Pune,Rural,Upper Primary School (I-VIII),0.0,26.0,789.0,7.0,93.0
2013,Pune,Rural,Secondary School (VI-X),0.0,0.0,0.0,201.0,0.0
2013,Pune,Rural,Secondary School (I-X),0.0,281.0,0.0,16.0,76.0
2013,Pune,Rural,Higher Secondary School (I-XII),0.0,148.0,0.0,3.0,19.0
2013,Pune,Urban,Primary School (I-V),0.0,138.0,97.0,43.0,174.0
2013,Pune,Urban,Upper Primary School (I-VIII),0.0,153.0,429.0,23.0,292.0
2013,Pune,Urban,Secondary School (VI-X),0.0,1.0,0.0,296.0,2.0
2013,Pune,Urban,Secondary School (I-X),0.0,105.0,16.0,3.0,97.0
2013,Pune,Urban,Higher Secondary School (I-XII),11.0,96.0,6.0,2.0,29.0
2014,Pune,Rural,Primary School (I-V),0.0,40.0,2932.0,10.0,209.0
2014,Pune,Rural,Upper Primary School (I-VIII),0.0,31.0,786.0,8.0,104.0
2014,Pune,Rural,Secondary School (VI-X),0.0,131.0,0.0,1.0,71.0
2014,Pune,Rural,Secondary School (I-X),0.0,287.0,0.0,14.0,74.0
2014,Pune,Rural,Higher Secondary School (I-XII),1.0,149.0,0.0,3.0,24.0
2014,Pune,Urban,Primary School (I-V),0.0,146.0,102.0,30.0,196.0
2014,Pune,Urban,Upper Primary School (I-VIII),0.0,160.0,421.0,18.0,302.0
2014,Pune,Urban,Secondary School (VI-X),0.0,69.0,28.0,9.0,200.0
2014,Pune,Urban,Secondary School (I-X),0.0,103.0,16.0,3.0,97.0
2014,Pune,Urban,Higher Secondary School (I-XII),12.0,97.0,6.0,0.0,28.0
2015,Pune,Rural,Primary School (I-V),0.0,43.0,2916.0,11.0,224.0
2015,Pune,Rural,Upper Primary School (I-VIII),0.0,33.0,782.0,7.0,120.0
2015,Pune,Rural,Secondary School (VI-X),0.0,135.0,0.0,1.0,68.0
2015,Pune,Rural,Secondary School (I-X),0.0,292.0,0.0,14.0,74.0
2015,Pune,Rural,Higher Secondary School (I-XII),1.0,150.0,0.0,3.0,23.0
2015,Pune,Urban,Primary School (I-V),0.0,151.0,107.0,24.0,205.0
2015,Pune,Urban,Upper Primary School (I-VIII),1.0,164.0,422.0,16.0,304.0
2015,Pune,Urban,Secondary School (VI-X),0.0,80.0,29.0,5.0,193.0
2015,Pune,Urban,Secondary School (I-X),0.0,104.0,16.0,2.0,101.0
2015,Pune,Urban,Higher Secondary School (I-XII),12.0,99.0,6.0,0.0,28.0
2016,Pune,Rural,Primary School (I-V),0.0,42.0,2894.0,9.0,231.0
2016,Pune,Rural,Upper Primary School (I-VIII),0.0,32.0,781.0,8.0,139.0
2016,Pune,Rural,Secondary School (VI-X),0.0,136.0,0.0,2.0,69.0
2016,Pune,Rural,Secondary School (I-X),1.0,294.0,0.0,14.0,85.0
2016,Pune,Rural,Higher Secondary School (I-XII),2.0,150.0,0.0,3.0,23.0
2016,Pune,Urban,Primary School (I-V),0.0,151.0,100.0,25.0,211.0
2016,Pune,Urban,Upper Primary School (I-VIII),1.0,166.0,405.0,15.0,315.0
2016,Pune,Urban,Secondary School (VI-X),0.0,80.0,28.0,2.0,188.0
2016,Pune,Urban,Secondary School (I-X),0.0,104.0,16.0,3.0,103.0
2016,Pune,Urban,Higher Secondary School (I-XII),12.0,99.0,6.0,0.0,29.0
2017,Pune,Rural,Primary School (I-V),,44.0,2872.0,14.0,191.0
2017,Pune,Rural,Upper Primary School (I-VIII),,33.0,784.0,7.0,186.0
2017,Pune,Rural,Secondary School (VI-X),,132.0,0.0,3.0,62.0
2017,Pune,Rural,Secondary School (I-X),,272.0,0.0,15.0,143.0
2017,Pune,Rural,Higher Secondary School (I-XII),,172.0,0.0,9.0,68.0
2017,Pune,Urban,Primary School (I-V),,149.0,64.0,20.0,174.0
2017,Pune,Urban,Upper Primary School (I-VIII),,167.0,412.0,20.0,341.0
2017,Pune,Urban,Secondary School (VI-X),,74.0,34.0,2.0,158.0
2017,Pune,Urban,Secondary School (I-X),,98.0,13.0,5.0,146.0
2017,Pune,Urban,Higher Secondary School (I-XII),,107.0,5.0,13.0,61.0
2018,Pune,Rural,Primary School (I-V),,40.0,2851.0,12.0,171.0
2018,Pune,Rural,Upper Primary School (I-VIII),,33.0,781.0,6.0,182.0
2018,Pune,Rural,Secondary School (VI-X),,138.0,0.0,4.0,55.0
2018,Pune,Rural,Secondary School (I-X),,272.0,1.0,14.0,156.0
2018,Pune,Rural,Higher Secondary School (I-XII),,174.0,0.0,9.0,94.0
2018,Pune,Urban,Primary School (I-V),,149.0,66.0,14.0,157.0
2018,Pune,Urban,Upper Primary School (I-VIII),,168.0,401.0,16.0,343.0
2018,Pune,Urban,Secondary School (VI-X),,83.0,34.0,2.0,141.0
2018,Pune,Urban,Secondary School (I-X),,97.0,12.0,1.0,168.0
2018,Pune,Urban,Higher Secondary School (I-XII),,106.0,5.0,11.0,95.0
2019,Pune,Rural,Primary School (I-V),,40.0,2845.0,11.0,170.0
2019,Pune,Rural,Upper Primary School (I-VIII),,34.0,782.0,4.0,192.0
2019,Pune,Rural,Secondary School (VI-X),,135.0,0.0,4.0,52.0
2019,Pune,Rural,Secondary School (I-X),,274.0,1.0,15.0,165.0
2019,Pune,Rural,Higher Secondary School (I-XII),,174.0,0.0,9.0,108.0
2019,Pune,Urban,Primary School (I-V),,149.0,61.0,10.0,148.0
2019,Pune,Urban,Upper Primary School (I-VIII),,168.0,406.0,15.0,347.0
2019,Pune,Urban,Secondary School (VI-X),,85.0,34.0,1.0,137.0
2019,Pune,Urban,Secondary School (I-X),,96.0,13.0,1.0,181.0
2019,Pune,Urban,Higher Secondary School (I-XII),,105.0,5.0,13.0,97.0
2020,Pune,Rural,Primary School (I-V),,42.0,2836.0,8.0,153.0
2020,Pune,Rural,Upper Primary School (I-VIII),,35.0,782.0,3.0,180.0
2020,Pune,Rural,Secondary School (VI-X),,137.0,0.0,4.0,50.0
2020,Pune,Rural,Secondary School (I-X),,274.0,1.0,15.0,177.0
2020,Pune,Rural,Higher Secondary School (I-XII),,174.0,0.0,8.0,121.0
2020,Pune,Urban,Primary School (I-V),,149.0,56.0,10.0,137.0
2020,Pune,Urban,Upper Primary School (I-VIII),,169.0,411.0,13.0,340.0
2020,Pune,Urban,Secondary School (VI-X),,87.0,34.0,1.0,135.0
2020,Pune,Urban,Secondary School (I-X),,95.0,13.0,1.0,185.0
2020,Pune,Urban,Higher Secondary School (I-XII),,106.0,5.0,13.0,120.0
2021,Pune,Rural,Primary School (I-V),,39.0,2829.0,4.0,140.0
2021,Pune,Rural,Upper Primary School (I-VIII),,35.0,783.0,4.0,175.0
2021,Pune,Rural,Secondary School (VI-X),,141.0,0.0,4.0,49.0
2021,Pune,Rural,Secondary School (I-X),,273.0,1.0,14.0,187.0
2021,Pune,Rural,Higher Secondary School (I-XII),,170.0,0.0,10.0,141.0
2021,Pune,Urban,Primary School (I-V),,151.0,62.0,9.0,131.0
2021,Pune,Urban,Upper Primary School (I-VIII),,169.0,410.0,10.0,323.0
2021,Pune,Urban,Secondary School (VI-X),,85.0,34.0,1.0,133.0
2021,Pune,Urban,Secondary School (I-X),,96.0,13.0,1.0,179.0
2021,Pune,Urban,Higher Secondary School (I-XII),,111.0,5.0,11.0,121.0
2012,Raigad,Rural,Primary School (I-V),,23.0,2188.0,34.0,57.0
2012,Raigad,Rural,Upper Primary School (I-VIII),,8.0,655.0,27.0,58.0
2012,Raigad,Rural,Secondary School (VI-X),,61.0,0.0,20.0,89.0
2012,Raigad,Rural,Secondary School (I-X),,141.0,0.0,6.0,38.0
2012,Raigad,Rural,Higher Secondary School (I-XII),,60.0,0.0,6.0,16.0
2012,Raigad,Urban,Primary School (I-V),,15.0,19.0,7.0,19.0
2012,Raigad,Urban,Upper Primary School (I-VIII),,4.0,71.0,1.0,29.0
2012,Raigad,Urban,Secondary School (VI-X),,6.0,5.0,1.0,17.0
2012,Raigad,Urban,Secondary School (I-X),,8.0,2.0,1.0,21.0
2012,Raigad,Urban,Higher Secondary School (I-XII),,22.0,0.0,0.0,12.0
2013,Raigad,Rural,Primary School (I-V),0.0,27.0,2174.0,20.0,72.0
2013,Raigad,Rural,Upper Primary School (I-VIII),0.0,20.0,652.0,14.0,64.0
2013,Raigad,Rural,Secondary School (VI-X),0.0,0.0,0.0,167.0,2.0
2013,Raigad,Rural,Secondary School (I-X),0.0,139.0,0.0,6.0,37.0
2013,Raigad,Rural,Higher Secondary School (I-XII),2.0,57.0,0.0,4.0,16.0
2013,Raigad,Urban,Primary School (I-V),,17.0,27.0,8.0,27.0
2013,Raigad,Urban,Upper Primary School (I-VIII),,4.0,74.0,2.0,28.0
2013,Raigad,Urban,Secondary School (VI-X),,0.0,0.0,30.0,0.0
2013,Raigad,Urban,Secondary School (I-X),,10.0,2.0,1.0,24.0
2013,Raigad,Urban,Higher Secondary School (I-XII),,25.0,0.0,0.0,12.0
2014,Raigad,Rural,Primary School (I-V),0.0,29.0,2170.0,25.0,77.0
2014,Raigad,Rural,Upper Primary School (I-VIII),0.0,23.0,654.0,13.0,68.0
2014,Raigad,Rural,Secondary School (VI-X),0.0,69.0,0.0,10.0,100.0
2014,Raigad,Rural,Secondary School (I-X),0.0,141.0,0.0,6.0,42.0
2014,Raigad,Rural,Higher Secondary School (I-XII),2.0,61.0,0.0,4.0,18.0
2014,Raigad,Urban,Primary School (I-V),,17.0,19.0,3.0,24.0
2014,Raigad,Urban,Upper Primary School (I-VIII),,8.0,72.0,2.0,26.0
2014,Raigad,Urban,Secondary School (VI-X),,5.0,5.0,0.0,16.0
2014,Raigad,Urban,Secondary School (I-X),,9.0,2.0,1.0,21.0
2014,Raigad,Urban,Higher Secondary School (I-XII),,21.0,0.0,0.0,11.0
2015,Raigad,Rural,Primary School (I-V),0.0,30.0,2163.0,25.0,86.0
2015,Raigad,Rural,Upper Primary School (I-VIII),0.0,24.0,656.0,17.0,72.0
2015,Raigad,Rural,Secondary School (VI-X),0.0,71.0,0.0,9.0,97.0
2015,Raigad,Rural,Secondary School (I-X),1.0,142.0,0.0,6.0,41.0
2015,Raigad,Rural,Higher Secondary School (I-XII),2.0,61.0,0.0,4.0,18.0
2015,Raigad,Urban,Primary School (I-V),,17.0,18.0,3.0,29.0
2015,Raigad,Urban,Upper Primary School (I-VIII),,6.0,71.0,1.0,26.0
2015,Raigad,Urban,Secondary School (VI-X),,5.0,5.0,0.0,14.0
2015,Raigad,Urban,Secondary School (I-X),,9.0,2.0,0.0,25.0
2015,Raigad,Urban,Higher Secondary School (I-XII),,21.0,0.0,0.0,12.0
2016,Raigad,Rural,Primary School (I-V),0.0,30.0,2110.0,17.0,108.0
2016,Raigad,Rural,Upper Primary School (I-VIII),0.0,24.0,655.0,13.0,82.0
2016,Raigad,Rural,Secondary School (VI-X),0.0,71.0,0.0,5.0,97.0
2016,Raigad,Rural,Secondary School (I-X),0.0,143.0,0.0,6.0,43.0
2016,Raigad,Rural,Higher Secondary School (I-XII),2.0,61.0,0.0,4.0,18.0
2016,Raigad,Urban,Primary School (I-V),,15.0,16.0,0.0,28.0
2016,Raigad,Urban,Upper Primary School (I-VIII),,7.0,70.0,1.0,26.0
2016,Raigad,Urban,Secondary School (VI-X),,5.0,5.0,0.0,14.0
2016,Raigad,Urban,Secondary School (I-X),,9.0,2.0,0.0,24.0
2016,Raigad,Urban,Higher Secondary School (I-XII),,21.0,0.0,0.0,12.0
2017,Raigad,Rural,Primary School (I-V),,32.0,2071.0,22.0,80.0
2017,Raigad,Rural,Upper Primary School (I-VIII),,26.0,667.0,15.0,93.0
2017,Raigad,Rural,Secondary School (VI-X),,86.0,0.0,3.0,70.0
2017,Raigad,Rural,Secondary School (I-X),,133.0,0.0,6.0,53.0
2017,Raigad,Rural,Higher Secondary School (I-XII),,72.0,0.0,6.0,22.0
2017,Raigad,Urban,Primary School (I-V),,17.0,16.0,4.0,31.0
2017,Raigad,Urban,Upper Primary School (I-VIII),,8.0,66.0,1.0,32.0
2017,Raigad,Urban,Secondary School (VI-X),,7.0,5.0,0.0,15.0
2017,Raigad,Urban,Secondary School (I-X),,10.0,2.0,0.0,23.0
2017,Raigad,Urban,Higher Secondary School (I-XII),,21.0,0.0,0.0,16.0
2018,Raigad,Rural,Primary School (I-V),,32.0,1984.0,10.0,81.0
2018,Raigad,Rural,Upper Primary School (I-VIII),,26.0,668.0,8.0,97.0
2018,Raigad,Rural,Secondary School (VI-X),,87.0,0.0,3.0,65.0
2018,Raigad,Rural,Secondary School (I-X),,135.0,0.0,5.0,63.0
2018,Raigad,Rural,Higher Secondary School (I-XII),,72.0,0.0,6.0,23.0
2018,Raigad,Urban,Primary School (I-V),,17.0,15.0,1.0,35.0
2018,Raigad,Urban,Upper Primary School (I-VIII),,8.0,66.0,2.0,33.0
2018,Raigad,Urban,Secondary School (VI-X),,7.0,5.0,0.0,15.0
2018,Raigad,Urban,Secondary School (I-X),,10.0,2.0,0.0,24.0
2018,Raigad,Urban,Higher Secondary School (I-XII),,21.0,0.0,0.0,17.0
2019,Raigad,Rural,Primary School (I-V),,31.0,1947.0,9.0,76.0
2019,Raigad,Rural,Upper Primary School (I-VIII),,25.0,659.0,4.0,95.0
2019,Raigad,Rural,Secondary School (VI-X),,90.0,0.0,3.0,59.0
2019,Raigad,Rural,Secondary School (I-X),,132.0,0.0,4.0,66.0
2019,Raigad,Rural,Higher Secondary School (I-XII),,67.0,0.0,7.0,22.0
2019,Raigad,Urban,Primary School (I-V),,18.0,28.0,1.0,35.0
2019,Raigad,Urban,Upper Primary School (I-VIII),,9.0,78.0,2.0,47.0
2019,Raigad,Urban,Secondary School (VI-X),,8.0,5.0,0.0,16.0
2019,Raigad,Urban,Secondary School (I-X),,13.0,2.0,0.0,27.0
2019,Raigad,Urban,Higher Secondary School (I-XII),,26.0,0.0,0.0,17.0
2020,Raigad,Rural,Primary School (I-V),,31.0,1926.0,6.0,67.0
2020,Raigad,Rural,Upper Primary School (I-VIII),,24.0,659.0,4.0,103.0
2020,Raigad,Rural,Secondary School (VI-X),,94.0,0.0,3.0,53.0
2020,Raigad,Rural,Secondary School (I-X),,135.0,0.0,4.0,63.0
2020,Raigad,Rural,Higher Secondary School (I-XII),,66.0,0.0,7.0,27.0
2020,Raigad,Urban,Primary School (I-V),,18.0,28.0,1.0,31.0
2020,Raigad,Urban,Upper Primary School (I-VIII),,8.0,78.0,2.0,48.0
2020,Raigad,Urban,Secondary School (VI-X),,9.0,5.0,0.0,15.0
2020,Raigad,Urban,Secondary School (I-X),,13.0,2.0,0.0,31.0
2020,Raigad,Urban,Higher Secondary School (I-XII),,26.0,0.0,0.0,17.0
2021,Raigad,Rural,Primary School (I-V),,27.0,1862.0,2.0,49.0
2021,Raigad,Rural,Upper Primary School (I-VIII),,16.0,649.0,5.0,77.0
2021,Raigad,Rural,Secondary School (VI-X),,90.0,0.0,3.0,41.0
2021,Raigad,Rural,Secondary School (I-X),,131.0,0.0,4.0,56.0
2021,Raigad,Rural,Higher Secondary School (I-XII),,62.0,0.0,6.0,23.0
2021,Raigad,Urban,Primary School (I-V),,22.0,72.0,4.0,43.0
2021,Raigad,Urban,Upper Primary School (I-VIII),,16.0,90.0,1.0,73.0
2021,Raigad,Urban,Secondary School (VI-X),,13.0,5.0,0.0,25.0
2021,Raigad,Urban,Secondary School (I-X),,17.0,2.0,0.0,42.0
2021,Raigad,Urban,Higher Secondary School (I-XII),,30.0,0.0,1.0,26.0
2012,Ratnagiri,Rural,Primary School (I-V),,10.0,1733.0,21.0,33.0
2012,Ratnagiri,Rural,Upper Primary School (I-VIII),,0.0,966.0,7.0,27.0
2012,Ratnagiri,Rural,Secondary School (VI-X),,135.0,0.0,11.0,33.0
2012,Ratnagiri,Rural,Secondary School (I-X),,86.0,1.0,5.0,7.0
2012,Ratnagiri,Rural,Higher Secondary School (I-XII),,63.0,0.0,3.0,3.0
2012,Ratnagiri,Urban,Primary School (I-V),,10.0,21.0,4.0,9.0
2012,Ratnagiri,Urban,Upper Primary School (I-VIII),,1.0,42.0,2.0,11.0
2012,Ratnagiri,Urban,Secondary School (VI-X),,2.0,0.0,0.0,7.0
2012,Ratnagiri,Urban,Secondary School (I-X),,10.0,0.0,0.0,1.0
2012,Ratnagiri,Urban,Higher Secondary School (I-XII),,10.0,0.0,0.0,0.0
2013,Ratnagiri,Rural,Primary School (I-V),0.0,13.0,1741.0,17.0,40.0
2013,Ratnagiri,Rural,Upper Primary School (I-VIII),2.0,1.0,967.0,4.0,26.0
2013,Ratnagiri,Rural,Secondary School (VI-X),0.0,0.0,0.0,180.0,0.0
2013,Ratnagiri,Rural,Secondary School (I-X),0.0,88.0,0.0,3.0,8.0
2013,Ratnagiri,Rural,Higher Secondary School (I-XII),0.0,65.0,0.0,1.0,3.0
2013,Ratnagiri,Urban,Primary School (I-V),,13.0,21.0,4.0,8.0
2013,Ratnagiri,Urban,Upper Primary School (I-VIII),,3.0,42.0,1.0,11.0
2013,Ratnagiri,Urban,Secondary School (VI-X),,0.0,0.0,8.0,0.0
2013,Ratnagiri,Urban,Secondary School (I-X),,10.0,0.0,0.0,1.0
2013,Ratnagiri,Urban,Higher Secondary School (I-XII),,10.0,0.0,0.0,0.0
2014,Ratnagiri,Rural,Primary School (I-V),0.0,13.0,1723.0,11.0,53.0
2014,Ratnagiri,Rural,Upper Primary School (I-VIII),1.0,1.0,966.0,2.0,28.0
2014,Ratnagiri,Rural,Secondary School (VI-X),0.0,134.0,0.0,4.0,43.0
2014,Ratnagiri,Rural,Secondary School (I-X),0.0,88.0,1.0,3.0,7.0
2014,Ratnagiri,Rural,Higher Secondary School (I-XII),0.0,65.0,0.0,1.0,3.0
2014,Ratnagiri,Urban,Primary School (I-V),,13.0,22.0,4.0,8.0
2014,Ratnagiri,Urban,Upper Primary School (I-VIII),,3.0,43.0,0.0,13.0
2014,Ratnagiri,Urban,Secondary School (VI-X),,2.0,0.0,0.0,6.0
2014,Ratnagiri,Urban,Secondary School (I-X),,10.0,0.0,0.0,1.0
2014,Ratnagiri,Urban,Higher Secondary School (I-XII),,10.0,0.0,0.0,0.0
2015,Ratnagiri,Rural,Primary School (I-V),6.0,13.0,1722.0,7.0,54.0
2015,Ratnagiri,Rural,Upper Primary School (I-VIII),3.0,1.0,966.0,0.0,28.0
2015,Ratnagiri,Rural,Secondary School (VI-X),0.0,137.0,0.0,4.0,39.0
2015,Ratnagiri,Rural,Secondary School (I-X),1.0,87.0,1.0,2.0,7.0
2015,Ratnagiri,Rural,Higher Secondary School (I-XII),1.0,65.0,0.0,0.0,3.0
2015,Ratnagiri,Urban,Primary School (I-V),,13.0,23.0,2.0,11.0
2015,Ratnagiri,Urban,Upper Primary School (I-VIII),,3.0,43.0,0.0,14.0
2015,Ratnagiri,Urban,Secondary School (VI-X),,2.0,0.0,0.0,7.0
2015,Ratnagiri,Urban,Secondary School (I-X),,10.0,0.0,0.0,1.0
2015,Ratnagiri,Urban,Higher Secondary School (I-XII),,10.0,0.0,0.0,0.0
2016,Ratnagiri,Rural,Primary School (I-V),0.0,12.0,1711.0,14.0,59.0
2016,Ratnagiri,Rural,Upper Primary School (I-VIII),1.0,1.0,965.0,2.0,30.0
2016,Ratnagiri,Rural,Secondary School (VI-X),0.0,137.0,0.0,4.0,37.0
2016,Ratnagiri,Rural,Secondary School (I-X),0.0,87.0,1.0,3.0,6.0
2016,Ratnagiri,Rural,Higher Secondary School (I-XII),0.0,65.0,0.0,1.0,3.0
2016,Ratnagiri,Urban,Primary School (I-V),,13.0,22.0,1.0,14.0
2016,Ratnagiri,Urban,Upper Primary School (I-VIII),,3.0,42.0,0.0,15.0
2016,Ratnagiri,Urban,Secondary School (VI-X),,2.0,0.0,0.0,7.0
2016,Ratnagiri,Urban,Secondary School (I-X),,10.0,0.0,0.0,2.0
