Year,District,Taluka,Marginal (Below 1 ha),Small (1 to 2 ha),Semimedium (2 to 4 ha),Medium (4 to 10 ha),Large (>10 ha)
1995,Ahilyanagar,Akola,19427.0,12869.0,9561.0,9234.0,655.0
1995,Ahilyanagar,Jamkhed (P),14733.0,11052.0,9507.0,7416.0,337.0
1995,Ahilyanagar,Karjat,20104.0,18935.0,15108.0,12036.0,507.0
1995,Ahilyanagar,Kopargaon,20004.0,17456.0,8562.0,4712.0,155.0
1995,Ahilyanagar,Nagar,30399.0,18855.0,12386.0,9944.0,648.0
1995,Ahilyanagar,Nevasa,30739.0,31302.0,13076.0,3604.0,73.0
1995,Ahilyanagar,Parner,30237.0,21272.0,18533.0,13972.0,810.0
1995,Ahilyanagar,Pathardi,30629.0,18752.0,11225.0,6636.0,238.0
1995,Ahilyanagar,Rahuri,26323.0,18285.0,8033.0,2708.0,84.0
1995,Ahilyanagar,Sangamner,40587.0,22972.0,12661.0,8206.0,447.0
1995,Ahilyanagar,Shevgaon,23067.0,20068.0,10086.0,4320.0,174.0
1995,Ahilyanagar,Shrirampur,18421.0,14838.0,7765.0,3796.0,133.0
1995,Ahilyanagar,Srigonda,29194.0,22493.0,15823.0,8998.0,469.0
1995,Beed,Ambejogai,14296.0,14742.0,7372.0,2749.0,338.0
1995,Beed,Ashti,22100.0,20034.0,15209.0,6487.0,625.0
1995,Beed,Beed,27816.0,21369.0,13861.0,5243.0,476.0
1995,Beed,Dharur,21368.0,19940.0,12271.0,4633.0,316.0
1995,Beed,Georai,22552.0,23919.0,14822.0,5129.0,279.0
1995,Beed,Kaij,21368.0,19940.0,12271.0,4633.0,316.0
1995,Beed,Manjlegaon,13968.0,14467.0,10679.0,4289.0,296.0
1995,Beed,Parali,14296.0,14742.0,7372.0,2749.0,338.0
1995,Beed,Patoda,22842.0,18672.0,12185.0,4962.0,352.0
1995,Dhule,Akkalkuwa,4188.0,5332.0,4795.0,1919.0,159.0
1995,Dhule,Akrani (M),1316.0,2769.0,2279.0,1002.0,101.0
1995,Dhule,All Tehsils,83755.0,,,,
1995,Dhule,Dhulia,17781.0,20688.0,13663.0,6546.0,673.0
1995,Dhule,Nandurbar,5444.0,11730.0,8723.0,3943.0,430.0
1995,Dhule,Navapur,6066.0,12430.0,7425.0,2634.0,181.0
1995,Dhule,Sakri,16810.0,20649.0,16874.0,6752.0,806.0
1995,Dhule,Shahada,7280.0,14419.0,9511.0,3675.0,186.0
1995,Dhule,Shindkheda,15830.0,17415.0,11260.0,5097.0,435.0
1995,Dhule,Shirpur,7332.0,11095.0,6908.0,2532.0,145.0
1995,Dhule,Taloda,1708.0,4688.0,2902.0,1096.0,45.0
1995,Jalna,Ambad,20822.0,24113.0,20272.0,3857.0,272.0
1995,Jalna,Badnapurr,1001.0,1332.0,5014.0,2877.0,242.0
1995,Jalna,Bhokardan,24084.0,23131.0,22827.0,4222.0,248.0
1995,Jalna,Dhansanghavi,20345.0,25885.0,22581.0,5244.0,400.0
1995,Jalna,Jafferbad,22241.0,23420.0,7420.0,2781.0,253.0
1995,Jalna,Jalna,23220.0,26712.0,20728.0,4732.0,437.0
1995,Jalna,Mantha,8776.0,22712.0,7182.0,3783.0,321.0
1995,Jalna,Partur,1772.0,22650.0,7257.0,3734.0,283.0
1995,Kolhapur,Ajra (M),19490.0,6269.0,2995.0,973.0,122.0
1995,Kolhapur,Bavda (M),4006.0,1925.0,1373.0,637.0,75.0
1995,Kolhapur,Bhudargad (P),29674.0,6520.0,2888.0,741.0,71.0
1995,Kolhapur,Chandgad,29525.0,8394.0,5156.0,2089.0,230.0
1995,Kolhapur,Gandhinglaj,39068.0,9356.0,3341.0,657.0,31.0
1995,Kolhapur,Hatkanangle,40368.0,9050.0,3626.0,689.0,70.0
1995,Kolhapur,Kagal,36177.0,8978.0,3710.0,1014.0,103.0
1995,Kolhapur,Kolhapur,61387.0,11059.0,4016.0,768.0,81.0
1995,Kolhapur,Panhala (M),31050.0,6984.0,2968.0,826.0,64.0
1995,Kolhapur,Radhanagari,35272.0,6033.0,2911.0,1168.0,191.0
1995,Kolhapur,Shahuwadi,26089.0,7768.0,4726.0,1810.0,242.0
1995,Kolhapur,Shirol,37095.0,10985.0,3052.0,557.0,48.0
1995,Latur,Ahmedpur,8671.0,12075.0,9237.0,4333.0,360.0
1995,Latur,Chakur,4782.0,8332.0,6319.0,3685.0,410.0
1995,Latur,Latur,8659.0,13552.0,9789.0,4833.0,443.0
1995,Latur,Nilanga,10185.0,18575.0,14220.0,6487.0,575.0
1995,Latur,Owsa,8141.0,16009.0,12061.0,6765.0,623.0
1995,Latur,Renapur,5725.0,9393.0,6542.0,2679.0,219.0
1995,Latur,Udgir,11477.0,18851.0,14944.0,7785.0,551.0
1995,Nanded,Bhokar,403.0,14199.0,15119.0,9433.0,3100.0
1995,Nanded,Biloli,1413.0,19994.0,15419.0,10449.0,3345.0
1995,Nanded,Deglur,1539.0,39115.0,19315.0,11414.0,5410.0
1995,Nanded,Hadgaon,1913.0,419.0,595.0,13441.0,5401.0
1995,Nanded,Kandhar,4599.0,1599.0,504.0,14453.0,11014.0
1995,Nanded,Kinwat,5345.0,3014.0,1435.0,14130.0,11115.0
1995,Nanded,Loha,5494.0,3110.0,9113.0,19511.0,13594.0
1995,Nanded,Mukhed,10501.0,4391.0,9154.0,31005.0,13534.0
1995,Nanded,Nanded,10194.0,5933.0,9455.0,34509.0,14119.0
1995,Nashik,Baglan,16871.0,16545.0,11592.0,3675.0,513.0
1995,Nashik,Chandor,8198.0,7883.0,5821.0,2461.0,541.0
1995,Nashik,Dindori,11291.0,10772.0,9075.0,5240.0,767.0
1995,Nashik,Igatpuri,16190.0,7458.0,5677.0,3629.0,509.0
1995,Nashik,Kalwan,11742.0,11364.0,7962.0,3154.0,357.0
1995,Nashik,Malegaon,18865.0,24225.0,14485.0,4865.0,470.0
1995,Nashik,Nandgaon,5832.0,9128.0,6808.0,3325.0,441.0
1995,Nashik,Nasik,17404.0,9886.0,6841.0,3826.0,633.0
1995,Nashik,Niphad,21175.0,15135.0,9888.0,3338.0,274.0
1995,Nashik,Peint (M),5754.0,5288.0,4717.0,2608.0,287.0
1995,Nashik,Sinnar,18555.0,15504.0,11393.0,4816.0,668.0
1995,Nashik,Surgana (M),6378.0,6405.0,4179.0,1799.0,130.0
1995,Nashik,Yeola,9756.0,12644.0,9782.0,3807.0,500.0
1995,Dharashiv,Bhoom,6904.0,7630.0,7759.0,5255.0,658.0
1995,Dharashiv,Kalam,11476.0,15886.0,12039.0,6373.0,552.0
1995,Dharashiv,Omerga,7824.0,18633.0,13925.0,7538.0,839.0
1995,Dharashiv,Dharashiv,10201.0,14737.0,11767.0,6958.0,876.0
1995,Dharashiv,Parenda,8105.0,11492.0,9849.0,5112.0,489.0
1995,Dharashiv,Tuljapur,7611.0,13253.0,11723.0,7653.0,1404.0
1995,Parbhani,Aundha,9200.0,11874.0,7341.0,2843.0,142.0
1995,Parbhani,Basmath,14214.0,14535.0,10199.0,3381.0,125.0
1995,Parbhani,Gangakhed,16893.0,16589.0,10807.0,3446.0,131.0
1995,Parbhani,Hingoli,9085.0,12705.0,9047.0,4132.0,300.0
1995,Parbhani,Jintur,9945.0,15455.0,11850.0,5178.0,311.0
1995,Parbhani,Kalamnuri,9802.0,14947.0,9717.0,3005.0,173.0
1995,Parbhani,Palam,8564.0,9703.0,5897.0,1396.0,44.0
1995,Parbhani,Parbhani,12658.0,17038.0,12424.0,5013.0,246.0
1995,Parbhani,Pathri,7809.0,11556.0,9197.0,4136.0,201.0
1995,Parbhani,Purna,9867.0,10180.0,7950.0,2384.0,41.0
1995,Parbhani,Selu,7771.0,12488.0,10331.0,3514.0,210.0
1995,Parbhani,Sengaon,9075.0,13559.0,10683.0,5197.0,327.0
1995,Pune,Ambegaon,19317.0,8164.0,6416.0,3215.0,423.0
1995,Pune,Baramati,29934.0,18369.0,12640.0,5152.0,573.0
1995,Pune,Bhor,17505.0,6924.0,4780.0,2675.0,694.0
1995,Pune,Dhond,22423.0,18469.0,10471.0,3111.0,428.0
1995,Pune,Haveli (Pune ),22116.0,10407.0,7419.0,2755.0,433.0
1995,Pune,Indapur,22552.0,15621.0,11894.0,4586.0,613.0
1995,Pune,Junnar,27629.0,14032.0,9493.0,3950.0,574.0
1995,Pune,Khed,20343.0,10074.0,8374.0,4572.0,638.0
1995,Pune,Mawal,13606.0,6033.0,5253.0,3445.0,840.0
1995,Pune,Mulshi (Paud),15921.0,5998.0,5305.0,3265.0,916.0
1995,Pune,Pune City,1.0,0.0,0.0,0.0,1.0
1995,Pune,Purandhar,19819.0,10258.0,7996.0,3654.0,508.0
1995,Pune,Sirur,17876.0,14128.0,14039.0,7192.0,1016.0
1995,Pune,Velhe,7621.0,3381.0,2751.0,1791.0,522.0
1995,Raigad,Alibag,,4646.0,1322.0,346.0,83.0
1995,Raigad,Bagicha,11321.0,,,,
1995,Raigad,D.J.Garh,9515.0,,,,
1995,Raigad,Ghargonda,15789.0,,,,
1995,Raigad,Jashpur,4469.0,,,,
1995,Raigad,Karjat,,4380.0,2825.0,1458.0,179.0
1995,Raigad,Khalapur,,2208.0,1364.0,528.0,84.0
1995,Raigad,Kharsinga,9326.0,,,,
1995,Raigad,Kunkuri,16118.0,,,,
1995,Raigad,Mahad,,6666.0,4789.0,2631.0,384.0
1995,Raigad,Mangoan,,7647.0,5941.0,3158.0,565.0
1995,Raigad,Mhasala,,2540.0,1537.0,817.0,160.0
1995,Raigad,Murud,,1331.0,533.0,227.0,55.0
1995,Raigad,Panwel,,3255.0,1500.0,478.0,108.0
1995,Raigad,Patalgaon,8391.0,,,,
1995,Raigad,Pen,,3506.0,1051.0,276.0,71.0
1995,Raigad,Poladpur,,1990.0,1635.0,1048.0,198.0
1995,Raigad,Raigarh,20095.0,,,,
1995,Raigad,Roha,,3399.0,1726.0,808.0,216.0
1995,Raigad,Sarangarh,33680.0,,,,
1995,Raigad,Shriwardhan,,2083.0,1026.0,447.0,89.0
1995,Raigad,Sudhagad(Pali),,2515.0,2014.0,1212.0,222.0
1995,Raigad,Uran,,1232.0,374.0,80.0,8.0
1995,Ratnagiri,Alibag,,4646.0,,,
1995,Ratnagiri,Chiplun,22269.0,,7771.0,5252.0,1148.0
1995,Ratnagiri,Dapoli,21642.0,,5992.0,4203.0,834.0
1995,Ratnagiri,Guhagar,12070.0,,4145.0,2622.0,436.0
1995,Ratnagiri,Karjat,,4380.0,,,
1995,Ratnagiri,Khalapur,,2208.0,,,
1995,Ratnagiri,Khed,16826.0,,5788.0,4494.0,1095.0
1995,Ratnagiri,Lanja,12108.0,,4462.0,3789.0,1158.0
1995,Ratnagiri,Mahad,,6666.0,,,
1995,Ratnagiri,Mandangad,6462.0,,2518.0,2182.0,500.0
1995,Ratnagiri,Mangoan,,7647.0,,,
1995,Ratnagiri,Mhasala,,2540.0,,,
1995,Ratnagiri,Murud,,1331.0,,,
1995,Ratnagiri,Panwel,,3255.0,,,
1995,Ratnagiri,Pen,,3506.0,,,
1995,Ratnagiri,Poladpur,,1990.0,,,
1995,Ratnagiri,Rajapur,25941.0,,6201.0,5683.0,1968.0
1995,Ratnagiri,Ratnagiri,32380.0,,5618.0,3936.0,850.0
1995,Ratnagiri,Roha,,3399.0,,,
1995,Ratnagiri,Sangameshwar,21084.0,,7915.0,5664.0,1285.0
1995,Ratnagiri,Shriwardhan,,2083.0,,,
1995,Ratnagiri,Sudhagad(Pali),,2515.0,,,
1995,Ratnagiri,Uran,,1232.0,,,
1995,Sangli,Atpadi,14458.0,7230.0,6027.0,3828.0,735.0
1995,Sangli,Jath,17233.0,15400.0,16696.0,11584.0,2452.0
1995,Sangli,Kawathe Mahakal,18501.0,10082.0,6889.0,2453.0,208.0
1995,Sangli,Khanapur (Vita),37679.0,18900.0,12224.0,3856.0,270.0
1995,Sangli,Miraj,31954.0,12302.0,6763.0,1380.0,74.0
1995,Sangli,Shirala (M),32841.0,6898.0,3808.0,1326.0,141.0
1995,Sangli,Tasgaon,47905.0,19015.0,9763.0,2489.0,164.0
1995,Sangli,Walwa(Islampur),63542.0,15126.0,5646.0,995.0,64.0
1995,Satara,Jaoli (Medha),27344.0,7380.0,3825.0,1453.0,244.0
1995,Satara,Karad,85726.0,18106.0,5925.0,1283.0,87.0
1995,Satara,Khandala (M),20523.0,7615.0,3867.0,904.0,48.0
1995,Satara,Khatav (Vaduj),45431.0,22464.0,13523.0,3438.0,156.0
1995,Satara,Koregaon,40922.0,16249.0,6308.0,1448.0,120.0
1995,Satara,Mahabaleshwar,5393.0,1452.0,703.0,253.0,34.0
1995,Satara,Man (Dahiwadi),32457.0,16139.0,14114.0,5657.0,614.0
1995,Satara,Patan,55874.0,13879.0,7591.0,3432.0,641.0
1995,Satara,Phaltan,38234.0,19444.0,8745.0,2666.0,207.0
1995,Satara,Satara,63279.0,16124.0,4664.0,1200.0,132.0
1995,Satara,Wai,36013.0,9660.0,2644.0,701.0,87.0
1995,Sindhudurg,Devgad,21623.0,5949.0,4984.0,3798.0,905.0
1995,Sindhudurg,Kankavli,22588.0,5958.0,5101.0,3302.0,506.0
1995,Sindhudurg,Kudal,26684.0,6646.0,4949.0,2506.0,462.0
1995,Sindhudurg,Malvan,43966.0,5431.0,3618.0,2131.0,651.0
1995,Sindhudurg,Sawantwadi,25404.0,7145.0,5826.0,4691.0,1760.0
1995,Sindhudurg,Vaibhavwadi,8892.0,2808.0,2618.0,1898.0,485.0
1995,Sindhudurg,Vengurla,19128.0,3296.0,2200.0,1076.0,140.0
1995,Thane,Bhiwandi,18017.0,5832.0,3424.0,1330.0,98.0
1995,Thane,Dahanu,14721.0,5763.0,3318.0,1597.0,385.0
1995,Thane,Jawhar,5075.0,4971.0,4263.0,3355.0,735.0
1995,Thane,Kalyan,11280.0,2840.0,1643.0,751.0,132.0
1995,Thane,Mokhada,1681.0,1226.0,1507.0,1820.0,801.0
1995,Thane,Murbad,15091.0,7486.0,4340.0,2053.0,280.0
1995,Thane,Palghar,21404.0,7067.0,3492.0,1295.0,265.0
1995,Thane,Shahapur,13058.0,6598.0,5042.0,3466.0,986.0
1995,Thane,Talasari,3832.0,1929.0,1135.0,548.0,208.0
1995,Thane,Thane,7114.0,1024.0,466.0,138.0,29.0
1995,Thane,Ulhasnagar,7120.0,2317.0,1273.0,566.0,104.0
1995,Thane,Vada,7424.0,4916.0,3198.0,1917.0,299.0
1995,Thane,Vasi,19934.0,2943.0,1411.0,563.0,77.0
2000,Ahilyanagar,Ahamad Nagar,39639.0,21026.0,13005.0,12243.0,305.0
2000,Ahilyanagar,Akola,25897.0,14683.0,9757.0,13557.0,597.0
2000,Ahilyanagar,Jamkhed,19524.0,13280.0,9900.0,9699.0,237.0
2000,Ahilyanagar,Karjat,30683.0,23480.0,16859.0,13095.0,244.0
2000,Ahilyanagar,Kopargoan,16994.0,15125.0,6698.0,4500.0,69.0
2000,Ahilyanagar,Newasa,38491.0,34288.0,12734.0,4944.0,70.0
2000,Ahilyanagar,Parner,34167.0,24283.0,17703.0,21309.0,773.0
2000,Ahilyanagar,Pathardi,45403.0,21656.0,11174.0,8007.0,159.0
2000,Ahilyanagar,Rahata,20854.0,13153.0,5733.0,3828.0,119.0
2000,Ahilyanagar,Rahuri,30383.0,19472.0,7578.0,3795.0,111.0
2000,Ahilyanagar,Sangamner,47560.0,24536.0,12417.0,9711.0,384.0
2000,Ahilyanagar,Shirirampur,14481.0,10313.0,4626.0,3003.0,79.0
2000,Ahilyanagar,Showgoan,30138.0,21604.0,9920.0,5781.0,82.0
2000,Ahilyanagar,Shrigonda,39438.0,26550.0,16849.0,10107.0,248.0
2000,Akola,Akola,12130.0,15091.0,8813.0,4136.0,491.0
2000,Akola,Akot,9847.0,12140.0,6919.0,3265.0,386.0
2000,Akola,Balapur,8565.0,9882.0,6649.0,2604.0,225.0
2000,Akola,Barshitakri,6409.0,9609.0,6251.0,2512.0,240.0
2000,Akola,Murtijapur,6418.0,11024.0,6938.0,3599.0,511.0
2000,Akola,Patur,5987.0,7614.0,4123.0,1712.0,99.0
2000,Akola,Telhara,8824.0,9625.0,5700.0,2345.0,167.0
2000,Amravati,Aanjangoan,8114.0,8623.0,4296.0,2292.0,132.0
2000,Amravati,Achalpur,10405.0,12493.0,5587.0,2019.0,125.0
2000,Amravati,Amravati,6584.0,10611.0,5808.0,2674.0,330.0
2000,Amravati,Bhatkulee,8209.0,9258.0,4907.0,2375.0,382.0
2000,Amravati,Chandur Railway,2827.0,7702.0,4179.0,2010.0,259.0
2000,Amravati,Chandurbajar,10629.0,11200.0,5536.0,2159.0,193.0
2000,Amravati,Chikhaldara,1205.0,2342.0,2801.0,2138.0,278.0
2000,Amravati,Daryapur,9358.0,10816.0,6394.0,3191.0,381.0
2000,Amravati,Dhamangoan,3611.0,10044.0,5815.0,2339.0,258.0
2000,Amravati,Dharnee,2025.0,4358.0,4861.0,3142.0,238.0
2000,Amravati,Mosshi,7599.0,13877.0,6729.0,2328.0,216.0
2000,Amravati,Nandgoan Khand,5745.0,12026.0,6895.0,3229.0,378.0
2000,Amravati,Tiwasa,4536.0,8163.0,4080.0,1494.0,140.0
2000,Amravati,Varud,14642.0,12148.0,5414.0,1796.0,134.0
2000,Beed,Aambejogai,18294.0,15676.0,7697.0,2714.0,312.0
2000,Beed,Aashti,27573.0,21015.0,15736.0,5892.0,461.0
2000,Beed,Adwani,8368.0,6276.0,4102.0,1395.0,99.0
2000,Beed,Beed,41473.0,26200.0,15126.0,4920.0,353.0
2000,Beed,Dharur,10566.0,7368.0,5179.0,1919.0,220.0
2000,Beed,Gewrai,29598.0,23327.0,13844.0,4252.0,205.0
2000,Beed,Kej,28275.0,21709.0,12159.0,3944.0,255.0
2000,Beed,Majalgoan,16874.0,14303.0,9114.0,2949.0,182.0
2000,Beed,Parali,19885.0,13331.0,7442.0,2463.0,192.0
2000,Beed,Pathoda,15196.0,10679.0,8266.0,2966.0,150.0
2000,Beed,Shisur,18734.0,10869.0,7677.0,1902.0,100.0
2000,Bhandara,Bhandara,15683.0,6932.0,3193.0,1048.0,66.0
2000,Bhandara,Lakhandur,16869.0,5954.0,2483.0,611.0,46.0
2000,Bhandara,Lakhani,16412.0,5896.0,2085.0,403.0,15.0
2000,Bhandara,Mohadi,17125.0,8795.0,3398.0,853.0,53.0
2000,Bhandara,Pawni,17826.0,8202.0,3565.0,812.0,62.0
2000,Bhandara,Sakoli,11291.0,5305.0,992.0,309.0,4.0
2000,Bhandara,Tumsar,21717.0,7836.0,3126.0,897.0,49.0
2000,Buldhana,Buldhana,14019.0,11005.0,5895.0,2371.0,174.0
2000,Buldhana,Chikhali,13279.0,15434.0,10141.0,4284.0,336.0
2000,Buldhana,Devalgaonraja,9267.0,7543.0,4897.0,1447.0,100.0
2000,Buldhana,Jalgoan,6995.0,7914.0,4694.0,1737.0,146.0
2000,Buldhana,Khamgoan,3054.0,14005.0,8980.0,3981.0,366.0
2000,Buldhana,Lonar,7957.0,9063.0,6150.0,2820.0,239.0
2000,Buldhana,Malkapur,6631.0,7785.0,4419.0,1553.0,106.0
2000,Buldhana,Mehkar,9286.0,13034.0,9913.0,5034.0,462.0
2000,Buldhana,Motala,8078.0,11005.0,6409.0,2246.0,127.0
2000,Buldhana,Nandura,9010.0,9555.0,5207.0,1504.0,90.0
2000,Buldhana,Sangrampur,7745.0,8213.0,4540.0,1499.0,118.0
2000,Buldhana,Shegoan,6304.0,8429.0,5687.0,1880.0,115.0
2000,Buldhana,Shindkhedraja,11336.0,11869.0,7834.0,2747.0,149.0
2000,Chandrapur,Ballarpur,1469.0,1669.0,1226.0,609.0,28.0
2000,Chandrapur,Bhadrawati,4560.0,6101.0,6044.0,2910.0,298.0
2000,Chandrapur,Brahmapuri,11061.0,8166.0,4480.0,1128.0,64.0
2000,Chandrapur,Chandrapur,2195.0,4924.0,2981.0,1449.0,52.0
2000,Chandrapur,Chimur,8892.0,8461.0,8120.0,4861.0,408.0
2000,Chandrapur,Gondpimpri,4406.0,2819.0,4415.0,2168.0,284.0
2000,Chandrapur,Korpana,891.0,4964.0,6489.0,2461.0,180.0
2000,Chandrapur,Mool,8108.0,4228.0,2686.0,1001.0,80.0
2000,Chandrapur,Nagbhid,10496.0,6646.0,2866.0,505.0,46.0
2000,Chandrapur,Pamurna,4486.0,2426.0,1929.0,1040.0,119.0
2000,Chandrapur,Rajura,1869.0,6641.0,10182.0,2888.0,282.0
2000,Chandrapur,Sawali,9622.0,6640.0,2960.0,909.0,68.0
2000,Chandrapur,Shindewahi,8461.0,4114.0,1926.0,460.0,18.0
2000,Chandrapur,Varora,2944.0,5460.0,8496.0,4900.0,614.0
2000,Dhule,Dhule,29128.0,24470.0,12812.0,5070.0,400.0
2000,Dhule,Sakari,20914.0,25519.0,18859.0,6524.0,452.0
2000,Dhule,Shindkheda,19883.0,19736.0,10952.0,4271.0,364.0
2000,Dhule,Shirpur,9755.0,12309.0,6464.0,2224.0,110.0
2000,Gadchiroli,Alveri,2740.0,2455.0,2426.0,962.0,93.0
2000,Gadchiroli,Armori,5698.0,4901.0,2183.0,561.0,32.0
2000,Gadchiroli,Bhramgad,987.0,957.0,900.0,562.0,47.0
2000,Gadchiroli,Charmoshi,8770.0,6705.0,4957.0,1531.0,123.0
2000,Gadchiroli,Desaiganj,4839.0,2950.0,1002.0,225.0,13.0
2000,Gadchiroli,Dhanora,2257.0,2819.0,2349.0,1028.0,108.0
2000,Gadchiroli,Gadchiroli,5498.0,3808.0,2220.0,705.0,46.0
2000,Gadchiroli,Itapali,1657.0,1785.0,2220.0,1078.0,95.0
2000,Gadchiroli,Korchi,1178.0,1254.0,1334.0,978.0,211.0
2000,Gadchiroli,Kurkheda,3607.0,4007.0,1944.0,561.0,51.0
2000,Gadchiroli,Mulchera,830.0,1819.0,1531.0,180.0,9.0
2000,Gadchiroli,Shironcha,5588.0,2846.0,2192.0,919.0,65.0
2000,Gondia,Aamgaon,6128.0,5674.0,83755.0,23013.0,25913.0
2000,Gondia,Dewari,20649.0,16810.0,28256.0,22405.0,16874.0
2000,Gondia,Gondia,18859.0,24470.0,12278.0,6752.0,6524.0
2000,Gondia,Goregaon,2199.0,11058.0,806.0,452.0,109.0
2000,Gondia,Molegaon Arjunee,6027.0,159.0,29128.0,21560.0,5332.0
2000,Gondia,Soleska,1316.0,6849.0,21083.0,4795.0,9511.0
2000,Gondia,Sudak Arjunee,14419.0,7280.0,1919.0,3675.0,4271.0
2000,Gondia,Tiroda,10952.0,25519.0,186.0,364.0,441.0
2000,Hingoli,Awdha,11531.0,20416.0,9555.0,8956.0,811.0
2000,Hingoli,Basmat,16869.0,25760.0,8213.0,4079.0,77.0
2000,Hingoli,Hingoli,12955.0,23304.0,8429.0,8338.0,2491.0
2000,Hingoli,Kalamnuri,17125.0,26071.0,11869.0,3193.0,249.0
2000,Hingoli,Sengoan,17826.0,15742.0,7683.0,2483.0,2001.0
2000,Jalna,Aambad,25582.0,28026.0,20888.0,3351.0,283.0
2000,Jalna,Badnapur,26252.0,23080.0,7242.0,2327.0,226.0
2000,Jalna,Bhokardan,32637.0,25445.0,22800.0,3428.0,231.0
2000,Jalna,Dhansangavi,24252.0,24226.0,22700.0,5243.0,56.0
2000,Jalna,Jalna,28345.0,28527.0,22276.0,4232.0,215.0
2000,Jalna,Japhrabad,28032.0,25084.0,7272.0,2232.0,82.0
2000,Jalna,Mandha,22448.0,23286.0,8071.0,3280.0,201.0
2000,Jalna,Partur,1420.0,22222.0,7645.0,3287.0,251.0
2000,Kolhapur,Aajra,25135.0,7580.0,2896.0,745.0,82.0
2000,Kolhapur,Bawda,4964.0,1870.0,1505.0,582.0,71.0
2000,Kolhapur,Bhudargad,35152.0,7055.0,2812.0,634.0,82.0
2000,Kolhapur,Chandgad,34411.0,8844.0,5341.0,1862.0,189.0
2000,Kolhapur,Gadhingalaj,42342.0,9874.0,2946.0,526.0,25.0
2000,Kolhapur,Hathkangle,44527.0,10196.0,3307.0,490.0,50.0
2000,Kolhapur,Kagal,44057.0,10494.0,3726.0,744.0,48.0
2000,Kolhapur,Karveer,71607.0,10681.0,3446.0,544.0,90.0
2000,Kolhapur,Panhala,41958.0,7600.0,2856.0,640.0,49.0
2000,Kolhapur,Radhanagri,44248.0,6163.0,2623.0,804.0,84.0
2000,Kolhapur,Shahuwadi,30883.0,8569.0,4610.0,1474.0,191.0
2000,Kolhapur,Shirol,45054.0,10986.0,2817.0,319.0,31.0
2000,Latur,Ahmadpur,10940.0,12121.0,8215.0,3713.0,227.0
2000,Latur,Awsa,12165.0,18107.0,12153.0,5845.0,479.0
2000,Latur,Chakur,7995.0,9950.0,7111.0,3480.0,300.0
2000,Latur,Dewanee,4454.0,6663.0,4429.0,1938.0,81.0
2000,Latur,Jalkot,4963.0,5177.0,3808.0,1583.0,117.0
2000,Latur,Latur,10832.0,15159.0,10350.0,4296.0,301.0
2000,Latur,Nilanga,12159.0,17294.0,11677.0,4719.0,290.0
2000,Latur,Renapur,8066.0,10398.0,6489.0,2326.0,186.0
2000,Latur,Shiruanantpal,3814.0,5356.0,3353.0,1416.0,77.0
2000,Latur,Udgeer,8193.0,11101.0,7716.0,3888.0,236.0
2000,Nagpur,Bhiwapur,2425.0,9453.0,7409.0,2933.0,18903.0
2000,Nagpur,Hingna,6684.0,11977.0,3526.0,7203.0,13139.0
2000,Nagpur,Kalmeshwar,7785.0,1101.0,281.0,8811.0,2914.0
2000,Nagpur,Kamthi,7354.0,5118.0,17187.0,8610.0,6664.0
2000,Nagpur,Katol,2977.0,9657.0,7003.0,3711.0,10092.0
2000,Nagpur,Kuhi,3693.0,72.0,1390.0,11379.0,8816.0
2000,Nagpur,Mauda,8397.0,11262.0,2562.0,5604.0,1937.0
2000,Nagpur,Nagpur City,9630.0,1036.0,17202.0,11456.0,5014.0
2000,Nagpur,Nagpur Rural,2300.0,6340.0,11912.0,0.0,14611.0
2000,Nagpur,Narkhed,1367.0,6668.0,8461.0,1815.0,10233.0
2000,Nagpur,Parshiwani,15198.0,9144.0,2521.0,17300.0,9071.0
2000,Nagpur,Ramtek,7498.0,1829.0,6298.0,7832.0,3439.0
2000,Nagpur,Sawner,8636.0,4281.0,8809.0,10703.0,6115.0
2000,Nagpur,Umrer,1827.0,10758.0,14111.0,4916.0,12003.0
2000,Nanded,Ardhapur,11909.0,4431.0,10411.0,1059.0,14443.0
2000,Nanded,Bhokar,11409.0,5495.0,13111.0,1095.0,19155.0
2000,Nanded,Bidoli,11514.0,10195.0,13445.0,3935.0,19413.0
2000,Nanded,Deglur,13595.0,10911.0,15040.0,4594.0,1419.0
2000,Nanded,Dharmabad,19141.0,11911.0,15404.0,4904.0,1514.0
2000,Nanded,Hadgoan,33104.0,11411.0,19059.0,5419.0,1494.0
2000,Nanded,Himayatnagar,194.0,11513.0,541.0,9414.0,1595.0
2000,Nanded,Kandhar,595.0,14099.0,953.0,9554.0,3100.0
2000,Nanded,Kinwat,1514.0,19994.0,1344.0,10449.0,3441.0
2000,Nanded,Loha,1543.0,339.0,4914.0,11944.0,5154.0
2000,Nanded,Mahur,4344.0,904.0,5311.0,14153.0,10513.0
2000,Nanded,Mudkhed,5594.0,1145.0,9944.0,14041.0,10459.0
2000,Nanded,Mukhed,9544.0,3100.0,9955.0,14994.0,11151.0
2000,Nanded,Naaygaon,11514.0,4343.0,11051.0,15955.0,11439.0
2000,Nanded,Nanded,14354.0,4500.0,19031.0,19145.0,11419.0
2000,Nanded,Umari,14959.0,5113.0,10114.0,514.0,15519.0
2000,Nandurbar,Akkalkua,4456.0,5962.0,4841.0,1892.0,127.0
2000,Nandurbar,Akrani,1582.0,2741.0,2281.0,827.0,80.0
