Year,District,Taluka,Size Class,Total Holdings Number,Total Holdings Area,Area Classified as Cultivated,Area Classified as Uncultivated,Area Not Available For Agriculture,Net Sown Area,Current Fallow,Actually Uncultivated Area,Other Fallow Land,Cultivable Waste Land
2010,Nanded,Mahur,Small (1 to 2 ha),8573,12168,12094,0,74,11547,547,0,0,0
2010,Nanded,Mudkhed,Small (1 to 2 ha),7618,10643,10602,0,41,7812,2790,0,0,0
2010,Nanded,Mukhed,Small (1 to 2 ha),20953,29255,29099,0,156,25110,3989,0,0,0
2010,Nanded,Naaygaon,Small (1 to 2 ha),12211,17276,16951,0,325,16533,417,0,0,0
2010,Nanded,Nanded,Small (1 to 2 ha),8015,11260,11247,0,13,10584,664,0,0,0
2010,Nanded,Umari,Small (1 to 2 ha),9085,12795,12795,0,0,12460,335,0,0,0
2015,Nanded,Ardhapur,Small (1 to 2 ha),6746,8392,8317,75,0,7975,343,75,0,0
2015,Nanded,Bhokar,Small (1 to 2 ha),13135,17649,17381,268,0,17213,168,268,0,0
2015,Nanded,Biloli,Small (1 to 2 ha),12575,17048,16754,295,0,16369,385,295,0,0
2015,Nanded,Deglur,Small (1 to 2 ha),14910,21787,21623,164,0,21480,144,164,0,0
2015,Nanded,Dharmabad,Small (1 to 2 ha),7587,10458,10081,376,0,9715,367,376,0,0
2015,Nanded,Hadgaon,Small (1 to 2 ha),24720,32054,31508,545,0,31054,454,545,0,0
2015,Nanded,Himayatnagar,Small (1 to 2 ha),12959,15913,15514,399,0,15452,62,399,0,0
2015,Nanded,Kandhar,Small (1 to 2 ha),17570,23721,23593,128,0,23041,552,128,0,0
2015,Nanded,Kinwat,Small (1 to 2 ha),21348,29750,28563,1188,0,28211,352,1188,0,0
2015,Nanded,Loha,Small (1 to 2 ha),17999,21721,21378,344,0,20842,535,344,0,0
2015,Nanded,Mahur,Small (1 to 2 ha),9982,13350,12985,365,0,12538,447,365,0,0
2015,Nanded,Mudkhed,Small (1 to 2 ha),8321,10070,9770,300,0,8641,1128,300,0,0
2015,Nanded,Mukhed,Small (1 to 2 ha),22140,30239,29789,450,0,25730,4059,450,0,0
2015,Nanded,Naigaon (Khairgaon),Small (1 to 2 ha),13050,15721,15478,244,0,15234,244,244,0,0
2015,Nanded,Nanded,Small (1 to 2 ha),9106,11167,11002,164,0,10388,614,164,0,0
2015,Nanded,Umri,Small (1 to 2 ha),9750,11775,11591,183,0,11353,238,183,0,0
1995,Nanded,Bhokar,Semimedium (2 to 4 ha),10970,29522,29055,122,347,27635,1420,10,31,81
1995,Nanded,Biloli,Semimedium (2 to 4 ha),15399,41581,41063,167,351,40157,906,36,7,124
1995,Nanded,Deglur,Semimedium (2 to 4 ha),7987,21419,21417,0,0,20030,1387,0,0,0
1995,Nanded,Hadgaon,Semimedium (2 to 4 ha),18011,47768,47523,53,191,45002,2521,5,42,6
1995,Nanded,Kandhar,Semimedium (2 to 4 ha),6255,17169,16855,0,313,15884,971,0,0,0
1995,Nanded,Kinwat,Semimedium (2 to 4 ha),11991,29692,29580,45,66,28143,1437,0,26,19
1995,Nanded,Loha,Semimedium (2 to 4 ha),11991,29692,29580,45,66,28143,1437,0,26,19
1995,Nanded,Mukhed,Semimedium (2 to 4 ha),7399,19157,18900,6,251,18407,493,5,0,1
1995,Nanded,Nanded,Semimedium (2 to 4 ha),10628,29055,28310,470,276,25424,2886,43,254,173
2000,Nanded,Ardhapur,Semimedium (2 to 4 ha),3420,8683,8615,10,59,8387,228,3,6,1
2000,Nanded,Bhokar,Semimedium (2 to 4 ha),6776,17785,17767,0,18,17212,555,0,0,0
2000,Nanded,Bidoli,Semimedium (2 to 4 ha),5522,14532,14507,16,10,14013,494,2,1,12
2000,Nanded,Deglur,Semimedium (2 to 4 ha),7650,19947,19906,17,25,19279,627,0,14,2
2000,Nanded,Dharmabad,Semimedium (2 to 4 ha),3668,9797,9791,4,1,9444,347,0,4,0
2000,Nanded,Hadgoan,Semimedium (2 to 4 ha),12134,30560,30113,412,35,28788,1325,248,164,0
2000,Nanded,Himayatnagar,Semimedium (2 to 4 ha),5610,14590,14560,18,12,14184,376,1,18,0
2000,Nanded,Kandhar,Semimedium (2 to 4 ha),8403,22362,22123,61,177,20785,1339,34,21,7
2000,Nanded,Kinwat,Semimedium (2 to 4 ha),11589,28713,28319,9,384,27569,749,0,3,6
2000,Nanded,Loha,Semimedium (2 to 4 ha),9408,25328,24947,21,360,24182,765,0,7,14
2000,Nanded,Mahur,Semimedium (2 to 4 ha),2535,6771,6759,0,12,6588,171,0,0,0
2000,Nanded,Mudkhed,Semimedium (2 to 4 ha),3736,9857,9852,4,0,9519,333,0,4,1
2000,Nanded,Mukhed,Semimedium (2 to 4 ha),7726,20940,20862,78,0,20469,392,18,60,0
2000,Nanded,Naaygaon,Semimedium (2 to 4 ha),5970,15692,15575,1,116,15538,37,0,1,0
2000,Nanded,Nanded,Semimedium (2 to 4 ha),3703,10030,9893,63,74,8997,896,1,47,16
2000,Nanded,Umari,Semimedium (2 to 4 ha),4854,12676,12616,15,46,12231,385,11,1,2
2010,Nanded,Ardhapur,Semimedium (2 to 4 ha),3554,9370,9258,0,112,9068,190,0,0,0
2010,Nanded,Bhokar,Semimedium (2 to 4 ha),6246,16231,16231,0,0,16138,93,0,0,0
2010,Nanded,Bolloli,Semimedium (2 to 4 ha),5332,14170,14170,0,0,12344,1825,0,0,0
2010,Nanded,Deglur,Semimedium (2 to 4 ha),7380,19449,19449,0,0,19117,332,0,0,0
2010,Nanded,Dharmabad,Semimedium (2 to 4 ha),3716,9693,9423,3,267,8719,704,0,3,0
2010,Nanded,Hatgaon,Semimedium (2 to 4 ha),9922,25122,25109,0,13,24576,533,0,0,0
2010,Nanded,Himayatnagar,Semimedium (2 to 4 ha),4876,12095,12091,0,5,11878,212,0,0,0
2010,Nanded,Kandhar,Semimedium (2 to 4 ha),8034,21151,21151,0,0,20219,931,0,0,0
2010,Nanded,Kinvat,Semimedium (2 to 4 ha),12253,29638,29616,10,12,29125,491,0,10,0
2010,Nanded,Loha,Semimedium (2 to 4 ha),8132,21600,21293,57,250,20166,1126,9,48,0
2010,Nanded,Mahur,Semimedium (2 to 4 ha),4701,11419,11337,0,81,10753,585,0,0,0
2010,Nanded,Mudkhed,Semimedium (2 to 4 ha),3609,9458,9328,0,130,5319,4010,0,0,0
2010,Nanded,Mukhed,Semimedium (2 to 4 ha),9014,23289,22662,8,619,19574,3089,0,8,0
2010,Nanded,Naaygaon,Semimedium (2 to 4 ha),5536,14594,13902,0,691,13546,356,0,0,0
2010,Nanded,Nanded,Semimedium (2 to 4 ha),3527,9420,9372,12,36,8855,517,0,12,0
2010,Nanded,Umari,Semimedium (2 to 4 ha),4386,11402,11397,0,6,10689,708,0,0,0
2015,Nanded,Ardhapur,Semimedium (2 to 4 ha),3437,8445,8365,80,0,8096,268,80,0,0
2015,Nanded,Bhokar,Semimedium (2 to 4 ha),6347,15803,15415,388,0,15316,100,388,0,0
2015,Nanded,Biloli,Semimedium (2 to 4 ha),5858,14254,13931,323,0,13461,470,323,0,0
2015,Nanded,Deglur,Semimedium (2 to 4 ha),7645,20362,20089,273,0,19787,302,273,0,0
2015,Nanded,Dharmabad,Semimedium (2 to 4 ha),3687,9441,9083,358,0,8685,398,358,0,0
2015,Nanded,Hadgaon,Semimedium (2 to 4 ha),9385,24204,23661,543,0,23320,341,543,0,0
2015,Nanded,Himayatnagar,Semimedium (2 to 4 ha),5255,12732,12419,313,0,12324,95,313,0,0
2015,Nanded,Kandhar,Semimedium (2 to 4 ha),8882,21180,20882,298,0,20259,623,298,0,0
2015,Nanded,Kinwat,Semimedium (2 to 4 ha),12286,29327,28460,867,0,28185,275,867,0,0
2015,Nanded,Loha,Semimedium (2 to 4 ha),8525,21276,20650,626,0,19615,1035,626,0,0
2015,Nanded,Mahur,Semimedium (2 to 4 ha),5314,12589,12199,390,0,11697,501,390,0,0
2015,Nanded,Mudkhed,Semimedium (2 to 4 ha),4100,9732,9381,351,0,8129,1251,351,0,0
2015,Nanded,Mukhed,Semimedium (2 to 4 ha),9668,24025,23075,950,0,19624,3450,950,0,0
2015,Nanded,Naigaon (Khairgaon),Semimedium (2 to 4 ha),5921,14994,14650,343,0,14340,310,343,0,0
2015,Nanded,Nanded,Semimedium (2 to 4 ha),3591,9336,9107,229,0,8587,520,229,0,0
2015,Nanded,Umri,Semimedium (2 to 4 ha),4852,11487,11188,300,0,10561,627,300,0,0
1995,Nanded,Bhokar,Medium (4 to 10 ha),3937,21910,21484,138,286,20122,1362,33,30,75
1995,Nanded,Biloli,Medium (4 to 10 ha),5383,29321,28921,123,277,27985,936,23,12,88
1995,Nanded,Deglur,Medium (4 to 10 ha),2181,12037,12029,3,4,10838,1191,0,3,0
1995,Nanded,Hadgaon,Medium (4 to 10 ha),4785,26027,25757,56,213,24081,1676,17,34,5
1995,Nanded,Kandhar,Medium (4 to 10 ha),2385,13159,12791,12,354,11994,797,2,10,0
1995,Nanded,Kinwat,Medium (4 to 10 ha),3292,18341,18154,101,86,16401,1753,1,73,27
1995,Nanded,Loha,Medium (4 to 10 ha),3292,18341,18154,101,86,16401,1753,1,73,27
1995,Nanded,Mukhed,Medium (4 to 10 ha),2306,12647,12433,3,213,12024,409,0,0,3
1995,Nanded,Nanded,Medium (4 to 10 ha),2742,14521,14062,291,169,12142,1920,100,107,84
2000,Nanded,Ardhapur,Medium (4 to 10 ha),531,2744,387,169,144,0,0,1901,144,747
2000,Nanded,Bhokar,Medium (4 to 10 ha),1922,10420,1825,137,91,15,66,9513,76,393
2000,Nanded,Bidoli,Medium (4 to 10 ha),1585,8567,1479,193,106,0,0,7663,106,644
2000,Nanded,Deglur,Medium (4 to 10 ha),1704,9206,1644,111,60,0,0,8584,60,287
2000,Nanded,Dharmabad,Medium (4 to 10 ha),857,4599,545,16,56,4,17,2778,52,280
2000,Nanded,Hadgoan,Medium (4 to 10 ha),2358,12115,1620,975,738,5,19,7640,733,3355
2000,Nanded,Himayatnagar,Medium (4 to 10 ha),1120,5918,1045,101,75,3,29,5248,72,443
2000,Nanded,Kandhar,Medium (4 to 10 ha),2401,13254,2074,243,324,0,0,10504,324,1781
2000,Nanded,Kinwat,Medium (4 to 10 ha),2758,14964,2642,63,79,0,0,13533,79,355
2000,Nanded,Loha,Medium (4 to 10 ha),2651,13762,2612,21,39,6,34,12742,33,148
2000,Nanded,Mahur,Medium (4 to 10 ha),976,5465,818,252,158,0,0,4366,158,955
2000,Nanded,Mudkhed,Medium (4 to 10 ha),636,3305,209,493,427,0,0,1084,427,2121
2000,Nanded,Mukhed,Medium (4 to 10 ha),2353,12353,2318,0,0,0,0,12037,0,0
2000,Nanded,Naaygaon,Medium (4 to 10 ha),1702,9217,1474,194,228,0,0,7751,228,1339
2000,Nanded,Nanded,Medium (4 to 10 ha),862,4517,334,819,527,6,25,1438,521,2476
2000,Nanded,Umari,Medium (4 to 10 ha),918,4789,864,21,13,0,0,4287,13,75
2010,Nanded,Ardhapur,Medium (4 to 10 ha),583,3094,3077,0,17,3068,9,0,0,0
2010,Nanded,Bhokar,Medium (4 to 10 ha),1600,8641,8641,0,0,8606,36,0,0,0
2010,Nanded,Bolloli,Medium (4 to 10 ha),1183,6344,6344,0,0,4895,1449,0,0,0
2010,Nanded,Deglur,Medium (4 to 10 ha),1500,8179,8179,0,0,7739,440,0,0,0
2010,Nanded,Dharmabad,Medium (4 to 10 ha),576,3036,2927,1,109,2141,786,0,1,0
2010,Nanded,Hatgaon,Medium (4 to 10 ha),1506,8032,7994,14,24,7507,486,0,0,14
2010,Nanded,Himayatnagar,Medium (4 to 10 ha),910,5059,4978,0,81,4761,217,0,0,0
2010,Nanded,Kandhar,Medium (4 to 10 ha),2050,11197,11197,0,0,10531,666,0,0,0
2010,Nanded,Kinvat,Medium (4 to 10 ha),2232,11942,11905,34,3,11669,236,2,21,12
2010,Nanded,Loha,Medium (4 to 10 ha),2260,12481,11883,140,458,10906,977,22,109,9
2010,Nanded,Mahur,Medium (4 to 10 ha),707,3801,3705,0,96,3421,284,0,0,0
2010,Nanded,Mudkhed,Medium (4 to 10 ha),545,2842,2644,0,197,1240,1405,0,0,0
2010,Nanded,Mukhed,Medium (4 to 10 ha),2114,11557,10035,0,1522,8384,1651,0,0,0
2010,Nanded,Naaygaon,Medium (4 to 10 ha),1264,6947,6547,0,400,6263,284,0,0,0
2010,Nanded,Nanded,Medium (4 to 10 ha),737,3901,3891,0,11,3539,351,0,0,0
2010,Nanded,Umari,Medium (4 to 10 ha),803,4296,4296,0,0,3599,697,0,0,0
2015,Nanded,Ardhapur,Medium (4 to 10 ha),569,3006,2951,55,0,2915,37,55,0,0
2015,Nanded,Bhokar,Medium (4 to 10 ha),1481,8361,8160,201,0,8125,35,201,0,0
2015,Nanded,Biloli,Medium (4 to 10 ha),1183,6595,6449,146,0,5914,535,146,0,0
2015,Nanded,Deglur,Medium (4 to 10 ha),755,4066,3950,116,0,3792,158,116,0,0
2015,Nanded,Dharmabad,Medium (4 to 10 ha),568,2973,2827,146,0,2117,710,146,0,0
2015,Nanded,Hadgaon,Medium (4 to 10 ha),1498,8456,8005,451,0,7592,413,451,0,0
2015,Nanded,Himayatnagar,Medium (4 to 10 ha),997,5871,5699,172,0,5480,219,172,0,0
2015,Nanded,Kandhar,Medium (4 to 10 ha),2015,10940,10831,109,0,10504,326,109,0,0
2015,Nanded,Kinwat,Medium (4 to 10 ha),2082,11185,10609,576,0,10486,122,576,0,0
2015,Nanded,Loha,Medium (4 to 10 ha),2449,13859,13112,747,0,12122,990,747,0,0
2015,Nanded,Mahur,Medium (4 to 10 ha),764,4187,3972,215,0,3639,333,215,0,0
2015,Nanded,Mudkhed,Medium (4 to 10 ha),649,3366,3114,252,0,2616,499,252,0,0
2015,Nanded,Mukhed,Medium (4 to 10 ha),1868,10167,8730,1437,0,6911,1819,1437,0,0
2015,Nanded,Naigaon (Khairgaon),Medium (4 to 10 ha),1297,6994,6789,205,0,6489,300,205,0,0
2015,Nanded,Nanded,Medium (4 to 10 ha),750,3957,3861,96,0,3541,320,96,0,0
2015,Nanded,Umri,Medium (4 to 10 ha),716,3820,3631,188,0,3204,427,188,0,0
1995,Nanded,Bhokar,Large (>10 ha),158,2301,2217,12,72,1901,316,0,0,12
1995,Nanded,Biloli,Large (>10 ha),230,2960,2899,9,53,2467,432,2,0,7
1995,Nanded,Deglur,Large (>10 ha),180,2762,2761,0,0,2282,479,0,0,0
1995,Nanded,Hadgaon,Large (>10 ha),179,2519,2474,4,41,2219,255,0,1,3
1995,Nanded,Kandhar,Large (>10 ha),166,2191,2048,2,140,1830,218,0,2,0
1995,Nanded,Kinwat,Large (>10 ha),189,2447,2424,6,17,2226,198,0,2,4
1995,Nanded,Loha,Large (>10 ha),189,2447,2424,6,17,2226,198,0,2,4
1995,Nanded,Mukhed,Large (>10 ha),140,2502,2382,7,113,2233,149,0,7,0
1995,Nanded,Nanded,Large (>10 ha),89,1302,1282,8,11,989,293,0,0,8
2000,Nanded,Ardhapur,Large (>10 ha),20,273,270,1,2,266,4,0,1,0
2000,Nanded,Bhokar,Large (>10 ha),50,664,664,0,0,651,12,0,0,0
2000,Nanded,Bidoli,Large (>10 ha),50,617,611,7,0,602,9,0,7,0
2000,Nanded,Deglur,Large (>10 ha),81,1132,1075,0,57,1058,18,0,0,0
2000,Nanded,Dharmabad,Large (>10 ha),50,713,713,0,0,524,189,0,0,0
2000,Nanded,Hadgoan,Large (>10 ha),78,1239,1221,18,0,1008,212,14,5,0
2000,Nanded,Himayatnagar,Large (>10 ha),37,463,463,0,0,283,180,0,0,0
2000,Nanded,Kandhar,Large (>10 ha),128,1986,1975,3,8,1800,175,2,2,0
2000,Nanded,Kinwat,Large (>10 ha),112,1573,1569,0,4,1166,402,0,0,0
2000,Nanded,Loha,Large (>10 ha),86,1184,1155,0,28,1103,53,0,0,0
2000,Nanded,Mahur,Large (>10 ha),46,624,624,0,0,603,22,0,0,0
2000,Nanded,Mudkhed,Large (>10 ha),19,337,337,0,0,332,5,0,0,0
2000,Nanded,Mukhed,Large (>10 ha),172,1897,1897,0,0,982,915,0,0,0
2000,Nanded,Naaygaon,Large (>10 ha),48,613,613,0,1,609,4,0,0,0
2000,Nanded,Nanded,Large (>10 ha),28,593,593,0,0,459,134,0,0,0
2000,Nanded,Umari,Large (>10 ha),49,717,715,2,0,339,376,0,2,0
2010,Nanded,Ardhapur,Large (>10 ha),29,424,424,0,0,424,0,0,0,0
2010,Nanded,Bhokar,Large (>10 ha),77,1279,1279,0,0,964,315,0,0,0
2010,Nanded,Bolloli,Large (>10 ha),48,636,636,0,0,561,75,0,0,0
2010,Nanded,Deglur,Large (>10 ha),71,1007,1007,0,0,902,105,0,0,0
2010,Nanded,Dharmabad,Large (>10 ha),37,552,410,0,142,275,135,0,0,0
2010,Nanded,Hatgaon,Large (>10 ha),55,916,916,0,0,393,524,0,0,0
2010,Nanded,Himayatnagar,Large (>10 ha),79,1122,1122,0,0,1053,69,0,0,0
2010,Nanded,Kandhar,Large (>10 ha),108,1503,1503,0,0,1269,234,0,0,0
2010,Nanded,Kinvat,Large (>10 ha),90,1264,1217,36,11,988,230,0,36,0
2010,Nanded,Loha,Large (>10 ha),144,2032,1694,34,304,1456,238,13,20,1
2010,Nanded,Mahur,Large (>10 ha),40,1752,1710,0,42,1642,67,0,0,0
2010,Nanded,Mudkhed,Large (>10 ha),20,373,333,0,40,256,77,0,0,0
2010,Nanded,Mukhed,Large (>10 ha),105,1442,893,0,549,601,292,0,0,0
2010,Nanded,Naaygaon,Large (>10 ha),82,1221,1221,0,0,1206,15,0,0,0
2010,Nanded,Nanded,Large (>10 ha),26,528,528,0,0,419,109,0,0,0
2010,Nanded,Umari,Large (>10 ha),57,824,824,0,0,636,188,0,0,0
2015,Nanded,Ardhapur,Large (>10 ha),28,498,498,0,0,483,15,0,0,0
2015,Nanded,Bhokar,Large (>10 ha),114,1981,1981,0,0,1612,369,0,0,0
2015,Nanded,Biloli,Large (>10 ha),89,1194,1194,0,0,706,488,0,0,0
2015,Nanded,Deglur,Large (>10 ha),120,1859,1859,0,0,1853,6,0,0,0
2015,Nanded,Dharmabad,Large (>10 ha),28,440,437,3,0,301,136,3,0,0
2015,Nanded,Hadgaon,Large (>10 ha),100,1305,1305,0,0,835,469,0,0,0
2015,Nanded,Himayatnagar,Large (>10 ha),58,1112,1112,0,0,1110,1,0,0,0
2015,Nanded,Kandhar,Large (>10 ha),129,1899,1899,0,0,1621,278,0,0,0
2015,Nanded,Kinwat,Large (>10 ha),85,1473,1438,35,0,970,468,35,0,0
2015,Nanded,Loha,Large (>10 ha),189,2734,2625,109,0,2177,448,109,0,0
2015,Nanded,Mahur,Large (>10 ha),44,1913,1767,146,0,1469,298,146,0,0
2015,Nanded,Mudkhed,Large (>10 ha),27,504,451,54,0,398,53,54,0,0
2015,Nanded,Mukhed,Large (>10 ha),111,1706,924,782,0,563,361,782,0,0
2015,Nanded,Naigaon (Khairgaon),Large (>10 ha),98,1388,1388,0,0,1064,324,0,0,0
2015,Nanded,Nanded,Large (>10 ha),28,507,507,0,0,379,128,0,0,0
2015,Nanded,Umri,Large (>10 ha),48,936,936,0,0,477,459,0,0,0
2000,Nandurbar,Akkalkua,Marginal (Below 1 ha),4456,2974,2951,4,19,2937,14,0,0,4
2000,Nandurbar,Akrani,Marginal (Below 1 ha),1582,1051,1048,0,3,1045,3,0,0,0
2000,Nandurbar,Nandurbar,Marginal (Below 1 ha),8306,5268,5157,45,66,5089,68,6,31,8
2000,Nandurbar,Navapur,Marginal (Below 1 ha),7726,5337,5296,2,40,5278,18,0,0,2
2000,Nandurbar,Shahada,Marginal (Below 1 ha),8745,6107,6027,6,75,5933,93,0,5,0
2000,Nandurbar,Taloda,Marginal (Below 1 ha),2125,1585,1559,3,23,1545,15,0,3,0
2010,Nandurbar,Akkalkua,Marginal (Below 1 ha),4235,2768,2737,1,30,2736,1,0,0,1
2010,Nandurbar,Akrani,Marginal (Below 1 ha),1778,1194,1185,0,9,1185,0,0,0,0
2010,Nandurbar,Nandurbar,Marginal (Below 1 ha),10289,6652,6549,12,91,6526,22,10,0,1
2010,Nandurbar,Navapur,Marginal (Below 1 ha),8158,5715,5610,0,104,5583,27,0,0,0
2010,Nandurbar,Shahada,Marginal (Below 1 ha),9306,6219,6139,3,77,6129,10,0,1,2
2010,Nandurbar,Taloda,Marginal (Below 1 ha),2212,1628,1620,6,2,1620,0,6,0,0
2015,Nandurbar,Akkalkuwa,Marginal (Below 1 ha),5438,3188,2745,443,0,2671,74,443,0,0
2015,Nandurbar,Akrani,Marginal (Below 1 ha),2989,1856,1660,196,0,1644,16,196,0,0
2015,Nandurbar,Nandurbar,Marginal (Below 1 ha),12616,7288,6930,358,0,6913,16,358,0,0
2015,Nandurbar,Nawapur,Marginal (Below 1 ha),9946,5846,5046,800,0,4980,66,800,0,0
2015,Nandurbar,Shahada,Marginal (Below 1 ha),12603,7289,7015,273,0,6905,111,273,0,0
2015,Nandurbar,Taloda,Marginal (Below 1 ha),3247,2351,2199,153,0,2199,0,153,0,0
2000,Nandurbar,Akkalkua,Small (1 to 2 ha),5962,8372,8309,18,45,8287,21,0,2,16
2000,Nandurbar,Akrani,Small (1 to 2 ha),2741,3892,3862,9,21,3845,17,1,3,4
2000,Nandurbar,Nandurbar,Small (1 to 2 ha),14201,19997,19690,89,217,19316,375,28,42,19
2000,Nandurbar,Navapur,Small (1 to 2 ha),12633,14211,14054,2,155,13974,81,0,0,2
2000,Nandurbar,Shahada,Small (1 to 2 ha),14532,20120,19842,23,255,19637,205,1,18,3
2000,Nandurbar,Taloda,Small (1 to 2 ha),5351,7556,7471,6,79,7423,48,5,1,1
2010,Nandurbar,Akkalkua,Small (1 to 2 ha),5537,7800,7611,10,180,7603,8,0,5,5
2010,Nandurbar,Akrani,Small (1 to 2 ha),2961,4280,4191,0,89,4191,0,0,0,0
2010,Nandurbar,Nandurbar,Small (1 to 2 ha),15984,22683,22110,22,550,22024,86,13,0,9
2010,Nandurbar,Navapur,Small (1 to 2 ha),13423,19046,18455,3,589,18173,282,0,0,3
2010,Nandurbar,Shahada,Small (1 to 2 ha),16473,23605,23160,19,426,23013,147,1,6,12
2010,Nandurbar,Taloda,Small (1 to 2 ha),5751,8034,7948,68,19,7944,4,64,2,1
2015,Nandurbar,Akkalkuwa,Small (1 to 2 ha),6577,7518,6435,1083,0,6155,280,1083,0,0
2015,Nandurbar,Akrani,Small (1 to 2 ha),2997,3799,3071,728,0,3037,34,728,0,0
2015,Nandurbar,Nandurbar,Small (1 to 2 ha),17006,21668,20165,1504,0,20120,45,1504,0,0
2015,Nandurbar,Nawapur,Small (1 to 2 ha),13793,18281,15521,2760,0,15028,493,2760,0,0
2015,Nandurbar,Shahada,Small (1 to 2 ha),19576,25273,24321,952,0,23910,411,952,0,0
2015,Nandurbar,Taloda,Small (1 to 2 ha),6910,9244,8648,596,0,8641,7,596,0,0
2000,Nandurbar,Akkalkua,Semimedium (2 to 4 ha),4841,12472,12365,43,63,12301,64,2,7,34
2000,Nandurbar,Akrani,Semimedium (2 to 4 ha),2281,6013,5982,7,25,5927,55,2,4,0
2000,Nandurbar,Nandurbar,Semimedium (2 to 4 ha),9453,24823,24288,131,404,23537,751,64,57,10
2000,Nandurbar,Navapur,Semimedium (2 to 4 ha),7497,19742,19386,64,292,19200,186,29,0,35
2000,Nandurbar,Shahada,Semimedium (2 to 4 ha),10217,27432,26859,74,499,26443,415,36,29,10
2000,Nandurbar,Taloda,Semimedium (2 to 4 ha),2997,8032,7916,16,100,7875,41,3,1,11
2010,Nandurbar,Akkalkua,Semimedium (2 to 4 ha),4402,11423,10959,11,453,10949,10,0,4,7
2010,Nandurbar,Akrani,Semimedium (2 to 4 ha),2466,6615,6312,0,303,6312,0,0,0,0
2010,Nandurbar,Nandurbar,Semimedium (2 to 4 ha),9500,25272,24186,62,1023,23980,206,10,19,33
2010,Nandurbar,Navapur,Semimedium (2 to 4 ha),7391,19494,18368,17,1109,18203,165,6,0,11
2010,Nandurbar,Shahada,Semimedium (2 to 4 ha),9873,26676,25409,40,1227,25338,72,6,14,19
2010,Nandurbar,Taloda,Semimedium (2 to 4 ha),3549,9394,9099,103,192,9084,15,103,0,1
2015,Nandurbar,Akkalkuwa,Semimedium (2 to 4 ha),4733,11271,9290,1981,0,8633,657,1981,0,0
2015,Nandurbar,Akrani,Semimedium (2 to 4 ha),2520,6782,5178,1604,0,5034,144,1604,0,0
2015,Nandurbar,Nandurbar,Semimedium (2 to 4 ha),9360,25394,22833,2561,0,22569,264,2561,0,0
2015,Nandurbar,Nawapur,Semimedium (2 to 4 ha),7316,19383,15676,3707,0,15212,464,3707,0,0
2015,Nandurbar,Shahada,Semimedium (2 to 4 ha),10328,27281,25669,1611,0,25080,589,1611,0,0
2015,Nandurbar,Taloda,Semimedium (2 to 4 ha),3717,9637,8798,839,0,8777,20,839,0,0
2000,Nandurbar,Akkalkua,Medium (4 to 10 ha),1892,10674,10580,55,39,10504,75,1,39,15
2000,Nandurbar,Akrani,Medium (4 to 10 ha),827,4659,4620,8,31,4606,14,8,0,0
2000,Nandurbar,Nandurbar,Medium (4 to 10 ha),3612,20075,19528,162,384,18852,676,53,67,43
2000,Nandurbar,Navapur,Medium (4 to 10 ha),2275,12481,12109,16,356,12028,81,16,0,0
2000,Nandurbar,Shahada,Medium (4 to 10 ha),3554,19223,18815,62,346,18265,550,22,29,11
2000,Nandurbar,Taloda,Medium (4 to 10 ha),1094,5788,5672,9,106,5542,131,4,1,4
2010,Nandurbar,Akkalkua,Medium (4 to 10 ha),1690,9507,8795,15,698,8779,16,0,14,1
2010,Nandurbar,Akrani,Medium (4 to 10 ha),914,5206,5000,0,207,5000,0,0,0,0
2010,Nandurbar,Nandurbar,Medium (4 to 10 ha),3392,19086,17555,103,1427,17263,292,6,86,11
2010,Nandurbar,Navapur,Medium (4 to 10 ha),2318,12826,11909,13,903,11814,96,3,4,6
2010,Nandurbar,Shahada,Medium (4 to 10 ha),3590,19859,17792,151,1916,17558,235,0,122,29
2010,Nandurbar,Taloda,Medium (4 to 10 ha),1039,5665,5322,46,297,5322,0,37,0,9
2015,Nandurbar,Akkalkuwa,Medium (4 to 10 ha),1808,10337,9477,860,0,8689,788,860,0,0
2015,Nandurbar,Akrani,Medium (4 to 10 ha),1412,7135,6472,663,0,6163,309,663,0,0
2015,Nandurbar,Nandurbar,Medium (4 to 10 ha),3557,19979,17177,2802,0,16844,333,2802,0,0
2015,Nandurbar,Nawapur,Medium (4 to 10 ha),2634,15028,13338,1690,0,12827,512,1690,0,0
2015,Nandurbar,Shahada,Medium (4 to 10 ha),3171,17517,16398,1119,0,14906,1492,1119,0,0
2015,Nandurbar,Taloda,Medium (4 to 10 ha),815,4412,3899,512,0,3899,0,512,0,0
2000,Nandurbar,Akkalkua,Large (>10 ha),127,1679,1613,0,65,1613,1,0,0,0
2000,Nandurbar,Akrani,Large (>10 ha),80,1029,1028,0,1,1028,0,0,0,0
2000,Nandurbar,Nandurbar,Large (>10 ha),243,3298,3075,83,140,2639,436,83,0,1
2000,Nandurbar,Navapur,Large (>10 ha),149,1974,1716,0,258,1647,69,0,0,0
2000,Nandurbar,Shahada,Large (>10 ha),128,1795,1538,166,90,1525,13,0,0,166
2000,Nandurbar,Taloda,Large (>10 ha),49,719,697,19,3,570,127,19,0,0
2010,Nandurbar,Akkalkua,Large (>10 ha),139,2159,1966,0,193,1966,0,0,0,0
2010,Nandurbar,Akrani,Large (>10 ha),88,1144,1015,0,129,1015,0,0,0,0
2010,Nandurbar,Nandurbar,Large (>10 ha),223,3424,2444,825,155,2444,0,0,825,0
