Year,District,Taluka,Kharif,Rabi
2021,Nanded,Himalay Nagar,9383.0,5009.0
2021,Nanded,Hadgaon,14839.0,7896.0
2021,Nanded,Andhrapur,10003.0,5368.0
2021,Nanded,Nanded,14055.0,7540.0
2021,Nanded,Mudkhed,10767.0,5778.0
2021,Nanded,Bhokar,11626.0,6246.0
2021,Nanded,Umari,8226.0,4424.0
2021,Nanded,Dharmabad,9150.0,4912.0
2021,Nanded,Biloli,10040.0,5385.0
2021,Nanded,Naygaon,13907.0,7471.0
2021,Nanded,Loha,14377.0,7721.0
2021,Nanded,Kandhar,14766.0,7927.0
2021,Nanded,Mukhed,15438.0,8282.0
2021,Nanded,Deglur,11548.0,6189.0
2009,Nandurbar,Akkalkuva,5363.0,3666.0
2009,Nandurbar,Akrani,4022.0,2750.0
2009,Nandurbar,Taloda,8044.0,5499.0
2009,Nandurbar,Shahada,20112.0,13748.0
2009,Nandurbar,Nandurbar,16089.0,10998.0
2009,Nandurbar,Navapur,13408.0,9166.0
2010,Nandurbar,Akkalkuva,6460.0,3790.0
2010,Nandurbar,Akrani,6460.0,3790.0
2010,Nandurbar,Taloda,12920.0,7579.0
2010,Nandurbar,Shahada,16150.0,9474.0
2010,Nandurbar,Nandurbar,16150.0,9474.0
2010,Nandurbar,Navapur,6460.0,3790.0
2011,Nandurbar,Akkalkuva,5714.0,5113.0
2011,Nandurbar,Akrani,2857.0,2556.0
2011,Nandurbar,Taloda,5714.0,6135.0
2011,Nandurbar,Shahada,22855.0,17895.0
2011,Nandurbar,Nandurbar,14285.0,12782.0
2011,Nandurbar,Navapur,5714.0,6647.0
2012,Nandurbar,Akkalkuva,6544.0,4419.0
2012,Nandurbar,Akrani,3272.0,2209.0
2012,Nandurbar,Taloda,7852.0,5302.0
2012,Nandurbar,Shahada,22903.0,15465.0
2012,Nandurbar,Nandurbar,16359.0,11047.0
2012,Nandurbar,Navapur,8507.0,5744.0
2013,Nandurbar,Akkalkuva,5601.0,4226.0
2013,Nandurbar,Akrani,2800.0,2113.0
2013,Nandurbar,Taloda,6721.0,5071.0
2013,Nandurbar,Shahada,16802.0,12679.0
2013,Nandurbar,Nandurbar,14002.0,10565.0
2013,Nandurbar,Navapur,10081.0,7607.0
2014,Nandurbar,Akkalkuva,6887.0,4133.0
2014,Nandurbar,Akrani,3457.0,2136.0
2014,Nandurbar,Taloda,8305.0,5126.0
2014,Nandurbar,Shahada,24230.0,14953.0
2014,Nandurbar,Nandurbar,17293.0,10713.0
2014,Nandurbar,Navapur,9038.0,5554.0
2015,Nandurbar,Akkalkuva,7077.0,4083.0
2015,Nandurbar,Akrani,3538.0,2038.0
2015,Nandurbar,Taloda,8491.0,3894.0
2015,Nandurbar,Shahada,24767.0,14272.0
2015,Nandurbar,Nandurbar,17691.0,10192.0
2015,Nandurbar,Navapur,8198.0,5302.0
2016,Nandurbar,Akkalkuva,7552.0,5575.0
2016,Nandurbar,Akrani,3778.0,2787.0
2016,Nandurbar,Taloda,9063.0,6690.0
2016,Nandurbar,Shahada,26440.0,17837.0
2016,Nandurbar,Nandurbar,18886.0,13936.0
2016,Nandurbar,Navapur,9821.0,8918.0
2017,Nandurbar,Akkalkuva,10567.0,6863.0
2017,Nandurbar,Akrani,6870.0,3431.0
2017,Nandurbar,Taloda,12680.0,8234.0
2017,Nandurbar,Shahada,36984.0,24019.0
2017,Nandurbar,Nandurbar,26417.0,24018.0
2017,Nandurbar,Navapur,13737.0,8921.0
2018,Nandurbar,Akkalkuva,9253.0,4709.0
2018,Nandurbar,Akrani,4627.0,2354.0
2018,Nandurbar,Taloda,14744.0,5649.0
2018,Nandurbar,Shahada,30536.0,16478.0
2018,Nandurbar,Nandurbar,21309.0,11775.0
2018,Nandurbar,Navapur,12328.0,6120.0
2019,Nandurbar,Akkalkuva,13292.0,8609.0
2019,Nandurbar,Akrani,4431.0,2870.0
2019,Nandurbar,Taloda,13292.0,8609.0
2019,Nandurbar,Shahada,26584.0,17219.0
2019,Nandurbar,Nandurbar,22153.0,14349.0
2019,Nandurbar,Navapur,8861.0,5740.0
2020,Nandurbar,Akkalkuva,13782.0,9078.0
2020,Nandurbar,Akrani,4594.0,3026.0
2020,Nandurbar,Taloda,13782.0,9078.0
2020,Nandurbar,Shahada,27563.0,18158.0
2020,Nandurbar,Nandurbar,22971.0,15131.0
2020,Nandurbar,Navapur,9189.0,6055.0
2021,Nandurbar,Akkalkuva,,
2021,Nandurbar,Akrani,,
2021,Nandurbar,Taloda,,
2021,Nandurbar,Shahada,,
2021,Nandurbar,Nandurbar,,
2021,Nandurbar,Navapur,,
2012,Nashik,Surgana,1924.0,1504.0
2012,Nashik,Kalwan,9350.0,7292.0
2012,Nashik,Devala,7100.0,5201.0
2012,Nashik,Baglan,13956.0,11098.0
2012,Nashik,Malegaon,15921.0,12322.0
2012,Nashik,Nandgaon,10760.0,8862.0
2012,Nashik,Chandwad,12257.0,9997.0
2012,Nashik,Dindori,15603.0,11517.0
2012,Nashik,Peth,2018.0,1472.0
2012,Nashik,Trimbak,1950.0,1467.0
2012,Nashik,Nashik,21180.0,13280.0
2012,Nashik,Igatpuri,3760.0,2843.0
2012,Nashik,Sinner,10889.0,8155.0
2012,Nashik,Nifad,28275.0,18673.0
2012,Nashik,Yewala,14342.0,11204.0
2013,Nashik,Surgana,2155.0,1878.0
2013,Nashik,Kalwan,10747.0,9265.0
2013,Nashik,Devala,8534.0,7248.0
2013,Nashik,Baglan,16921.0,14522.0
2013,Nashik,Malegaon,18947.0,16596.0
2013,Nashik,Nandgaon,12999.0,11145.0
2013,Nashik,Chandwad,14918.0,12909.0
2013,Nashik,Dindori,18591.0,15931.0
2013,Nashik,Peth,2132.0,2084.0
2013,Nashik,Trimbak,2152.0,2085.0
2013,Nashik,Nashik,21668.0,20185.0
2013,Nashik,Igatpuri,4330.0,3845.0
2013,Nashik,Sinner,12799.0,10828.0
2013,Nashik,Nifad,30138.0,28564.0
2013,Nashik,Yewala,16997.0,14633.0
2014,Nashik,Surgana,1442.0,1605.0
2014,Nashik,Kalwan,8465.0,9353.0
2014,Nashik,Devala,6772.0,7546.0
2014,Nashik,Baglan,13660.0,14906.0
2014,Nashik,Malegaon,15237.0,16255.0
2014,Nashik,Nandgaon,10113.0,11719.0
2014,Nashik,Chandwad,11851.0,13327.0
2014,Nashik,Dindori,15237.0,15908.0
2014,Nashik,Peth,1798.0,2071.0
2014,Nashik,Trimbak,1838.0,2096.0
2014,Nashik,Nashik,23702.0,17827.0
2014,Nashik,Igatpuri,3386.0,3744.0
2014,Nashik,Sinner,10204.0,10772.0
2014,Nashik,Nifad,32167.0,27933.0
2014,Nashik,Yewala,13427.0,14673.0
2015,Nashik,Surgana,4643.0,1880.0
2015,Nashik,Kalwan,13266.0,10939.0
2015,Nashik,Devala,6664.0,7829.0
2015,Nashik,Baglan,21539.0,18208.0
2015,Nashik,Malegaon,17232.0,17439.0
2015,Nashik,Nandgaon,10874.0,11538.0
2015,Nashik,Chandwad,10327.0,13290.0
2015,Nashik,Dindori,16240.0,17598.0
2015,Nashik,Peth,2815.0,2192.0
2015,Nashik,Trimbak,2401.0,2205.0
2015,Nashik,Nashik,16305.0,21915.0
2015,Nashik,Igatpuri,5780.0,4611.0
2015,Nashik,Sinner,16709.0,13440.0
2015,Nashik,Nifad,27309.0,32074.0
2015,Nashik,Yewala,16321.0,15590.0
2016,Nashik,Surgana,5342.0,4786.0
2016,Nashik,Kalwan,13894.0,13164.0
2016,Nashik,Devala,6821.0,6610.0
2016,Nashik,Baglan,22096.0,21781.0
2016,Nashik,Malegaon,17855.0,17095.0
2016,Nashik,Nandgaon,11342.0,10785.0
2016,Nashik,Chandwad,10597.0,10651.0
2016,Nashik,Dindori,16596.0,16387.0
2016,Nashik,Peth,3274.0,2885.0
2016,Nashik,Trimbak,2745.0,2453.0
2016,Nashik,Nashik,17037.0,16219.0
2016,Nashik,Igatpuri,6030.0,5806.0
2016,Nashik,Sinner,17505.0,16914.0
2016,Nashik,Nifad,27944.0,26804.0
2016,Nashik,Yewala,16418.0,15476.0
2017,Nashik,Surgana,5843.0,5159.0
2017,Nashik,Kalwan,15771.0,14441.0
2017,Nashik,Devala,7807.0,7232.0
2017,Nashik,Baglan,25389.0,23629.0
2017,Nashik,Malegaon,20129.0,18533.0
2017,Nashik,Nandgaon,12825.0,11800.0
2017,Nashik,Chandwad,12141.0,11187.0
2017,Nashik,Dindori,19294.0,18026.0
2017,Nashik,Peth,3648.0,3099.0
2017,Nashik,Trimbak,3004.0,2758.0
2017,Nashik,Nashik,19886.0,17843.0
2017,Nashik,Igatpuri,6908.0,6328.0
2017,Nashik,Sinner,19948.0,18340.0
2017,Nashik,Nifad,32583.0,29405.0
2017,Nashik,Yewala,17709.0,16892.0
2018,Nashik,Surgana,5735.0,3812.0
2018,Nashik,Kalwan,14731.0,10733.0
2018,Nashik,Devala,7290.0,5373.0
2018,Nashik,Baglan,23594.0,17875.0
2018,Nashik,Malegaon,18819.0,13844.0
2018,Nashik,Nandgaon,12157.0,8769.0
2018,Nashik,Chandwad,11280.0,8351.0
2018,Nashik,Dindori,17442.0,13575.0
2018,Nashik,Peth,3521.0,2294.0
2018,Nashik,Trimbak,2961.0,1952.0
2018,Nashik,Nashik,17308.0,13291.0
2018,Nashik,Igatpuri,6506.0,4727.0
2018,Nashik,Sinner,18639.0,13788.0
2018,Nashik,Nifad,29212.0,22037.0
2018,Nashik,Yewala,17608.0,12368.0
2019,Nashik,Surgana,5974.0,6817.0
2019,Nashik,Kalwan,15280.0,17432.0
2019,Nashik,Devala,7865.0,8614.0
2019,Nashik,Baglan,24440.0,27857.0
2019,Nashik,Malegaon,19612.0,22295.0
2019,Nashik,Nandgaon,12669.0,14409.0
2019,Nashik,Chandwad,11695.0,13355.0
2019,Nashik,Dindori,17930.0,20445.0
2019,Nashik,Peth,3649.0,4194.0
2019,Nashik,Trimbak,3078.0,3810.0
2019,Nashik,Nashik,18010.0,20368.0
2019,Nashik,Igatpuri,6725.0,7684.0
2019,Nashik,Sinner,19400.0,22101.0
2019,Nashik,Nifad,30198.0,34329.0
2019,Nashik,Yewala,17777.0,20464.0
2020,Nashik,Surgana,6961.0,3790.0
2020,Nashik,Kalwan,17831.0,22628.0
2020,Nashik,Devala,8823.0,12963.0
2020,Nashik,Baglan,28525.0,34454.0
2020,Nashik,Malegaon,22822.0,33681.0
2020,Nashik,Nandgaon,14776.0,9188.0
2020,Nashik,Chandwad,13677.0,19536.0
2020,Nashik,Dindori,20938.0,26136.0
2020,Nashik,Peth,4256.0,2866.0
2020,Nashik,Trimbak,3593.0,1668.0
2020,Nashik,Nashik,20913.0,14031.0
2020,Nashik,Igatpuri,7860.0,3984.0
2020,Nashik,Sinner,22559.0,24273.0
2020,Nashik,Nifad,35209.0,39307.0
2020,Nashik,Yewala,21200.0,20574.0
2021,Nashik,Surgana,10510.0,12272.0
2021,Nashik,Kalwan,13038.0,15769.0
2021,Nashik,Devala,11629.0,12155.0
2021,Nashik,Baglan,23072.0,2295.0
2021,Nashik,Malegaon,23610.0,21443.0
2021,Nashik,Nandgaon,19382.0,17131.0
2021,Nashik,Chandwad,15422.0,13958.0
2021,Nashik,Dindori,12500.0,16612.0
2021,Nashik,Peth,4374.0,1022.0
2021,Nashik,Trimbak,3752.0,1750.0
2021,Nashik,Nashik,3814.0,19957.0
2021,Nashik,Igatpuri,10364.0,6384.0
2021,Nashik,Sinner,19527.0,18983.0
2021,Nashik,Nifad,15899.0,26813.0
2021,Nashik,Yewala,20398.0,16006.0
2012,Dharashiv,Paranda,6060.0,1752.0
2012,Dharashiv,Bhum,8332.0,2409.0
2012,Dharashiv,Washi,6817.0,1971.0
2012,Dharashiv,Kalamb,11363.0,3286.0
2012,Dharashiv,Dharashiv,15151.0,4380.0
2012,Dharashiv,Tuljapur,12877.0,3723.0
2012,Dharashiv,Lohara,6817.0,1971.0
2012,Dharashiv,Umaraga,8332.0,2409.0
2013,Dharashiv,Paranda,3717.0,3717.0
2013,Dharashiv,Bhum,4260.0,4216.0
2013,Dharashiv,Washi,3325.0,3450.0
2013,Dharashiv,Kalamb,12792.0,12102.0
2013,Dharashiv,Dharashiv,15653.0,14811.0
2013,Dharashiv,Tuljapur,10474.0,10185.0
2013,Dharashiv,Lohara,3088.0,3230.0
2013,Dharashiv,Umaraga,11074.0,10655.0
2014,Dharashiv,Paranda,4010.0,1131.0
2014,Dharashiv,Bhum,3680.0,1787.0
2014,Dharashiv,Washi,3346.0,1583.0
2014,Dharashiv,Kalamb,14287.0,4065.0
2014,Dharashiv,Dharashiv,13972.0,5076.0
2014,Dharashiv,Tuljapur,10027.0,3981.0
2014,Dharashiv,Lohara,2888.0,1312.0
2014,Dharashiv,Umaraga,10551.0,3777.0
2015,Dharashiv,Paranda,1777.0,873.0
2015,Dharashiv,Bhum,2290.0,1405.0
2015,Dharashiv,Washi,2559.0,1294.0
2015,Dharashiv,Kalamb,5548.0,3515.0
2015,Dharashiv,Dharashiv,10938.0,3480.0
2015,Dharashiv,Tuljapur,6265.0,3263.0
2015,Dharashiv,Lohara,1345.0,1091.0
2015,Dharashiv,Umaraga,6359.0,3071.0
2016,Dharashiv,Paranda,1777.0,1449.0
2016,Dharashiv,Bhum,2260.0,2499.0
2016,Dharashiv,Washi,2559.0,2295.0
2016,Dharashiv,Kalamb,5548.0,5617.0
2016,Dharashiv,Dharashiv,10938.0,6915.0
2016,Dharashiv,Tuljapur,7135.0,5340.0
2016,Dharashiv,Lohara,1375.0,1437.0
2016,Dharashiv,Umaraga,7549.0,4992.0
2017,Dharashiv,Paranda,2494.0,1530.0
2017,Dharashiv,Bhum,3941.0,2417.0
2017,Dharashiv,Washi,3492.0,2142.0
2017,Dharashiv,Kalamb,8979.0,5508.0
2017,Dharashiv,Dharashiv,10974.0,6732.0
2017,Dharashiv,Tuljapur,8779.0,5385.0
2017,Dharashiv,Lohara,2893.0,1775.0
2017,Dharashiv,Umaraga,8330.0,5110.0
2018,Dharashiv,Paranda,2655.0,704.0
2018,Dharashiv,Bhum,4196.0,1111.0
2018,Dharashiv,Washi,3717.0,984.0
2018,Dharashiv,Kalamb,9559.0,2531.0
2018,Dharashiv,Dharashiv,11683.0,3094.0
2018,Dharashiv,Tuljapur,9346.0,2475.0
2018,Dharashiv,Lohara,3080.0,815.0
2018,Dharashiv,Umaraga,8869.0,2348.0
2019,Dharashiv,Paranda,2197.0,1901.0
2019,Dharashiv,Bhum,3471.0,3003.0
2019,Dharashiv,Washi,3076.0,2661.0
2019,Dharashiv,Kalamb,7908.0,6842.0
2019,Dharashiv,Dharashiv,9666.0,8364.0
2019,Dharashiv,Tuljapur,7732.0,6691.0
2019,Dharashiv,Lohara,7337.0,6349.0
2019,Dharashiv,Umaraga,2549.0,2204.0
2020,Dharashiv,Paranda,5784.0,4622.0
2020,Dharashiv,Bhum,7379.0,5895.0
2020,Dharashiv,Washi,5792.0,4627.0
2020,Dharashiv,Kalamb,9819.0,7845.0
2020,Dharashiv,Dharashiv,14558.0,11630.0
2020,Dharashiv,Tuljapur,12807.0,10132.0
2020,Dharashiv,Lohara,5273.0,4212.0
2020,Dharashiv,Umaraga,9741.0,7782.0
2021,Dharashiv,Paranda,6595.0,4879.0
2021,Dharashiv,Bhum,7830.0,6267.0
2021,Dharashiv,Washi,5673.0,4794.0
2021,Dharashiv,Kalamb,10434.0,8330.0
2021,Dharashiv,Dharashiv,15344.0,11843.0
2021,Dharashiv,Tuljapur,13269.0,10198.0
2021,Dharashiv,Lohara,5491.0,4337.0
2021,Dharashiv,Umaraga,10258.0,8042.0
2014,Palghar,Talasari,3527.0,1547.0
2014,Palghar,Dahanu,2395.0,2238.0
2014,Palghar,Vikramgad,4251.0,2662.0
2014,Palghar,Javhar,649.0,182.0
2014,Palghar,Mokhada,2493.0,491.0
2014,Palghar,Wada,376.0,32.0
2014,Palghar,Palghar,3566.0,2043.0
2014,Palghar,Vasai,3378.0,895.0
2015,Palghar,Talasari,4332.0,2048.0
2015,Palghar,Dahanu,2839.0,1678.0
2015,Palghar,Vikramgad,2945.0,2559.0
2015,Palghar,Javhar,2323.0,790.0
2015,Palghar,Mokhada,1753.0,1899.0
2015,Palghar,Wada,2306.0,0.0
2015,Palghar,Palghar,2684.0,1522.0
2015,Palghar,Vasai,4628.0,2092.0
2016,Palghar,Talasari,2167.0,735.0
2016,Palghar,Dahanu,5406.0,1131.0
2016,Palghar,Vikramgad,3133.0,1242.0
2016,Palghar,Javhar,421.0,682.0
2016,Palghar,Mokhada,337.0,411.0
2016,Palghar,Wada,2984.0,1514.0
2016,Palghar,Palghar,4034.0,1615.0
2016,Palghar,Vasai,1990.0,1226.0
2017,Palghar,Talasari,2361.0,169.0
2017,Palghar,Dahanu,5268.0,2293.0
2017,Palghar,Vikramgad,3482.0,1742.0
2017,Palghar,Javhar,165.0,0.0
2017,Palghar,Mokhada,248.0,0.0
2017,Palghar,Wada,3354.0,2091.0
2017,Palghar,Palghar,3746.0,1985.0
2017,Palghar,Vasai,2000.0,1702.0
2018,Palghar,Talasari,519.0,434.0
2018,Palghar,Dahanu,2767.0,1652.0
2018,Palghar,Vikramgad,2036.0,1426.0
2018,Palghar,Javhar,1335.0,1006.0
2018,Palghar,Mokhada,453.0,565.0
2018,Palghar,Wada,2328.0,1640.0
2018,Palghar,Palghar,2280.0,1446.0
2018,Palghar,Vasai,782.0,755.0
2019,Palghar,Talasari,714.0,307.0
2019,Palghar,Dahanu,4140.0,2022.0
2019,Palghar,Vikramgad,3472.0,1495.0
2019,Palghar,Javhar,2175.0,1080.0
2019,Palghar,Mokhada,686.0,319.0
2019,Palghar,Wada,2988.0,1477.0
2019,Palghar,Palghar,3426.0,1496.0
2019,Palghar,Vasai,1024.0,544.0
2020,Palghar,Talasari,714.0,289.0
2020,Palghar,Dahanu,4362.0,1238.0
2020,Palghar,Vikramgad,3541.0,995.0
2020,Palghar,Javhar,2175.0,730.0
2020,Palghar,Mokhada,686.0,319.0
2020,Palghar,Wada,3088.0,977.0
2020,Palghar,Palghar,3426.0,1096.0
2020,Palghar,Vasai,1124.0,494.0
2021,Palghar,Talasari,2159.0,1003.0
2021,Palghar,Dahanu,3057.0,1186.0
2021,Palghar,Vikramgad,2890.0,869.0
2021,Palghar,Javhar,689.0,381.0
2021,Palghar,Mokhada,629.0,389.0
2021,Palghar,Wada,2987.0,969.0
2021,Palghar,Palghar,1820.0,692.0
2021,Palghar,Vasai,1689.0,858.0
2013,Parbhani,Selu,11666.0,7203.0
2013,Parbhani,Jintur,16526.0,5541.0
2013,Parbhani,Parbhani,17498.0,13812.0
2013,Parbhani,Manvat,7777.0,4987.0
2013,Parbhani,Pathari,8749.0,4987.0
2013,Parbhani,Sonpeth,6806.0,4987.0
2013,Parbhani,Gangakhed,10693.0,4987.0
2013,Parbhani,Palam,7777.0,4433.0
2013,Parbhani,Purna,9721.0,4433.0
2014,Parbhani,Selu,11566.0,6118.67
2014,Parbhani,Jintur,16383.0,4706.67
2014,Parbhani,Parbhani,17348.0,11766.7
2014,Parbhani,Manvat,7710.0,4236.0
2014,Parbhani,Pathari,8673.8,4236.0
2014,Parbhani,Sonpeth,6746.2,4236.0
2014,Parbhani,Gangakhed,10601.1,4236.0
2014,Parbhani,Palam,7710.0,3765.34
2014,Parbhani,Purna,9637.6,3765.34
2015,Parbhani,Selu,8216.0,3309.0
2015,Parbhani,Jintur,11639.0,4687.0
2015,Parbhani,Parbhani,12323.0,4962.0
2015,Parbhani,Manvat,5477.0,2205.0
2015,Parbhani,Pathari,6162.0,2481.0
2015,Parbhani,Sonpeth,4792.0,1930.0
2015,Parbhani,Gangakhed,7531.0,3032.0
2015,Parbhani,Palam,5477.0,2205.0
2015,Parbhani,Purna,6847.0,2757.0
2016,Parbhani,Selu,9660.0,6780.0
2016,Parbhani,Jintur,13686.0,9605.0
2016,Parbhani,Parbhani,14490.0,10170.0
2016,Parbhani,Manvat,6440.0,4520.0
2016,Parbhani,Pathari,7246.0,5085.0
2016,Parbhani,Sonpeth,5636.0,3955.0
2016,Parbhani,Gangakhed,8856.0,6215.0
2016,Parbhani,Palam,6440.0,4520.0
2016,Parbhani,Purna,8050.0,5650.0
2017,Parbhani,Selu,9720.0,3420.0
2017,Parbhani,Jintur,12960.0,4560.0
2017,Parbhani,Parbhani,14580.0,5130.0
2017,Parbhani,Manvat,6480.0,2280.0
2017,Parbhani,Pathari,8100.0,2850.0
2017,Parbhani,Sonpeth,6480.0,2280.0
2017,Parbhani,Gangakhed,8910.0,3135.0
2017,Parbhani,Palam,5670.0,1995.0
2017,Parbhani,Purna,8100.0,2850.0
2018,Parbhani,Selu,8097.0,2956.0
2018,Parbhani,Jintur,10793.0,3936.0
2018,Parbhani,Parbhani,12140.0,4427.0
2018,Parbhani,Manvat,6043.0,2213.0
2018,Parbhani,Pathari,6746.0,2459.0
2018,Parbhani,Sonpeth,4719.0,1720.0
2018,Parbhani,Gangakhed,7420.0,2705.0
2018,Parbhani,Palam,4719.0,1720.0
2018,Parbhani,Purna,6750.0,2459.0
2019,Parbhani,Selu,10545.0,6792.0
2019,Parbhani,Jintur,14935.0,9621.0
2019,Parbhani,Parbhani,15814.0,10186.0
2019,Parbhani,Manvat,7028.0,4527.0
2019,Parbhani,Pathari,7906.0,5094.0
2019,Parbhani,Sonpeth,6149.0,3961.0
2019,Parbhani,Gangakhed,9665.0,6225.0
2019,Parbhani,Palam,7028.0,4527.0
2019,Parbhani,Purna,8785.0,5658.0
2020,Parbhani,Selu,13374.0,5847.0
2020,Parbhani,Jintur,18946.0,8284.0
2020,Parbhani,Parbhani,20061.0,8772.0
2020,Parbhani,Manvat,8916.0,3899.0
2020,Parbhani,Pathari,10031.0,4386.0
2020,Parbhani,Sonpeth,7801.0,3411.0
2020,Parbhani,Gangakhed,12260.0,5360.0
2020,Parbhani,Palam,8916.0,3899.0
2020,Parbhani,Purna,11145.0,4873.0
2021,Parbhani,Selu,16640.0,6280.0
2021,Parbhani,Jintur,19948.0,8305.0
2021,Parbhani,Parbhani,22620.0,9371.0
2021,Parbhani,Manvat,8793.0,3635.0
2021,Parbhani,Pathari,12490.0,5190.0
2021,Parbhani,Sonpeth,9965.0,4153.0
2021,Parbhani,Gangakhed,13703.0,5706.0
2021,Parbhani,Palam,8725.0,3640.0
2021,Parbhani,Purna,13698.0,5706.0
2011,Pune,Junnar,21536.0,25317.0
2011,Pune,Aambegaon,16393.0,19814.0
2011,Pune,Shirur,17360.0,20441.0
2011,Pune,Khed,16198.0,19389.0
2011,Pune,Maval,3308.0,4450.0
2011,Pune,Mulashi,2727.0,3765.0
2011,Pune,Haveli,14720.0,17180.0
2011,Pune,Pune City,0.0,0.0
2011,Pune,Daund,24781.0,26673.0
2011,Pune,Purandar,8635.0,10021.0
2011,Pune,Welhe,460.0,520.0
2011,Pune,Bhor,4353.0,5649.0
2011,Pune,Baramati,30913.0,35492.0
2011,Pune,Indapur,30477.0,34300.0
2012,Pune,Junnar,13670.0,13838.0
2012,Pune,Aambegaon,10480.0,11754.0
2012,Pune,Shirur,11074.0,12137.0
2012,Pune,Khed,10183.0,10954.0
2012,Pune,Maval,2312.0,1775.0
2012,Pune,Mulashi,2138.0,1716.0
2012,Pune,Haveli,10347.0,11266.0
2012,Pune,Pune City,0.0,0.0
2012,Pune,Daund,15675.0,16016.0
2012,Pune,Purandar,5292.0,5747.0
2012,Pune,Welhe,450.0,193.0
2012,Pune,Bhor,3263.0,4119.0
2012,Pune,Baramati,22707.0,23742.0
2012,Pune,Indapur,23562.0,23101.0
2013,Pune,Junnar,18871.0,19140.0
2013,Pune,Aambegaon,14537.0,14655.0
2013,Pune,Shirur,17258.0,24300.0
2013,Pune,Khed,15502.0,15640.0
2013,Pune,Maval,3861.0,2645.0
2013,Pune,Mulashi,3303.0,2668.0
2013,Pune,Haveli,12597.0,16268.0
2013,Pune,Pune City,0.0,0.0
2013,Pune,Daund,16281.0,23645.0
2013,Pune,Purandar,9541.0,13521.0
2013,Pune,Welhe,1329.0,392.0
2013,Pune,Bhor,4964.0,3875.0
2013,Pune,Baramati,17032.0,24550.0
2013,Pune,Indapur,18144.0,24990.0
2014,Pune,Junnar,18450.0,22484.0
2014,Pune,Aambegaon,17493.0,19480.0
2014,Pune,Shirur,18646.0,20637.0
2014,Pune,Khed,17920.0,19847.0
2014,Pune,Maval,3839.0,3430.0
2014,Pune,Mulashi,3870.0,3420.0
2014,Pune,Haveli,14154.0,20770.0
2014,Pune,Pune City,0.0,0.0
2014,Pune,Daund,14950.0,22145.0
2014,Pune,Purandar,8776.0,12321.0
2014,Pune,Welhe,1340.0,935.0
2014,Pune,Bhor,4752.0,5230.0
2014,Pune,Baramati,15690.0,24520.0
2014,Pune,Indapur,15911.0,24150.0
2015,Pune,Junnar,18014.0,21418.0
2015,Pune,Aambegaon,16311.0,17461.0
2015,Pune,Shirur,19551.0,20209.0
2015,Pune,Khed,17750.0,19704.0
2015,Pune,Maval,3806.0,4582.0
2015,Pune,Mulashi,3719.0,4614.0
2015,Pune,Haveli,15531.0,19436.0
2015,Pune,Pune City,0.0,0.0
2015,Pune,Daund,15953.0,21434.0
2015,Pune,Purandar,9578.0,11882.0
2015,Pune,Welhe,807.0,1589.0
2015,Pune,Bhor,5324.0,4503.0
2015,Pune,Baramati,16825.0,22705.0
2015,Pune,Indapur,17143.0,23863.0
2016,Pune,Junnar,18365.0,22322.0
2016,Pune,Aambegaon,15402.0,19591.0
2016,Pune,Shirur,17819.0,21961.0
2016,Pune,Khed,17364.0,20900.0
2016,Pune,Maval,2373.0,5076.0
2016,Pune,Mulashi,2380.0,5019.0
2016,Pune,Haveli,16312.0,20952.0
2016,Pune,Pune City,0.0,0.0
2016,Pune,Daund,14094.0,22719.0
2016,Pune,Purandar,9982.0,12966.0
2016,Pune,Welhe,1297.0,2241.0
2016,Pune,Bhor,4029.0,5496.0
2016,Pune,Baramati,15902.0,24460.0
2016,Pune,Indapur,17337.0,23335.0
2017,Pune,Junnar,12760.0,14930.0
2017,Pune,Aambegaon,12710.0,11534.0
2017,Pune,Shirur,13450.0,14403.0
2017,Pune,Khed,12385.0,12627.0
2017,Pune,Maval,3065.0,3080.0
2017,Pune,Mulashi,3052.0,3079.0
2017,Pune,Haveli,11115.0,12362.0
2017,Pune,Pune City,0.0,0.0
2017,Pune,Daund,10690.0,14736.0
2017,Pune,Purandar,6455.0,7465.0
2017,Pune,Welhe,1283.0,1628.0
2017,Pune,Bhor,3540.0,3391.0
2017,Pune,Baramati,11820.0,15711.0
2017,Pune,Indapur,11900.0,16079.0
2018,Pune,Junnar,24164.0,17737.0
2018,Pune,Aambegaon,20266.0,15567.0
2018,Pune,Shirur,23446.0,17450.0
2018,Pune,Khed,22847.0,16607.0
2018,Pune,Maval,3122.0,4033.0
2018,Pune,Mulashi,3132.0,3988.0
2018,Pune,Haveli,21463.0,16648.0
2018,Pune,Pune City,0.0,0.0
2018,Pune,Daund,18545.0,18052.0
2018,Pune,Purandar,13134.0,10303.0
2018,Pune,Welhe,1707.0,1781.0
2018,Pune,Bhor,5301.0,4367.0
2018,Pune,Baramati,20924.0,19436.0
2018,Pune,Indapur,22812.0,18542.0
2019,Pune,Junnar,26830.0,39586.0
2019,Pune,Aambegaon,3377.0,4700.0
2019,Pune,Shirur,15242.0,26445.0
2019,Pune,Khed,9108.0,17266.0
2019,Pune,Maval,2347.0,2726.0
2019,Pune,Mulashi,483.0,438.0
2019,Pune,Haveli,8681.0,14286.0
2019,Pune,Pune City,9987.0,11912.0
2019,Pune,Daund,15275.0,24114.0
2019,Pune,Purandar,6709.0,9807.0
2019,Pune,Welhe,350.0,200.0
2019,Pune,Bhor,1670.0,1539.0
