Year,District,Taluka,Project Size,Irrigation Beneficiary Area,Irrigated Area,Share of Beneficiary Area Irrigated
2012,Dharashiv,Paranda,Small,2888.0,2166.0,
2012,Dharashiv,Tuljapur,Big,0.0,0.0,
2012,Dharashiv,Tuljapur,Medium,7434.0,0.0,
2012,Dharashiv,Tuljapur,Small,5235.0,3926.0,
2012,Dharashiv,Umaraga,Big,0.0,0.0,
2012,Dharashiv,Umaraga,Medium,5801.0,0.0,
2012,Dharashiv,Umaraga,Small,1208.0,906.0,
2012,Dharashiv,Washi,Big,0.0,0.0,
2012,Dharashiv,Washi,Medium,0.0,0.0,
2012,Dharashiv,Washi,Small,1053.0,370.0,
2012,Dhule,Dhule,Big,0.0,0.0,
2012,Dhule,Dhule,Medium,1620.0,1976.0,
2012,Dhule,Dhule,Small,13155.0,13641.0,
2012,Dhule,Sakri,Big,0.0,0.0,
2012,Dhule,Sakri,Medium,43041.0,33945.0,
2012,Dhule,Sakri,Small,10375.0,4613.0,
2012,Dhule,Shindkheda,Big,0.0,0.0,
2012,Dhule,Shindkheda,Medium,25515.0,18640.0,
2012,Dhule,Shindkheda,Small,4579.0,4207.0,
2012,Dhule,Shirpur,Big,0.0,0.0,
2012,Dhule,Shirpur,Medium,17079.0,14451.0,
2012,Dhule,Shirpur,Small,11023.0,6942.0,
2012,Gadchiroli,Aarmori,Big,34921.0,23000.0,
2012,Gadchiroli,Aarmori,Medium,2710.0,2710.0,
2012,Gadchiroli,Aarmori,Small,558.0,475.0,
2012,Gadchiroli,Aheri,Big,0.0,0.0,
2012,Gadchiroli,Aheri,Medium,5234.0,4530.0,
2012,Gadchiroli,Aheri,Small,181.0,19.0,
2012,Gadchiroli,Bhamragad,Big,0.0,0.0,
2012,Gadchiroli,Bhamragad,Medium,0.0,0.0,
2012,Gadchiroli,Bhamragad,Small,0.0,0.0,
2012,Gadchiroli,Chomoshi,Big,31396.0,11356.0,
2012,Gadchiroli,Chomoshi,Medium,17195.0,17195.0,
2012,Gadchiroli,Chomoshi,Small,1608.0,1362.0,
2012,Gadchiroli,Desaiganj,Big,60730.0,26316.0,
2012,Gadchiroli,Desaiganj,Medium,0.0,0.0,
2012,Gadchiroli,Desaiganj,Small,0.0,0.0,
2012,Gadchiroli,Dhanora,Big,0.0,0.0,
2012,Gadchiroli,Dhanora,Medium,0.0,0.0,
2012,Gadchiroli,Dhanora,Small,531.0,298.0,
2012,Gadchiroli,Etapalli,Big,0.0,0.0,
2012,Gadchiroli,Etapalli,Medium,0.0,0.0,
2012,Gadchiroli,Etapalli,Small,0.0,0.0,
2012,Gadchiroli,Gadchiroli,Big,0.0,0.0,
2012,Gadchiroli,Gadchiroli,Medium,3294.0,3294.0,
2012,Gadchiroli,Gadchiroli,Small,240.0,0.0,
2012,Gadchiroli,Korachi,Big,0.0,0.0,
2012,Gadchiroli,Korachi,Medium,0.0,0.0,
2012,Gadchiroli,Korachi,Small,0.0,0.0,
2012,Gadchiroli,Kurkheda,Big,0.0,0.0,
2012,Gadchiroli,Kurkheda,Medium,0.0,0.0,
2012,Gadchiroli,Kurkheda,Small,570.0,515.0,
2012,Gadchiroli,Mulchera,Big,0.0,0.0,
2012,Gadchiroli,Mulchera,Medium,0.0,0.0,
2012,Gadchiroli,Mulchera,Small,0.0,0.0,
2012,Gadchiroli,Sironcha,Big,0.0,0.0,
2012,Gadchiroli,Sironcha,Medium,2280.0,2052.0,
2012,Gadchiroli,Sironcha,Small,472.0,0.0,
2012,Gondia,Aamgaon,Big,13725.0,8498.0,
2012,Gondia,Aamgaon,Medium,0.0,0.0,
2012,Gondia,Aamgaon,Small,0.0,0.0,
2012,Gondia,Arjuni Morgaon,Big,18406.0,10645.0,
2012,Gondia,Arjuni Morgaon,Medium,0.0,0.0,
2012,Gondia,Arjuni Morgaon,Small,12659.0,7062.0,
2012,Gondia,Devari,Big,0.0,283.0,
2012,Gondia,Devari,Medium,0.0,0.0,
2012,Gondia,Devari,Small,4494.0,2209.0,
2012,Gondia,Gondia,Big,22874.0,13247.0,
2012,Gondia,Gondia,Medium,0.0,0.0,
2012,Gondia,Gondia,Small,5902.0,1515.0,
2012,Gondia,Goregaon,Big,0.0,0.0,
2012,Gondia,Goregaon,Medium,18718.0,3563.0,
2012,Gondia,Goregaon,Small,5547.0,1201.0,
2012,Gondia,Sadak Arjuni,Big,0.0,0.0,
2012,Gondia,Sadak Arjuni,Medium,3500.0,1200.0,
2012,Gondia,Sadak Arjuni,Small,3900.0,2913.0,
2012,Gondia,Salekasa,Big,9150.0,5566.0,
2012,Gondia,Salekasa,Medium,5008.0,1700.0,
2012,Gondia,Salekasa,Small,524.0,393.0,
2012,Gondia,Tiroda,Big,0.0,0.0,
2012,Gondia,Tiroda,Medium,59119.0,17716.0,
2012,Gondia,Tiroda,Small,6768.0,2921.0,
2012,Hingoli,Aundha Na,Big,2735.0,8297.0,
2012,Hingoli,Aundha Na,Medium,0.0,0.0,
2012,Hingoli,Aundha Na,Small,3871.0,375.0,
2012,Hingoli,Hingoli,Big,0.0,0.0,
2012,Hingoli,Hingoli,Medium,0.0,0.0,
2012,Hingoli,Hingoli,Small,3974.0,479.0,
2012,Hingoli,Kalamanuri,Big,8597.0,5905.0,
2012,Hingoli,Kalamanuri,Medium,0.0,0.0,
2012,Hingoli,Kalamanuri,Small,2410.0,327.0,
2012,Hingoli,Sengaon,Big,0.0,0.0,
2012,Hingoli,Sengaon,Medium,0.0,0.0,
2012,Hingoli,Sengaon,Small,1459.0,352.0,
2012,Hingoli,Vasamat,Big,21921.0,4223.0,
2012,Hingoli,Vasamat,Medium,0.0,0.0,
2012,Hingoli,Vasamat,Small,241.0,396.0,
2012,Kolhapur,Ajara,Big,0.0,0.0,
2012,Kolhapur,Ajara,Medium,4756.0,3660.0,
2012,Kolhapur,Ajara,Small,4202.0,1540.0,
2012,Kolhapur,Bhudargad,Big,2083.0,2355.0,
2012,Kolhapur,Bhudargad,Medium,12754.0,10025.0,
2012,Kolhapur,Bhudargad,Small,1924.0,3282.0,
2012,Kolhapur,Chandgad,Big,0.0,0.0,
2012,Kolhapur,Chandgad,Medium,5030.0,8615.0,
2012,Kolhapur,Chandgad,Small,8462.0,8397.0,
2012,Kolhapur,Gadhinglaj,Big,0.0,0.0,
2012,Kolhapur,Gadhinglaj,Medium,5435.0,7680.0,
2012,Kolhapur,Gadhinglaj,Small,4161.0,3603.0,
2012,Kolhapur,Gaganbavada,Big,0.0,0.0,
2012,Kolhapur,Gaganbavada,Medium,7662.0,3570.0,
2012,Kolhapur,Gaganbavada,Small,30.0,1208.0,
2012,Kolhapur,Hatkanangale,Big,27854.0,23800.0,
2012,Kolhapur,Hatkanangale,Medium,0.0,0.0,
2012,Kolhapur,Hatkanangale,Small,1117.0,312.0,
2012,Kolhapur,Kagal,Big,13914.0,21300.0,
2012,Kolhapur,Kagal,Medium,7986.0,5143.0,
2012,Kolhapur,Kagal,Small,2349.0,1612.0,
2012,Kolhapur,Karveer,Big,25812.0,27300.0,
2012,Kolhapur,Karveer,Medium,2611.0,1865.0,
2012,Kolhapur,Karveer,Small,1169.0,1080.0,
2012,Kolhapur,Panhala,Big,8444.0,7215.0,
2012,Kolhapur,Panhala,Medium,12786.0,9596.0,
2012,Kolhapur,Panhala,Small,2093.0,3289.0,
2012,Kolhapur,Radhanagari,Big,22012.0,11900.0,
2012,Kolhapur,Radhanagari,Medium,18560.0,435.0,
2012,Kolhapur,Radhanagari,Small,1373.0,94.0,
2012,Kolhapur,Shahuwadi,Big,8877.0,6300.0,
2012,Kolhapur,Shahuwadi,Medium,18366.0,7400.0,
2012,Kolhapur,Shahuwadi,Small,7990.0,8581.0,
2012,Kolhapur,Shirol,Big,25448.0,19800.0,
2012,Kolhapur,Shirol,Medium,0.0,0.0,
2012,Kolhapur,Shirol,Small,487.0,315.0,
2012,Latur,Ahamadpur,Big,0.0,0.0,
2012,Latur,Ahamadpur,Medium,0.0,0.0,
2012,Latur,Ahamadpur,Small,15332.0,6629.0,
2012,Latur,Aosa,Big,0.0,0.0,
2012,Latur,Aosa,Medium,7743.0,1992.0,
2012,Latur,Aosa,Small,5045.0,7723.0,
2012,Latur,Chakur,Big,0.0,0.0,
2012,Latur,Chakur,Medium,4888.0,206.0,
2012,Latur,Chakur,Small,7136.0,2276.0,
2012,Latur,Devani,Big,0.0,0.0,
2012,Latur,Devani,Medium,0.0,0.0,
2012,Latur,Devani,Small,6214.0,1606.0,
2012,Latur,Jalkot,Big,0.0,0.0,
2012,Latur,Jalkot,Medium,0.0,0.0,
2012,Latur,Jalkot,Small,5750.0,1807.0,
2012,Latur,Latur,Big,26526.0,16985.0,
2012,Latur,Latur,Medium,4173.0,0.0,
2012,Latur,Latur,Small,3141.0,12284.0,
2012,Latur,Nilanga,Big,15600.0,4973.0,
2012,Latur,Nilanga,Medium,0.0,0.0,
2012,Latur,Nilanga,Small,8070.0,4635.0,
2012,Latur,Renapur,Big,0.0,0.0,
2012,Latur,Renapur,Medium,5640.0,1185.0,
2012,Latur,Renapur,Small,4755.0,6660.0,
2012,Latur,Shirur-Anantpal,Big,0.0,0.0,
2012,Latur,Shirur-Anantpal,Medium,0.0,0.0,
2012,Latur,Shirur-Anantpal,Small,467.0,1986.0,
2012,Latur,Udgir,Big,0.0,0.0,
2012,Latur,Udgir,Medium,7662.0,2133.0,
2012,Latur,Udgir,Small,5445.0,3166.0,
2012,Nagpur,Bhiwapur,Big,0.0,0.0,
2012,Nagpur,Bhiwapur,Medium,0.0,0.0,
2012,Nagpur,Bhiwapur,Small,3946.0,3113.0,
2012,Nagpur,Hingana,Big,0.0,0.0,
2012,Nagpur,Hingana,Medium,9424.0,1981.0,
2012,Nagpur,Hingana,Small,2518.0,2960.0,
2012,Nagpur,Kalameshwar,Big,0.0,0.0,
2012,Nagpur,Kalameshwar,Medium,6811.0,1156.0,
2012,Nagpur,Kalameshwar,Small,2522.0,1843.0,
2012,Nagpur,Kamathi,Big,0.0,0.0,
2012,Nagpur,Kamathi,Medium,0.0,0.0,
2012,Nagpur,Kamathi,Small,79.0,1822.0,
2012,Nagpur,Katol,Big,0.0,0.0,
2012,Nagpur,Katol,Medium,10674.0,2140.0,
2012,Nagpur,Katol,Small,3508.0,2926.0,
2012,Nagpur,Kuhi,Big,0.0,0.0,
2012,Nagpur,Kuhi,Medium,4731.0,0.0,
2012,Nagpur,Kuhi,Small,1205.0,1398.0,
2012,Nagpur,Mauda,Big,0.0,0.0,
2012,Nagpur,Mauda,Medium,0.0,0.0,
2012,Nagpur,Mauda,Small,229.0,1533.0,
2012,Nagpur,Nagpur (gra),Big,0.0,0.0,
2012,Nagpur,Nagpur (gra),Medium,2500.0,59.0,
2012,Nagpur,Nagpur (gra),Small,1121.0,3601.0,
2012,Nagpur,Nagpur (sh),Big,0.0,0.0,
2012,Nagpur,Nagpur (sh),Medium,0.0,0.0,
2012,Nagpur,Nagpur (sh),Small,0.0,0.0,
2012,Nagpur,Narkhed,Medium,0.0,0.0,
2012,Nagpur,Narkhed,Small,3903.0,596.0,
2012,Nagpur,Parashivani,Big,271228.0,79483.0,
2012,Nagpur,Parashivani,Medium,0.0,0.0,
2012,Nagpur,Parashivani,Small,1140.0,3594.0,
2012,Nagpur,Ramtech,Big,0.0,0.0,
2012,Nagpur,Ramtech,Medium,3930.0,418.0,
2012,Nagpur,Ramtech,Small,3880.0,667.0,
2012,Nagpur,Sawner,Big,0.0,0.0,
2012,Nagpur,Sawner,Medium,22401.0,4655.0,
2012,Nagpur,Sawner,Small,2244.0,9287.0,
2012,Nagpur,Umred,Big,18860.0,3629.0,
2012,Nagpur,Umred,Medium,9739.0,4250.0,
2012,Nagpur,Umred,Small,6768.0,8424.0,
2012,Nashik,Malegaon,Big,14171.0,9258.0,
2012,Nashik,Malegaon,Medium,9529.0,7067.0,
2012,Nashik,Malegaon,Small,3400.0,2719.0,
2012,Nashik,Baglan,Big,2322.0,1152.0,
2012,Nashik,Baglan,Medium,8885.0,7329.0,
2012,Nashik,Baglan,Small,2588.0,2018.0,
2012,Nashik,Chandwad,Big,0.0,0.0,
2012,Nashik,Chandwad,Medium,834.0,525.0,
2012,Nashik,Chandwad,Small,2655.0,1699.0,
2012,Nashik,Devala,Big,3794.0,3186.0,
2012,Nashik,Devala,Medium,0.0,0.0,
2012,Nashik,Devala,Small,1641.0,1393.0,
2012,Nashik,Dindori,Big,122669.0,17772.0,
2012,Nashik,Dindori,Medium,6296.0,2108.0,
2012,Nashik,Dindori,Small,4804.0,3315.0,
2012,Nashik,Igatpuri,Big,37492.0,5759.0,
2012,Nashik,Igatpuri,Medium,3573.0,1200.0,
2012,Nashik,Igatpuri,Small,2044.0,1500.0,
2012,Nashik,Kalwan,Big,446.0,446.0,
2012,Nashik,Kalwan,Medium,0.0,0.0,
2012,Nashik,Kalwan,Small,3346.0,2735.0,
2012,Nashik,Nandgaon,Big,0.0,0.0,
2012,Nashik,Nandgaon,Medium,1355.0,1124.0,
2012,Nashik,Nandgaon,Small,2497.0,1997.0,
2012,Nashik,Nashik,Big,23260.0,7828.0,
2012,Nashik,Nashik,Medium,12113.0,5553.0,
2012,Nashik,Nashik,Small,2618.0,1409.0,
2012,Nashik,Nifad,Big,16260.0,14190.0,
2012,Nashik,Nifad,Medium,0.0,0.0,
2012,Nashik,Nifad,Small,1422.0,350.62,
2012,Nashik,Peth,Big,0.0,0.0,
2012,Nashik,Peth,Medium,0.0,0.0,
2012,Nashik,Peth,Small,3149.0,4236.0,
2012,Nashik,Sinner,Big,6211.0,4950.0,
2012,Nashik,Sinner,Medium,4500.0,471.0,
2012,Nashik,Sinner,Small,3050.0,1957.0,
2012,Nashik,Surgana,Big,0.0,0.0,
2012,Nashik,Surgana,Medium,0.0,0.0,
2012,Nashik,Surgana,Small,649.0,596.0,
2012,Nashik,Trimbak,Big,0.0,0.0,
2012,Nashik,Trimbak,Medium,0.0,0.0,
2012,Nashik,Trimbak,Small,2605.0,1610.0,
2012,Nashik,Yewala,Big,0.0,0.0,
2012,Nashik,Yewala,Medium,0.0,0.0,
2012,Nashik,Yewala,Small,953.0,152.79,
2012,Raigad,Karjat,Big,0.0,0.0,
2012,Raigad,Karjat,Medium,2542.0,0.0,
2012,Raigad,Karjat,Small,1205.0,29.0,
2012,Raigad,Alibag,Big,0.0,0.0,
2012,Raigad,Alibag,Medium,1808.0,0.0,
2012,Raigad,Alibag,Small,194.0,70.0,
2012,Raigad,Khalapur,Big,0.0,0.0,
2012,Raigad,Khalapur,Medium,0.0,0.0,
2012,Raigad,Khalapur,Small,548.0,140.0,
2012,Raigad,Mahad,Big,0.0,0.0,
2012,Raigad,Mahad,Medium,0.0,0.0,
2012,Raigad,Mahad,Small,800.0,39.0,
2012,Raigad,Mangaon,Big,7930.0,867.0,
2012,Raigad,Mangaon,Medium,0.0,0.0,
2012,Raigad,Mangaon,Small,395.0,46.0,
2012,Raigad,Mhasala,Big,0.0,0.0,
2012,Raigad,Mhasala,Medium,0.0,0.0,
2012,Raigad,Mhasala,Small,252.0,18.0,
2012,Raigad,Murud,Big,0.0,0.0,
2012,Raigad,Murud,Medium,0.0,0.0,
2012,Raigad,Murud,Small,128.0,25.0,
2012,Raigad,Panwel,Big,0.0,0.0,
2012,Raigad,Panwel,Medium,0.0,0.0,
2012,Raigad,Panwel,Small,235.0,89.0,
2012,Raigad,Pen,Big,0.0,0.0,
2012,Raigad,Pen,Medium,5457.0,0.0,
2012,Raigad,Pen,Small,478.0,40.0,
2012,Raigad,Poladpur,Big,0.0,0.0,
2012,Raigad,Poladpur,Medium,0.0,0.0,
2012,Raigad,Poladpur,Small,491.0,0.0,
2012,Raigad,Roha,Big,0.0,0.0,
2012,Raigad,Roha,Medium,277.0,62.0,
2012,Raigad,Roha,Small,225.0,99.0,
2012,Raigad,Shreevardhan,Big,0.0,0.0,
2012,Raigad,Shreevardhan,Medium,0.0,0.0,
2012,Raigad,Shreevardhan,Small,397.0,18.0,
2012,Raigad,Sudhagad,Big,0.0,0.0,
2012,Raigad,Sudhagad,Medium,0.0,0.0,
2012,Raigad,Sudhagad,Small,942.0,235.0,
2012,Raigad,Tala,Big,0.0,0.0,
2012,Raigad,Tala,Medium,0.0,0.0,
2012,Raigad,Tala,Small,222.0,8.0,
2012,Raigad,Uran,Big,0.0,0.0,
2012,Raigad,Uran,Medium,0.0,0.0,
2012,Raigad,Uran,Small,105.0,0.0,
2012,Sangli,Aatpadi,Big,0.0,0.0,
2012,Sangli,Aatpadi,Medium,1245.0,0.0,
2012,Sangli,Aatpadi,Small,9540.0,0.0,
2012,Sangli,Jat,Big,42761.0,22550.0,
2012,Sangli,Jat,Medium,5426.0,4315.0,
2012,Sangli,Jat,Small,15174.0,0.0,
2012,Sangli,Kadegaon,Big,17929.0,9455.0,
2012,Sangli,Kadegaon,Medium,0.0,0.0,
2012,Sangli,Kadegaon,Small,6814.0,540.0,
2012,Sangli,Khanapur,Big,12449.0,6565.0,
2012,Sangli,Khanapur,Medium,0.0,0.0,
2012,Sangli,Khanapur,Small,5560.0,2171.0,
2012,Sangli,Ku. Mahakal,Big,26088.0,13758.0,
2012,Sangli,Ku. Mahakal,Medium,1268.0,762.0,
2012,Sangli,Ku. Mahakal,Small,4492.0,0.0,
2012,Sangli,Miraj,Big,72034.0,37791.0,
2012,Sangli,Miraj,Medium,0.0,0.0,
2012,Sangli,Miraj,Small,25781.0,24437.0,
2012,Sangli,Palus,Big,4440.0,1272.0,
2012,Sangli,Palus,Medium,3340.0,985.0,
2012,Sangli,Palus,Small,13022.0,17967.0,
2012,Sangli,Shirala,Big,9810.0,6674.0,
2012,Sangli,Shirala,Medium,2596.0,1518.0,
2012,Sangli,Shirala,Small,3416.0,805.0,
2012,Sangli,Tasgaon,Big,27592.0,13276.0,
2012,Sangli,Tasgaon,Medium,933.0,933.0,
2012,Sangli,Tasgaon,Small,9748.0,7645.0,
2012,Sangli,Valava,Big,33056.0,11846.0,
2012,Sangli,Valava,Medium,2440.0,935.0,
2012,Sangli,Valava,Small,23418.0,27625.0,
2012,Satara,Faltan,Big,26080.0,26080.0,
2012,Satara,Faltan,Medium,0.0,0.0,
2012,Satara,Faltan,Small,1744.0,1744.0,
2012,Satara,Javali,Big,2200.0,2200.0,
2012,Satara,Javali,Medium,0.0,0.0,
2012,Satara,Javali,Small,0.0,0.0,
2012,Satara,Karad,Big,45359.0,44790.0,
2012,Satara,Karad,Medium,7138.0,3530.0,
2012,Satara,Karad,Small,3603.0,3603.0,
2012,Satara,Khandala,Big,9202.0,7402.0,
2012,Satara,Khandala,Medium,0.0,0.0,
2012,Satara,Khandala,Small,370.0,370.0,
2012,Satara,Khatav,Big,6181.0,6181.0,
2012,Satara,Khatav,Medium,4037.0,0.0,
2012,Satara,Khatav,Small,1365.0,1365.0,
2012,Satara,Koregaon,Big,20999.0,20999.0,
2012,Satara,Koregaon,Medium,1900.0,423.0,
2012,Satara,Koregaon,Small,2045.0,2045.0,
2012,Satara,Mahableshwar,Big,0.0,0.0,
2012,Satara,Mahableshwar,Medium,0.0,0.0,
2012,Satara,Mahableshwar,Small,0.0,0.0,
2012,Satara,Man,Big,0.0,0.0,
2012,Satara,Man,Medium,896.0,0.0,
2012,Satara,Man,Small,1673.0,1632.0,
2012,Satara,Patan,Big,14078.0,14078.0,
2012,Satara,Patan,Medium,1624.0,1624.0,
2012,Satara,Patan,Small,5140.0,2287.0,
2012,Satara,Satara,Big,18812.0,18446.0,
2012,Satara,Satara,Medium,0.0,0.0,
2012,Satara,Satara,Small,3978.0,3620.0,
2012,Satara,Vai,Big,7809.0,7809.0,
2012,Satara,Vai,Medium,161.0,161.0,
2012,Satara,Vai,Small,0.0,0.0,
2012,Sindhudurg,Devgad,Big,0.0,0.0,
2012,Sindhudurg,Devgad,Medium,0.0,0.0,
2012,Sindhudurg,Devgad,Small,1205.0,533.0,
2012,Sindhudurg,Dodamarg,Big,6676.0,161.0,
2012,Sindhudurg,Dodamarg,Medium,0.0,0.0,
2012,Sindhudurg,Dodamarg,Small,339.0,164.0,
2012,Sindhudurg,Kankavali,Big,0.0,0.0,
2012,Sindhudurg,Kankavali,Medium,18568.0,102.0,
2012,Sindhudurg,Kankavali,Small,4101.0,453.0,
2012,Sindhudurg,Kudal,Big,26285.0,0.0,
2012,Sindhudurg,Kudal,Medium,7464.0,0.0,
2012,Sindhudurg,Kudal,Small,3595.0,1251.0,
2012,Sindhudurg,Malvan,Big,0.0,0.0,
2012,Sindhudurg,Malvan,Medium,0.0,0.0,
2012,Sindhudurg,Malvan,Small,2650.0,1221.0,
2012,Sindhudurg,Sawantwadi,Big,0.0,0.0,
2012,Sindhudurg,Sawantwadi,Medium,0.0,0.0,
2012,Sindhudurg,Sawantwadi,Small,916.0,617.0,
2012,Sindhudurg,Vaibhavwadi,Big,0.0,0.0,
2012,Sindhudurg,Vaibhavwadi,Medium,7185.0,0.0,
2012,Sindhudurg,Vaibhavwadi,Small,1268.0,114.0,
2012,Sindhudurg,Vengurla,Big,0.0,0.0,
2012,Sindhudurg,Vengurla,Medium,0.0,0.0,
2012,Sindhudurg,Vengurla,Small,984.0,324.0,
2012,Thane,Ambarnath,Big,0.0,0.0,
2012,Thane,Ambarnath,Medium,0.0,0.0,
2012,Thane,Ambarnath,Small,180.0,0.0,
2012,Thane,Bhivandi,Big,0.0,0.0,
2012,Thane,Bhivandi,Medium,0.0,0.0,
2012,Thane,Bhivandi,Small,280.0,0.0,
2012,Thane,Kalyan,Big,0.0,0.0,
2012,Thane,Kalyan,Medium,0.0,0.0,
2012,Thane,Kalyan,Small,202.0,7.0,
2012,Thane,Murbad,Big,0.0,0.0,
2012,Thane,Murbad,Medium,0.0,0.0,
2012,Thane,Murbad,Small,969.0,457.0,
2012,Thane,Shahapur,Big,48910.0,1335.0,
2012,Thane,Shahapur,Medium,0.0,0.0,
2012,Thane,Shahapur,Small,1225.0,538.0,
2012,Thane,Thane,Big,0.0,0.0,
2012,Thane,Thane,Medium,0.0,0.0,
2012,Thane,Thane,Small,0.0,0.0,
2012,Thane,Ulhasnagar,Big,0.0,0.0,
2012,Thane,Ulhasnagar,Medium,0.0,0.0,
2012,Thane,Ulhasnagar,Small,135.0,0.0,
2012,Wardha,Karanja,Small,445.0,324.0,
2012,Wardha,Aarvi,Medium,3270.0,1310.0,
2012,Wardha,Aarvi,Small,7009.0,4215.0,
2012,Wardha,Ashti,Small,579.0,364.0,
2012,Wardha,Hinganghat,Medium,7574.0,3956.0,
2012,Wardha,Samudrapur,Big,8287.0,3098.0,
2012,Wardha,Samudrapur,Medium,8542.0,4643.0,
2012,Wardha,Selu,Big,27297.0,10262.0,
2012,Wardha,Selu,Medium,4854.0,2430.0,
2012,Wardha,Selu,Small,1138.0,792.0,
2012,Wardha,Wardha,Medium,6363.0,2866.0,
2012,Wardha,Wardha,Small,505.0,307.0,
2012,Yavatmal,Kalamb,Medium,270.0,,
2012,Yavatmal,Kalamb,Small,4430.0,2423.0,
2012,Yavatmal,Aarni,Big,,3180.0,
2012,Yavatmal,Aarni,Small,1334.0,986.0,
2012,Yavatmal,Babhulgaon,Big,60528.0,2859.0,
2012,Yavatmal,Babhulgaon,Medium,9020.0,3146.0,
2012,Yavatmal,Babhulgaon,Small,3358.0,995.0,
2012,Yavatmal,Darvha,Medium,20018.0,5695.0,
2012,Yavatmal,Darvha,Small,3988.0,852.0,
2012,Yavatmal,Digras,Big,24135.0,7002.0,
2012,Yavatmal,Digras,Medium,985.0,,
2012,Yavatmal,Digras,Small,1015.0,332.0,
2012,Yavatmal,Ghantaji,Big,175760.0,,
2012,Yavatmal,Ghantaji,Medium,6408.0,2175.0,
2012,Yavatmal,Ghantaji,Small,1327.0,595.0,
2012,Yavatmal,Kelapur,Medium,3895.0,3011.0,
2012,Yavatmal,Kelapur,Small,5211.0,1378.0,
2012,Yavatmal,Mahagaon,Big,2722.0,3118.0,
2012,Yavatmal,Mahagaon,Medium,6218.0,2645.0,
2012,Yavatmal,Mahagaon,Small,4053.0,1527.0,
2012,Yavatmal,Maregaon,Medium,2574.0,436.0,
2012,Yavatmal,Maregaon,Small,2170.0,805.0,
2012,Yavatmal,Ner,Small,7176.0,1800.0,
2012,Yavatmal,Pusad,Big,7973.0,6822.0,
2012,Yavatmal,Pusad,Small,1569.0,196.0,
2012,Yavatmal,Ralegaon,Small,8207.0,2423.0,
2012,Yavatmal,Umarkhed,Big,24452.0,5902.0,
2012,Yavatmal,Umarkhed,Small,4988.0,1332.0,
2012,Yavatmal,Vani,Small,866.0,787.0,
2012,Yavatmal,Yavatmal,Medium,6384.0,3570.0,
2012,Yavatmal,Yavatmal,Small,4437.0,727.0,
2012,Yavatmal,Zari Jamani,Small,5696.0,633.0,
2013,Nandurbar,Akkalkuva,Big,0.0,0.0,
2013,Nandurbar,Akkalkuva,Medium,4857.0,0.0,
2013,Nandurbar,Akkalkuva,Small,4164.0,617.0,
2013,Nandurbar,Akrani,Big,0.0,0.0,
2013,Nandurbar,Akrani,Medium,0.0,0.0,
2013,Nandurbar,Akrani,Small,547.0,547.0,
2013,Nandurbar,Nandurbar,Big,0.0,0.0,
2013,Nandurbar,Nandurbar,Medium,5395.0,684.0,
2013,Nandurbar,Nandurbar,Small,7003.0,1654.0,
2013,Nandurbar,Navapur,Big,0.0,0.0,
2013,Nandurbar,Navapur,Medium,15210.0,2076.0,
2013,Nandurbar,Navapur,Small,10819.0,1308.0,
2013,Nandurbar,Shahada,Big,0.0,0.0,
2013,Nandurbar,Shahada,Medium,24105.0,8484.0,
2013,Nandurbar,Shahada,Small,20064.0,7746.0,
2013,Nandurbar,Taloda,Big,0.0,0.0,
2013,Nandurbar,Taloda,Medium,0.0,0.0,
2013,Nandurbar,Taloda,Small,1197.0,40.0,
2013,Ratnagiri,Chiplun,Big,0.0,0.0,
2013,Ratnagiri,Chiplun,Medium,0.0,0.0,
2013,Ratnagiri,Chiplun,Small,1636.0,1227.0,
2013,Ratnagiri,Dapoli,Big,0.0,0.0,
2013,Ratnagiri,Dapoli,Medium,0.0,0.0,
2013,Ratnagiri,Dapoli,Small,1840.0,1382.0,
2013,Ratnagiri,Guhagar,Big,0.0,0.0,
2013,Ratnagiri,Guhagar,Medium,0.0,0.0,
2013,Ratnagiri,Guhagar,Small,315.0,207.0,
2013,Ratnagiri,Khed,Big,0.0,0.0,
2013,Ratnagiri,Khed,Medium,2050.0,82.0,
2013,Ratnagiri,Khed,Small,2766.0,2180.0,
2013,Ratnagiri,Lanja,Big,0.0,0.0,
2013,Ratnagiri,Lanja,Medium,0.0,0.0,
2013,Ratnagiri,Lanja,Small,723.0,620.0,
2013,Ratnagiri,Mandangad,Big,0.0,0.0,
2013,Ratnagiri,Mandangad,Medium,0.0,0.0,
2013,Ratnagiri,Mandangad,Small,707.0,585.0,
2013,Ratnagiri,Rajapur,Big,0.0,0.0,
2013,Ratnagiri,Rajapur,Medium,12112.0,0.0,
2013,Ratnagiri,Rajapur,Small,1118.0,823.0,
2013,Ratnagiri,Ratnagiri,Big,0.0,0.0,
2013,Ratnagiri,Ratnagiri,Medium,0.0,0.0,
2013,Ratnagiri,Ratnagiri,Small,0.0,0.0,
2013,Ratnagiri,Sangameshwar,Big,0.0,0.0,
2013,Ratnagiri,Sangameshwar,Medium,4296.0,5.0,
2013,Ratnagiri,Sangameshwar,Small,2114.0,1553.0,
2013,Washim,Karanja,Big,0.0,0.0,
2013,Washim,Karanja,Medium,104.0,81.0,
2013,Washim,Karanja,Small,5103.0,2270.0,
2013,Washim,Malegaon,Big,0.0,0.0,
2013,Washim,Malegaon,Medium,3275.0,3156.0,
2013,Washim,Malegaon,Small,7992.0,5249.0,
2013,Washim,Mangrulpir,Big,0.0,0.0,
