Year,District,Taluka,Total Irrigation Wells,Wells In Use With Diesel Pump,Wells In Use With Electric Pump,Irrigation Wells Not in Use
2012,Ratnagiri,Ratnagiri,1981,220.0,,389
2012,Ratnagiri,Sangameshwar,103,46.0,,41
2012,Ratnagiri,Lanja,1070,103.0,,1
2012,Ratnagiri,Rajapur,787,34.0,,104
2013,Ratnagiri,Mandangad,232,50.0,,15
2013,Ratnagiri,Dapoli,1218,75.0,,44
2013,Ratnagiri,Khed,49,47.0,,2
2013,Ratnagiri,Chiplun,73,30.0,,57
2013,Ratnagiri,Guhagar,2021,31.0,,1
2013,Ratnagiri,Ratnagiri,1981,220.0,,389
2013,Ratnagiri,Sangameshwar,103,46.0,,41
2013,Ratnagiri,Lanja,1070,103.0,,1
2013,Ratnagiri,Rajapur,787,34.0,,104
2014,Ratnagiri,Mandangad,232,50.0,,15
2014,Ratnagiri,Dapoli,1218,75.0,,44
2014,Ratnagiri,Khed,49,47.0,,2
2014,Ratnagiri,Chiplun,73,30.0,,57
2014,Ratnagiri,Guhagar,2021,31.0,,1
2014,Ratnagiri,Ratnagiri,1981,220.0,,389
2014,Ratnagiri,Sangameshwar,103,46.0,,41
2014,Ratnagiri,Lanja,1070,103.0,,1
2014,Ratnagiri,Rajapur,787,34.0,,104
2015,Ratnagiri,Mandangad,232,50.0,,15
2015,Ratnagiri,Dapoli,1218,75.0,,44
2015,Ratnagiri,Khed,49,47.0,,2
2015,Ratnagiri,Chiplun,73,30.0,,57
2015,Ratnagiri,Guhagar,2021,31.0,,1
2015,Ratnagiri,Ratnagiri,1981,220.0,,389
2015,Ratnagiri,Sangameshwar,103,46.0,,41
2015,Ratnagiri,Lanja,1070,103.0,,1
2015,Ratnagiri,Rajapur,787,34.0,,104
2016,Ratnagiri,Mandangad,232,50.0,,15
2016,Ratnagiri,Dapoli,1218,75.0,,44
2016,Ratnagiri,Khed,49,47.0,,2
2016,Ratnagiri,Chiplun,73,30.0,,57
2016,Ratnagiri,Guhagar,2021,31.0,,1
2016,Ratnagiri,Ratnagiri,1981,220.0,,389
2016,Ratnagiri,Sangameshwar,103,46.0,,41
2016,Ratnagiri,Lanja,1070,103.0,,1
2016,Ratnagiri,Rajapur,787,34.0,,104
2017,Ratnagiri,Mandangad,232,50.0,,15
2017,Ratnagiri,Dapoli,1218,75.0,,44
2017,Ratnagiri,Khed,49,47.0,,2
2017,Ratnagiri,Chiplun,73,30.0,,57
2017,Ratnagiri,Guhagar,2021,31.0,,1
2017,Ratnagiri,Ratnagiri,1981,220.0,,389
2017,Ratnagiri,Sangameshwar,103,46.0,,41
2017,Ratnagiri,Lanja,1070,103.0,,1
2017,Ratnagiri,Rajapur,787,34.0,,104
2018,Ratnagiri,Mandangad,232,50.0,988.0,15
2018,Ratnagiri,Dapoli,1218,75.0,2595.0,44
2018,Ratnagiri,Khed,49,47.0,648.0,2
2018,Ratnagiri,Chiplun,73,30.0,1514.0,57
2018,Ratnagiri,Guhagar,2021,31.0,2513.0,1
2018,Ratnagiri,Ratnagiri,1981,220.0,4452.0,389
2018,Ratnagiri,Sangameshwar,103,46.0,1322.0,41
2018,Ratnagiri,Lanja,1070,103.0,1236.0,1
2018,Ratnagiri,Rajapur,787,34.0,2239.0,104
2019,Ratnagiri,Mandangad,232,50.0,990.0,15
2019,Ratnagiri,Dapoli,1218,75.0,2606.0,44
2019,Ratnagiri,Khed,49,47.0,654.0,2
2019,Ratnagiri,Chiplun,73,30.0,1530.0,57
2019,Ratnagiri,Guhagar,2021,31.0,2567.0,1
2019,Ratnagiri,Ratnagiri,1981,220.0,4457.0,389
2019,Ratnagiri,Sangameshwar,103,46.0,1329.0,41
2019,Ratnagiri,Lanja,1070,103.0,1130.0,1
2019,Ratnagiri,Rajapur,787,34.0,2225.0,104
2020,Ratnagiri,Mandangad,,,,
2020,Ratnagiri,Dapoli,,,,
2020,Ratnagiri,Khed,,,,
2020,Ratnagiri,Chiplun,,,,
2020,Ratnagiri,Guhagar,,,,
2020,Ratnagiri,Ratnagiri,,,,
2020,Ratnagiri,Sangameshwar,,,,
2020,Ratnagiri,Lanja,,,,
2020,Ratnagiri,Rajapur,,,,
2021,Ratnagiri,Mandangad,1074,50.0,1077.0,15
2021,Ratnagiri,Dapoli,2768,75.0,2781.0,44
2021,Ratnagiri,Khed,752,47.0,823.0,2
2021,Ratnagiri,Chiplun,1650,30.0,1697.0,57
2021,Ratnagiri,Guhagar,2632,31.0,2725.0,1
2021,Ratnagiri,Ratnagiri,5130,220.0,4616.0,389
2021,Ratnagiri,Sangameshwar,1454,46.0,1443.0,41
2021,Ratnagiri,Lanja,1285,103.0,1264.0,1
2021,Ratnagiri,Rajapur,2398,34.0,2295.0,104
2012,Sangli,Shirala,2641,540.0,,251
2012,Sangli,Valava,4752,30.0,,730
2012,Sangli,Palus,,,,
2012,Sangli,Kadegaon,,,,
2012,Sangli,Khanapur,9226,580.0,,721
2012,Sangli,Aatpadi,2675,210.0,,270
2012,Sangli,Tasgaon,7910,430.0,,1246
2012,Sangli,Miraj,9294,1020.0,,159
2012,Sangli,Ku. Mahakal,7100,555.0,,530
2012,Sangli,Jat,10466,1350.0,,720
2013,Sangli,Shirala,2641,540.0,,251
2013,Sangli,Valava,4752,30.0,,730
2013,Sangli,Palus,,,,
2013,Sangli,Kadegaon,,,,
2013,Sangli,Khanapur,9226,580.0,,721
2013,Sangli,Aatpadi,2675,210.0,,270
2013,Sangli,Tasgaon,7910,430.0,,1246
2013,Sangli,Miraj,9294,1020.0,,159
2013,Sangli,Ku. Mahakal,7100,555.0,,530
2013,Sangli,Jat,10466,1350.0,,720
2014,Sangli,Shirala,2641,540.0,,251
2014,Sangli,Valava,4752,30.0,,730
2014,Sangli,Palus,,,,
2014,Sangli,Kadegaon,,,,
2014,Sangli,Khanapur,9226,580.0,,721
2014,Sangli,Aatpadi,2675,210.0,,270
2014,Sangli,Tasgaon,7910,430.0,,1246
2014,Sangli,Miraj,9294,1020.0,,159
2014,Sangli,Ku. Mahakal,7100,555.0,,530
2014,Sangli,Jat,10466,1350.0,,720
2015,Sangli,Shirala,2641,540.0,,251
2015,Sangli,Valava,4752,30.0,,730
2015,Sangli,Palus,,,,
2015,Sangli,Kadegaon,,,,
2015,Sangli,Khanapur,9226,580.0,,721
2015,Sangli,Aatpadi,2675,210.0,,270
2015,Sangli,Tasgaon,7910,430.0,,1246
2015,Sangli,Miraj,9294,1020.0,,159
2015,Sangli,Ku. Mahakal,,,0.0,
2015,Sangli,Jat,10466,1350.0,,720
2016,Sangli,Shirala,2641,540.0,,251
2016,Sangli,Valava,4752,30.0,,730
2016,Sangli,Palus,,,,
2016,Sangli,Kadegaon,,,,
2016,Sangli,Khanapur,9226,580.0,,721
2016,Sangli,Aatpadi,2675,210.0,,270
2016,Sangli,Tasgaon,7910,430.0,,1246
2016,Sangli,Miraj,9294,1020.0,,159
2016,Sangli,Ku. Mahakal,7100,555.0,,530
2016,Sangli,Jat,10466,1350.0,,720
2017,Sangli,Shirala,1146,0.0,7243.0,251
2017,Sangli,Valava,7794,0.0,34338.0,730
2017,Sangli,Palus,3240,0.0,12923.0,
2017,Sangli,Kadegaon,2032,0.0,16920.0,
2017,Sangli,Khanapur,1801,0.0,18219.0,721
2017,Sangli,Aatpadi,987,0.0,14837.0,270
2017,Sangli,Tasgaon,11743,0.0,27470.0,1246
2017,Sangli,Miraj,20016,0.0,32206.0,159
2017,Sangli,Ku. Mahakal,8179,0.0,19707.0,530
2017,Sangli,Jat,2413,0.0,34688.0,720
2018,Sangli,Shirala,1146,0.0,7628.0,251
2018,Sangli,Valava,7794,0.0,35360.0,730
2018,Sangli,Palus,3240,0.0,13426.0,
2018,Sangli,Kadegaon,2032,0.0,18454.0,
2018,Sangli,Khanapur,1801,0.0,18883.0,721
2018,Sangli,Aatpadi,987,0.0,15505.0,270
2018,Sangli,Tasgaon,11743,0.0,28272.0,1246
2018,Sangli,Miraj,20016,0.0,33272.0,159
2018,Sangli,Ku. Mahakal,8179,0.0,20556.0,530
2018,Sangli,Jat,2413,0.0,35533.0,720
2019,Sangli,Shirala,1146,0.0,7719.0,251
2019,Sangli,Valava,7794,0.0,35548.0,730
2019,Sangli,Palus,3240,0.0,13462.0,
2019,Sangli,Kadegaon,2032,0.0,18732.0,
2019,Sangli,Khanapur,1801,0.0,19034.0,721
2019,Sangli,Aatpadi,987,0.0,15739.0,270
2019,Sangli,Tasgaon,11743,0.0,28360.0,1246
2019,Sangli,Miraj,20016,0.0,33509.0,159
2019,Sangli,Ku. Mahakal,8179,0.0,20587.0,530
2019,Sangli,Jat,2413,0.0,36073.0,720
2020,Sangli,Shirala,1146,0.0,7754.0,251
2020,Sangli,Valava,7794,0.0,35692.0,730
2020,Sangli,Palus,3240,0.0,13550.0,
2020,Sangli,Kadegaon,2032,0.0,19005.0,
2020,Sangli,Khanapur,1801,0.0,19306.0,721
2020,Sangli,Aatpadi,987,0.0,15925.0,270
2020,Sangli,Tasgaon,11743,0.0,28675.0,1246
2020,Sangli,Miraj,20016,0.0,33880.0,159
2020,Sangli,Ku. Mahakal,8179,0.0,20976.0,530
2020,Sangli,Jat,2413,0.0,36862.0,720
2021,Sangli,Shirala,1146,0.0,8015.0,251
2021,Sangli,Valava,7794,0.0,36588.0,730
2021,Sangli,Palus,3240,0.0,13977.0,
2021,Sangli,Kadegaon,2032,0.0,19644.0,
2021,Sangli,Khanapur,1801,0.0,20640.0,721
2021,Sangli,Aatpadi,987,0.0,16344.0,270
2021,Sangli,Tasgaon,11743,0.0,29850.0,1246
2021,Sangli,Miraj,20016,0.0,34875.0,159
2021,Sangli,Ku. Mahakal,8179,0.0,21656.0,530
2021,Sangli,Jat,2413,0.0,38423.0,720
2012,Satara,Mahableshwar,249,36.0,,21
2012,Satara,Vai,5191,42.0,,0
2012,Satara,Khandala,2445,371.0,,53
2012,Satara,Faltan,10552,4204.0,,1486
2012,Satara,Man,4637,303.0,,859
2012,Satara,Khatav,6599,801.0,,1198
2012,Satara,Koregaon,6516,1220.0,,394
2012,Satara,Satara,2853,377.0,,0
2012,Satara,Javali,590,283.0,,0
2012,Satara,Patan,1405,139.0,,1
2012,Satara,Karad,5529,6270.0,,153
2013,Satara,Mahableshwar,249,36.0,,21
2013,Satara,Vai,5191,42.0,,0
2013,Satara,Khandala,2445,371.0,,53
2013,Satara,Faltan,10552,4204.0,,1486
2013,Satara,Man,4637,303.0,,859
2013,Satara,Khatav,6599,801.0,,1198
2013,Satara,Koregaon,6516,1220.0,,394
2013,Satara,Satara,2853,377.0,,0
2013,Satara,Javali,590,283.0,,0
2013,Satara,Patan,1405,139.0,,1
2013,Satara,Karad,5529,6270.0,,153
2014,Satara,Mahableshwar,286,42.0,1819.0,32
2014,Satara,Vai,8050,0.0,9427.0,96
2014,Satara,Khandala,2690,385.0,10154.0,50
2014,Satara,Faltan,12942,192.0,21193.0,2060
2014,Satara,Man,10670,314.0,15394.0,503
2014,Satara,Khatav,6637,97.0,22502.0,248
2014,Satara,Koregaon,2690,385.0,19680.0,56
2014,Satara,Satara,6836,398.0,13709.0,1143
2014,Satara,Javali,3600,102.0,2947.0,123
2014,Satara,Patan,11716,568.0,2737.0,58
2014,Satara,Karad,1180,229.0,26793.0,540
2015,Satara,Mahableshwar,286,42.0,1941.0,32
2015,Satara,Vai,8050,0.0,10165.0,96
2015,Satara,Khandala,2702,390.0,11135.0,50
2015,Satara,Faltan,12948,192.0,22615.0,2060
2015,Satara,Man,12393,329.0,16948.0,534
2015,Satara,Khatav,6637,97.0,25289.0,248
2015,Satara,Koregaon,2695,385.0,21142.0,56
2015,Satara,Satara,6973,405.0,14709.0,1143
2015,Satara,Javali,3600,102.0,3272.0,123
2015,Satara,Patan,1180,568.0,2972.0,58
2015,Satara,Karad,11716,229.0,28247.0,540
2016,Satara,Mahableshwar,286,42.0,1941.0,32
2016,Satara,Vai,8050,0.0,10165.0,96
2016,Satara,Khandala,2702,390.0,11135.0,50
2016,Satara,Faltan,12948,192.0,22615.0,2060
2016,Satara,Man,12393,329.0,16948.0,534
2016,Satara,Khatav,6637,97.0,25289.0,248
2016,Satara,Koregaon,2695,385.0,21142.0,56
2016,Satara,Satara,6973,405.0,14709.0,1143
2016,Satara,Javali,3600,102.0,3272.0,123
2016,Satara,Patan,1180,568.0,2972.0,58
2016,Satara,Karad,11716,229.0,28247.0,540
2017,Satara,Mahableshwar,286,42.0,1941.0,32
2017,Satara,Vai,8050,0.0,10165.0,96
2017,Satara,Khandala,2702,390.0,11135.0,50
2017,Satara,Faltan,12948,192.0,22615.0,2060
2017,Satara,Man,12393,329.0,16948.0,534
2017,Satara,Khatav,6637,97.0,25289.0,248
2017,Satara,Koregaon,2695,385.0,21142.0,56
2017,Satara,Satara,6973,405.0,14709.0,1143
2017,Satara,Javali,3600,102.0,3272.0,123
2017,Satara,Patan,1180,568.0,2972.0,58
2017,Satara,Karad,11716,229.0,28247.0,540
2018,Satara,Mahableshwar,286,42.0,1941.0,32
2018,Satara,Vai,8050,0.0,10165.0,96
2018,Satara,Khandala,2702,390.0,11135.0,50
2018,Satara,Faltan,12948,192.0,22615.0,2060
2018,Satara,Man,12393,329.0,16948.0,534
2018,Satara,Khatav,6637,97.0,25289.0,248
2018,Satara,Koregaon,2695,385.0,21142.0,56
2018,Satara,Satara,6973,405.0,14709.0,1143
2018,Satara,Javali,3600,102.0,3272.0,123
2018,Satara,Patan,1180,568.0,2972.0,58
2018,Satara,Karad,11716,229.0,28247.0,540
2019,Satara,Mahableshwar,286,42.0,2405.0,32
2019,Satara,Vai,8050,0.0,12674.0,96
2019,Satara,Khandala,2702,390.0,14098.0,50
2019,Satara,Faltan,12948,192.0,28359.0,2060
2019,Satara,Man,12393,329.0,20906.0,534
2019,Satara,Khatav,6637,97.0,29502.0,248
2019,Satara,Koregaon,2695,385.0,26020.0,56
2019,Satara,Satara,6973,405.0,17900.0,1143
2019,Satara,Javali,3600,102.0,4288.0,123
2019,Satara,Patan,1180,568.0,3921.0,58
2019,Satara,Karad,11716,229.0,34057.0,540
2020,Satara,Mahableshwar,286,42.0,2405.0,32
2020,Satara,Vai,8050,0.0,12674.0,96
2020,Satara,Khandala,2702,390.0,14098.0,50
2020,Satara,Faltan,12948,192.0,28359.0,2060
2020,Satara,Man,12393,329.0,20906.0,534
2020,Satara,Khatav,6637,97.0,29502.0,248
2020,Satara,Koregaon,2695,385.0,26020.0,56
2020,Satara,Satara,6973,405.0,17900.0,1143
2020,Satara,Javali,3600,102.0,4288.0,123
2020,Satara,Patan,1180,568.0,3921.0,58
2020,Satara,Karad,11716,229.0,34057.0,540
2021,Satara,Mahableshwar,286,42.0,1996.0,32
2021,Satara,Vai,8050,0.0,11720.0,96
2021,Satara,Khandala,2702,390.0,9069.0,50
2021,Satara,Faltan,12948,192.0,30164.0,2060
2021,Satara,Man,12393,329.0,20352.0,534
2021,Satara,Khatav,6637,97.0,29343.0,248
2021,Satara,Koregaon,2695,385.0,25348.0,56
2021,Satara,Satara,6973,405.0,18014.0,1143
2021,Satara,Javali,3600,102.0,3765.0,123
2021,Satara,Patan,1180,568.0,5029.0,58
2021,Satara,Karad,11716,229.0,29066.0,540
2012,Sindhudurg,Devgad,2882,47.0,0.0,79
2012,Sindhudurg,Vaibhavwadi,93,66.0,0.0,4
2012,Sindhudurg,Kankavali,3106,69.0,0.0,213
2012,Sindhudurg,Malvan,2094,136.0,0.0,177
2012,Sindhudurg,Vengurla,2646,114.0,0.0,77
2012,Sindhudurg,Kudal,3741,148.0,0.0,45
2012,Sindhudurg,Sawantwadi,1814,244.0,0.0,19
2012,Sindhudurg,Dodamarg,429,69.0,0.0,6
2013,Sindhudurg,Devgad,1737,48.0,57.0,1619
2013,Sindhudurg,Vaibhavwadi,0,0.0,0.0,0
2013,Sindhudurg,Kankavali,0,0.0,0.0,0
2013,Sindhudurg,Malvan,330,20.0,183.0,26
2013,Sindhudurg,Vengurla,915,68.0,443.0,105
2013,Sindhudurg,Kudal,1137,121.0,936.0,40
2013,Sindhudurg,Sawantwadi,118,51.0,67.0,0
2013,Sindhudurg,Dodamarg,535,9.0,526.0,0
2014,Sindhudurg,Devgad,1737,48.0,57.0,1632
2014,Sindhudurg,Vaibhavwadi,0,0.0,0.0,0
2014,Sindhudurg,Kankavali,0,0.0,0.0,0
2014,Sindhudurg,Malvan,330,20.0,183.0,127
2014,Sindhudurg,Vengurla,915,68.0,443.0,404
2014,Sindhudurg,Kudal,1137,121.0,936.0,80
2014,Sindhudurg,Sawantwadi,118,51.0,67.0,0
2014,Sindhudurg,Dodamarg,535,9.0,526.0,0
2015,Sindhudurg,Devgad,1737,48.0,57.0,1632
2015,Sindhudurg,Vaibhavwadi,0,0.0,0.0,0
2015,Sindhudurg,Kankavali,0,0.0,0.0,0
2015,Sindhudurg,Malvan,330,20.0,183.0,127
2015,Sindhudurg,Vengurla,915,68.0,443.0,404
2015,Sindhudurg,Kudal,1137,121.0,936.0,80
2015,Sindhudurg,Sawantwadi,118,51.0,67.0,0
2015,Sindhudurg,Dodamarg,535,9.0,526.0,0
2016,Sindhudurg,Devgad,1737,48.0,57.0,1632
2016,Sindhudurg,Vaibhavwadi,0,0.0,0.0,0
2016,Sindhudurg,Kankavali,0,0.0,0.0,0
2016,Sindhudurg,Malvan,330,20.0,183.0,127
2016,Sindhudurg,Vengurla,915,68.0,443.0,404
2016,Sindhudurg,Kudal,1137,121.0,936.0,80
2016,Sindhudurg,Sawantwadi,118,51.0,67.0,0
2016,Sindhudurg,Dodamarg,535,9.0,526.0,0
2017,Sindhudurg,Devgad,1737,48.0,57.0,1632
2017,Sindhudurg,Vaibhavwadi,0,0.0,0.0,0
2017,Sindhudurg,Kankavali,0,0.0,0.0,0
2017,Sindhudurg,Malvan,330,20.0,183.0,127
2017,Sindhudurg,Vengurla,915,68.0,443.0,404
2017,Sindhudurg,Kudal,1137,121.0,936.0,80
2017,Sindhudurg,Sawantwadi,118,51.0,67.0,0
2017,Sindhudurg,Dodamarg,535,9.0,526.0,0
2018,Sindhudurg,Devgad,1737,48.0,57.0,1632
2018,Sindhudurg,Vaibhavwadi,0,0.0,0.0,0
2018,Sindhudurg,Kankavali,0,0.0,0.0,0
2018,Sindhudurg,Malvan,330,20.0,183.0,127
2018,Sindhudurg,Vengurla,915,68.0,443.0,404
2018,Sindhudurg,Kudal,1137,121.0,936.0,80
2018,Sindhudurg,Sawantwadi,118,51.0,67.0,0
2018,Sindhudurg,Dodamarg,535,9.0,526.0,0
2019,Sindhudurg,Devgad,246,48.0,57.0,1632
2019,Sindhudurg,Vaibhavwadi,234,0.0,0.0,0
2019,Sindhudurg,Kankavali,614,0.0,0.0,0
2019,Sindhudurg,Malvan,609,20.0,183.0,127
2019,Sindhudurg,Vengurla,372,68.0,443.0,404
2019,Sindhudurg,Kudal,872,121.0,936.0,80
2019,Sindhudurg,Sawantwadi,884,51.0,67.0,0
2019,Sindhudurg,Dodamarg,82,9.0,526.0,0
2020,Sindhudurg,Devgad,246,38.0,3143.0,1632
2020,Sindhudurg,Vaibhavwadi,234,5.0,1410.0,0
2020,Sindhudurg,Kankavali,614,0.0,1852.0,0
2020,Sindhudurg,Malvan,609,53.0,6155.0,127
2020,Sindhudurg,Vengurla,372,11.0,3678.0,404
2020,Sindhudurg,Kudal,872,44.0,5830.0,80
2020,Sindhudurg,Sawantwadi,884,6.0,2821.0,0
2020,Sindhudurg,Dodamarg,82,0.0,1193.0,0
2021,Sindhudurg,Devgad,246,38.0,3419.0,1632
2021,Sindhudurg,Vaibhavwadi,234,5.0,1479.0,0
2021,Sindhudurg,Kankavali,614,0.0,1882.0,0
2021,Sindhudurg,Malvan,609,53.0,6170.0,127
2021,Sindhudurg,Vengurla,372,11.0,3694.0,404
2021,Sindhudurg,Kudal,872,44.0,6154.0,80
2021,Sindhudurg,Sawantwadi,884,6.0,2879.0,0
2021,Sindhudurg,Dodamarg,82,0.0,1218.0,0
2012,Thane,Thane,677,0.0,0.0,55
2012,Thane,Bhivandi,792,28.0,12.0,200
2012,Thane,Shahapur,22,0.0,22.0,0
2012,Thane,Kalyan,502,13.0,2.0,40
2012,Thane,Ulhasnagar,74,0.0,0.0,0
2012,Thane,Ambarnath,,,,
2012,Thane,Murbad,40,25.0,41.0,14
2013,Thane,Thane,55,0.0,0.0,55
2013,Thane,Bhivandi,240,28.0,12.0,200
2013,Thane,Shahapur,0,0.0,0.0,0
2013,Thane,Kalyan,35,0.0,0.0,35
2013,Thane,Ulhasnagar,0,0.0,0.0,0
2013,Thane,Ambarnath,17,2.0,5.0,10
2013,Thane,Murbad,128,37.0,77.0,14
2014,Thane,Thane,55,0.0,0.0,55
2014,Thane,Bhivandi,240,28.0,12.0,200
2014,Thane,Shahapur,0,0.0,0.0,0
2014,Thane,Kalyan,35,0.0,0.0,35
2014,Thane,Ulhasnagar,0,0.0,0.0,0
2014,Thane,Ambarnath,17,2.0,5.0,10
2014,Thane,Murbad,128,37.0,77.0,14
2015,Thane,Thane,55,0.0,0.0,55
2015,Thane,Bhivandi,240,28.0,12.0,200
2015,Thane,Shahapur,0,0.0,0.0,0
2015,Thane,Kalyan,35,0.0,0.0,35
2015,Thane,Ulhasnagar,0,0.0,0.0,0
2015,Thane,Ambarnath,17,2.0,5.0,10
2015,Thane,Murbad,128,37.0,77.0,14
2016,Thane,Thane,55,0.0,0.0,55
2016,Thane,Bhivandi,240,28.0,12.0,200
2016,Thane,Shahapur,0,0.0,0.0,0
2016,Thane,Kalyan,35,0.0,0.0,35
2016,Thane,Ulhasnagar,0,0.0,0.0,0
2016,Thane,Ambarnath,17,2.0,5.0,10
2016,Thane,Murbad,128,37.0,77.0,14
2017,Thane,Thane,55,0.0,0.0,55
2017,Thane,Bhivandi,240,28.0,12.0,200
2017,Thane,Shahapur,0,0.0,0.0,0
2017,Thane,Kalyan,35,0.0,0.0,35
2017,Thane,Ulhasnagar,0,0.0,0.0,0
2017,Thane,Ambarnath,17,2.0,5.0,10
2017,Thane,Murbad,128,37.0,77.0,14
2018,Thane,Thane,55,0.0,0.0,55
2018,Thane,Bhivandi,240,28.0,312.0,200
2018,Thane,Shahapur,0,0.0,1173.0,0
2018,Thane,Kalyan,35,0.0,618.0,35
2018,Thane,Ulhasnagar,0,0.0,0.0,0
2018,Thane,Ambarnath,17,2.0,1270.0,10
2018,Thane,Murbad,128,37.0,1616.0,14
2019,Thane,Thane,55,0.0,0.0,55
2019,Thane,Bhivandi,240,28.0,312.0,200
2019,Thane,Shahapur,0,0.0,1173.0,0
2019,Thane,Kalyan,35,0.0,618.0,35
2019,Thane,Ulhasnagar,0,0.0,0.0,0
2019,Thane,Ambarnath,17,2.0,1270.0,10
2019,Thane,Murbad,128,37.0,1616.0,14
2020,Thane,Thane,55,0.0,0.0,55
2020,Thane,Bhivandi,240,28.0,312.0,200
2020,Thane,Shahapur,0,0.0,1173.0,0
2020,Thane,Kalyan,35,0.0,618.0,35
2020,Thane,Ulhasnagar,0,0.0,0.0,0
2020,Thane,Ambarnath,17,2.0,1270.0,10
2020,Thane,Murbad,128,37.0,1616.0,14
2021,Thane,Thane,55,0.0,90.0,55
2021,Thane,Bhivandi,240,28.0,2532.0,200
2021,Thane,Shahapur,0,0.0,1361.0,0
2021,Thane,Kalyan,35,0.0,534.0,35
2021,Thane,Ulhasnagar,0,0.0,0.0,0
2021,Thane,Ambarnath,17,2.0,1055.0,10
2021,Thane,Murbad,128,37.0,1682.0,14
2012,Wardha,Ashti,4369,112.0,0.0,193
2012,Wardha,Karanja,4409,286.0,0.0,2406
2012,Wardha,Aarvi,3848,80.0,0.0,550
2012,Wardha,Selu,4403,85.0,0.0,790
2012,Wardha,Wardha,4107,178.0,0.0,681
2012,Wardha,Devali,2727,59.0,0.0,409
2012,Wardha,Hinganghat,3526,198.0,0.0,1027
2012,Wardha,Samudrapur,3041,561.0,0.0,814
2013,Wardha,Ashti,5172,45.0,7205.0,0
2013,Wardha,Karanja,4409,286.0,4007.0,0
2013,Wardha,Aarvi,3552,55.0,5812.0,3284
2013,Wardha,Selu,4403,85.0,6802.0,0
2013,Wardha,Wardha,5641,178.0,11002.0,0
2013,Wardha,Devali,2727,59.0,8141.0,0
2013,Wardha,Hinganghat,6323,359.0,8385.0,0
2013,Wardha,Samudrapur,3041,561.0,5877.0,0
2014,Wardha,Ashti,5172,45.0,7205.0,0
2014,Wardha,Karanja,4409,286.0,4007.0,0
2014,Wardha,Aarvi,3552,55.0,5812.0,3284
2014,Wardha,Selu,4403,85.0,6802.0,0
2014,Wardha,Wardha,5641,178.0,11002.0,0
2014,Wardha,Devali,2727,59.0,8141.0,0
2014,Wardha,Hinganghat,6323,359.0,8385.0,0
2014,Wardha,Samudrapur,3041,561.0,5877.0,0
2015,Wardha,Ashti,5454,101.0,5480.0,449
2015,Wardha,Karanja,7670,286.0,4007.0,504
2015,Wardha,Aarvi,4038,100.0,4566.0,270
2015,Wardha,Selu,5200,90.0,2212.0,505
2015,Wardha,Wardha,6447,178.0,11750.0,457
2015,Wardha,Devali,5840,675.0,4158.0,150
2015,Wardha,Hinganghat,6669,384.0,3656.0,602
2015,Wardha,Samudrapur,3041,591.0,6552.0,0
2016,Wardha,Ashti,5454,101.0,5133.0,449
2016,Wardha,Karanja,7670,286.0,4007.0,504
2016,Wardha,Aarvi,4038,100.0,3910.0,270
2016,Wardha,Selu,5200,90.0,1645.0,505
2016,Wardha,Wardha,6447,178.0,11750.0,457
2016,Wardha,Devali,5840,675.0,3656.0,150
2016,Wardha,Hinganghat,6669,384.0,2829.0,602
2016,Wardha,Samudrapur,3041,591.0,6552.0,0
2017,Wardha,Ashti,5591,100.0,5042.0,449
2017,Wardha,Karanja,9285,0.0,8461.0,824
2017,Wardha,Aarvi,10247,84.0,9880.0,283
2017,Wardha,Selu,8247,113.0,7765.0,369
2017,Wardha,Wardha,15059,0.0,14602.0,457
2017,Wardha,Devali,7239,675.0,6420.0,144
2017,Wardha,Hinganghat,12010,854.0,11156.0,0
2017,Wardha,Samudrapur,8355,0.0,8355.0,0
2018,Wardha,Ashti,5756,100.0,5207.0,449
2018,Wardha,Karanja,10286,0.0,9449.0,837
2018,Wardha,Aarvi,8463,88.0,8077.0,298
2018,Wardha,Selu,8657,117.0,8162.0,378
2018,Wardha,Wardha,13380,0.0,12923.0,457
2018,Wardha,Devali,9791,653.0,8977.0,161
2018,Wardha,Hinganghat,12549,854.0,11093.0,602
2018,Wardha,Samudrapur,9044,76.0,8968.0,0
2019,Wardha,Ashti,5799,100.0,5250.0,449
2019,Wardha,Karanja,9162,0.0,8325.0,837
2019,Wardha,Aarvi,9264,103.0,8835.0,326
2019,Wardha,Selu,8138,176.0,7907.0,55
2019,Wardha,Wardha,13623,0.0,13166.0,457
2019,Wardha,Devali,10290,650.0,9640.0,0
2019,Wardha,Hinganghat,12664,974.0,11690.0,0
2019,Wardha,Samudrapur,8915,76.0,8839.0,0
2020,Wardha,Ashti,5830,61.0,5320.0,449
2020,Wardha,Karanja,9720,0.0,8883.0,837
2020,Wardha,Aarvi,9846,65.0,9455.0,326
2020,Wardha,Selu,8153,112.0,7986.0,55
2020,Wardha,Wardha,13916,131.0,13305.0,480
2020,Wardha,Devali,9245,0.0,9245.0,0
2020,Wardha,Hinganghat,12830,900.0,11930.0,0
2020,Wardha,Samudrapur,8943,0.0,8943.0,0
2021,Wardha,Ashti,5567,61.0,5057.0,449
2021,Wardha,Karanja,10605,0.0,9768.0,837
2021,Wardha,Aarvi,10608,72.0,10194.0,342
2021,Wardha,Selu,10115,112.0,9948.0,55
2021,Wardha,Wardha,15068,131.0,14457.0,480
2021,Wardha,Devali,8101,0.0,8101.0,0
