Year,District,Taluka,Marginal (Below 1 ha),Small (1 to 2 ha),Semimedium (2 to 4 ha),Medium (4 to 10 ha),Large (>10 ha)
2000,Nanded,Mahur,4434.0,904.0,5311.0,14145.0,10513.0
2000,Nanded,Mudkhed,5941.0,1144.0,9941.0,14319.0,10559.0
2000,Nanded,Mukhed,9491.0,3309.0,9959.0,14994.0,11395.0
2000,Nanded,Naaygaon,11559.0,4394.0,11051.0,15991.0,11439.0
2000,Nanded,Nanded,14459.0,4513.0,11151.0,19450.0,11950.0
2000,Nanded,Umari,14959.0,5114.0,13431.0,514.0,15910.0
2000,Nandurbar,Akkalkua,2974.0,8372.0,12472.0,10674.0,1679.0
2000,Nandurbar,Akrani,1051.0,3892.0,6013.0,4659.0,1029.0
2000,Nandurbar,Nandurbar,5268.0,19997.0,24823.0,20075.0,3298.0
2000,Nandurbar,Navapur,5337.0,14211.0,19742.0,12481.0,1974.0
2000,Nandurbar,Shahada,6107.0,20120.0,27432.0,19223.0,1795.0
2000,Nandurbar,Taloda,1585.0,7556.0,8032.0,5788.0,719.0
2000,Nashik,Baglan,13043.0,29667.0,26639.0,12943.0,2274.0
2000,Nashik,Chandwad,9233.0,19090.0,23135.0,18942.0,6147.0
2000,Nashik,Deval,6298.0,12861.0,12389.0,6722.0,1566.0
2000,Nashik,Dindori,8530.0,19371.0,27555.0,27962.0,8357.0
2000,Nashik,Igatpuri,7524.0,11023.0,14034.0,14649.0,4522.0
2000,Nashik,Kalwan,5633.0,12336.0,14988.0,8465.0,1618.0
2000,Nashik,Malegoan,17320.0,34790.0,33150.0,17988.0,4870.0
2000,Nashik,Nandgaon,6414.0,18907.0,22637.0,19809.0,5802.0
2000,Nashik,Nashik,8883.0,12155.0,13723.0,10623.0,3847.0
2000,Nashik,Niphad,16637.0,27665.0,27339.0,12574.0,2113.0
2000,Nashik,Peth,1854.0,5403.0,8834.0,9202.0,1875.0
2000,Nashik,Sinnar,12967.0,26096.0,30856.0,22034.0,5795.0
2000,Nashik,Surguna,4507.0,9766.0,10806.0,7957.0,1072.0
2000,Nashik,Trambkeshwar,3499.0,7410.0,12424.0,15338.0,5840.0
2000,Nashik,Yeola,7906.0,24137.0,26994.0,16123.0,3829.0
2000,Dharashiv,Bhum,4814.0,13320.0,22528.0,26049.0,6275.0
2000,Dharashiv,Kalamb,7187.0,20096.0,26494.0,24128.0,3755.0
2000,Dharashiv,Lohara,2543.0,9873.0,15225.0,15997.0,3332.0
2000,Dharashiv,Paranda,6028.0,17481.0,26989.0,20194.0,4061.0
2000,Dharashiv,Tuljapur,5244.0,17832.0,33153.0,45303.0,25846.0
2000,Dharashiv,Umarga,6288.0,20950.0,26998.0,26096.0,5004.0
2000,Dharashiv,Usmanabad,6543.0,24054.0,34161.0,36255.0,9413.0
2000,Dharashiv,Vashi,3318.0,9747.0,15254.0,17286.0,6495.0
2000,Parbhani,Gangakhed,7072.0,19071.0,19471.0,10294.0,1025.0
2000,Parbhani,Jintur,8559.0,25015.0,32372.0,24377.0,2548.0
2000,Parbhani,Manwat,3254.0,10291.0,15522.0,12217.0,1197.0
2000,Parbhani,Palum,7771.0,13874.0,15353.0,6209.0,172.0
2000,Parbhani,Parbhani,10281.0,24849.0,31981.0,25267.0,3247.0
2000,Parbhani,Pathari,4720.0,11660.0,15377.0,10552.0,513.0
2000,Parbhani,Purna,7903.0,14188.0,22549.0,9453.0,468.0
2000,Parbhani,Selu,6269.0,19874.0,23745.0,12629.0,1376.0
2000,Parbhani,Sonepeth,4073.0,5317.0,10251.0,5433.0,451.0
2000,Pune,Ambegaon,10096.0,15090.0,21248.0,16148.0,4647.0
2000,Pune,Baramati,21505.0,30157.0,31758.0,22944.0,4155.0
2000,Pune,Bhor,10291.0,11437.0,15323.0,14468.0,12935.0
2000,Pune,Daund,20920.0,32850.0,28133.0,13331.0,3833.0
2000,Pune,Haweli,10847.0,12811.0,16070.0,9692.0,3294.0
2000,Pune,Indapur,18744.0,29856.0,34204.0,19398.0,4029.0
2000,Pune,Junnar,17716.0,9624.0,25200.0,26526.0,12785.0
2000,Pune,Khed,9661.0,23693.0,28638.0,16033.0,3216.0
2000,Pune,Mawal,7515.0,9900.0,15531.0,19515.0,10790.0
2000,Pune,Mulshi,8126.0,9207.0,13765.0,15016.0,7683.0
2000,Pune,Pune City,149.0,153.0,145.0,98.0,71.0
2000,Pune,Purandar,13442.0,20117.0,26846.0,21191.0,7125.0
2000,Pune,Shirur,14972.0,26061.0,40052.0,34661.0,10386.0
2000,Pune,Vehli,6805.0,5050.0,7138.0,10543.0,6020.0
2000,Raigad,Alibag,10922.0,5990.0,3214.0,1731.0,1218.0
2000,Raigad,Karjat,4393.0,5478.0,6824.0,9128.0,3783.0
2000,Raigad,Khalapur,2777.0,3092.0,3290.0,2779.0,714.0
2000,Raigad,Mahad,9921.0,10101.0,13429.0,14220.0,6164.0
2000,Raigad,Mangaon,8097.0,7347.0,9448.0,10402.0,5587.0
2000,Raigad,Mhasala,3331.0,2882.0,3212.0,2779.0,718.0
2000,Raigad,Murud,3074.0,1895.0,1528.0,1234.0,1389.0
2000,Raigad,Paladpur,3432.0,4270.0,5811.0,5149.0,2038.0
2000,Raigad,Panvel,5966.0,4461.0,3684.0,1999.0,2090.0
2000,Raigad,Pen,8344.0,4748.0,2580.0,1640.0,1623.0
2000,Raigad,Roha,6580.0,5280.0,4775.0,5333.0,4427.0
2000,Raigad,Shrivardan,4731.0,2885.0,3205.0,2303.0,1227.0
2000,Raigad,Sudhagad,3050.0,3887.0,5929.0,7209.0,4386.0
2000,Raigad,Tala,2010.0,2190.0,3604.0,4420.0,2007.0
2000,Raigad,Uran,2551.0,1508.0,892.0,349.0,38.0
2000,Ratnagiri,Chiplun,10335.0,14125.0,21122.0,29967.0,16623.0
2000,Ratnagiri,Dapoli,7429.0,8903.0,20949.0,25457.0,8163.0
2000,Ratnagiri,Guhagar,5523.0,7193.0,13067.0,16698.0,7297.0
2000,Ratnagiri,Khed,5826.0,9686.0,18656.0,27280.0,13414.0
2000,Ratnagiri,Lanja,4573.0,6200.0,11443.0,20881.0,16556.0
2000,Ratnagiri,Mandangad,3534.0,5208.0,8921.0,12717.0,4918.0
2000,Ratnagiri,Rajapur,11086.0,9747.0,18894.0,33115.0,27322.0
2000,Ratnagiri,Ratnagiri,10535.0,14032.0,14514.0,20381.0,13891.0
2000,Ratnagiri,Sangmeshwar,9414.0,13155.0,23092.0,32398.0,20139.0
2000,Sangli,Aatpadi,8757.0,12559.0,19810.0,23158.0,7966.0
2000,Sangli,Jat,13095.0,29431.0,58217.0,70539.0,24764.0
2000,Sangli,Kadegaon,12835.0,15368.0,15522.0,3410.0,423.0
2000,Sangli,Kawthemahankal,11182.0,16798.0,19694.0,10989.0,2369.0
2000,Sangli,Khanapur,9612.0,14500.0,19815.0,12873.0,2259.0
2000,Sangli,Miraj,21107.0,24312.0,22076.0,6470.0,1135.0
2000,Sangli,Palus,9155.0,8759.0,5158.0,856.0,85.0
2000,Sangli,Shirala,10016.0,9995.0,9944.0,5222.0,1452.0
2000,Sangli,Tasgoan,15743.0,20458.0,21414.0,9008.0,1546.0
2000,Sangli,Walva,29078.0,20500.0,12921.0,3426.0,556.0
2000,Satara,Jawali,11982.0,10895.0,10813.0,7052.0,3935.0
2000,Satara,Karad,35367.0,25985.0,13892.0,5383.0,1837.0
2000,Satara,Karegoan,24424.0,21145.0,16303.0,5210.0,1653.0
2000,Satara,Khandala,12567.0,11802.0,11483.0,3591.0,1028.0
2000,Satara,Khataw,27829.0,22145.0,42853.0,18093.0,1730.0
2000,Satara,Maan0,21331.0,29282.0,41308.0,27590.0,1959.0
2000,Satara,Mahabaleshwar,2541.0,2121.0,2171.0,1083.0,322.0
2000,Satara,Patan,21854.0,20233.0,20978.0,18047.0,13937.0
2000,Satara,Phultan,20882.0,27257.0,23853.0,11812.0,6072.0
2000,Satara,Satara,28383.0,22202.0,10654.0,4610.0,3850.0
2000,Satara,Vaj,17569.0,12445.0,6728.0,3504.0,1065.0
2000,Sindhudurg,Devagad,8010.0,8121.0,13252.0,19475.0,12063.0
2000,Sindhudurg,Dodamarg,2396.0,3031.0,6405.0,11990.0,11414.0
2000,Sindhudurg,Kankavali,7161.0,8909.0,14861.0,19267.0,6510.0
2000,Sindhudurg,Kudal,9760.0,9353.0,13412.0,14153.0,4637.0
