Year,District,Taluka,Ponds or Village Lakes,Storage Dams,Irrigation Wells,Diesel Pumps,Electric Pumps
2012,Nashik,Sinner,66.0,62,24493.0,19,195.0
2012,Nashik,Nifad,4.0,92,30370.0,220,27605.0
2012,Nashik,Yewala,40.0,83,3560.0,0,3500.0
2013,Nashik,Surgana,48.0,,299.0,0,0.0
2013,Nashik,Kalwan,82.0,,9212.0,21,8927.0
2013,Nashik,Devala,10.0,,1021.0,0,0.0
2013,Nashik,Baglan,104.0,,22691.0,427,16625.0
2013,Nashik,Malegaon,157.0,168,13948.0,1618,6078.0
2013,Nashik,Nandgaon,74.0,100,7795.0,2237,1470.0
2013,Nashik,Chandwad,74.0,160,8932.0,92,8331.0
2013,Nashik,Dindori,38.0,,16684.0,394,12981.0
2013,Nashik,Peth,35.0,,425.0,35,0.0
2013,Nashik,Trimbak,11.0,,1291.0,65,315.0
2013,Nashik,Nashik,16.0,,12098.0,5,10098.0
2013,Nashik,Igatpuri,17.0,,1052.0,226,84.0
2013,Nashik,Sinner,96.0,114,24493.0,19,195.0
2013,Nashik,Nifad,16.0,119,30370.0,220,27605.0
2013,Nashik,Yewala,63.0,131,3560.0,0,3500.0
2014,Nashik,Surgana,48.0,0,299.0,0,0.0
2014,Nashik,Kalwan,82.0,0,9212.0,21,8927.0
2014,Nashik,Devala,10.0,0,1021.0,0,0.0
2014,Nashik,Baglan,104.0,0,22691.0,427,16625.0
2014,Nashik,Malegaon,157.0,186,13948.0,1618,6078.0
2014,Nashik,Nandgaon,74.0,106,7795.0,2237,1470.0
2014,Nashik,Chandwad,79.0,180,8932.0,92,8331.0
2014,Nashik,Dindori,38.0,0,16684.0,394,12981.0
2014,Nashik,Peth,35.0,0,425.0,35,0.0
2014,Nashik,Trimbak,11.0,0,1291.0,65,315.0
2014,Nashik,Nashik,16.0,0,12098.0,5,10098.0
2014,Nashik,Igatpuri,17.0,0,1052.0,226,84.0
2014,Nashik,Sinner,96.0,140,24493.0,19,195.0
2014,Nashik,Nifad,16.0,135,30370.0,220,27605.0
2014,Nashik,Yewala,63.0,151,3560.0,0,3500.0
2015,Nashik,Surgana,48.0,0,299.0,0,0.0
2015,Nashik,Kalwan,84.0,0,9212.0,21,8927.0
2015,Nashik,Devala,12.0,0,1021.0,0,0.0
2015,Nashik,Baglan,105.0,0,22691.0,427,16625.0
2015,Nashik,Malegaon,157.0,203,13948.0,1618,6078.0
2015,Nashik,Nandgaon,74.0,117,7795.0,2237,1470.0
2015,Nashik,Chandwad,79.0,212,8932.0,92,8331.0
2015,Nashik,Dindori,41.0,0,16684.0,394,12981.0
2015,Nashik,Peth,35.0,0,425.0,35,0.0
2015,Nashik,Trimbak,11.0,0,1291.0,65,315.0
2015,Nashik,Nashik,16.0,0,12098.0,5,10098.0
2015,Nashik,Igatpuri,22.0,0,1052.0,226,84.0
2015,Nashik,Sinner,96.0,162,24493.0,19,195.0
2015,Nashik,Nifad,16.0,151,30370.0,220,27605.0
2015,Nashik,Yewala,63.0,172,3560.0,0,3500.0
2016,Nashik,Surgana,48.0,0,299.0,0,0.0
2016,Nashik,Kalwan,85.0,0,9212.0,21,8927.0
2016,Nashik,Devala,12.0,0,1021.0,0,0.0
2016,Nashik,Baglan,106.0,0,22691.0,427,16625.0
2016,Nashik,Malegaon,157.0,218,13948.0,1618,6078.0
2016,Nashik,Nandgaon,74.0,118,7795.0,2237,1470.0
2016,Nashik,Chandwad,79.0,226,8932.0,92,8331.0
2016,Nashik,Dindori,41.0,0,16684.0,394,12981.0
2016,Nashik,Peth,35.0,0,425.0,35,0.0
2016,Nashik,Trimbak,11.0,0,1291.0,65,315.0
2016,Nashik,Nashik,16.0,0,12098.0,5,10098.0
2016,Nashik,Igatpuri,25.0,0,1052.0,226,84.0
2016,Nashik,Sinner,96.0,176,24493.0,19,195.0
2016,Nashik,Nifad,16.0,155,30370.0,220,27605.0
2016,Nashik,Yewala,63.0,187,3560.0,0,3500.0
2017,Nashik,Surgana,48.0,0,299.0,0,0.0
2017,Nashik,Kalwan,88.0,0,9212.0,21,8927.0
2017,Nashik,Devala,12.0,0,1021.0,0,0.0
2017,Nashik,Baglan,109.0,0,22691.0,427,16625.0
2017,Nashik,Malegaon,157.0,218,13948.0,1618,6078.0
2017,Nashik,Nandgaon,74.0,118,7795.0,2237,1470.0
2017,Nashik,Chandwad,79.0,226,8932.0,92,8331.0
2017,Nashik,Dindori,45.0,0,16684.0,394,12981.0
2017,Nashik,Peth,35.0,0,425.0,35,0.0
2017,Nashik,Trimbak,11.0,0,1291.0,65,315.0
2017,Nashik,Nashik,16.0,0,12098.0,5,10098.0
2017,Nashik,Igatpuri,34.0,0,1052.0,226,84.0
2017,Nashik,Sinner,96.0,176,24493.0,19,195.0
2017,Nashik,Nifad,16.0,155,30370.0,220,27605.0
2017,Nashik,Yewala,63.0,187,3560.0,0,3500.0
2018,Nashik,Surgana,118.0,92,299.0,0,0.0
2018,Nashik,Kalwan,145.0,175,9212.0,21,8927.0
2018,Nashik,Devala,10.0,107,1021.0,0,0.0
2018,Nashik,Baglan,128.0,315,22691.0,427,16625.0
2018,Nashik,Malegaon,96.0,247,13948.0,1618,6078.0
2018,Nashik,Nandgaon,74.0,122,7795.0,2237,1470.0
2018,Nashik,Chandwad,79.0,244,8932.0,92,8331.0
2018,Nashik,Dindori,205.0,197,16684.0,394,12981.0
2018,Nashik,Peth,311.0,72,425.0,35,0.0
2018,Nashik,Trimbak,60.0,119,1291.0,65,315.0
2018,Nashik,Nashik,158.0,87,12098.0,5,10098.0
2018,Nashik,Igatpuri,200.0,87,1052.0,226,84.0
2018,Nashik,Sinner,96.0,192,24493.0,19,195.0
2018,Nashik,Nifad,16.0,169,30370.0,220,27605.0
2018,Nashik,Yewala,63.0,196,3560.0,0,3500.0
2019,Nashik,Surgana,222.0,185,299.0,0,0.0
2019,Nashik,Kalwan,186.0,216,9212.0,21,8927.0
2019,Nashik,Devala,46.0,167,1021.0,0,0.0
2019,Nashik,Baglan,220.0,361,22691.0,427,16625.0
2019,Nashik,Malegaon,306.0,480,13948.0,1618,6078.0
2019,Nashik,Nandgaon,213.0,260,7795.0,2237,1470.0
2019,Nashik,Chandwad,312.0,337,8932.0,92,8331.0
2019,Nashik,Dindori,250.0,308,16684.0,394,12981.0
2019,Nashik,Peth,375.0,100,425.0,35,0.0
2019,Nashik,Trimbak,106.0,147,1291.0,65,315.0
2019,Nashik,Nashik,185.0,98,12098.0,5,10098.0
2019,Nashik,Igatpuri,233.0,119,1052.0,226,84.0
2019,Nashik,Sinner,315.0,299,24493.0,19,195.0
2019,Nashik,Nifad,42.0,212,30370.0,220,27605.0
2019,Nashik,Yewala,175.0,373,3560.0,0,3500.0
2020,Nashik,Surgana,222.0,190,0.0,0,2741.0
2020,Nashik,Kalwan,187.0,233,213.0,0,14373.0
2020,Nashik,Devala,48.0,176,184.0,0,14352.0
2020,Nashik,Baglan,220.0,397,256.0,0,34606.0
2020,Nashik,Malegaon,306.0,437,0.0,0,41637.0
2020,Nashik,Nandgaon,213.0,272,295.0,0,18938.0
2020,Nashik,Chandwad,312.0,337,230.0,0,27124.0
2020,Nashik,Dindori,250.0,316,468.0,0,20244.0
2020,Nashik,Peth,375.0,115,0.0,0,7604.0
2020,Nashik,Trimbak,106.0,157,125.0,0,2722.0
2020,Nashik,Nashik,185.0,105,5464.0,0,21256.0
2020,Nashik,Igatpuri,233.0,122,352.0,0,8586.0
2020,Nashik,Sinner,317.0,300,7072.0,0,40702.0
2020,Nashik,Nifad,42.0,213,6396.0,0,35306.0
2020,Nashik,Yewala,185.0,377,60.0,0,30599.0
2021,Nashik,Surgana,222.0,195,0.0,0,2513.0
2021,Nashik,Kalwan,187.0,241,213.0,0,15068.0
2021,Nashik,Devala,48.0,180,203.0,0,14523.0
2021,Nashik,Baglan,220.0,429,1614.0,0,35652.0
2021,Nashik,Malegaon,265.0,327,2327.0,0,42589.0
2021,Nashik,Nandgaon,217.0,274,808.0,0,20076.0
2021,Nashik,Chandwad,298.0,371,230.0,0,28369.0
2021,Nashik,Dindori,250.0,332,468.0,0,15961.0
2021,Nashik,Peth,106.0,124,0.0,0,7275.0
2021,Nashik,Trimbak,71.0,164,125.0,0,3183.0
2021,Nashik,Nashik,40.0,105,5464.0,0,23685.0
2021,Nashik,Igatpuri,43.0,127,352.0,0,8107.0
2021,Nashik,Sinner,311.0,245,7072.0,0,33577.0
2021,Nashik,Nifad,111.0,197,6396.0,0,42526.0
2021,Nashik,Yewala,175.0,323,60.0,0,31377.0
2012,Dharashiv,Paranda,187.0,77,684.0,151,62.0
2012,Dharashiv,Bhum,191.0,69,502.0,10,70.0
2012,Dharashiv,Washi,102.0,52,253.0,175,76.0
2012,Dharashiv,Kalamb,194.0,185,962.0,31,143.0
2012,Dharashiv,Dharashiv,231.0,240,631.0,89,128.0
2012,Dharashiv,Tuljapur,276.0,113,632.0,260,93.0
2012,Dharashiv,Lohara,49.0,70,186.0,43,75.0
2012,Dharashiv,Umaraga,87.0,216,563.0,83,152.0
2013,Dharashiv,Paranda,304.0,83,880.0,201,208.0
2013,Dharashiv,Bhum,256.0,124,549.0,17,110.0
2013,Dharashiv,Washi,125.0,52,253.0,175,76.0
2013,Dharashiv,Kalamb,249.0,185,1048.0,57,203.0
2013,Dharashiv,Dharashiv,311.0,240,1229.0,189,626.0
2013,Dharashiv,Tuljapur,415.0,137,703.0,281,143.0
2013,Dharashiv,Lohara,75.0,70,343.0,83,192.0
2013,Dharashiv,Umaraga,124.0,228,642.0,103,211.0
2014,Dharashiv,Paranda,118.0,45,880.0,201,208.0
2014,Dharashiv,Bhum,78.0,74,549.0,17,110.0
2014,Dharashiv,Washi,25.0,19,253.0,175,76.0
2014,Dharashiv,Kalamb,57.0,21,1048.0,57,203.0
2014,Dharashiv,Dharashiv,81.0,13,1229.0,189,626.0
2014,Dharashiv,Tuljapur,141.0,42,703.0,281,143.0
2014,Dharashiv,Lohara,27.0,15,343.0,83,192.0
2014,Dharashiv,Umaraga,39.0,26,642.0,103,211.0
2015,Dharashiv,Paranda,119.0,45,3344.0,13,4133.0
2015,Dharashiv,Bhum,55.0,74,4325.0,492,3857.0
2015,Dharashiv,Washi,24.0,19,4846.0,45,5585.0
2015,Dharashiv,Kalamb,54.0,21,2300.0,625,3000.0
2015,Dharashiv,Dharashiv,177.0,13,9774.0,277,3215.0
2015,Dharashiv,Tuljapur,147.0,42,5674.0,127,7152.0
2015,Dharashiv,Lohara,24.0,15,843.0,40,1312.0
2015,Dharashiv,Umaraga,36.0,26,10586.0,310,7189.0
2016,Dharashiv,Paranda,120.0,105,3344.0,13,4133.0
2016,Dharashiv,Bhum,56.0,148,4325.0,492,3857.0
2016,Dharashiv,Washi,24.0,49,4846.0,45,5585.0
2016,Dharashiv,Kalamb,54.0,119,2300.0,625,3000.0
2016,Dharashiv,Dharashiv,109.0,100,9774.0,277,3215.0
2016,Dharashiv,Tuljapur,116.0,144,5674.0,127,7152.0
2016,Dharashiv,Lohara,25.0,47,843.0,40,1312.0
2016,Dharashiv,Umaraga,38.0,118,10586.0,310,7189.0
2017,Dharashiv,Paranda,119.0,105,3344.0,13,4133.0
2017,Dharashiv,Bhum,77.0,148,4325.0,492,3857.0
2017,Dharashiv,Washi,38.0,49,4846.0,45,5585.0
2017,Dharashiv,Kalamb,100.0,119,2300.0,625,3000.0
2017,Dharashiv,Dharashiv,160.0,104,9774.0,277,3215.0
2017,Dharashiv,Tuljapur,115.0,146,5674.0,127,7152.0
2017,Dharashiv,Lohara,24.0,47,843.0,40,1312.0
2017,Dharashiv,Umaraga,36.0,118,10586.0,310,7189.0
2018,Dharashiv,Paranda,127.0,63,17670.0,66,13444.0
2018,Dharashiv,Bhum,68.0,80,2911.0,28,2651.0
2018,Dharashiv,Washi,23.0,27,2411.0,60,2260.0
2018,Dharashiv,Kalamb,55.0,92,7588.0,80,6778.0
2018,Dharashiv,Dharashiv,80.0,98,3175.0,1580,1350.0
2018,Dharashiv,Tuljapur,145.0,101,,,
2018,Dharashiv,Lohara,26.0,39,1955.0,,840.0
2018,Dharashiv,Umaraga,37.0,110,,,
2019,Dharashiv,Paranda,112.0,67,17670.0,66,18291.0
2019,Dharashiv,Bhum,68.0,90,2911.0,28,13222.0
2019,Dharashiv,Washi,19.0,27,2411.0,60,9971.0
2019,Dharashiv,Kalamb,56.0,92,7588.0,80,23759.0
2019,Dharashiv,Dharashiv,75.0,98,3175.0,1580,35034.0
2019,Dharashiv,Tuljapur,111.0,101,,,21134.0
2019,Dharashiv,Lohara,24.0,54,1955.0,,11316.0
2019,Dharashiv,Umaraga,36.0,155,,,14237.0
2020,Dharashiv,Paranda,112.0,70,16949.0,68,50720.0
2020,Dharashiv,Bhum,68.0,90,2965.0,28,2226.0
2020,Dharashiv,Washi,19.0,27,5539.0,55,2213.0
2020,Dharashiv,Kalamb,56.0,92,7775.0,95,11070.0
2020,Dharashiv,Dharashiv,75.0,98,3367.0,1580,2744.0
2020,Dharashiv,Tuljapur,111.0,108,,,
2020,Dharashiv,Lohara,24.0,55,783.0,,573.0
2020,Dharashiv,Umaraga,36.0,175,,,
2021,Dharashiv,Paranda,112.0,74,16880.0,68,18735.0
2021,Dharashiv,Bhum,68.0,94,2911.0,28,13630.0
2021,Dharashiv,Washi,19.0,27,5506.0,55,10366.0
2021,Dharashiv,Kalamb,56.0,94,7690.0,95,24361.0
2021,Dharashiv,Dharashiv,75.0,102,3175.0,1580,35815.0
2021,Dharashiv,Tuljapur,111.0,123,,,21796.0
2021,Dharashiv,Lohara,24.0,57,783.0,,11735.0
2021,Dharashiv,Umaraga,36.0,176,,,14476.0
2014,Palghar,Talasari,13.0,0,360.0,0,360.0
2014,Palghar,Dahanu,7.0,0,132.0,0,0.0
2014,Palghar,Vikramgad,2.0,0,1432.0,400,1032.0
2014,Palghar,Javhar,10.0,0,222.0,0,67.0
2014,Palghar,Mokhada,0.0,0,192.0,30,85.0
2014,Palghar,Wada,6.0,0,0.0,0,0.0
2014,Palghar,Palghar,0.0,0,0.0,0,0.0
2014,Palghar,Vasai,11.0,0,74.0,43,31.0
2015,Palghar,Talasari,13.0,0,360.0,0,360.0
2015,Palghar,Dahanu,7.0,0,132.0,0,0.0
2015,Palghar,Vikramgad,2.0,0,1432.0,400,1032.0
2015,Palghar,Javhar,10.0,0,222.0,0,67.0
2015,Palghar,Mokhada,0.0,0,192.0,30,85.0
2015,Palghar,Wada,6.0,0,0.0,0,0.0
2015,Palghar,Palghar,0.0,0,0.0,0,0.0
2015,Palghar,Vasai,11.0,0,74.0,43,31.0
2016,Palghar,Talasari,0.0,0,192.0,30,85.0
2016,Palghar,Dahanu,2.0,0,1432.0,400,1032.0
2016,Palghar,Vikramgad,0.0,0,0.0,0,0.0
2016,Palghar,Javhar,10.0,0,222.0,0,67.0
2016,Palghar,Mokhada,6.0,0,0.0,0,0.0
2016,Palghar,Wada,11.0,0,74.0,43,31.0
2016,Palghar,Palghar,13.0,0,360.0,0,360.0
2016,Palghar,Vasai,7.0,0,132.0,0,0.0
2017,Palghar,Talasari,0.0,0,192.0,30,85.0
2017,Palghar,Dahanu,2.0,0,1432.0,400,1032.0
2017,Palghar,Vikramgad,0.0,0,0.0,0,0.0
2017,Palghar,Javhar,10.0,0,222.0,0,67.0
2017,Palghar,Mokhada,6.0,0,0.0,0,0.0
2017,Palghar,Wada,11.0,0,74.0,43,31.0
2017,Palghar,Palghar,13.0,0,360.0,0,360.0
2017,Palghar,Vasai,7.0,0,132.0,0,0.0
2018,Palghar,Talasari,0.0,0,250.0,0,563.0
2018,Palghar,Dahanu,2.0,0,26.0,0,6985.0
2018,Palghar,Vikramgad,0.0,0,718.0,0,508.0
2018,Palghar,Javhar,10.0,0,714.0,95,389.0
2018,Palghar,Mokhada,6.0,0,0.0,0,74.0
2018,Palghar,Wada,11.0,0,0.0,0,67.0
2018,Palghar,Palghar,13.0,0,947.0,0,8658.0
2018,Palghar,Vasai,7.0,0,9000.0,0,54.0
2019,Palghar,Talasari,0.0,0,250.0,0,563.0
2019,Palghar,Dahanu,2.0,0,26.0,0,6985.0
2019,Palghar,Vikramgad,0.0,0,718.0,0,508.0
2019,Palghar,Javhar,10.0,0,714.0,95,389.0
2019,Palghar,Mokhada,6.0,0,0.0,0,74.0
2019,Palghar,Wada,11.0,0,0.0,0,15.0
2019,Palghar,Palghar,13.0,0,947.0,0,8658.0
2019,Palghar,Vasai,7.0,0,9000.0,0,10.0
2020,Palghar,Talasari,0.0,0,250.0,0,573.0
2020,Palghar,Dahanu,1.0,0,26.0,0,3463.0
2020,Palghar,Vikramgad,5.0,0,718.0,0,507.0
2020,Palghar,Javhar,3.0,0,714.0,95,377.0
2020,Palghar,Mokhada,3.0,0,0.0,0,77.0
2020,Palghar,Wada,11.0,0,0.0,0,22.0
2020,Palghar,Palghar,5.0,0,947.0,0,8556.0
2020,Palghar,Vasai,2.0,0,9000.0,0,24.0
2021,Palghar,Talasari,0.0,0,250.0,0,649.0
2021,Palghar,Dahanu,1.0,0,26.0,0,3677.0
2021,Palghar,Vikramgad,5.0,0,718.0,0,620.0
2021,Palghar,Javhar,3.0,0,714.0,95,467.0
2021,Palghar,Mokhada,3.0,0,0.0,0,73.0
2021,Palghar,Wada,11.0,0,0.0,0,1133.0
2021,Palghar,Palghar,5.0,0,947.0,0,9136.0
2021,Palghar,Vasai,2.0,0,9000.0,0,2766.0
2013,Parbhani,Selu,10.0,10,4545.0,18,3338.0
2013,Parbhani,Jintur,41.0,64,5369.0,33,5860.0
2013,Parbhani,Parbhani,15.0,31,12141.0,31,5581.0
2013,Parbhani,Manvat,1.0,10,3186.0,14,2518.0
2013,Parbhani,Pathari,0.0,6,5445.0,18,3304.0
2013,Parbhani,Sonpeth,7.0,2,619.0,9,1576.0
2013,Parbhani,Gangakhed,38.0,45,3519.0,15,2768.0
2013,Parbhani,Palam,7.0,11,6549.0,10,1755.0
2013,Parbhani,Purna,1.0,21,2760.0,19,3469.0
2014,Parbhani,Selu,5.0,13,3698.0,18,3338.0
2014,Parbhani,Jintur,21.0,85,6512.0,33,5860.0
2014,Parbhani,Parbhani,4.0,41,6198.0,31,5581.0
2014,Parbhani,Manvat,1.0,11,2798.0,14,2518.0
2014,Parbhani,Pathari,0.0,7,3673.0,18,3304.0
2014,Parbhani,Sonpeth,1.0,3,1749.0,9,1576.0
2014,Parbhani,Gangakhed,30.0,56,3072.0,15,2768.0
2014,Parbhani,Palam,1.0,16,1951.0,10,1755.0
2014,Parbhani,Purna,0.0,29,3850.0,19,3469.0
2015,Parbhani,Selu,10.0,16,5160.0,18,3338.0
2015,Parbhani,Jintur,41.0,101,9030.0,33,5860.0
2015,Parbhani,Parbhani,15.0,45,8730.0,31,5581.0
2015,Parbhani,Manvat,1.0,22,4160.0,14,2518.0
2015,Parbhani,Pathari,0.0,14,4910.0,18,3304.0
2015,Parbhani,Sonpeth,8.0,26,2640.0,9,1576.0
2015,Parbhani,Gangakhed,43.0,58,4110.0,15,2768.0
2015,Parbhani,Palam,7.0,17,2780.0,10,1755.0
2015,Parbhani,Purna,1.0,41,5520.0,19,3469.0
2016,Parbhani,Selu,10.0,34,5155.0,10,4769.0
2016,Parbhani,Jintur,41.0,124,9022.0,22,8323.0
2016,Parbhani,Parbhani,15.0,45,8721.0,28,8049.0
2016,Parbhani,Manvat,1.0,40,4151.0,10,3859.0
2016,Parbhani,Pathari,0.0,25,4901.0,14,4513.0
2016,Parbhani,Sonpeth,8.0,26,2638.0,8,2446.0
2016,Parbhani,Gangakhed,43.0,58,4109.0,10,3753.0
2016,Parbhani,Palam,7.0,17,2779.0,8,2548.0
2016,Parbhani,Purna,1.0,41,5510.0,16,5083.0
2017,Parbhani,Selu,10.0,34,5155.0,10,4769.0
2017,Parbhani,Jintur,41.0,124,9022.0,22,8323.0
2017,Parbhani,Parbhani,15.0,45,8721.0,28,8049.0
2017,Parbhani,Manvat,1.0,40,4151.0,10,3859.0
2017,Parbhani,Pathari,0.0,25,4901.0,14,4513.0
2017,Parbhani,Sonpeth,8.0,26,2638.0,8,2446.0
2017,Parbhani,Gangakhed,43.0,58,4109.0,10,3753.0
2017,Parbhani,Palam,7.0,17,2779.0,8,2548.0
2017,Parbhani,Purna,1.0,41,5510.0,16,5083.0
2018,Parbhani,Selu,10.0,34,5155.0,10,4769.0
2018,Parbhani,Jintur,41.0,124,9022.0,22,8323.0
2018,Parbhani,Parbhani,15.0,45,8721.0,28,8049.0
2018,Parbhani,Manvat,1.0,40,4151.0,10,3859.0
2018,Parbhani,Pathari,0.0,25,4901.0,14,4513.0
2018,Parbhani,Sonpeth,8.0,26,2638.0,8,2446.0
2018,Parbhani,Gangakhed,43.0,58,4109.0,10,3753.0
2018,Parbhani,Palam,7.0,17,2779.0,8,2548.0
2018,Parbhani,Purna,1.0,41,5510.0,16,5083.0
2019,Parbhani,Selu,10.0,62,5155.0,10,8864.0
2019,Parbhani,Jintur,41.0,239,9022.0,22,16566.0
2019,Parbhani,Parbhani,15.0,112,8721.0,28,17011.0
2019,Parbhani,Manvat,1.0,61,4151.0,10,7941.0
2019,Parbhani,Pathari,0.0,74,4901.0,14,10332.0
2019,Parbhani,Sonpeth,8.0,113,2638.0,8,4805.0
2019,Parbhani,Gangakhed,43.0,103,4109.0,10,9046.0
2019,Parbhani,Palam,7.0,44,2779.0,8,6229.0
2019,Parbhani,Purna,1.0,130,5510.0,16,10900.0
2020,Parbhani,Selu,10.0,58,5155.0,10,10648.0
2020,Parbhani,Jintur,44.0,231,9022.0,22,17861.0
2020,Parbhani,Parbhani,15.0,118,8721.0,28,18193.0
2020,Parbhani,Manvat,1.0,62,4151.0,10,7999.0
2020,Parbhani,Pathari,0.0,79,4901.0,14,10502.0
2020,Parbhani,Sonpeth,8.0,112,2638.0,8,4859.0
2020,Parbhani,Gangakhed,48.0,104,4109.0,10,9116.0
2020,Parbhani,Palam,9.0,44,2779.0,8,6266.0
2020,Parbhani,Purna,1.0,121,5510.0,16,11037.0
2021,Parbhani,Selu,10.0,58,5155.0,8,10650.0
2021,Parbhani,Jintur,44.0,236,9022.0,16,17867.0
2021,Parbhani,Parbhani,15.0,124,8721.0,18,18203.0
2021,Parbhani,Manvat,1.0,62,4151.0,7,8002.0
2021,Parbhani,Pathari,0.0,81,4901.0,9,10507.0
2021,Parbhani,Sonpeth,8.0,112,2638.0,8,4859.0
2021,Parbhani,Gangakhed,48.0,108,4109.0,9,9117.0
2021,Parbhani,Palam,9.0,44,2779.0,8,6266.0
2021,Parbhani,Purna,1.0,129,5510.0,11,11042.0
2011,Pune,Junnar,0.0,18,143.0,86,57.0
2011,Pune,Aambegaon,1.0,3,147.0,88,59.0
2011,Pune,Shirur,2.0,3,123.0,74,49.0
2011,Pune,Khed,2.0,1,172.0,103,69.0
2011,Pune,Maval,0.0,3,45.0,27,18.0
2011,Pune,Mulashi,0.0,1,17.0,10,7.0
2011,Pune,Haveli,0.0,0,61.0,37,24.0
2011,Pune,Pune City,0.0,0,0.0,0,0.0
2011,Pune,Daund,0.0,5,141.0,85,56.0
2011,Pune,Purandar,0.0,7,115.0,69,46.0
2011,Pune,Welhe,0.0,2,106.0,64,42.0
2011,Pune,Bhor,0.0,7,136.0,82,54.0
2011,Pune,Baramati,0.0,10,211.0,127,84.0
2011,Pune,Indapur,0.0,2,184.0,110,74.0
2012,Pune,Junnar,1.0,31,154.0,107,47.0
2012,Pune,Aambegaon,5.0,15,147.0,102,45.0
2012,Pune,Shirur,3.0,10,123.0,86,37.0
2012,Pune,Khed,4.0,1,172.0,120,52.0
2012,Pune,Maval,0.0,7,45.0,31,14.0
2012,Pune,Mulashi,0.0,2,17.0,11,6.0
2012,Pune,Haveli,0.0,2,61.0,42,19.0
2012,Pune,Pune City,0.0,0,0.0,0,0.0
2012,Pune,Daund,0.0,8,148.0,103,45.0
2012,Pune,Purandar,1.0,7,116.0,81,35.0
2012,Pune,Welhe,0.0,3,106.0,74,32.0
2012,Pune,Bhor,0.0,8,136.0,95,41.0
2012,Pune,Baramati,0.0,11,235.0,164,71.0
2012,Pune,Indapur,0.0,9,203.0,142,61.0
2013,Pune,Junnar,0.0,24,194.0,136,58.0
2013,Pune,Aambegaon,1.0,5,158.0,111,47.0
2013,Pune,Shirur,1.0,8,123.0,86,37.0
2013,Pune,Khed,1.0,19,176.0,123,53.0
2013,Pune,Maval,0.0,4,45.0,31,14.0
2013,Pune,Mulashi,1.0,3,17.0,12,5.0
2013,Pune,Haveli,0.0,12,61.0,43,18.0
2013,Pune,Pune City,0.0,0,0.0,0,0.0
2013,Pune,Daund,0.0,10,205.0,143,62.0
2013,Pune,Purandar,0.0,9,116.0,81,35.0
2013,Pune,Welhe,0.0,0,106.0,74,32.0
2013,Pune,Bhor,1.0,5,136.0,95,41.0
2013,Pune,Baramati,1.0,13,238.0,167,71.0
2013,Pune,Indapur,1.0,1,203.0,142,61.0
2014,Pune,Junnar,53.0,33,14087.0,164,70.0
2014,Pune,Aambegaon,76.0,33,11602.0,111,47.0
2014,Pune,Shirur,150.0,44,20733.0,87,36.0
2014,Pune,Khed,96.0,25,10969.0,123,53.0
2014,Pune,Maval,3.0,16,2161.0,31,14.0
2014,Pune,Mulashi,13.0,3,1645.0,11,6.0
2014,Pune,Haveli,30.0,9,8657.0,43,18.0
2014,Pune,Pune City,0.0,0,0.0,0,0.0
2014,Pune,Daund,65.0,49,10560.0,143,62.0
2014,Pune,Purandar,118.0,9,12165.0,81,35.0
2014,Pune,Welhe,0.0,2,326.0,74,32.0
2014,Pune,Bhor,16.0,17,2874.0,95,41.0
2014,Pune,Baramati,307.0,19,29795.0,166,72.0
2014,Pune,Indapur,73.0,64,13977.0,142,61.0
2015,Pune,Junnar,52.0,31,234.0,0,0.0
2015,Pune,Aambegaon,80.0,31,158.0,0,0.0
2015,Pune,Shirur,151.0,49,2771.0,0,5532.0
2015,Pune,Khed,100.0,25,1347.0,60,2384.0
2015,Pune,Maval,3.0,18,45.0,0,1408.0
2015,Pune,Mulashi,13.0,3,17.0,0,194.0
2015,Pune,Haveli,32.0,16,2364.0,0,3654.0
2015,Pune,Pune City,0.0,0,0.0,0,0.0
2015,Pune,Daund,66.0,42,13503.0,0,16705.0
2015,Pune,Purandar,119.0,21,116.0,0,0.0
2015,Pune,Welhe,2.0,3,106.0,0,219.0
2015,Pune,Bhor,18.0,17,136.0,0,0.0
2015,Pune,Baramati,306.0,22,377.0,0,296.0
2015,Pune,Indapur,73.0,49,2730.0,86,3329.0
2016,Pune,Junnar,52.0,61,234.0,164,70.0
2016,Pune,Aambegaon,79.0,40,161.0,111,47.0
2016,Pune,Shirur,151.0,65,541.0,87,1617.0
2016,Pune,Khed,102.0,37,176.0,123,53.0
2016,Pune,Maval,3.0,14,45.0,31,1446.0
2016,Pune,Mulashi,13.0,14,17.0,11,212.0
2016,Pune,Haveli,31.0,29,2364.0,43,3721.0
2016,Pune,Pune City,0.0,0,0.0,0,0.0
2016,Pune,Daund,65.0,96,13503.0,143,16838.0
2016,Pune,Purandar,167.0,35,914.0,81,1103.0
2016,Pune,Welhe,2.0,5,106.0,74,257.0
2016,Pune,Bhor,18.0,19,136.0,95,41.0
2016,Pune,Baramati,308.0,69,1299.0,166,369.0
2016,Pune,Indapur,72.0,95,2805.0,228,3512.0
2017,Pune,Junnar,52.0,61,234.0,164,70.0
2017,Pune,Aambegaon,79.0,40,161.0,111,47.0
2017,Pune,Shirur,151.0,65,541.0,87,1617.0
2017,Pune,Khed,102.0,37,176.0,123,53.0
2017,Pune,Maval,3.0,14,45.0,31,1446.0
2017,Pune,Mulashi,13.0,14,17.0,11,212.0
2017,Pune,Haveli,31.0,29,2364.0,43,3721.0
