Year,District,Taluka,Size Class,Irrigated Area,Unirrigated Area,Gross Cropped Area,Share of Cropped Area Irrigated,Share of Total Land Holdings Cropped,Unnamed: 9,Total Holding Number,Total Holding Area
2000,Buldhana,Jalgoan(Jamod),Large (>10 ha),588,11815,12313,4.775440591245025,1.1377,,1861,10823
2000,Buldhana,Khamgaon,Large (>10 ha),1288,18836,21213,6.071748456135388,1.0487,,3685,20228
2000,Buldhana,Lonar,Large (>10 ha),58,13838,13886,0.4176868788708051,1.1548,,2256,12025
2000,Buldhana,Malkapur,Large (>10 ha),855,15828,16383,5.218824391137154,1.2383,,2353,13230
2000,Buldhana,Mehkar,Large (>10 ha),181,3138,3338,5.422408627920911,1.0082,,282,3311
2000,Buldhana,Motala,Large (>10 ha),103,1586,1680,6.13095238095238,0.8898,,131,1888
2000,Buldhana,Nandura,Large (>10 ha),153,2851,3003,5.094905094905095,0.8435,,238,3560
2000,Buldhana,Sangarampur,Large (>10 ha),685,5056,5851,11.70740044436848,1.0022,,300,5838
2000,Buldhana,Shegaon,Large (>10 ha),255,3232,3388,7.526564344746163,1.0229,,253,3312
2000,Buldhana,Shindhkhedraja,Large (>10 ha),383,5286,5660,6.76678445229682,0.9297,,338,6088
2010,Buldhana,Buldhana,Large (>10 ha),583,8863,8556,6.813931743805517,0.9719,,328,8803
2010,Buldhana,Chikhali,Large (>10 ha),288,3035,3323,8.666867288594643,0.8676,,283,3830
2010,Buldhana,Deolgaon Raja,Large (>10 ha),188,2118,2318,8.11044003451251,0.9715,,183,2386
2010,Buldhana,Jalgoan(Jamod),Large (>10 ha),222,1681,1883,11.78969729155603,1.0135,,126,1858
2010,Buldhana,Khamgaon,Large (>10 ha),255,1808,2063,12.36063984488609,0.9124,,138,2261
2010,Buldhana,Lonar,Large (>10 ha),83,1002,1085,7.649769585253456,1.0018,,56,1083
2010,Buldhana,Malkapur,Large (>10 ha),306,3685,3881,7.884565833548055,0.9982,,285,3888
2010,Buldhana,Mehkar,Large (>10 ha),38,818,868,4.377880184331797,0.8189,,82,1060
2010,Buldhana,Motala,Large (>10 ha),100,2683,2883,3.46860908775581,1.0159,,208,2838
2010,Buldhana,Nandura,Large (>10 ha),123,1823,2038,6.035328753680078,0.9336,,158,2183
2010,Buldhana,Sangarampur,Large (>10 ha),335,262,688,48.69186046511628,2.1104,,33,326
2010,Buldhana,Shegaon,Large (>10 ha),31,630,662,4.682779456193353,0.6503,,80,1018
2010,Buldhana,Shindhkhedraja,Large (>10 ha),588,1533,2118,27.76203966005666,1.1663,,118,1816
2015,Buldhana,Buldhana,Large (>10 ha),808,2288,2886,27.997227997228,1.0123,,180,2851
2015,Buldhana,Chikhali,Large (>10 ha),550,3218,3868,14.21923474663909,1.3678,,203,2828
2015,Buldhana,Deolgaon Raja,Large (>10 ha),23,361,385,5.974025974025974,1.0606,,35,363
2015,Buldhana,Jalgoan(Jamod),Large (>10 ha),13,1080,1083,1.200369344413666,1.588,,53,682
2015,Buldhana,Khamgaon,Large (>10 ha),530,2361,2881,18.3963901423117,1.2731,,138,2263
2015,Buldhana,Lonar,Large (>10 ha),36,833,888,4.054054054054054,0.4718,,83,1882
2015,Buldhana,Malkapur,Large (>10 ha),308,2625,3033,10.15496208374547,1.9849,,81,1528
2015,Buldhana,Mehkar,Large (>10 ha),31,2832,2883,1.075268817204301,1.2975,,160,2222
2015,Buldhana,Motala,Large (>10 ha),186,3882,3138,5.927342256214149,1.1922,,181,2632
2015,Buldhana,Nandura,Large (>10 ha),0,2281,2281,0.0,1.4879,,82,1533
2015,Buldhana,Sangarampur,Large (>10 ha),110,3288,3388,3.246753246753246,1.1196,,221,3026
2015,Buldhana,Shegaon,Large (>10 ha),26,1850,1886,1.378579003181336,1.2311,,118,1532
2015,Buldhana,Shindhkhedraja,Large (>10 ha),5,6210,6215,0.08045052292839903,1.8675,,180,3328
2000,Chandrapur,Ballarpur,Marginal (Below 1 ha),247,601,847,29.16174734356553,0.9906,,1459,855
2000,Chandrapur,Bhadrawati,Marginal (Below 1 ha),819,1446,2265,36.15894039735099,0.9822,,3860,2306
2000,Chandrapur,Brahmapuri,Marginal (Below 1 ha),1060,5713,6773,15.65037649490625,1.0624,,11061,6375
2000,Chandrapur,Chandrapur,Marginal (Below 1 ha),322,1045,1367,23.55523043160205,0.9421,,2198,1451
2000,Chandrapur,Chimur,Marginal (Below 1 ha),2160,2416,4576,47.2027972027972,0.9691,,7892,4722
2000,Chandrapur,Gondpimpri,Marginal (Below 1 ha),353,1515,1868,18.89721627408994,0.9644,,4305,1937
2000,Chandrapur,Korpana,Marginal (Below 1 ha),1,549,551,0.1814882032667877,0.9804,,791,562
2000,Chandrapur,Mool,Marginal (Below 1 ha),2933,761,3694,79.39902544667028,0.9822,,7107,3761
2000,Chandrapur,Nagbhid,Marginal (Below 1 ha),3458,2899,6358,54.38817238125196,1.0516,,10396,6046
2000,Chandrapur,Pamurna,Marginal (Below 1 ha),685,1164,1849,37.04705246078962,0.9893,,3475,1869
2000,Chandrapur,Rajura,Marginal (Below 1 ha),72,1122,1194,6.030150753768844,0.9537,,1869,1252
2000,Chandrapur,Sawali,Marginal (Below 1 ha),4383,791,5173,84.7283974482892,0.9753,,9622,5304
2000,Chandrapur,Shindewahi,Marginal (Below 1 ha),3036,1125,4161,72.96322999279019,1.0139,,7461,4104
2000,Chandrapur,Varora,Marginal (Below 1 ha),392,1483,1875,20.90666666666667,0.9581,,2933,1957
2010,Chandrapur,Ballarpur,Marginal (Below 1 ha),3,2488,2491,0.1204335608189482,1.7999,,2507,1384
2010,Chandrapur,Bhadravati,Marginal (Below 1 ha),1919,4675,6594,29.10221413406127,1.8813,,5743,3505
2010,Chandrapur,Bramhapuri,Marginal (Below 1 ha),2253,6684,8937,25.20980194696207,1.1173,,14547,7999
2010,Chandrapur,Chandrapur,Marginal (Below 1 ha),1089,2594,3682,29.57631721890277,1.5569,,3964,2365
2010,Chandrapur,Chimur,Marginal (Below 1 ha),3787,6508,10295,36.78484701311316,1.4016,,12785,7345
2010,Chandrapur,Gondpimpri,Marginal (Below 1 ha),562,3928,4490,12.51670378619154,1.7768,,5764,2527
2010,Chandrapur,Jivati,Marginal (Below 1 ha),0,341,341,0.0,1.0059,,750,339
2010,Chandrapur,Korpana,Marginal (Below 1 ha),3,968,971,0.3089598352214212,1.1161,,1238,870
2010,Chandrapur,Mul,Marginal (Below 1 ha),7208,1517,8725,82.61318051575931,1.5259,,10503,5718
2010,Chandrapur,Nagbhid,Marginal (Below 1 ha),4483,6442,10925,41.03432494279176,1.2474,,16265,8758
2010,Chandrapur,Pamuna,Marginal (Below 1 ha),857,1947,2804,30.56348074179743,1.2123,,4546,2313
2010,Chandrapur,Rajura,Marginal (Below 1 ha),0,3507,3507,0.0,1.2611,,4260,2781
2010,Chandrapur,Sawali,Marginal (Below 1 ha),4865,5825,10689,45.51407989521938,1.3568,,14454,7878
2010,Chandrapur,Shindewadi,Marginal (Below 1 ha),5846,4016,9862,59.27803690934902,1.739,,10692,5671
2010,Chandrapur,Varora,Marginal (Below 1 ha),430,3787,4217,10.19682238558217,1.2783,,5209,3299
2015,Chandrapur,Ballarpur,Marginal (Below 1 ha),207,1461,1669,12.40263630916717,1.1812,,2650,1413
2015,Chandrapur,Bhadravati,Marginal (Below 1 ha),1286,3843,5128,25.07800312012481,1.2392,,7037,4138
2015,Chandrapur,Brahmapuri,Marginal (Below 1 ha),992,6797,7789,12.7359096161253,1.1135,,13601,6995
2015,Chandrapur,Chandrapur,Marginal (Below 1 ha),829,2071,2900,28.58620689655173,1.2293,,3889,2359
2015,Chandrapur,Chimur,Marginal (Below 1 ha),3275,4795,8071,40.57737578986495,1.0362,,13717,7789
2015,Chandrapur,Gondpipri,Marginal (Below 1 ha),234,2289,2523,9.274673008323424,1.0517,,5776,2399
2015,Chandrapur,Korpana,Marginal (Below 1 ha),11,1620,1630,0.6748466257668712,1.1511,,2257,1416
2015,Chandrapur,Mul,Marginal (Below 1 ha),5085,2842,7927,64.14784912324966,1.2639,,12514,6272
2015,Chandrapur,Nagbhid,Marginal (Below 1 ha),7980,2717,10698,74.59338194054963,1.1976,,16211,8933
2015,Chandrapur,Pombhurna,Marginal (Below 1 ha),908,2416,3324,27.3164861612515,1.2673,,4844,2623
2015,Chandrapur,Rajura,Marginal (Below 1 ha),0,4206,4206,0.0,1.0832,,6478,3883
2015,Chandrapur,Sawali,Marginal (Below 1 ha),6707,2430,9136,73.41287215411558,1.0849,,16617,8421
2015,Chandrapur,Sindewahi,Marginal (Below 1 ha),4021,7606,11626,34.58627214863237,1.7074,,14006,6809
2015,Chandrapur,Warora,Marginal (Below 1 ha),446,3497,3943,11.31118437737763,1.1357,,6463,3472
2000,Chandrapur,Ballarpur,Small (1 to 2 ha),324,1968,2291,14.14229594063728,0.9671,,1669,2369
2000,Chandrapur,Bhadrawati,Small (1 to 2 ha),1039,7326,8365,12.42080095636581,0.9578,,6101,8734
2000,Chandrapur,Brahmapuri,Small (1 to 2 ha),1927,8534,10461,18.42080107064334,1.0374,,7165,10084
2000,Chandrapur,Chandrapur,Small (1 to 2 ha),641,4606,5247,12.21650466933486,0.9335,,3924,5621
2000,Chandrapur,Chimur,Small (1 to 2 ha),2761,8293,11055,24.97512437810945,0.9299,,8351,11889
2000,Chandrapur,Gondpimpri,Small (1 to 2 ha),357,3600,3957,9.021986353297953,0.9766,,2719,4052
2000,Chandrapur,Korpana,Small (1 to 2 ha),16,8027,8043,0.1989307472336193,0.9834,,4964,8179
2000,Chandrapur,Mool,Small (1 to 2 ha),4069,1657,5726,71.06182326231226,0.9707,,4227,5899
2000,Chandrapur,Nagbhid,Small (1 to 2 ha),4265,5101,9366,45.5370489002776,1.0343,,6636,9055
2000,Chandrapur,Pamurna,Small (1 to 2 ha),995,1994,2989,33.28872532619605,0.9878,,2326,3026
2000,Chandrapur,Rajura,Small (1 to 2 ha),125,8017,8142,1.535249324490297,0.9673,,5541,8417
2000,Chandrapur,Sawali,Small (1 to 2 ha),5962,1285,7247,82.268524906858,0.9148,,5530,7922
2000,Chandrapur,Shindewahi,Small (1 to 2 ha),3951,1906,5856,67.46926229508196,1.0165,,4113,5761
2000,Chandrapur,Varora,Small (1 to 2 ha),558,9783,10341,5.395996518711923,0.9356,,7460,11053
2010,Chandrapur,Ballarpur,Small (1 to 2 ha),0,5490,5490,0.0,1.8276,,2136,3004
2010,Chandrapur,Bhadravati,Small (1 to 2 ha),2171,20235,22406,9.689368919039543,1.8032,,8709,12426
2010,Chandrapur,Bramhapuri,Small (1 to 2 ha),4344,9040,13384,32.45666467423789,1.1603,,8330,11535
2010,Chandrapur,Chandrapur,Small (1 to 2 ha),1688,10196,11884,14.20397172669135,1.6213,,5167,7330
2010,Chandrapur,Chimur,Small (1 to 2 ha),4430,19329,23759,18.64556589082032,1.3461,,12232,17650
2010,Chandrapur,Gondpimpri,Small (1 to 2 ha),602,8979,9581,6.283268969836134,1.657,,3965,5782
2010,Chandrapur,Jivati,Small (1 to 2 ha),0,2600,2600,0.0,0.9935,,1786,2617
2010,Chandrapur,Korpana,Small (1 to 2 ha),5,10105,10109,0.04946087644673064,1.1757,,5805,8598
2010,Chandrapur,Mul,Small (1 to 2 ha),10977,2811,13787,79.61848117792123,1.5563,,6250,8859
2010,Chandrapur,Nagbhid,Small (1 to 2 ha),3851,8789,12640,30.46677215189873,1.179,,7795,10721
2010,Chandrapur,Pamuna,Small (1 to 2 ha),949,4148,5097,18.61879536982539,1.2139,,2938,4199
2010,Chandrapur,Rajura,Small (1 to 2 ha),0,18191,18191,0.0,1.3971,,9088,13021
2010,Chandrapur,Sawali,Small (1 to 2 ha),6095,8964,15059,40.47413506872966,1.3776,,7840,10931
2010,Chandrapur,Shindewadi,Small (1 to 2 ha),6340,4940,11281,56.20069142806489,1.7294,,4715,6523
2010,Chandrapur,Varora,Small (1 to 2 ha),1059,20179,21238,4.986345230247669,1.3472,,10753,15765
2015,Chandrapur,Ballarpur,Small (1 to 2 ha),103,3002,3105,3.317230273752013,1.0023,,2181,3098
2015,Chandrapur,Bhadravati,Small (1 to 2 ha),1181,12313,13494,8.752037942789388,1.0356,,9562,13030
2015,Chandrapur,Brahmapuri,Small (1 to 2 ha),3107,8161,11268,27.57365992190273,1.1383,,7339,9899
2015,Chandrapur,Chandrapur,Small (1 to 2 ha),1272,6858,8130,15.64575645756458,1.1161,,5322,7284
2015,Chandrapur,Chimur,Small (1 to 2 ha),4866,12080,16946,28.71474094181518,0.9923,,13009,17077
2015,Chandrapur,Gondpipri,Small (1 to 2 ha),161,7385,7545,2.133863485752154,1.2908,,4510,5845
2015,Chandrapur,Korpana,Small (1 to 2 ha),11,11081,11092,0.0991705733862243,1.1499,,7685,9646
2015,Chandrapur,Mul,Small (1 to 2 ha),8705,3135,11840,73.52195945945947,1.2353,,6787,9585
2015,Chandrapur,Nagbhid,Small (1 to 2 ha),8790,3111,11901,73.8593395512982,1.1474,,7819,10372
2015,Chandrapur,Pombhurna,Small (1 to 2 ha),1147,4381,5528,20.74891461649783,1.2326,,3089,4485
2015,Chandrapur,Rajura,Small (1 to 2 ha),0,15165,15165,0.0,1.0147,,10786,14945
2015,Chandrapur,Sawali,Small (1 to 2 ha),8879,3756,12636,70.26748971193416,1.0385,,9320,12168
2015,Chandrapur,Sindewahi,Small (1 to 2 ha),6941,4893,11833,58.65799036592581,1.6047,,5496,7374
2015,Chandrapur,Warora,Small (1 to 2 ha),1079,15628,16707,6.458370742802417,1.025,,12537,16299
2000,Chandrapur,Ballarpur,Semimedium (2 to 4 ha),247,2875,3123,7.909061799551713,0.9336,,1225,3345
2000,Chandrapur,Bhadrawati,Semimedium (2 to 4 ha),1094,12007,13100,8.351145038167939,0.9313,,5033,14066
2000,Chandrapur,Brahmapuri,Semimedium (2 to 4 ha),1981,7576,9557,20.72826200690593,1.0172,,3470,9395
2000,Chandrapur,Chandrapur,Semimedium (2 to 4 ha),784,6689,7474,10.48969761841049,0.9159,,2971,8160
2000,Chandrapur,Chimur,Semimedium (2 to 4 ha),3217,13561,16778,19.17391822624866,0.8621,,7120,19462
2000,Chandrapur,Gondpimpri,Semimedium (2 to 4 ha),520,8818,9338,5.56864424930392,0.98,,3417,9529
2000,Chandrapur,Korpana,Semimedium (2 to 4 ha),50,17661,17711,0.2823104285472305,0.9812,,6389,18050
2000,Chandrapur,Mool,Semimedium (2 to 4 ha),3832,2836,6668,57.46850629874025,0.9507,,2575,7014
2000,Chandrapur,Nagbhid,Semimedium (2 to 4 ha),3179,4412,7591,41.87854037676195,0.9892,,2866,7674
2000,Chandrapur,Pamurna,Semimedium (2 to 4 ha),1298,4293,5591,23.21588266857449,0.9773,,1929,5721
2000,Chandrapur,Rajura,Semimedium (2 to 4 ha),337,23321,23658,1.424465297151069,0.9538,,10182,24805
2000,Chandrapur,Sawali,Semimedium (2 to 4 ha),5033,1711,6744,74.62930011862396,0.8582,,2950,7858
2000,Chandrapur,Shindewahi,Semimedium (2 to 4 ha),3272,1841,5112,64.00625978090767,0.993,,1925,5148
2000,Chandrapur,Varora,Semimedium (2 to 4 ha),857,17538,18395,4.658874694210383,0.883,,7495,20833
2010,Chandrapur,Ballarpur,Semimedium (2 to 4 ha),0,6708,6708,0.0,1.9776,,1282,3392
2010,Chandrapur,Bhadravati,Semimedium (2 to 4 ha),2423,26305,28728,8.434280144806461,1.7563,,5968,16357
2010,Chandrapur,Bramhapuri,Semimedium (2 to 4 ha),3619,7134,10753,33.65572398400447,1.187,,3400,9059
2010,Chandrapur,Chandrapur,Semimedium (2 to 4 ha),1150,13199,14349,8.014495783678305,1.5982,,3284,8978
2010,Chandrapur,Chimur,Semimedium (2 to 4 ha),5196,27498,32694,15.8928243714443,1.2933,,9211,25280
2010,Chandrapur,Gondpimpri,Semimedium (2 to 4 ha),1043,17233,18277,5.706625813864419,1.5045,,4365,12148
2010,Chandrapur,Jivati,Semimedium (2 to 4 ha),0,7371,7371,0.0,0.9883,,3367,7458
2010,Chandrapur,Korpana,Semimedium (2 to 4 ha),10,20829,20840,0.04798464491362764,1.3358,,5739,15601
2010,Chandrapur,Mul,Semimedium (2 to 4 ha),10466,3235,13701,76.38858477483396,1.4729,,3466,9302
2010,Chandrapur,Nagbhid,Semimedium (2 to 4 ha),2800,5569,8369,33.45680487513442,1.173,,2708,7135
2010,Chandrapur,Pamuna,Semimedium (2 to 4 ha),868,6736,7604,11.41504471330878,1.3513,,2088,5627
2010,Chandrapur,Rajura,Semimedium (2 to 4 ha),0,35476,35476,0.0,1.7161,,7609,20672
2010,Chandrapur,Sawali,Semimedium (2 to 4 ha),4837,8969,13806,35.03549181515283,1.4023,,3709,9845
2010,Chandrapur,Shindewadi,Semimedium (2 to 4 ha),3768,3057,6825,55.20879120879121,1.6712,,1558,4084
2010,Chandrapur,Varora,Semimedium (2 to 4 ha),1338,35530,36868,3.629163502224151,1.3918,,9695,26489
2015,Chandrapur,Ballarpur,Semimedium (2 to 4 ha),54,4431,4485,1.204013377926421,0.9991,,1610,4489
2015,Chandrapur,Bhadravati,Semimedium (2 to 4 ha),1101,16667,17767,6.196881859627399,1.0701,,6257,16603
2015,Chandrapur,Brahmapuri,Semimedium (2 to 4 ha),6713,10808,17521,38.31402317219337,1.165,,5683,15040
2015,Chandrapur,Chandrapur,Semimedium (2 to 4 ha),898,7527,8425,10.65875370919881,1.122,,2804,7509
2015,Chandrapur,Chimur,Semimedium (2 to 4 ha),6207,20431,26638,23.30129889631354,0.9979,,10668,26694
2015,Chandrapur,Gondpipri,Semimedium (2 to 4 ha),370,19001,19371,1.91007175674978,1.2679,,5620,15278
2015,Chandrapur,Korpana,Semimedium (2 to 4 ha),12,19848,19861,0.06041991843311012,1.1921,,6610,16661
2015,Chandrapur,Mul,Semimedium (2 to 4 ha),9301,3453,12754,72.92614081856672,1.3042,,3669,9779
2015,Chandrapur,Nagbhid,Semimedium (2 to 4 ha),8940,2519,11460,78.01047120418848,1.216,,3613,9424
2015,Chandrapur,Pombhurna,Semimedium (2 to 4 ha),1277,8505,9781,13.05592475207034,1.419,,2521,6893
2015,Chandrapur,Rajura,Semimedium (2 to 4 ha),0,24569,24569,0.0,1.0873,,8548,22597
2015,Chandrapur,Sawali,Semimedium (2 to 4 ha),7639,3392,11031,69.25029462424077,1.0657,,4075,10351
2015,Chandrapur,Sindewahi,Semimedium (2 to 4 ha),5525,2691,8216,67.24683544303798,1.58,,2023,5200
2015,Chandrapur,Warora,Semimedium (2 to 4 ha),1646,28031,29677,5.5463827206254,1.0342,,11106,28696
2000,Chandrapur,Ballarpur,Medium (4 to 10 ha),261,2324,2585,10.09671179883946,0.8979,,509,2879
2000,Chandrapur,Bhadrawati,Medium (4 to 10 ha),884,14546,15430,5.729099157485418,0.9229,,2910,16719
2000,Chandrapur,Brahmapuri,Medium (4 to 10 ha),1232,4836,6068,20.30323005932762,0.9801,,1128,6191
2000,Chandrapur,Chandrapur,Medium (4 to 10 ha),443,6194,6637,6.674702425794788,0.8543,,1349,7769
2000,Chandrapur,Chimur,Medium (4 to 10 ha),2948,12936,15883,18.56072530378392,0.7183,,3851,22113
2000,Chandrapur,Gondpimpri,Medium (4 to 10 ha),376,12343,12719,2.956207248997563,0.9702,,2167,13110
2000,Chandrapur,Korpana,Medium (4 to 10 ha),81,13264,13345,0.6069689022105658,0.9762,,2361,13671
2000,Chandrapur,Mool,Medium (4 to 10 ha),2011,2715,4726,42.55184088023699,0.8371,,1001,5646
2000,Chandrapur,Nagbhid,Medium (4 to 10 ha),1267,2402,3669,34.53257018261107,0.9417,,707,3896
2000,Chandrapur,Pamurna,Medium (4 to 10 ha),1062,4472,5534,19.19045898084568,0.9295,,1030,5954
2000,Chandrapur,Rajura,Medium (4 to 10 ha),200,14501,14701,1.360451669954425,0.8853,,2878,16605
2000,Chandrapur,Sawali,Medium (4 to 10 ha),3693,1126,4820,76.61825726141079,0.9227,,909,5224
2000,Chandrapur,Shindewahi,Medium (4 to 10 ha),1397,1130,2527,55.28294420261179,1.0252,,460,2465
2000,Chandrapur,Varora,Medium (4 to 10 ha),969,20660,21629,4.480096167182949,0.7621,,4900,28380
2010,Chandrapur,Ballarpur,Medium (4 to 10 ha),0,4642,4642,0.0,2.1571,,397,2152
2010,Chandrapur,Bhadravati,Medium (4 to 10 ha),2474,21660,24134,10.25109803596586,1.6745,,2598,14413
2010,Chandrapur,Bramhapuri,Medium (4 to 10 ha),1658,3182,4840,34.25619834710744,1.1543,,788,4193
2010,Chandrapur,Chandrapur,Medium (4 to 10 ha),871,10171,11042,7.88806375656584,1.7191,,1172,6423
2010,Chandrapur,Chimur,Medium (4 to 10 ha),3155,22059,25214,12.51288966447212,1.2285,,3686,20525
2010,Chandrapur,Gondpimpri,Medium (4 to 10 ha),1093,16917,18010,6.068850638534148,1.3241,,2362,13602
2010,Chandrapur,Jivati,Medium (4 to 10 ha),0,2781,2781,0.0,0.963,,535,2888
2010,Chandrapur,Korpana,Medium (4 to 10 ha),39,19419,19459,0.2004213988385837,1.43,,2442,13608
2010,Chandrapur,Mul,Medium (4 to 10 ha),5288,1972,7260,72.8374655647383,1.3365,,992,5432
2010,Chandrapur,Nagbhid,Medium (4 to 10 ha),1636,2144,3780,43.28042328042328,1.2762,,541,2962
2010,Chandrapur,Pamuna,Medium (4 to 10 ha),743,6431,7175,10.35540069686411,1.4613,,865,4910
2010,Chandrapur,Rajura,Medium (4 to 10 ha),0,31073,31073,0.0,1.7741,,3142,17515
2010,Chandrapur,Sawali,Medium (4 to 10 ha),2690,4524,7214,37.28860548932631,1.3394,,952,5386
2010,Chandrapur,Shindewadi,Medium (4 to 10 ha),1306,1028,2333,55.97942563223317,1.8545,,237,1258
2010,Chandrapur,Varora,Medium (4 to 10 ha),1692,32104,33796,5.006509646111966,1.5854,,3850,21317
2015,Chandrapur,Ballarpur,Medium (4 to 10 ha),23,3867,3890,0.5912596401028277,1.1766,,617,3306
2015,Chandrapur,Bhadravati,Medium (4 to 10 ha),1349,15283,16633,8.110382973606685,1.2783,,2371,13012
2015,Chandrapur,Brahmapuri,Medium (4 to 10 ha),2859,3608,6467,44.20906138858822,1.3652,,911,4737
2015,Chandrapur,Chandrapur,Medium (4 to 10 ha),765,5330,6096,12.5492125984252,1.228,,894,4964
2015,Chandrapur,Chimur,Medium (4 to 10 ha),6923,12953,19877,34.82919957740101,1.0555,,3379,18831
2015,Chandrapur,Gondpipri,Medium (4 to 10 ha),435,21527,21963,1.980603742658107,1.1947,,3332,18384
2015,Chandrapur,Korpana,Medium (4 to 10 ha),82,17560,17642,0.4647999093073347,1.3151,,2583,13415
2015,Chandrapur,Mul,Medium (4 to 10 ha),5843,2166,8009,72.95542514670996,1.3572,,1071,5901
2015,Chandrapur,Nagbhid,Medium (4 to 10 ha),4599,1816,6415,71.69134840218238,1.6628,,714,3858
2015,Chandrapur,Pombhurna,Medium (4 to 10 ha),1242,9017,10259,12.10644312311141,1.6595,,1086,6182
2015,Chandrapur,Rajura,Medium (4 to 10 ha),0,26979,26979,0.0,1.5051,,3229,17925
2015,Chandrapur,Sawali,Medium (4 to 10 ha),5778,1935,7713,74.9124854142357,1.3142,,1034,5869
2015,Chandrapur,Sindewahi,Medium (4 to 10 ha),2380,1019,3398,70.04120070629783,1.9574,,335,1736
2015,Chandrapur,Warora,Medium (4 to 10 ha),2167,19651,21817,9.932621350323142,1.0945,,3625,19933
2000,Chandrapur,Ballarpur,Large (>10 ha),159,143,302,52.64900662251656,0.8507,,28,355
2000,Chandrapur,Bhadrawati,Large (>10 ha),369,3202,3571,10.33323998879866,0.9232,,297,3868
2000,Chandrapur,Brahmapuri,Large (>10 ha),110,780,890,12.35955056179775,0.9989,,64,891
2000,Chandrapur,Chandrapur,Large (>10 ha),33,559,592,5.574324324324325,0.572,,82,1035
2000,Chandrapur,Chimur,Large (>10 ha),536,2913,3449,15.54073644534648,0.6115,,407,5640
2000,Chandrapur,Gondpimpri,Large (>10 ha),154,4423,4576,3.365384615384615,0.9563,,283,4785
2000,Chandrapur,Korpana,Large (>10 ha),31,2462,2492,1.243980738362761,0.983,,170,2535
2000,Chandrapur,Mool,Large (>10 ha),830,329,1159,71.6134598792062,0.79,,70,1467
2000,Chandrapur,Nagbhid,Large (>10 ha),272,251,523,52.00764818355641,0.8422,,46,621
2000,Chandrapur,Pamurna,Large (>10 ha),353,1134,1487,23.73907195696032,0.914,,119,1627
2000,Chandrapur,Rajura,Large (>10 ha),32,2477,2509,1.27540852929454,0.5835,,272,4300
2000,Chandrapur,Sawali,Large (>10 ha),467,197,664,70.33132530120481,0.7571,,67,877
2000,Chandrapur,Shindewahi,Large (>10 ha),143,38,181,79.00552486187846,0.819,,18,221
2000,Chandrapur,Varora,Large (>10 ha),172,5047,5219,3.295650507760107,0.7111,,513,7339
2010,Chandrapur,Ballarpur,Large (>10 ha),0,394,394,0.0,2.0205,,16,195
2010,Chandrapur,Bhadravati,Large (>10 ha),123,3972,4096,3.0029296875,1.6443,,182,2491
2010,Chandrapur,Bramhapuri,Large (>10 ha),132,406,537,24.58100558659218,1.145,,33,469
2010,Chandrapur,Chandrapur,Large (>10 ha),27,1457,1484,1.819407008086253,1.7479,,61,849
2010,Chandrapur,Chimur,Large (>10 ha),182,4191,4373,4.161902584038417,1.3922,,238,3141
2010,Chandrapur,Gondpimpri,Large (>10 ha),630,2613,3243,19.42645698427382,1.4137,,172,2294
2010,Chandrapur,Jivati,Large (>10 ha),0,673,673,0.0,1.0,,39,673
2010,Chandrapur,Korpana,Large (>10 ha),0,2955,2955,0.0,1.2548,,132,2355
2010,Chandrapur,Mul,Large (>10 ha),550,70,620,88.70967741935483,0.9553,,43,649
2010,Chandrapur,Nagbhid,Large (>10 ha),408,661,1069,38.16651075771749,1.2358,,53,865
2010,Chandrapur,Pamuna,Large (>10 ha),0,2071,2071,0.0,1.7807,,86,1163
2010,Chandrapur,Rajura,Large (>10 ha),0,4104,4104,0.0,2.0049,,145,2047
2010,Chandrapur,Sawali,Large (>10 ha),489,505,994,49.19517102615694,1.3396,,50,742
2010,Chandrapur,Shindewadi,Large (>10 ha),339,192,531,63.84180790960452,1.9962,,16,266
2010,Chandrapur,Varora,Large (>10 ha),39,4139,4179,0.9332376166547021,1.3953,,217,2995
2015,Chandrapur,Ballarpur,Large (>10 ha),0,1256,1256,0.0,1.0162,,36,1236
2015,Chandrapur,Bhadravati,Large (>10 ha),27,4109,4136,0.6528046421663443,1.757,,152,2354
2015,Chandrapur,Brahmapuri,Large (>10 ha),225,1469,1694,13.28217237308146,2.1915,,40,773
2015,Chandrapur,Chandrapur,Large (>10 ha),37,2249,2286,1.618547681539808,1.9707,,74,1160
2015,Chandrapur,Chimur,Large (>10 ha),1217,2875,4092,29.74095796676442,1.2716,,258,3218
2015,Chandrapur,Gondpipri,Large (>10 ha),0,4545,4545,0.0,1.5475,,223,2937
2015,Chandrapur,Korpana,Large (>10 ha),0,4115,4115,0.0,1.8503,,158,2224
2015,Chandrapur,Mul,Large (>10 ha),892,138,1030,86.60194174757282,1.2989,,60,793
2015,Chandrapur,Nagbhid,Large (>10 ha),546,95,640,85.3125,1.5059,,25,425
2015,Chandrapur,Pombhurna,Large (>10 ha),0,2819,2819,0.0,1.9348,,93,1457
2015,Chandrapur,Rajura,Large (>10 ha),0,5333,5333,0.0,1.9336,,181,2758
2015,Chandrapur,Sawali,Large (>10 ha),1369,571,1940,70.56701030927836,1.1916,,77,1628
2015,Chandrapur,Sindewahi,Large (>10 ha),489,308,798,61.27819548872181,2.4706,,14,323
2015,Chandrapur,Warora,Large (>10 ha),31,3069,3100,1.0,1.2162,,175,2549
