Year,District,Taluka,All Tubewells,High Capacity Tubewells,Successful Tubewells,Hand Pumps,Electric Pumps
2011,Ratnagiri,Chiplun,9.0,1.0,8.0,8.0,0.0
2011,Ratnagiri,Guhagar,11.0,0.0,9.0,9.0,0.0
2011,Ratnagiri,Ratnagiri,15.0,0.0,9.0,6.0,0.0
2011,Ratnagiri,Sangameshwar,16.0,0.0,11.0,9.0,0.0
2011,Ratnagiri,Lanja,11.0,3.0,8.0,8.0,0.0
2011,Ratnagiri,Rajapur,46.0,13.0,41.0,36.0,3.0
2012,Ratnagiri,Mandangad,5.0,0.0,1.0,1.0,0.0
2012,Ratnagiri,Dapoli,36.0,2.0,29.0,30.0,5.0
2012,Ratnagiri,Khed,60.0,47.0,51.0,56.0,2.0
2012,Ratnagiri,Chiplun,18.0,1.0,16.0,27.0,4.0
2012,Ratnagiri,Guhagar,1.0,0.0,0.0,0.0,6.0
2012,Ratnagiri,Ratnagiri,15.0,0.0,9.0,6.0,0.0
2012,Ratnagiri,Sangameshwar,38.0,8.0,27.0,21.0,12.0
2012,Ratnagiri,Lanja,9.0,1.0,6.0,6.0,13.0
2012,Ratnagiri,Rajapur,38.0,10.0,34.0,31.0,12.0
2013,Ratnagiri,Mandangad,6.0,0.0,28.0,4.0,0.0
2013,Ratnagiri,Dapoli,13.0,2.0,10.0,9.0,1.0
2013,Ratnagiri,Khed,16.0,0.0,13.0,9.0,0.0
2013,Ratnagiri,Chiplun,54.0,2.0,26.0,24.0,2.0
2013,Ratnagiri,Guhagar,0.0,0.0,0.0,0.0,0.0
2013,Ratnagiri,Ratnagiri,16.0,2.0,12.0,8.0,0.0
2013,Ratnagiri,Sangameshwar,31.0,5.0,20.0,12.0,8.0
2013,Ratnagiri,Lanja,4.0,1.0,3.0,3.0,1.0
2013,Ratnagiri,Rajapur,26.0,1.0,26.0,23.0,3.0
2014,Ratnagiri,Mandangad,8.0,3.0,6.0,3.0,3.0
2014,Ratnagiri,Dapoli,9.0,2.0,7.0,6.0,1.0
2014,Ratnagiri,Khed,16.0,4.0,9.0,5.0,3.0
2014,Ratnagiri,Chiplun,44.0,1.0,21.0,19.0,1.0
2014,Ratnagiri,Guhagar,6.0,3.0,6.0,6.0,0.0
2014,Ratnagiri,Ratnagiri,8.0,1.0,7.0,5.0,0.0
2014,Ratnagiri,Sangameshwar,37.0,8.0,26.0,18.0,8.0
2014,Ratnagiri,Lanja,38.0,6.0,26.0,24.0,1.0
2014,Ratnagiri,Rajapur,36.0,2.0,34.0,28.0,5.0
2015,Ratnagiri,Mandangad,0.0,0.0,0.0,0.0,0.0
2015,Ratnagiri,Dapoli,61.0,22.0,48.0,47.0,1.0
2015,Ratnagiri,Khed,30.0,0.0,18.0,16.0,2.0
2015,Ratnagiri,Chiplun,47.0,0.0,25.0,25.0,0.0
2015,Ratnagiri,Guhagar,9.0,0.0,6.0,5.0,0.0
2015,Ratnagiri,Ratnagiri,26.0,2.0,16.0,16.0,0.0
2015,Ratnagiri,Sangameshwar,43.0,5.0,24.0,15.0,9.0
2015,Ratnagiri,Lanja,32.0,1.0,14.0,12.0,2.0
2015,Ratnagiri,Rajapur,33.0,24.0,30.0,23.0,6.0
2016,Ratnagiri,Mandangad,15.0,3.0,13.0,11.0,1.0
2016,Ratnagiri,Dapoli,38.0,24.0,37.0,29.0,3.0
2016,Ratnagiri,Khed,82.0,4.0,73.0,51.0,8.0
2016,Ratnagiri,Chiplun,49.0,0.0,29.0,48.0,0.0
2016,Ratnagiri,Guhagar,20.0,3.0,18.0,11.0,2.0
2016,Ratnagiri,Ratnagiri,31.0,1.0,28.0,17.0,1.0
2016,Ratnagiri,Sangameshwar,37.0,8.0,26.0,14.0,11.0
2016,Ratnagiri,Lanja,18.0,5.0,15.0,9.0,6.0
2016,Ratnagiri,Rajapur,39.0,13.0,25.0,22.0,4.0
2017,Ratnagiri,Mandangad,3.0,0.0,2.0,2.0,0.0
2017,Ratnagiri,Dapoli,32.0,25.0,30.0,30.0,0.0
2017,Ratnagiri,Khed,30.0,6.0,24.0,20.0,1.0
2017,Ratnagiri,Chiplun,38.0,2.0,18.0,1.0,1.0
2017,Ratnagiri,Guhagar,15.0,1.0,10.0,10.0,1.0
2017,Ratnagiri,Ratnagiri,21.0,0.0,20.0,21.0,3.0
2017,Ratnagiri,Sangameshwar,50.0,8.0,36.0,26.0,8.0
2017,Ratnagiri,Lanja,18.0,3.0,14.0,11.0,3.0
2017,Ratnagiri,Rajapur,37.0,12.0,22.0,19.0,6.0
2018,Ratnagiri,Mandangad,9.0,0.0,5.0,5.0,0.0
2018,Ratnagiri,Dapoli,9.0,1.0,5.0,5.0,0.0
2018,Ratnagiri,Khed,15.0,2.0,9.0,9.0,1.0
2018,Ratnagiri,Chiplun,3.0,0.0,2.0,1.0,1.0
2018,Ratnagiri,Guhagar,8.0,1.0,5.0,4.0,1.0
2018,Ratnagiri,Ratnagiri,9.0,0.0,4.0,3.0,1.0
2018,Ratnagiri,Sangameshwar,2.0,1.0,2.0,1.0,0.0
2018,Ratnagiri,Lanja,20.0,2.0,13.0,10.0,5.0
2018,Ratnagiri,Rajapur,19.0,3.0,6.0,2.0,6.0
2019,Ratnagiri,Mandangad,10.0,1.0,9.0,8.0,1.0
2019,Ratnagiri,Dapoli,61.0,15.0,40.0,25.0,15.0
2019,Ratnagiri,Khed,5.0,2.0,4.0,2.0,2.0
2019,Ratnagiri,Chiplun,14.0,5.0,10.0,5.0,5.0
2019,Ratnagiri,Guhagar,5.0,2.0,2.0,0.0,2.0
2019,Ratnagiri,Ratnagiri,9.0,5.0,8.0,3.0,5.0
2019,Ratnagiri,Sangameshwar,1.0,1.0,1.0,0.0,1.0
2019,Ratnagiri,Lanja,15.0,3.0,8.0,5.0,3.0
2019,Ratnagiri,Rajapur,23.0,5.0,12.0,7.0,5.0
2020,Ratnagiri,Mandangad,,,,,
2020,Ratnagiri,Dapoli,,,,,
2020,Ratnagiri,Khed,,,,,
2020,Ratnagiri,Chiplun,,,,,
2020,Ratnagiri,Guhagar,,,,,
2020,Ratnagiri,Ratnagiri,,,,,
2020,Ratnagiri,Sangameshwar,,,,,
2020,Ratnagiri,Lanja,,,,,
2020,Ratnagiri,Rajapur,,,,,
2021,Ratnagiri,Mandangad,10.0,2.0,10.0,5.0,5.0
2021,Ratnagiri,Dapoli,32.0,4.0,25.0,13.0,12.0
2021,Ratnagiri,Khed,26.0,3.0,19.0,10.0,9.0
2021,Ratnagiri,Chiplun,5.0,1.0,5.0,1.0,4.0
2021,Ratnagiri,Guhagar,5.0,1.0,5.0,2.0,3.0
2021,Ratnagiri,Ratnagiri,18.0,2.0,15.0,2.0,13.0
2021,Ratnagiri,Sangameshwar,29.0,5.0,25.0,9.0,16.0
2021,Ratnagiri,Lanja,7.0,1.0,7.0,4.0,3.0
2021,Ratnagiri,Rajapur,7.0,1.0,6.0,4.0,2.0
2012,Sangli,Shirala,,,,,
2012,Sangli,Valava,,,,,
2012,Sangli,Palus,,,,,
2012,Sangli,Kadegaon,9.0,1.0,8.0,7.0,
2012,Sangli,Khanapur,32.0,3.0,29.0,26.0,1.0
2012,Sangli,Aatpadi,42.0,4.0,38.0,30.0,
2012,Sangli,Tasgaon,,,,,
2012,Sangli,Miraj,51.0,3.0,48.0,38.0,1.0
2012,Sangli,Ku. Mahakal,22.0,2.0,20.0,18.0,2.0
2012,Sangli,Jat,88.0,5.0,83.0,76.0,1.0
2013,Sangli,Shirala,2.0,1.0,2.0,2.0,0.0
2013,Sangli,Valava,0.0,0.0,0.0,0.0,0.0
2013,Sangli,Palus,,,,,
2013,Sangli,Kadegaon,9.0,1.0,8.0,7.0,
2013,Sangli,Khanapur,32.0,3.0,29.0,26.0,1.0
2013,Sangli,Aatpadi,42.0,4.0,38.0,30.0,
2013,Sangli,Tasgaon,,,,,
2013,Sangli,Miraj,51.0,3.0,48.0,38.0,1.0
2013,Sangli,Ku. Mahakal,22.0,2.0,20.0,18.0,2.0
2013,Sangli,Jat,88.0,5.0,83.0,76.0,1.0
2014,Sangli,Shirala,0.0,0.0,0.0,0.0,0.0
2014,Sangli,Valava,5.0,1.0,3.0,2.0,0.0
2014,Sangli,Palus,2.0,0.0,2.0,2.0,0.0
2014,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0
2014,Sangli,Khanapur,2.0,0.0,2.0,2.0,0.0
2014,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2014,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0
2014,Sangli,Miraj,2.0,1.0,2.0,2.0,0.0
2014,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2014,Sangli,Jat,0.0,0.0,0.0,0.0,0.0
2015,Sangli,Shirala,0.0,0.0,0.0,0.0,0.0
2015,Sangli,Valava,5.0,1.0,3.0,2.0,0.0
2015,Sangli,Palus,2.0,0.0,2.0,2.0,0.0
2015,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0
2015,Sangli,Khanapur,2.0,0.0,2.0,2.0,0.0
2015,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2015,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0
2015,Sangli,Miraj,2.0,1.0,2.0,2.0,0.0
2015,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2015,Sangli,Jat,0.0,0.0,0.0,0.0,0.0
2016,Sangli,Shirala,0.0,0.0,0.0,0.0,0.0
2016,Sangli,Valava,5.0,1.0,3.0,2.0,0.0
2016,Sangli,Palus,2.0,0.0,2.0,2.0,0.0
2016,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0
2016,Sangli,Khanapur,2.0,0.0,2.0,2.0,0.0
2016,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2016,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0
2016,Sangli,Miraj,2.0,1.0,2.0,2.0,0.0
2016,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2016,Sangli,Jat,0.0,0.0,0.0,0.0,0.0
2017,Sangli,Shirala,0.0,0.0,0.0,0.0,0.0
2017,Sangli,Valava,5.0,1.0,3.0,2.0,0.0
2017,Sangli,Palus,2.0,0.0,2.0,2.0,0.0
2017,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0
2017,Sangli,Khanapur,5.0,0.0,2.0,2.0,0.0
2017,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2017,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0
2017,Sangli,Miraj,2.0,1.0,2.0,2.0,0.0
2017,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2017,Sangli,Jat,0.0,0.0,0.0,0.0,0.0
2018,Sangli,Shirala,1.0,0.0,1.0,1.0,0.0
2018,Sangli,Valava,8.0,0.0,8.0,8.0,0.0
2018,Sangli,Palus,2.0,0.0,2.0,2.0,0.0
2018,Sangli,Kadegaon,8.0,3.0,8.0,8.0,0.0
2018,Sangli,Khanapur,7.0,1.0,7.0,6.0,1.0
2018,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2018,Sangli,Tasgaon,4.0,0.0,4.0,4.0,0.0
2018,Sangli,Miraj,1.0,0.0,1.0,1.0,0.0
2018,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2018,Sangli,Jat,6.0,0.0,4.0,4.0,0.0
2019,Sangli,Shirala,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Valava,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Palus,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Khanapur,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Miraj,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2019,Sangli,Jat,3.0,0.0,3.0,3.0,0.0
2020,Sangli,Shirala,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Valava,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Palus,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Khanapur,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Miraj,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Ku. Mahakal,0.0,0.0,0.0,0.0,0.0
2020,Sangli,Jat,3.0,0.0,3.0,3.0,0.0
2021,Sangli,Shirala,5.0,4.0,5.0,5.0,0.0
2021,Sangli,Valava,3.0,3.0,3.0,3.0,0.0
2021,Sangli,Palus,3.0,3.0,3.0,3.0,0.0
2021,Sangli,Kadegaon,9.0,5.0,6.0,6.0,0.0
2021,Sangli,Khanapur,1.0,1.0,1.0,1.0,0.0
2021,Sangli,Aatpadi,0.0,0.0,0.0,0.0,0.0
2021,Sangli,Tasgaon,3.0,3.0,3.0,0.0,3.0
2021,Sangli,Miraj,46.0,40.0,44.0,32.0,12.0
2021,Sangli,Ku. Mahakal,10.0,5.0,10.0,10.0,0.0
2021,Sangli,Jat,0.0,0.0,0.0,0.0,0.0
2012,Satara,Mahableshwar,148.0,39.0,10.0,7.0,3.0
2012,Satara,Vai,363.0,24.0,6.0,6.0,0.0
2012,Satara,Khandala,402.0,27.0,1.0,1.0,0.0
2012,Satara,Faltan,1233.0,43.0,22.0,21.0,1.0
2012,Satara,Man,1703.0,100.0,21.0,19.0,2.0
2012,Satara,Khatav,1851.0,155.0,54.0,48.0,6.0
2012,Satara,Koregaon,911.0,55.0,61.0,61.0,0.0
2012,Satara,Satara,950.0,73.0,0.0,0.0,0.0
2012,Satara,Javali,523.0,37.0,4.0,4.0,0.0
2012,Satara,Patan,800.0,45.0,4.0,4.0,0.0
2012,Satara,Karad,1889.0,157.0,12.0,12.0,0.0
2013,Satara,Mahableshwar,151.0,42.0,3.0,3.0,0.0
2013,Satara,Vai,364.0,24.0,1.0,1.0,0.0
2013,Satara,Khandala,403.0,27.0,0.0,0.0,0.0
2013,Satara,Faltan,1234.0,43.0,1.0,1.0,0.0
2013,Satara,Man,1716.0,102.0,13.0,11.0,0.0
2013,Satara,Khatav,1871.0,159.0,18.0,18.0,0.0
2013,Satara,Koregaon,921.0,58.0,9.0,9.0,0.0
2013,Satara,Satara,955.0,74.0,5.0,5.0,0.0
2013,Satara,Javali,523.0,37.0,0.0,0.0,0.0
2013,Satara,Patan,802.0,45.0,2.0,2.0,0.0
2013,Satara,Karad,1901.0,161.0,11.0,10.0,0.0
2014,Satara,Mahableshwar,153.0,42.0,1.0,1.0,0.0
2014,Satara,Vai,364.0,24.0,0.0,0.0,0.0
2014,Satara,Khandala,414.0,32.0,10.0,9.0,1.0
2014,Satara,Faltan,1247.0,43.0,12.0,11.0,0.0
2014,Satara,Man,1740.0,104.0,21.0,20.0,0.0
2014,Satara,Khatav,1872.0,159.0,1.0,1.0,0.0
2014,Satara,Koregaon,922.0,58.0,1.0,1.0,0.0
2014,Satara,Satara,955.0,74.0,0.0,0.0,0.0
2014,Satara,Javali,523.0,37.0,0.0,0.0,0.0
2014,Satara,Patan,804.0,45.0,2.0,2.0,0.0
2014,Satara,Karad,1901.0,161.0,0.0,0.0,0.0
2015,Satara,Mahableshwar,174.0,45.0,17.0,15.0,0.0
2015,Satara,Vai,370.0,25.0,6.0,5.0,0.0
2015,Satara,Khandala,418.0,34.0,3.0,2.0,1.0
2015,Satara,Faltan,1276.0,47.0,29.0,29.0,0.0
2015,Satara,Man,1815.0,113.0,67.0,59.0,2.0
2015,Satara,Khatav,1892.0,167.0,18.0,17.0,0.0
2015,Satara,Koregaon,945.0,62.0,18.0,16.0,2.0
2015,Satara,Satara,966.0,76.0,8.0,7.0,1.0
2015,Satara,Javali,523.0,37.0,0.0,0.0,0.0
2015,Satara,Patan,841.0,52.0,33.0,31.0,2.0
2015,Satara,Karad,1923.0,166.0,21.0,20.0,1.0
2016,Satara,Mahableshwar,0.0,0.0,0.0,0.0,0.0
2016,Satara,Vai,1.0,0.0,1.0,1.0,0.0
2016,Satara,Khandala,5.0,1.0,4.0,4.0,0.0
2016,Satara,Faltan,9.0,1.0,7.0,5.0,2.0
2016,Satara,Man,19.0,2.0,15.0,14.0,0.0
2016,Satara,Khatav,2.0,1.0,2.0,2.0,0.0
2016,Satara,Koregaon,6.0,0.0,6.0,6.0,0.0
2016,Satara,Satara,0.0,0.0,0.0,0.0,0.0
2016,Satara,Javali,0.0,0.0,0.0,0.0,0.0
2016,Satara,Patan,0.0,0.0,0.0,0.0,0.0
2016,Satara,Karad,7.0,0.0,6.0,6.0,0.0
2017,Satara,Mahableshwar,0.0,0.0,0.0,0.0,0.0
2017,Satara,Vai,0.0,0.0,0.0,0.0,0.0
2017,Satara,Khandala,1.0,0.0,0.0,0.0,0.0
2017,Satara,Faltan,8.0,3.0,8.0,8.0,0.0
2017,Satara,Man,0.0,0.0,0.0,0.0,0.0
2017,Satara,Khatav,0.0,0.0,0.0,0.0,0.0
2017,Satara,Koregaon,2.0,2.0,2.0,2.0,0.0
2017,Satara,Satara,2.0,0.0,2.0,2.0,0.0
2017,Satara,Javali,0.0,0.0,0.0,0.0,0.0
2017,Satara,Patan,8.0,4.0,8.0,8.0,0.0
2017,Satara,Karad,0.0,0.0,0.0,0.0,0.0
2018,Satara,Mahableshwar,2.0,1.0,2.0,1.0,1.0
2018,Satara,Vai,2.0,0.0,2.0,2.0,0.0
2018,Satara,Khandala,5.0,0.0,5.0,5.0,0.0
2018,Satara,Faltan,13.0,1.0,11.0,10.0,1.0
2018,Satara,Man,0.0,0.0,0.0,0.0,0.0
2018,Satara,Khatav,1.0,0.0,1.0,1.0,0.0
2018,Satara,Koregaon,16.0,0.0,16.0,14.0,0.0
2018,Satara,Satara,0.0,0.0,0.0,0.0,0.0
2018,Satara,Javali,0.0,0.0,0.0,0.0,0.0
2018,Satara,Patan,16.0,2.0,15.0,13.0,2.0
2018,Satara,Karad,8.0,0.0,7.0,6.0,0.0
2019,Satara,Mahableshwar,0.0,0.0,0.0,0.0,1.0
2019,Satara,Vai,0.0,0.0,0.0,0.0,0.0
2019,Satara,Khandala,0.0,0.0,0.0,0.0,0.0
2019,Satara,Faltan,2.0,2.0,2.0,2.0,1.0
2019,Satara,Man,0.0,0.0,0.0,0.0,0.0
2019,Satara,Khatav,0.0,0.0,0.0,0.0,0.0
2019,Satara,Koregaon,0.0,0.0,0.0,0.0,0.0
2019,Satara,Satara,2.0,1.0,2.0,2.0,0.0
2019,Satara,Javali,0.0,0.0,0.0,0.0,0.0
2019,Satara,Patan,13.0,5.0,12.0,11.0,1.0
2019,Satara,Karad,0.0,0.0,0.0,0.0,0.0
2020,Satara,Mahableshwar,1.0,0.0,1.0,1.0,0.0
2020,Satara,Vai,0.0,0.0,0.0,0.0,0.0
2020,Satara,Khandala,0.0,0.0,0.0,0.0,0.0
2020,Satara,Faltan,0.0,0.0,0.0,0.0,0.0
2020,Satara,Man,5.0,1.0,5.0,5.0,0.0
2020,Satara,Khatav,0.0,0.0,0.0,0.0,0.0
2020,Satara,Koregaon,23.0,5.0,22.0,18.0,0.0
2020,Satara,Satara,0.0,0.0,0.0,0.0,0.0
2020,Satara,Javali,0.0,0.0,0.0,0.0,0.0
2020,Satara,Patan,3.0,0.0,3.0,3.0,0.0
2020,Satara,Karad,1.0,0.0,1.0,1.0,0.0
2021,Satara,Mahableshwar,0.0,0.0,0.0,0.0,0.0
2021,Satara,Vai,1.0,0.0,1.0,0.0,0.0
2021,Satara,Khandala,0.0,0.0,0.0,0.0,0.0
2021,Satara,Faltan,3.0,1.0,3.0,1.0,0.0
2021,Satara,Man,0.0,0.0,3.0,1.0,0.0
2021,Satara,Khatav,0.0,0.0,0.0,0.0,0.0
2021,Satara,Koregaon,0.0,0.0,6.0,1.0,0.0
2021,Satara,Satara,2.0,1.0,2.0,2.0,0.0
2021,Satara,Javali,1.0,0.0,1.0,0.0,0.0
2021,Satara,Patan,13.0,6.0,13.0,5.0,0.0
2021,Satara,Karad,0.0,0.0,0.0,0.0,0.0
2012,Sindhudurg,Devgad,17.0,0.0,16.0,16.0,0.0
2012,Sindhudurg,Vaibhavwadi,3.0,0.0,3.0,3.0,0.0
2012,Sindhudurg,Kankavali,13.0,0.0,10.0,10.0,0.0
2012,Sindhudurg,Malvan,10.0,0.0,10.0,10.0,0.0
2012,Sindhudurg,Vengurla,12.0,0.0,11.0,11.0,0.0
2012,Sindhudurg,Kudal,18.0,0.0,15.0,15.0,0.0
2012,Sindhudurg,Sawantwadi,26.0,0.0,23.0,23.0,0.0
2012,Sindhudurg,Dodamarg,2.0,0.0,1.0,1.0,0.0
2013,Sindhudurg,Devgad,11.0,0.0,11.0,11.0,0.0
2013,Sindhudurg,Vaibhavwadi,3.0,0.0,2.0,2.0,0.0
2013,Sindhudurg,Kankavali,17.0,0.0,17.0,17.0,0.0
2013,Sindhudurg,Malvan,0.0,0.0,0.0,0.0,0.0
2013,Sindhudurg,Vengurla,12.0,0.0,11.0,11.0,0.0
2013,Sindhudurg,Kudal,9.0,0.0,9.0,9.0,0.0
2013,Sindhudurg,Sawantwadi,42.0,0.0,36.0,36.0,0.0
2013,Sindhudurg,Dodamarg,6.0,0.0,6.0,6.0,0.0
2014,Sindhudurg,Devgad,16.0,0.0,15.0,15.0,0.0
2014,Sindhudurg,Vaibhavwadi,6.0,0.0,6.0,6.0,0.0
2014,Sindhudurg,Kankavali,33.0,0.0,32.0,32.0,0.0
2014,Sindhudurg,Malvan,6.0,0.0,6.0,6.0,0.0
2014,Sindhudurg,Vengurla,17.0,0.0,16.0,16.0,0.0
2014,Sindhudurg,Kudal,15.0,0.0,14.0,14.0,0.0
2014,Sindhudurg,Sawantwadi,9.0,0.0,6.0,6.0,0.0
2014,Sindhudurg,Dodamarg,8.0,0.0,7.0,7.0,0.0
2015,Sindhudurg,Devgad,26.0,1.0,26.0,22.0,0.0
2015,Sindhudurg,Vaibhavwadi,7.0,1.0,7.0,6.0,1.0
2015,Sindhudurg,Kankavali,9.0,0.0,9.0,8.0,0.0
2015,Sindhudurg,Malvan,1.0,1.0,1.0,1.0,0.0
2015,Sindhudurg,Vengurla,4.0,3.0,4.0,4.0,0.0
2015,Sindhudurg,Kudal,4.0,1.0,3.0,1.0,1.0
2015,Sindhudurg,Sawantwadi,13.0,3.0,11.0,11.0,0.0
2015,Sindhudurg,Dodamarg,10.0,1.0,9.0,8.0,0.0
2016,Sindhudurg,Devgad,17.0,0.0,15.0,15.0,0.0
2016,Sindhudurg,Vaibhavwadi,2.0,0.0,2.0,2.0,0.0
2016,Sindhudurg,Kankavali,14.0,2.0,10.0,8.0,2.0
2016,Sindhudurg,Malvan,7.0,2.0,6.0,4.0,2.0
2016,Sindhudurg,Vengurla,5.0,1.0,3.0,2.0,1.0
2016,Sindhudurg,Kudal,5.0,1.0,5.0,4.0,1.0
2016,Sindhudurg,Sawantwadi,5.0,1.0,5.0,4.0,1.0
2016,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0
2017,Sindhudurg,Devgad,17.0,1.0,13.0,12.0,1.0
2017,Sindhudurg,Vaibhavwadi,10.0,0.0,7.0,7.0,0.0
2017,Sindhudurg,Kankavali,11.0,2.0,9.0,7.0,2.0
2017,Sindhudurg,Malvan,6.0,3.0,6.0,3.0,3.0
2017,Sindhudurg,Vengurla,6.0,0.0,4.0,4.0,0.0
2017,Sindhudurg,Kudal,7.0,2.0,5.0,3.0,2.0
2017,Sindhudurg,Sawantwadi,13.0,1.0,12.0,11.0,1.0
2017,Sindhudurg,Dodamarg,5.0,0.0,3.0,3.0,0.0
2018,Sindhudurg,Devgad,7.0,5.0,7.0,2.0,5.0
2018,Sindhudurg,Vaibhavwadi,1.0,0.0,1.0,1.0,0.0
2018,Sindhudurg,Kankavali,2.0,2.0,2.0,0.0,2.0
2018,Sindhudurg,Malvan,6.0,6.0,6.0,0.0,6.0
2018,Sindhudurg,Vengurla,5.0,1.0,5.0,4.0,1.0
2018,Sindhudurg,Kudal,3.0,2.0,3.0,1.0,2.0
2018,Sindhudurg,Sawantwadi,6.0,3.0,5.0,2.0,3.0
2018,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0
2019,Sindhudurg,Devgad,13.0,2.0,9.0,4.0,5.0
2019,Sindhudurg,Vaibhavwadi,7.0,2.0,6.0,0.0,6.0
2019,Sindhudurg,Kankavali,13.0,2.0,7.0,3.0,4.0
2019,Sindhudurg,Malvan,6.0,1.0,6.0,1.0,5.0
2019,Sindhudurg,Vengurla,2.0,1.0,2.0,0.0,2.0
2019,Sindhudurg,Kudal,9.0,3.0,9.0,3.0,6.0
2019,Sindhudurg,Sawantwadi,7.0,3.0,6.0,3.0,3.0
2019,Sindhudurg,Dodamarg,2.0,0.0,1.0,1.0,0.0
2020,Sindhudurg,Devgad,11.0,5.0,11.0,6.0,5.0
2020,Sindhudurg,Vaibhavwadi,6.0,0.0,6.0,6.0,0.0
2020,Sindhudurg,Kankavali,9.0,3.0,8.0,2.0,3.0
2020,Sindhudurg,Malvan,7.0,6.0,7.0,1.0,6.0
2020,Sindhudurg,Vengurla,5.0,3.0,5.0,2.0,3.0
2020,Sindhudurg,Kudal,11.0,6.0,10.0,3.0,6.0
2020,Sindhudurg,Sawantwadi,4.0,2.0,4.0,2.0,2.0
2020,Sindhudurg,Dodamarg,7.0,1.0,7.0,6.0,1.0
2021,Sindhudurg,Devgad,3.0,2.0,2.0,0.0,2.0
2021,Sindhudurg,Vaibhavwadi,2.0,1.0,1.0,0.0,1.0
2021,Sindhudurg,Kankavali,4.0,2.0,3.0,1.0,2.0
2021,Sindhudurg,Malvan,2.0,1.0,2.0,1.0,1.0
2021,Sindhudurg,Vengurla,0.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Kudal,1.0,1.0,1.0,0.0,1.0
2021,Sindhudurg,Sawantwadi,0.0,0.0,0.0,0.0,0.0
2021,Sindhudurg,Dodamarg,12.0,12.0,12.0,0.0,12.0
2012,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2012,Thane,Bhivandi,28.0,2.0,26.0,26.0,0.0
2012,Thane,Shahapur,25.0,5.0,20.0,20.0,0.0
2012,Thane,Kalyan,13.0,2.0,9.0,7.0,0.0
2012,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2012,Thane,Ambarnath,17.0,3.0,9.0,5.0,0.0
2012,Thane,Murbad,38.0,1.0,29.0,23.0,0.0
2013,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2013,Thane,Bhivandi,30.0,4.0,22.0,22.0,0.0
2013,Thane,Shahapur,48.0,3.0,28.0,28.0,0.0
2013,Thane,Kalyan,34.0,8.0,30.0,30.0,0.0
2013,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2013,Thane,Ambarnath,9.0,3.0,8.0,8.0,0.0
2013,Thane,Murbad,49.0,8.0,29.0,29.0,0.0
2014,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2014,Thane,Bhivandi,24.0,5.0,21.0,21.0,0.0
2014,Thane,Shahapur,23.0,6.0,14.0,14.0,0.0
2014,Thane,Kalyan,9.0,0.0,7.0,7.0,0.0
2014,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2014,Thane,Ambarnath,15.0,0.0,13.0,13.0,0.0
2014,Thane,Murbad,14.0,1.0,14.0,14.0,0.0
