Year,District,Crime,Cases
2014,Kolhapur,Dowry Deaths,8.0
2014,Latur,Dowry Deaths,4.0
2014,Mumbai City,Dowry Deaths,22.0
2014,Nagpur,Dowry Deaths,14.0
2014,Nanded,Dowry Deaths,6.0
2014,Nandurbar,Dowry Deaths,2.0
2014,Nasik,Dowry Deaths,20.0
2014,Dharashiv,Dowry Deaths,5.0
2014,Palghar,Dowry Deaths,1.0
2014,Parbhani,Dowry Deaths,5.0
2014,Pune,Dowry Deaths,34.0
2014,Raigad,Dowry Deaths,2.0
2014,Ratnagiri,Dowry Deaths,0.0
2014,Sangli,Dowry Deaths,6.0
2014,Satara,Dowry Deaths,4.0
2014,Sindhudurg,Dowry Deaths,0.0
2014,Solapur,Dowry Deaths,5.0
2014,Thane,Dowry Deaths,22.0
2014,Wardha,Dowry Deaths,1.0
2014,Washim,Dowry Deaths,5.0
2014,Yavatmal,Dowry Deaths,12.0
2015,Ahilyanagar,Dowry Deaths,14.0
2015,Akola,Dowry Deaths,4.0
2015,Amravati,Dowry Deaths,4.0
2015,Chhatrapati Sambhaji Nagar,Dowry Deaths,21.0
2015,Beed,Dowry Deaths,5.0
2015,Bhandara,Dowry Deaths,0.0
2015,Buldhana,Dowry Deaths,14.0
2015,Chandrapur,Dowry Deaths,10.0
2015,Dhule,Dowry Deaths,6.0
2015,Gadchiroli,Dowry Deaths,1.0
2015,Gondia,Dowry Deaths,0.0
2015,Hingoli,Dowry Deaths,1.0
2015,Jalgaon,Dowry Deaths,1.0
2015,Jalna,Dowry Deaths,11.0
2015,Kolhapur,Dowry Deaths,7.0
2015,Latur,Dowry Deaths,8.0
2015,Mumbai City,Dowry Deaths,9.0
2015,Nagpur,Dowry Deaths,10.0
2015,Nanded,Dowry Deaths,12.0
2015,Nandurbar,Dowry Deaths,0.0
2015,Nasik,Dowry Deaths,15.0
2015,Dharashiv,Dowry Deaths,6.0
2015,Palghar,Dowry Deaths,2.0
2015,Parbhani,Dowry Deaths,11.0
2015,Pune,Dowry Deaths,22.0
2015,Raigad,Dowry Deaths,1.0
2015,Ratnagiri,Dowry Deaths,1.0
2015,Sangli,Dowry Deaths,16.0
2015,Satara,Dowry Deaths,2.0
2015,Sindhudurg,Dowry Deaths,0.0
2015,Solapur,Dowry Deaths,9.0
2015,Thane,Dowry Deaths,18.0
2015,Wardha,Dowry Deaths,0.0
2015,Washim,Dowry Deaths,12.0
2015,Yavatmal,Dowry Deaths,15.0
2016,Ahilyanagar,Dowry Deaths,4.0
2016,Akola,Dowry Deaths,4.0
2016,Amravati,Dowry Deaths,4.0
2016,Chhatrapati Sambhaji Nagar,Dowry Deaths,23.0
2016,Beed,Dowry Deaths,12.0
2016,Bhandara,Dowry Deaths,2.0
2016,Buldhana,Dowry Deaths,10.0
2016,Chandrapur,Dowry Deaths,5.0
2016,Dhule,Dowry Deaths,5.0
2016,Gadchiroli,Dowry Deaths,2.0
2016,Gondia,Dowry Deaths,2.0
2016,Hingoli,Dowry Deaths,3.0
2016,Jalgaon,Dowry Deaths,3.0
2016,Jalna,Dowry Deaths,14.0
2016,Kolhapur,Dowry Deaths,7.0
2016,Latur,Dowry Deaths,5.0
2016,Mumbai City,Dowry Deaths,12.0
2016,Nagpur,Dowry Deaths,7.0
2016,Nanded,Dowry Deaths,17.0
2016,Nandurbar,Dowry Deaths,0.0
2016,Nasik,Dowry Deaths,17.0
2016,Dharashiv,Dowry Deaths,22.0
2016,Palghar,Dowry Deaths,1.0
2016,Parbhani,Dowry Deaths,9.0
2016,Pune,Dowry Deaths,13.0
2016,Raigad,Dowry Deaths,0.0
2016,Ratnagiri,Dowry Deaths,1.0
2016,Sangli,Dowry Deaths,11.0
2016,Satara,Dowry Deaths,4.0
2016,Sindhudurg,Dowry Deaths,1.0
2016,Solapur,Dowry Deaths,7.0
2016,Thane,Dowry Deaths,13.0
2016,Wardha,Dowry Deaths,2.0
2016,Washim,Dowry Deaths,1.0
2016,Yavatmal,Dowry Deaths,5.0
2017,Ahilyanagar,Dowry Deaths,14.0
2017,Akola,Dowry Deaths,4.0
2017,Amravati,Dowry Deaths,4.0
2017,Chhatrapati Sambhaji Nagar,Dowry Deaths,21.0
2017,Beed,Dowry Deaths,5.0
2017,Bhandara,Dowry Deaths,0.0
2017,Buldhana,Dowry Deaths,14.0
2017,Chandrapur,Dowry Deaths,10.0
2017,Dhule,Dowry Deaths,6.0
2017,Gadchiroli,Dowry Deaths,1.0
2017,Gondia,Dowry Deaths,0.0
2017,Hingoli,Dowry Deaths,1.0
2017,Jalgaon,Dowry Deaths,1.0
2017,Jalna,Dowry Deaths,11.0
2017,Kolhapur,Dowry Deaths,7.0
2017,Latur,Dowry Deaths,8.0
2017,Mumbai City,Dowry Deaths,9.0
2017,Nagpur,Dowry Deaths,10.0
2017,Nanded,Dowry Deaths,12.0
2017,Nandurbar,Dowry Deaths,0.0
2017,Nasik,Dowry Deaths,15.0
2017,Dharashiv,Dowry Deaths,6.0
2017,Palghar,Dowry Deaths,2.0
2017,Parbhani,Dowry Deaths,11.0
2017,Pune,Dowry Deaths,22.0
2017,Raigad,Dowry Deaths,1.0
2017,Ratnagiri,Dowry Deaths,1.0
2017,Sangli,Dowry Deaths,16.0
2017,Satara,Dowry Deaths,2.0
2017,Sindhudurg,Dowry Deaths,0.0
2017,Solapur,Dowry Deaths,9.0
2017,Thane,Dowry Deaths,18.0
2017,Wardha,Dowry Deaths,0.0
2017,Washim,Dowry Deaths,12.0
2017,Yavatmal,Dowry Deaths,15.0
2019,Ahilyanagar,Dowry Deaths,7.0
2019,Akola,Dowry Deaths,3.0
2019,Amravati,Dowry Deaths,2.0
2019,Chhatrapati Sambhaji Nagar,Dowry Deaths,13.0
2019,Beed,Dowry Deaths,11.0
2019,Bhandara,Dowry Deaths,2.0
2019,Buldhana,Dowry Deaths,11.0
2019,Chandrapur,Dowry Deaths,3.0
2019,Dhule,Dowry Deaths,2.0
2019,Gadchiroli,Dowry Deaths,0.0
2019,Gondia,Dowry Deaths,2.0
2019,Hingoli,Dowry Deaths,4.0
2019,Jalgaon,Dowry Deaths,4.0
2019,Jalna,Dowry Deaths,2.0
2019,Kolhapur,Dowry Deaths,7.0
2019,Latur,Dowry Deaths,5.0
2019,Mumbai City,Dowry Deaths,17.0
2019,Nagpur,Dowry Deaths,5.0
2019,Nanded,Dowry Deaths,9.0
2019,Nandurbar,Dowry Deaths,0.0
2019,Nasik,Dowry Deaths,8.0
2019,Dharashiv,Dowry Deaths,3.0
2019,Palghar,Dowry Deaths,4.0
2019,Parbhani,Dowry Deaths,6.0
2019,Pune,Dowry Deaths,21.0
2019,Raigad,Dowry Deaths,0.0
2019,Ratnagiri,Dowry Deaths,1.0
2019,Sangli,Dowry Deaths,8.0
2019,Satara,Dowry Deaths,1.0
2019,Sindhudurg,Dowry Deaths,0.0
2019,Solapur,Dowry Deaths,10.0
2019,Thane,Dowry Deaths,15.0
2019,Wardha,Dowry Deaths,3.0
2019,Washim,Dowry Deaths,4.0
2019,Yavatmal,Dowry Deaths,3.0
2018,Ahilyanagar,Dowry Deaths,18.0
2018,Akola,Dowry Deaths,4.0
2018,Amravati,Dowry Deaths,2.0
2018,Chhatrapati Sambhaji Nagar,Dowry Deaths,7.0
2018,Beed,Dowry Deaths,14.0
2018,Bhandara,Dowry Deaths,1.0
2018,Buldhana,Dowry Deaths,9.0
2018,Chandrapur,Dowry Deaths,4.0
2018,Dhule,Dowry Deaths,5.0
2018,Gadchiroli,Dowry Deaths,3.0
2018,Gondia,Dowry Deaths,4.0
2018,Hingoli,Dowry Deaths,4.0
2018,Jalgaon,Dowry Deaths,0.0
2018,Jalna,Dowry Deaths,8.0
2018,Kolhapur,Dowry Deaths,6.0
2018,Latur,Dowry Deaths,4.0
2018,Mumbai City,Dowry Deaths,8.0
2018,Nagpur,Dowry Deaths,8.0
2018,Nanded,Dowry Deaths,2.0
2018,Nandurbar,Dowry Deaths,0.0
2018,Nasik,Dowry Deaths,12.0
2018,Dharashiv,Dowry Deaths,4.0
2018,Palghar,Dowry Deaths,4.0
2018,Parbhani,Dowry Deaths,9.0
2018,Pune,Dowry Deaths,18.0
2018,Raigad,Dowry Deaths,2.0
2018,Ratnagiri,Dowry Deaths,0.0
2018,Sangli,Dowry Deaths,15.0
2018,Satara,Dowry Deaths,2.0
2018,Sindhudurg,Dowry Deaths,0.0
2018,Solapur,Dowry Deaths,6.0
2018,Thane,Dowry Deaths,10.0
2018,Wardha,Dowry Deaths,0.0
2018,Washim,Dowry Deaths,3.0
2018,Yavatmal,Dowry Deaths,4.0
2020,Ahilyanagar,Dowry Deaths,7.0
2020,Akola,Dowry Deaths,7.0
2020,Amravati,Dowry Deaths,1.0
2020,Chhatrapati Sambhaji Nagar,Dowry Deaths,13.0
2020,Beed,Dowry Deaths,11.0
2020,Bhandara,Dowry Deaths,1.0
2020,Buldhana,Dowry Deaths,8.0
2020,Chandrapur,Dowry Deaths,3.0
2020,Dhule,Dowry Deaths,4.0
2020,Gadchiroli,Dowry Deaths,0.0
2020,Gondia,Dowry Deaths,2.0
2020,Hingoli,Dowry Deaths,6.0
2020,Jalgaon,Dowry Deaths,2.0
2020,Jalna,Dowry Deaths,12.0
2020,Kolhapur,Dowry Deaths,6.0
2020,Latur,Dowry Deaths,7.0
2020,Mumbai City,Dowry Deaths,12.0
2020,Nagpur,Dowry Deaths,11.0
2020,Nanded,Dowry Deaths,6.0
2020,Nandurbar,Dowry Deaths,1.0
2020,Nasik,Dowry Deaths,7.0
2020,Dharashiv,Dowry Deaths,6.0
2020,Palghar,Dowry Deaths,0.0
2020,Parbhani,Dowry Deaths,3.0
2020,Pune,Dowry Deaths,15.0
2020,Raigad,Dowry Deaths,0.0
2020,Ratnagiri,Dowry Deaths,0.0
2020,Sangli,Dowry Deaths,7.0
2020,Satara,Dowry Deaths,4.0
2020,Sindhudurg,Dowry Deaths,0.0
2020,Solapur,Dowry Deaths,3.0
2020,Thane,Dowry Deaths,12.0
2020,Wardha,Dowry Deaths,2.0
2020,Washim,Dowry Deaths,12.0
2020,Yavatmal,Dowry Deaths,6.0
2021,Ahilyanagar,Dowry Deaths,15.0
2021,Akola,Dowry Deaths,5.0
2021,Amravati,Dowry Deaths,2.0
2021,Chhatrapati Sambhaji Nagar,Dowry Deaths,16.0
2021,Beed,Dowry Deaths,9.0
2021,Bhandara,Dowry Deaths,0.0
2021,Buldhana,Dowry Deaths,12.0
2021,Chandrapur,Dowry Deaths,1.0
2021,Dhule,Dowry Deaths,1.0
2021,Gadchiroli,Dowry Deaths,0.0
2021,Gondia,Dowry Deaths,1.0
2021,Hingoli,Dowry Deaths,2.0
2021,Jalgaon,Dowry Deaths,3.0
2021,Jalna,Dowry Deaths,3.0
2021,Kolhapur,Dowry Deaths,6.0
2021,Latur,Dowry Deaths,3.0
2021,Mumbai City,Dowry Deaths,12.0
2021,Nagpur,Dowry Deaths,2.0
2021,Nanded,Dowry Deaths,6.0
2021,Nandurbar,Dowry Deaths,2.0
2021,Nasik,Dowry Deaths,5.0
2021,Dharashiv,Dowry Deaths,5.0
2021,Palghar,Dowry Deaths,0.0
2021,Parbhani,Dowry Deaths,9.0
2021,Pune,Dowry Deaths,22.0
2021,Raigad,Dowry Deaths,0.0
2021,Ratnagiri,Dowry Deaths,0.0
2021,Sangli,Dowry Deaths,8.0
2021,Satara,Dowry Deaths,2.0
2021,Sindhudurg,Dowry Deaths,0.0
2021,Solapur,Dowry Deaths,2.0
2021,Thane,Dowry Deaths,9.0
2021,Wardha,Dowry Deaths,3.0
2021,Washim,Dowry Deaths,3.0
2021,Yavatmal,Dowry Deaths,3.0
2014,Ahilyanagar,Assault on Women with intent to outrage her Modesty,269.0
2014,Akola,Assault on Women with intent to outrage her Modesty,219.0
2014,Amravati,Assault on Women with intent to outrage her Modesty,547.0
2014,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,404.0
2014,Beed,Assault on Women with intent to outrage her Modesty,273.0
2014,Bhandara,Assault on Women with intent to outrage her Modesty,73.0
2014,Buldhana,Assault on Women with intent to outrage her Modesty,253.0
2014,Chandrapur,Assault on Women with intent to outrage her Modesty,224.0
2014,Dhule,Assault on Women with intent to outrage her Modesty,98.0
2014,Gadchiroli,Assault on Women with intent to outrage her Modesty,32.0
2014,Gondia,Assault on Women with intent to outrage her Modesty,113.0
2014,Hingoli,Assault on Women with intent to outrage her Modesty,80.0
2014,Jalgaon,Assault on Women with intent to outrage her Modesty,347.0
2014,Jalna,Assault on Women with intent to outrage her Modesty,185.0
2014,Kolhapur,Assault on Women with intent to outrage her Modesty,176.0
2014,Latur,Assault on Women with intent to outrage her Modesty,174.0
2014,Mumbai City,Assault on Women with intent to outrage her Modesty,1681.0
2014,Nagpur,Assault on Women with intent to outrage her Modesty,486.0
2014,Nanded,Assault on Women with intent to outrage her Modesty,147.0
2014,Nandurbar,Assault on Women with intent to outrage her Modesty,36.0
2014,Nasik,Assault on Women with intent to outrage her Modesty,325.0
2014,Dharashiv,Assault on Women with intent to outrage her Modesty,126.0
2014,Palghar,Assault on Women with intent to outrage her Modesty,183.0
2014,Parbhani,Assault on Women with intent to outrage her Modesty,140.0
2014,Pune,Assault on Women with intent to outrage her Modesty,815.0
2014,Raigad,Assault on Women with intent to outrage her Modesty,99.0
2014,Ratnagiri,Assault on Women with intent to outrage her Modesty,59.0
2014,Sangli,Assault on Women with intent to outrage her Modesty,157.0
2014,Satara,Assault on Women with intent to outrage her Modesty,241.0
2014,Sindhudurg,Assault on Women with intent to outrage her Modesty,42.0
2014,Solapur,Assault on Women with intent to outrage her Modesty,279.0
2014,Thane,Assault on Women with intent to outrage her Modesty,882.0
2014,Wardha,Assault on Women with intent to outrage her Modesty,192.0
2014,Washim,Assault on Women with intent to outrage her Modesty,178.0
2014,Yavatmal,Assault on Women with intent to outrage her Modesty,466.0
2015,Ahilyanagar,Assault on Women with intent to outrage her Modesty,376.0
2015,Akola,Assault on Women with intent to outrage her Modesty,222.0
2015,Amravati,Assault on Women with intent to outrage her Modesty,646.0
2015,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,625.0
2015,Beed,Assault on Women with intent to outrage her Modesty,263.0
2015,Bhandara,Assault on Women with intent to outrage her Modesty,92.0
2015,Buldhana,Assault on Women with intent to outrage her Modesty,266.0
2015,Chandrapur,Assault on Women with intent to outrage her Modesty,269.0
2015,Dhule,Assault on Women with intent to outrage her Modesty,69.0
2015,Gadchiroli,Assault on Women with intent to outrage her Modesty,40.0
2015,Gondia,Assault on Women with intent to outrage her Modesty,118.0
2015,Hingoli,Assault on Women with intent to outrage her Modesty,91.0
2015,Jalgaon,Assault on Women with intent to outrage her Modesty,288.0
2015,Jalna,Assault on Women with intent to outrage her Modesty,191.0
2015,Kolhapur,Assault on Women with intent to outrage her Modesty,219.0
2015,Latur,Assault on Women with intent to outrage her Modesty,155.0
2015,Mumbai City,Assault on Women with intent to outrage her Modesty,2097.0
2015,Nagpur,Assault on Women with intent to outrage her Modesty,579.0
2015,Nanded,Assault on Women with intent to outrage her Modesty,165.0
2015,Nandurbar,Assault on Women with intent to outrage her Modesty,41.0
2015,Nasik,Assault on Women with intent to outrage her Modesty,358.0
2015,Dharashiv,Assault on Women with intent to outrage her Modesty,106.0
2015,Palghar,Assault on Women with intent to outrage her Modesty,226.0
2015,Parbhani,Assault on Women with intent to outrage her Modesty,153.0
2015,Pune,Assault on Women with intent to outrage her Modesty,1226.0
2015,Raigad,Assault on Women with intent to outrage her Modesty,108.0
2015,Ratnagiri,Assault on Women with intent to outrage her Modesty,60.0
2015,Sangli,Assault on Women with intent to outrage her Modesty,171.0
2015,Satara,Assault on Women with intent to outrage her Modesty,274.0
2015,Sindhudurg,Assault on Women with intent to outrage her Modesty,38.0
2015,Solapur,Assault on Women with intent to outrage her Modesty,332.0
2015,Thane,Assault on Women with intent to outrage her Modesty,942.0
2015,Wardha,Assault on Women with intent to outrage her Modesty,243.0
2015,Washim,Assault on Women with intent to outrage her Modesty,206.0
2015,Yavatmal,Assault on Women with intent to outrage her Modesty,458.0
2016,Ahilyanagar,Assault on Women with intent to outrage her Modesty,429.0
2016,Akola,Assault on Women with intent to outrage her Modesty,177.0
2016,Amravati,Assault on Women with intent to outrage her Modesty,584.0
2016,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,684.0
2016,Beed,Assault on Women with intent to outrage her Modesty,225.0
2016,Bhandara,Assault on Women with intent to outrage her Modesty,98.0
2016,Buldhana,Assault on Women with intent to outrage her Modesty,266.0
2016,Chandrapur,Assault on Women with intent to outrage her Modesty,207.0
2016,Dhule,Assault on Women with intent to outrage her Modesty,101.0
2016,Gadchiroli,Assault on Women with intent to outrage her Modesty,48.0
2016,Gondia,Assault on Women with intent to outrage her Modesty,111.0
2016,Hingoli,Assault on Women with intent to outrage her Modesty,63.0
2016,Jalgaon,Assault on Women with intent to outrage her Modesty,271.0
2016,Jalna,Assault on Women with intent to outrage her Modesty,219.0
2016,Kolhapur,Assault on Women with intent to outrage her Modesty,177.0
2016,Latur,Assault on Women with intent to outrage her Modesty,138.0
2016,Mumbai City,Assault on Women with intent to outrage her Modesty,2257.0
2016,Nagpur,Assault on Women with intent to outrage her Modesty,608.0
2016,Nanded,Assault on Women with intent to outrage her Modesty,191.0
2016,Nandurbar,Assault on Women with intent to outrage her Modesty,55.0
2016,Nasik,Assault on Women with intent to outrage her Modesty,370.0
2016,Dharashiv,Assault on Women with intent to outrage her Modesty,118.0
2016,Palghar,Assault on Women with intent to outrage her Modesty,190.0
2016,Parbhani,Assault on Women with intent to outrage her Modesty,156.0
2016,Pune,Assault on Women with intent to outrage her Modesty,1152.0
2016,Raigad,Assault on Women with intent to outrage her Modesty,111.0
2016,Ratnagiri,Assault on Women with intent to outrage her Modesty,86.0
2016,Sangli,Assault on Women with intent to outrage her Modesty,189.0
2016,Satara,Assault on Women with intent to outrage her Modesty,289.0
2016,Sindhudurg,Assault on Women with intent to outrage her Modesty,57.0
2016,Solapur,Assault on Women with intent to outrage her Modesty,339.0
2016,Thane,Assault on Women with intent to outrage her Modesty,811.0
2016,Wardha,Assault on Women with intent to outrage her Modesty,167.0
2016,Washim,Assault on Women with intent to outrage her Modesty,100.0
2016,Yavatmal,Assault on Women with intent to outrage her Modesty,352.0
2017,Ahilyanagar,Assault on Women with intent to outrage her Modesty,376.0
2017,Akola,Assault on Women with intent to outrage her Modesty,222.0
2017,Amravati,Assault on Women with intent to outrage her Modesty,646.0
2017,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,625.0
2017,Beed,Assault on Women with intent to outrage her Modesty,263.0
2017,Bhandara,Assault on Women with intent to outrage her Modesty,92.0
2017,Buldhana,Assault on Women with intent to outrage her Modesty,266.0
2017,Chandrapur,Assault on Women with intent to outrage her Modesty,269.0
2017,Dhule,Assault on Women with intent to outrage her Modesty,69.0
2017,Gadchiroli,Assault on Women with intent to outrage her Modesty,40.0
2017,Gondia,Assault on Women with intent to outrage her Modesty,118.0
2017,Hingoli,Assault on Women with intent to outrage her Modesty,91.0
2017,Jalgaon,Assault on Women with intent to outrage her Modesty,288.0
2017,Jalna,Assault on Women with intent to outrage her Modesty,191.0
2017,Kolhapur,Assault on Women with intent to outrage her Modesty,219.0
2017,Latur,Assault on Women with intent to outrage her Modesty,155.0
2017,Mumbai City,Assault on Women with intent to outrage her Modesty,2097.0
2017,Nagpur,Assault on Women with intent to outrage her Modesty,579.0
2017,Nanded,Assault on Women with intent to outrage her Modesty,165.0
2017,Nandurbar,Assault on Women with intent to outrage her Modesty,41.0
2017,Nasik,Assault on Women with intent to outrage her Modesty,358.0
2017,Dharashiv,Assault on Women with intent to outrage her Modesty,106.0
2017,Palghar,Assault on Women with intent to outrage her Modesty,226.0
2017,Parbhani,Assault on Women with intent to outrage her Modesty,153.0
2017,Pune,Assault on Women with intent to outrage her Modesty,1226.0
2017,Raigad,Assault on Women with intent to outrage her Modesty,108.0
2017,Ratnagiri,Assault on Women with intent to outrage her Modesty,60.0
2017,Sangli,Assault on Women with intent to outrage her Modesty,171.0
2017,Satara,Assault on Women with intent to outrage her Modesty,274.0
2017,Sindhudurg,Assault on Women with intent to outrage her Modesty,38.0
2017,Solapur,Assault on Women with intent to outrage her Modesty,332.0
2017,Thane,Assault on Women with intent to outrage her Modesty,942.0
2017,Wardha,Assault on Women with intent to outrage her Modesty,243.0
2017,Washim,Assault on Women with intent to outrage her Modesty,206.0
2017,Yavatmal,Assault on Women with intent to outrage her Modesty,458.0
2019,Ahilyanagar,Assault on Women with intent to outrage her Modesty,486.0
2019,Akola,Assault on Women with intent to outrage her Modesty,197.0
2019,Amravati,Assault on Women with intent to outrage her Modesty,400.0
2019,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,344.0
2019,Beed,Assault on Women with intent to outrage her Modesty,204.0
2019,Bhandara,Assault on Women with intent to outrage her Modesty,85.0
2019,Buldhana,Assault on Women with intent to outrage her Modesty,258.0
2019,Chandrapur,Assault on Women with intent to outrage her Modesty,159.0
2019,Dhule,Assault on Women with intent to outrage her Modesty,104.0
2019,Gadchiroli,Assault on Women with intent to outrage her Modesty,47.0
2019,Gondia,Assault on Women with intent to outrage her Modesty,116.0
2019,Hingoli,Assault on Women with intent to outrage her Modesty,68.0
2019,Jalgaon,Assault on Women with intent to outrage her Modesty,241.0
2019,Jalna,Assault on Women with intent to outrage her Modesty,280.0
2019,Kolhapur,Assault on Women with intent to outrage her Modesty,184.0
2019,Latur,Assault on Women with intent to outrage her Modesty,145.0
2019,Mumbai City,Assault on Women with intent to outrage her Modesty,2209.0
2019,Nagpur,Assault on Women with intent to outrage her Modesty,393.0
2019,Nanded,Assault on Women with intent to outrage her Modesty,167.0
2019,Nandurbar,Assault on Women with intent to outrage her Modesty,61.0
2019,Nasik,Assault on Women with intent to outrage her Modesty,349.0
2019,Dharashiv,Assault on Women with intent to outrage her Modesty,144.0
2019,Palghar,Assault on Women with intent to outrage her Modesty,234.0
2019,Parbhani,Assault on Women with intent to outrage her Modesty,93.0
2019,Pune,Assault on Women with intent to outrage her Modesty,1145.0
2019,Raigad,Assault on Women with intent to outrage her Modesty,81.0
2019,Ratnagiri,Assault on Women with intent to outrage her Modesty,62.0
2019,Sangli,Assault on Women with intent to outrage her Modesty,214.0
2019,Satara,Assault on Women with intent to outrage her Modesty,268.0
2019,Sindhudurg,Assault on Women with intent to outrage her Modesty,43.0
2019,Solapur,Assault on Women with intent to outrage her Modesty,399.0
2019,Thane,Assault on Women with intent to outrage her Modesty,799.0
2019,Wardha,Assault on Women with intent to outrage her Modesty,137.0
2019,Washim,Assault on Women with intent to outrage her Modesty,106.0
2019,Yavatmal,Assault on Women with intent to outrage her Modesty,250.0
2018,Ahilyanagar,Assault on Women with intent to outrage her Modesty,476.0
2018,Akola,Assault on Women with intent to outrage her Modesty,202.0
2018,Amravati,Assault on Women with intent to outrage her Modesty,419.0
2018,Chhatrapati Sambhaji Nagar,Assault on Women with intent to outrage her Modesty,419.0
2018,Beed,Assault on Women with intent to outrage her Modesty,249.0
2018,Bhandara,Assault on Women with intent to outrage her Modesty,96.0
2018,Buldhana,Assault on Women with intent to outrage her Modesty,275.0
2018,Chandrapur,Assault on Women with intent to outrage her Modesty,168.0
2018,Dhule,Assault on Women with intent to outrage her Modesty,82.0
2018,Gadchiroli,Assault on Women with intent to outrage her Modesty,40.0
2018,Gondia,Assault on Women with intent to outrage her Modesty,110.0
2018,Hingoli,Assault on Women with intent to outrage her Modesty,78.0
2018,Jalgaon,Assault on Women with intent to outrage her Modesty,228.0
2018,Jalna,Assault on Women with intent to outrage her Modesty,215.0
2018,Kolhapur,Assault on Women with intent to outrage her Modesty,184.0
2018,Latur,Assault on Women with intent to outrage her Modesty,149.0
2018,Mumbai City,Assault on Women with intent to outrage her Modesty,2179.0
2018,Nagpur,Assault on Women with intent to outrage her Modesty,459.0
2018,Nanded,Assault on Women with intent to outrage her Modesty,140.0
2018,Nandurbar,Assault on Women with intent to outrage her Modesty,45.0
2018,Nasik,Assault on Women with intent to outrage her Modesty,349.0
2018,Dharashiv,Assault on Women with intent to outrage her Modesty,134.0
2018,Palghar,Assault on Women with intent to outrage her Modesty,227.0
2018,Parbhani,Assault on Women with intent to outrage her Modesty,142.0
2018,Pune,Assault on Women with intent to outrage her Modesty,1213.0
2018,Raigad,Assault on Women with intent to outrage her Modesty,105.0
2018,Ratnagiri,Assault on Women with intent to outrage her Modesty,63.0
