Year,District,Mother Tongue,Male,Female,Unnamed: 5,Unnamed: 6
2011,Nashik,Lushai/Mizo,23.0,3.0,,
2011,Nashik,Maithili,524.0,334.0,,
2011,Nashik,Malayalam,4641.0,4062.0,,
2011,Nashik,Manipuri,100.0,44.0,,
2011,Nashik,Marathi,2279066.0,2143527.0,,
2011,Nashik,Maring,1.0,0.0,,
2011,Nashik,Munda,3.0,3.0,,
2011,Nashik,Mundari,3.0,4.0,,
2011,Nashik,Nepali,1980.0,1448.0,,
2011,Nashik,Nissi/Dafla,2.0,1.0,,
2011,Nashik,Odia,1599.0,1086.0,,
2011,Nashik,Others,2550.0,2432.0,,
2011,Nashik,Phom,1.0,0.0,,
2011,Nashik,Punjabi,5368.0,4484.0,,
2011,Nashik,Rabha,2.0,0.0,,
2011,Nashik,Sanskrit,239.0,203.0,,
2011,Nashik,Santali,7.0,5.0,,
2011,Nashik,Sindhi,7389.0,7338.0,,
2011,Nashik,Tamang,1.0,0.0,,
2011,Nashik,Tamil,2945.0,2196.0,,
2011,Nashik,Telugu,11582.0,10659.0,,
2011,Nashik,Tibetan,14.0,15.0,,
2011,Nashik,Tripuri,3.0,4.0,,
2011,Nashik,Tulu,443.0,389.0,,
2011,Nashik,Urdu,264762.0,257711.0,,
2011,Parbhani,Arabic/Arbi,11.0,13.0,,
2011,Parbhani,Bengali,104.0,60.0,,
2011,Parbhani,Bhili/Bhilodi,1033.0,1023.0,,
2011,Parbhani,Bhotia,1.0,0.0,,
2011,Parbhani,Dogri,4.0,4.0,,
2011,Parbhani,English,14.0,12.0,,
2011,Parbhani,Garo,6.0,0.0,,
2011,Parbhani,Gondi,37.0,31.0,,
2011,Parbhani,Gujarati,1113.0,1114.0,,
2011,Parbhani,Hindi,79799.0,76223.0,,
2011,Parbhani,Ho,4.0,4.0,,
2011,Parbhani,Kannada,149.0,150.0,,
2011,Parbhani,Kashmiri,2.0,4.0,,
2011,Parbhani,Khandeshi,12.0,4.0,,
2011,Parbhani,Koch,1.0,0.0,,
2011,Parbhani,Konkani,990.0,966.0,,
2011,Parbhani,Lahnda,34.0,68.0,,
2011,Parbhani,Maithili,6.0,3.0,,
2011,Parbhani,Malayalam,106.0,98.0,,
2011,Parbhani,Marathi,739794.0,698832.0,,
2011,Parbhani,Nepali,30.0,26.0,,
2011,Parbhani,Odia,13.0,15.0,,
2011,Parbhani,Others,572.0,528.0,,
2011,Parbhani,Punjabi,92.0,95.0,,
2011,Parbhani,Sanskrit,7.0,7.0,,
2011,Parbhani,Sindhi,588.0,553.0,,
2011,Parbhani,Tamil,435.0,449.0,,
2011,Parbhani,Tangkhul,1.0,0.0,,
2011,Parbhani,Telugu,5603.0,5494.0,,
2011,Parbhani,Urdu,112309.0,107440.0,,
2011,Pune,Adi,16.0,8.0,,
2011,Pune,Afghani/Kabuli/Pashto,73.0,9.0,,
2011,Pune,Anal,1.0,1.0,,
2011,Pune,Angami,5.0,2.0,,
2011,Pune,Ao,9.0,2.0,,
2011,Pune,Arabic/Arbi,215.0,73.0,,
2011,Pune,Assamese,1740.0,760.0,,
2011,Pune,Bengali,25791.0,16367.0,,
2011,Pune,Bhili/Bhilodi,7384.0,7484.0,,
2011,Pune,Bhotia,13.0,4.0,,
2011,Pune,Bhumij,2.0,2.0,,
2011,Pune,Bodo,73.0,22.0,,
2011,Pune,Chakhesang,1.0,0.0,,
2011,Pune,Chakru/Chokri,5.0,2.0,,
2011,Pune,Chang,6.0,2.0,,
2011,Pune,Coorgi/Kodagu,13.0,17.0,,
2011,Pune,Dimasa,2.0,5.0,,
2011,Pune,Dogri,134.0,53.0,,
2011,Pune,English,5427.0,5687.0,,
2011,Pune,Garo,20.0,13.0,,
2011,Pune,Gondi,197.0,103.0,,
2011,Pune,Gujarati,55635.0,53143.0,,
2011,Pune,Halabi,130.0,112.0,,
2011,Pune,Halam,3.0,3.0,,
2011,Pune,Hindi,649661.0,513794.0,,
2011,Pune,Ho,17.0,19.0,,
2011,Pune,Kabui,8.0,13.0,,
2011,Pune,Kannada,69406.0,62513.0,,
2011,Pune,Karbi/Mikir,3.0,1.0,,
2011,Pune,Kashmiri,1190.0,1078.0,,
2011,Pune,Khandeshi,1576.0,1363.0,,
2011,Pune,Kharia,28.0,21.0,,
2011,Pune,Khasi,32.0,33.0,,
2011,Pune,Khezha,4.0,3.0,,
2011,Pune,Khond/Kondh,2.0,1.0,,
2011,Pune,Kinnauri,2.0,2.0,,
2011,Pune,Kisan,7.0,6.0,,
2011,Pune,Koch,0.0,1.0,,
2011,Pune,Koda/Kora,2.0,0.0,,
2011,Pune,Kolami,19.0,19.0,,
2011,Pune,Kom,3.0,2.0,,
2011,Pune,Konda,1.0,2.0,,
2011,Pune,Konkani,4482.0,4599.0,,
2011,Pune,Korku,91.0,39.0,,
2011,Pune,Korwa,9.0,5.0,,
2011,Pune,Kuki,12.0,12.0,,
2011,Pune,Kurukh/Oraon,73.0,51.0,,
2011,Pune,Ladakhi,1.0,0.0,,
2011,Pune,Lahauli,1.0,1.0,,
2011,Pune,Lahnda,10.0,11.0,,
2011,Pune,Lakher,10.0,8.0,,
2011,Pune,Liangmei,1.0,4.0,,
2011,Pune,Limbu,1.0,2.0,,
2011,Pune,Lotha,1.0,2.0,,
2011,Pune,Lushai/Mizo,79.0,73.0,,
2011,Pune,Maithili,1527.0,972.0,,
2011,Pune,Malayalam,26046.0,24079.0,,
2011,Pune,Malto,2.0,0.0,,
2011,Pune,Manipuri,600.0,342.0,,
2011,Pune,Maram,3.0,4.0,,
2011,Pune,Marathi,3805355.0,3565376.0,,
2011,Pune,Miri/Mishing,2.0,0.0,,
2011,Pune,Mishmi,7.0,1.0,,
2011,Pune,Mogh,4.0,0.0,,
2011,Pune,Munda,69.0,41.0,,
2011,Pune,Mundari,28.0,20.0,,
2011,Pune,Nepali,7832.0,5412.0,,
2011,Pune,Nissi/Dafla,4.0,1.0,,
2011,Pune,Odia,12361.0,6388.0,,
2011,Pune,Others,3748.0,3308.0,,
2011,Pune,Paite,9.0,9.0,,
2011,Pune,Parji,12.0,0.0,,
2011,Pune,Punjabi,17366.0,14815.0,,
2011,Pune,Rabha,10.0,0.0,,
2011,Pune,Rai,6.0,7.0,,
2011,Pune,Sanskrit,567.0,524.0,,
2011,Pune,Santali,113.0,36.0,,
2011,Pune,Sema,6.0,6.0,,
2011,Pune,Sherpa,1.0,0.0,,
2011,Pune,Shina,0.0,1.0,,
2011,Pune,Sindhi,21131.0,22245.0,,
2011,Pune,Tamang,22.0,19.0,,
2011,Pune,Tamil,27931.0,26782.0,,
2011,Pune,Tangkhul,20.0,18.0,,
2011,Pune,Telugu,81388.0,77797.0,,
2011,Pune,Thado,8.0,4.0,,
2011,Pune,Tibetan,27.0,46.0,,
2011,Pune,Tripuri,6.0,4.0,,
2011,Pune,Tulu,2981.0,2794.0,,
2011,Pune,Urdu,91268.0,86685.0,,
2011,Pune,Vaiphei,3.0,5.0,,
2011,Pune,Yimchungre,8.0,2.0,,
2011,Pune,Zemi,7.0,8.0,,
2011,Raigad,Adi,2.0,2.0,,
2011,Raigad,Arabic/Arbi,6.0,4.0,,
2011,Raigad,Assamese,1197.0,539.0,,
2011,Raigad,Bengali,7914.0,5807.0,,
2011,Raigad,Bhili/Bhilodi,3624.0,3650.0,,
2011,Raigad,Bhotia,1.0,0.0,,
2011,Raigad,Bhumij,1.0,1.0,,
2011,Raigad,Bodo,5.0,7.0,,
2011,Raigad,Chang,0.0,1.0,,
2011,Raigad,Coorgi/Kodagu,0.0,4.0,,
2011,Raigad,Dogri,17.0,17.0,,
2011,Raigad,English,488.0,407.0,,
2011,Raigad,Garo,2.0,5.0,,
2011,Raigad,Gondi,108.0,112.0,,
2011,Raigad,Gujarati,12108.0,11590.0,,
2011,Raigad,Halabi,51.0,32.0,,
2011,Raigad,Hindi,133562.0,96233.0,,
2011,Raigad,Ho,15.0,15.0,,
2011,Raigad,Kabui,6.0,7.0,,
2011,Raigad,Kannada,10929.0,9931.0,,
2011,Raigad,Kashmiri,119.0,93.0,,
2011,Raigad,Khandeshi,262.0,231.0,,
2011,Raigad,Kharia,5.0,5.0,,
2011,Raigad,Khasi,3.0,1.0,,
2011,Raigad,Kolami,6.0,6.0,,
2011,Raigad,Konkani,223.0,218.0,,
2011,Raigad,Korku,13.0,20.0,,
2011,Raigad,Korwa,6.0,5.0,,
2011,Raigad,Kurukh/Oraon,69.0,67.0,,
2011,Raigad,Lahnda,41.0,69.0,,
2011,Raigad,Lushai/Mizo,3.0,6.0,,
2011,Raigad,Maithili,1239.0,682.0,,
2011,Raigad,Malayalam,9888.0,9219.0,,
2011,Raigad,Manipuri,109.0,62.0,,
2011,Raigad,Maram,0.0,1.0,,
2011,Raigad,Marathi,1059121.0,1049725.0,,
2011,Raigad,Miri/Mishing,5.0,2.0,,
2011,Raigad,Mishmi,1.0,3.0,,
2011,Raigad,Munda,21.0,5.0,,
2011,Raigad,Mundari,21.0,18.0,,
2011,Raigad,Nepali,1736.0,1095.0,,
2011,Raigad,Nissi/Dafla,1.0,1.0,,
2011,Raigad,Odia,3628.0,2418.0,,
2011,Raigad,Others,1909.0,1841.0,,
2011,Raigad,Paite,2.0,3.0,,
2011,Raigad,Punjabi,4810.0,4272.0,,
2011,Raigad,Rai,2.0,2.0,,
2011,Raigad,Sanskrit,18.0,14.0,,
2011,Raigad,Santali,31.0,9.0,,
2011,Raigad,Sema,1.0,2.0,,
2011,Raigad,Sindhi,1432.0,1429.0,,
2011,Raigad,Tamang,5.0,4.0,,
2011,Raigad,Tamil,4625.0,4091.0,,
2011,Raigad,Tangkhul,5.0,7.0,,
2011,Raigad,Tangsa,2.0,1.0,,
2011,Raigad,Telugu,7396.0,6849.0,,
2011,Raigad,Tibetan,2.0,3.0,,
2011,Raigad,Tripuri,0.0,1.0,,
2011,Raigad,Tulu,1107.0,1082.0,,
2011,Raigad,Urdu,76402.0,77916.0,,
2011,Raigad,Vaiphei,1.0,2.0,,
2011,Raigad,Zemi,39.0,11.0,,
2011,Ratnagiri,Adi,1.0,0.0,,
2011,Ratnagiri,Assamese,85.0,26.0,,
2011,Ratnagiri,Bengali,859.0,214.0,,
2011,Ratnagiri,Bhili/Bhilodi,1306.0,1509.0,,
2011,Ratnagiri,Bodo,1.0,0.0,,
2011,Ratnagiri,Chang,0.0,1.0,,
2011,Ratnagiri,English,13.0,3.0,,
2011,Ratnagiri,Gondi,21.0,19.0,,
2011,Ratnagiri,Gujarati,2086.0,1990.0,,
2011,Ratnagiri,Halabi,1.0,1.0,,
2011,Ratnagiri,Hindi,17047.0,13091.0,,
2011,Ratnagiri,Kabui,1.0,0.0,,
2011,Ratnagiri,Kannada,4887.0,4353.0,,
2011,Ratnagiri,Kashmiri,3.0,0.0,,
2011,Ratnagiri,Khandeshi,31.0,30.0,,
2011,Ratnagiri,Kharia,4.0,0.0,,
2011,Ratnagiri,Khasi,5.0,0.0,,
2011,Ratnagiri,Kinnauri,0.0,1.0,,
2011,Ratnagiri,Kolami,2.0,3.0,,
2011,Ratnagiri,Konkani,7267.0,8465.0,,
2011,Ratnagiri,Konyak,2.0,5.0,,
2011,Ratnagiri,Korku,15.0,18.0,,
2011,Ratnagiri,Koya,8.0,0.0,,
2011,Ratnagiri,Kurukh/Oraon,3.0,0.0,,
2011,Ratnagiri,Lahnda,14.0,25.0,,
2011,Ratnagiri,Maithili,50.0,22.0,,
2011,Ratnagiri,Malayalam,657.0,464.0,,
2011,Ratnagiri,Manipuri,1.0,0.0,,
2011,Ratnagiri,Marathi,666725.0,757428.0,,
2011,Ratnagiri,Munda,17.0,0.0,,
2011,Ratnagiri,Mundari,8.0,0.0,,
2011,Ratnagiri,Nepali,1075.0,201.0,,
2011,Ratnagiri,Nissi/Dafla,4.0,2.0,,
2011,Ratnagiri,Odia,209.0,112.0,,
2011,Ratnagiri,Others,237.0,236.0,,
2011,Ratnagiri,Punjabi,71.0,38.0,,
2011,Ratnagiri,Sanskrit,1.0,3.0,,
2011,Ratnagiri,Santali,11.0,2.0,,
2011,Ratnagiri,Sindhi,220.0,217.0,,
2011,Ratnagiri,Tamil,249.0,150.0,,
2011,Ratnagiri,Tangkhul,1.0,0.0,,
2011,Ratnagiri,Telugu,2155.0,2086.0,,
2011,Ratnagiri,Tulu,37.0,26.0,,
2011,Ratnagiri,Urdu,55731.0,63205.0,,
2011,Ratnagiri,Zeliang,0.0,2.0,,
2011,Sangli,Arabic/Arbi,10.0,6.0,,
2011,Sangli,Assamese,11.0,3.0,,
2011,Sangli,Bengali,718.0,328.0,,
2011,Sangli,Bhili/Bhilodi,571.0,607.0,,
2011,Sangli,Bhotia,3.0,1.0,,
2011,Sangli,Coorgi/Kodagu,19.0,13.0,,
2011,Sangli,English,87.0,79.0,,
2011,Sangli,Gondi,10.0,14.0,,
2011,Sangli,Gujarati,5246.0,4951.0,,
2011,Sangli,Hindi,75664.0,71671.0,,
2011,Sangli,Kannada,72663.0,70926.0,,
2011,Sangli,Kashmiri,5.0,3.0,,
2011,Sangli,Khandeshi,41.0,31.0,,
2011,Sangli,Kolami,3.0,4.0,,
2011,Sangli,Konkani,273.0,261.0,,
2011,Sangli,Korku,1.0,1.0,,
2011,Sangli,Kuki,8.0,10.0,,
2011,Sangli,Lahnda,35.0,45.0,,
2011,Sangli,Maithili,23.0,8.0,,
2011,Sangli,Malayalam,506.0,393.0,,
2011,Sangli,Manipuri,2.0,3.0,,
2011,Sangli,Marathi,1234150.0,1192115.0,,
2011,Sangli,Nepali,137.0,110.0,,
2011,Sangli,Odia,233.0,149.0,,
2011,Sangli,Others,517.0,512.0,,
2011,Sangli,Punjabi,263.0,236.0,,
2011,Sangli,Sanskrit,13.0,13.0,,
2011,Sangli,Santali,0.0,1.0,,
2011,Sangli,Shina,1.0,0.0,,
2011,Sangli,Sindhi,2068.0,1979.0,,
2011,Sangli,Tamil,1175.0,1202.0,,
2011,Sangli,Telugu,7065.0,6974.0,,
2011,Sangli,Tripuri,1.0,0.0,,
2011,Sangli,Tulu,387.0,370.0,,
2011,Sangli,Urdu,33819.0,33396.0,,
2011,Satara,Adi,2.0,2.0,,
2011,Satara,Arabic/Arbi,12.0,12.0,,
2011,Satara,Assamese,14.0,5.0,,
2011,Satara,Bengali,718.0,325.0,,
2011,Satara,Bhili/Bhilodi,201.0,195.0,,
2011,Satara,Bodo,1.0,0.0,,
2011,Satara,English,145.0,155.0,,
2011,Satara,Gondi,58.0,53.0,,
2011,Satara,Gujarati,5303.0,4763.0,,
2011,Satara,Hindi,64345.0,58850.0,,
2011,Satara,Ho,4.0,5.0,,
2011,Satara,Kannada,10423.0,9793.0,,
2011,Satara,Kashmiri,5.0,8.0,,
2011,Satara,Khandeshi,76.0,69.0,,
2011,Satara,Konkani,264.0,283.0,,
2011,Satara,Korku,25.0,16.0,,
2011,Satara,Korwa,2.0,0.0,,
2011,Satara,Kuki,0.0,1.0,,
2011,Satara,Kurukh/Oraon,3.0,3.0,,
2011,Satara,Lahnda,29.0,31.0,,
2011,Satara,Maithili,56.0,33.0,,
2011,Satara,Malayalam,517.0,598.0,,
2011,Satara,Manipuri,6.0,3.0,,
2011,Satara,Marathi,1402558.0,1392352.0,,
2011,Satara,Munda,2.0,3.0,,
2011,Satara,Nepali,283.0,164.0,,
2011,Satara,Odia,563.0,490.0,,
2011,Satara,Others,1608.0,1561.0,,
2011,Satara,Punjabi,297.0,245.0,,
2011,Satara,Sanskrit,15.0,21.0,,
2011,Satara,Santali,8.0,0.0,,
2011,Satara,Savara,2.0,3.0,,
2011,Satara,Sindhi,710.0,630.0,,
2011,Satara,Tamil,1024.0,996.0,,
2011,Satara,Telugu,7868.0,7791.0,,
2011,Satara,Tibetan,0.0,1.0,,
2011,Satara,Tulu,119.0,95.0,,
2011,Satara,Urdu,13576.0,13344.0,,
2011,Sindhudurg,Arabic/Arbi,2.0,1.0,,
2011,Sindhudurg,Assamese,1.0,3.0,,
2011,Sindhudurg,Bengali,344.0,89.0,,
2011,Sindhudurg,Bhili/Bhilodi,4774.0,5122.0,,
2011,Sindhudurg,English,16.0,15.0,,
2011,Sindhudurg,Gondi,64.0,56.0,,
2011,Sindhudurg,Gujarati,617.0,614.0,,
2011,Sindhudurg,Hindi,8904.0,6466.0,,
2011,Sindhudurg,Kannada,4479.0,3425.0,,
2011,Sindhudurg,Kashmiri,20.0,26.0,,
2011,Sindhudurg,Khandeshi,18.0,16.0,,
2011,Sindhudurg,Kom,1.0,0.0,,
2011,Sindhudurg,Konkani,11538.0,12077.0,,
2011,Sindhudurg,Korku,2.0,3.0,,
2011,Sindhudurg,Kurukh/Oraon,76.0,77.0,,
2011,Sindhudurg,Maithili,14.0,1.0,,
2011,Sindhudurg,Malayalam,382.0,247.0,,
2011,Sindhudurg,Manipuri,1.0,0.0,,
2011,Sindhudurg,Marathi,378535.0,396481.0,,
2011,Sindhudurg,Munda,0.0,2.0,,
2011,Sindhudurg,Mundari,13.0,1.0,,
2011,Sindhudurg,Nepali,96.0,32.0,,
2011,Sindhudurg,Odia,106.0,45.0,,
2011,Sindhudurg,Others,68.0,64.0,,
2011,Sindhudurg,Punjabi,36.0,14.0,,
2011,Sindhudurg,Sanskrit,5.0,5.0,,
2011,Sindhudurg,Santali,4.0,6.0,,
2011,Sindhudurg,Sindhi,94.0,84.0,,
2011,Sindhudurg,Tamil,142.0,99.0,,
2011,Sindhudurg,Telugu,632.0,520.0,,
2011,Sindhudurg,Tulu,8.0,7.0,,
2011,Sindhudurg,Urdu,6339.0,6720.0,,
2011,Sindhudurg,Yimchungre,1.0,1.0,,
2011,Solapur,Adi,3.0,2.0,,
2011,Solapur,Arabic/Arbi,6.0,6.0,,
2011,Solapur,Assamese,10.0,7.0,,
2011,Solapur,Bengali,697.0,361.0,,
2011,Solapur,Bhili/Bhilodi,4141.0,4216.0,,
2011,Solapur,Coorgi/Kodagu,9.0,9.0,,
2011,Solapur,English,138.0,159.0,,
2011,Solapur,Gondi,77.0,68.0,,
2011,Solapur,Gujarati,6433.0,6176.0,,
2011,Solapur,Halabi,4.0,5.0,,
2011,Solapur,Hindi,173154.0,163784.0,,
2011,Solapur,Ho,15.0,14.0,,
2011,Solapur,Kabui,0.0,2.0,,
2011,Solapur,Kannada,204433.0,196165.0,,
2011,Solapur,Kashmiri,4.0,1.0,,
2011,Solapur,Khandeshi,65.0,57.0,,
2011,Solapur,Kharia,1.0,0.0,,
2011,Solapur,Khasi,3.0,1.0,,
2011,Solapur,Kisan,6.0,5.0,,
2011,Solapur,Kolami,6.0,11.0,,
2011,Solapur,Konkani,88.0,86.0,,
2011,Solapur,Korku,11.0,13.0,,
2011,Solapur,Kuki,1.0,3.0,,
2011,Solapur,Lahnda,59.0,69.0,,
2011,Solapur,Maithili,21.0,24.0,,
2011,Solapur,Malayalam,226.0,271.0,,
2011,Solapur,Manipuri,2.0,0.0,,
2011,Solapur,Marathi,1638315.0,1519145.0,,
2011,Solapur,Mishmi,0.0,1.0,,
2011,Solapur,Nepali,136.0,79.0,,
2011,Solapur,Nissi/Dafla,1.0,3.0,,
2011,Solapur,Odia,784.0,741.0,,
2011,Solapur,Others,722.0,743.0,,
2011,Solapur,Punjabi,323.0,331.0,,
2011,Solapur,Rabha,1.0,0.0,,
2011,Solapur,Sanskrit,7.0,6.0,,
2011,Solapur,Santali,1.0,4.0,,
2011,Solapur,Sindhi,1475.0,1381.0,,
2011,Solapur,Tamil,2282.0,2315.0,,
2011,Solapur,Tangsa,0.0,1.0,,
2011,Solapur,Telugu,108182.0,109332.0,,
2011,Solapur,Tulu,52.0,47.0,,
2011,Solapur,Urdu,85958.0,84260.0,,
2011,Thane,Adi,27.0,17.0,,
2011,Thane,Afghani/Kabuli/Pashto,11.0,0.0,,
2011,Thane,Angami,3.0,3.0,,
2011,Thane,Ao,2.0,1.0,,
2011,Thane,Arabic/Arbi,231.0,214.0,,
2011,Thane,Assamese,1578.0,638.0,,
2011,Thane,Balti,9.0,8.0,,
2011,Thane,Bengali,63734.0,50474.0,,
2011,Thane,Bhili/Bhilodi,127386.0,132954.0,,
2011,Thane,Bhotia,6.0,6.0,,
2011,Thane,Bhumij,17.0,4.0,,
2011,Thane,Bishnupuriya,3.0,3.0,,
2011,Thane,Bodo,64.0,32.0,,
2011,Thane,Chang,2.0,1.0,,
2011,Thane,Coorgi/Kodagu,14.0,14.0,,
2011,Thane,Dogri,80.0,40.0,,
2011,Thane,English,9727.0,10344.0,,
2011,Thane,Gadaba,1.0,3.0,,
2011,Thane,Garo,7.0,11.0,,
2011,Thane,Gondi,410.0,340.0,,
2011,Thane,Gujarati,263075.0,250984.0,,
2011,Thane,Halabi,367.0,338.0,,
2011,Thane,Hindi,1422989.0,1005926.0,,
2011,Thane,Ho,38.0,37.0,,
2011,Thane,Kabui,2.0,2.0,,
2011,Thane,Kannada,67766.0,62452.0,,
2011,Thane,Kashmiri,677.0,659.0,,
2011,Thane,Khandeshi,2502.0,2273.0,,
2011,Thane,Kharia,35.0,27.0,,
2011,Thane,Khasi,37.0,29.0,,
2011,Thane,Khezha,4.0,4.0,,
2011,Thane,Khond/Kondh,7.0,7.0,,
2011,Thane,Kinnauri,2.0,3.0,,
2011,Thane,Kisan,4.0,1.0,,
2011,Thane,Koda/Kora,10.0,2.0,,
2011,Thane,Kolami,40.0,47.0,,
2011,Thane,Kom,4.0,8.0,,
2011,Thane,Konda,5.0,1.0,,
2011,Thane,Konkani,9954.0,10409.0,,
2011,Thane,Korku,205.0,168.0,,
2011,Thane,Korwa,4.0,3.0,,
2011,Thane,Kuki,9.0,5.0,,
2011,Thane,Kurukh/Oraon,124.0,90.0,,
2011,Thane,Ladakhi,0.0,1.0,,
2011,Thane,Lahauli,2.0,4.0,,
2011,Thane,Lahnda,108.0,106.0,,
2011,Thane,Liangmei,9.0,16.0,,
2011,Thane,Limbu,3.0,6.0,,
2011,Thane,Lushai/Mizo,23.0,21.0,,
2011,Thane,Maithili,11891.0,6959.0,,
2011,Thane,Malayalam,72693.0,70268.0,,
2011,Thane,Manipuri,420.0,246.0,,
2011,Thane,Marathi,2996113.0,2874092.0,,
2011,Thane,Miri/Mishing,2.0,1.0,,
2011,Thane,Mogh,3.0,6.0,,
2011,Thane,Monpa,4.0,4.0,,
2011,Thane,Munda,87.0,64.0,,
2011,Thane,Mundari,56.0,35.0,,
2011,Thane,Nepali,12558.0,9012.0,,
2011,Thane,Nissi/Dafla,6.0,4.0,,
2011,Thane,Odia,24940.0,15761.0,,
2011,Thane,Others,13309.0,13151.0,,
2011,Thane,Paite,7.0,8.0,,
2011,Thane,Pochury,0.0,1.0,,
2011,Thane,Punjabi,28646.0,26976.0,,
2011,Thane,Rabha,1.0,0.0,,
2011,Thane,Rai,38.0,24.0,,
2011,Thane,Sanskrit,385.0,325.0,,
2011,Thane,Santali,97.0,41.0,,
2011,Thane,Savara,9.0,14.0,,
2011,Thane,Sema,17.0,12.0,,
2011,Thane,Shina,1.0,1.0,,
2011,Thane,Sindhi,118092.0,115656.0,,
2011,Thane,Tamil,54785.0,52026.0,,
2011,Thane,Tangkhul,31.0,15.0,,
2011,Thane,Tangsa,3.0,4.0,,
2011,Thane,Telugu,75601.0,71068.0,,
2011,Thane,Thado,7.0,1.0,,
2011,Thane,Tibetan,53.0,48.0,,
2011,Thane,Tripuri,18.0,11.0,,
2011,Thane,Tulu,23216.0,22249.0,,
2011,Thane,Urdu,460672.0,388251.0,,
2011,Wardha,Arabic/Arbi,14.0,6.0,,
2011,Wardha,Assamese,9.0,15.0,,
2011,Wardha,Bengali,531.0,353.0,,
2011,Wardha,Bhili/Bhilodi,886.0,848.0,,
2011,Wardha,Bodo,1.0,1.0,,
2011,Wardha,Dogri,29.0,6.0,,
2011,Wardha,English,14.0,4.0,,
2011,Wardha,Gondi,3733.0,3687.0,,
2011,Wardha,Gujarati,1948.0,1928.0,,
2011,Wardha,Halabi,133.0,142.0,,
2011,Wardha,Hindi,54968.0,50776.0,,
2011,Wardha,Ho,9.0,4.0,,
2011,Wardha,Kannada,202.0,130.0,,
2011,Wardha,Kashmiri,28.0,28.0,,
2011,Wardha,Khandeshi,4.0,5.0,,
2011,Wardha,Kolami,2266.0,2217.0,,
2011,Wardha,Konkani,1.0,2.0,,
2011,Wardha,Korku,452.0,359.0,,
2011,Wardha,Korwa,1.0,1.0,,
2011,Wardha,Kurukh/Oraon,28.0,31.0,,
2011,Wardha,Lushai/Mizo,4.0,12.0,,
2011,Wardha,Maithili,23.0,20.0,,
2011,Wardha,Malayalam,334.0,480.0,,
2011,Wardha,Manipuri,4.0,10.0,,
2011,Wardha,Marathi,586113.0,555762.0,,
2011,Wardha,Munda,0.0,1.0,,
2011,Wardha,Mundari,6.0,7.0,,
2011,Wardha,Nepali,97.0,67.0,,
2011,Wardha,Odia,280.0,211.0,,
2011,Wardha,Others,1178.0,1137.0,,
2011,Wardha,Punjabi,798.0,688.0,,
2011,Wardha,Sanskrit,21.0,21.0,,
2011,Wardha,Santali,1.0,0.0,,
2011,Wardha,Sindhi,3822.0,3561.0,,
2011,Wardha,Tamil,223.0,174.0,,
2011,Wardha,Telugu,1819.0,1655.0,,
2011,Wardha,Tulu,2.0,1.0,,
2011,Wardha,Urdu,8402.0,8038.0,,
2011,Wardha,Vaiphei,1.0,0.0,,
2011,Wardha,Yimchungre,0.0,1.0,,
2011,Washim,Arabic/Arbi,1.0,0.0,,
2011,Washim,Bengali,67.0,35.0,,
2011,Washim,Bhili/Bhilodi,857.0,816.0,,
2011,Washim,English,17.0,12.0,,
2011,Washim,Gondi,405.0,377.0,,
2011,Washim,Gujarati,709.0,723.0,,
2011,Washim,Halabi,10.0,7.0,,
2011,Washim,Hindi,89653.0,83646.0,,
2011,Washim,Ho,16.0,15.0,,
2011,Washim,Kannada,62.0,46.0,,
2011,Washim,Kashmiri,18.0,7.0,,
2011,Washim,Khandeshi,10.0,7.0,,
2011,Washim,Kharia,2.0,0.0,,
2011,Washim,Khond/Kondh,1.0,0.0,,
2011,Washim,Konkani,622.0,624.0,,
2011,Washim,Korku,50.0,38.0,,
2011,Washim,Kurukh/Oraon,0.0,2.0,,
2011,Washim,Lakher,1.0,0.0,,
2011,Washim,Malayalam,26.0,28.0,,
2011,Washim,Marathi,471464.0,436925.0,,
2011,Washim,Nepali,33.0,10.0,,
2011,Washim,Odia,15.0,19.0,,
2011,Washim,Others,434.0,416.0,,
2011,Washim,Punjabi,108.0,103.0,,
2011,Washim,Sanskrit,17.0,10.0,,
2011,Washim,Sindhi,1593.0,1444.0,,
2011,Washim,Tamil,56.0,42.0,,
2011,Washim,Telugu,3378.0,3334.0,,
2011,Washim,Urdu,50677.0,48172.0,,
2011,Yavatmal,Arabic/Arbi,29.0,27.0,,
2011,Yavatmal,Assamese,0.0,2.0,,
2011,Yavatmal,Bengali,926.0,644.0,,
2011,Yavatmal,Bhili/Bhilodi,4119.0,3972.0,,
2011,Yavatmal,Bhotia,0.0,1.0,,
2011,Yavatmal,Bodo,1.0,0.0,,
2011,Yavatmal,Coorgi/Kodagu,0.0,1.0,,
2011,Yavatmal,English,16.0,29.0,,
2011,Yavatmal,Gondi,33690.0,33117.0,,
2011,Yavatmal,Gujarati,4077.0,3924.0,,
2011,Yavatmal,Halabi,26.0,32.0,,
2011,Yavatmal,Hindi,272336.0,254367.0,,
2011,Yavatmal,Ho,20.0,30.0,,
2011,Yavatmal,Kannada,196.0,177.0,,
2011,Yavatmal,Kashmiri,4.0,7.0,,
2011,Yavatmal,Khandeshi,19.0,11.0,,
2011,Yavatmal,Khezha,2.0,2.0,,
2011,Yavatmal,Kinnauri,3.0,1.0,,
2011,Yavatmal,Kolami,38451.0,38269.0,,
