Year,District,Rural/Urban,Age Group,Population,Male,Female
2001,Solapur,Urban,10-14,133417.0,68914.0,64503.0
2001,Solapur,Urban,15-19,130251.0,69921.0,60330.0
2001,Solapur,Urban,20-24,112095.0,57614.0,54481.0
2001,Solapur,Urban,25-29,99688.0,47896.0,51792.0
2001,Solapur,Urban,30-34,89637.0,44312.0,45325.0
2001,Solapur,Urban,35-39,87923.0,42450.0,45473.0
2001,Solapur,Urban,40-44,72243.0,39016.0,33227.0
2001,Solapur,Urban,45-49,58645.0,31088.0,27557.0
2001,Solapur,Urban,50-54,45939.0,25040.0,20899.0
2001,Solapur,Urban,55-59,32177.0,16246.0,15931.0
2001,Solapur,Urban,60-64,32127.0,14905.0,17222.0
2001,Solapur,Urban,65-69,27839.0,12326.0,15513.0
2001,Solapur,Urban,70-74,19071.0,9262.0,9809.0
2001,Solapur,Urban,75-79,8131.0,4119.0,4012.0
2001,Solapur,Urban,80+,10118.0,4607.0,5511.0
2001,Thane,Rural,0-4,267302.0,135997.0,131305.0
2001,Thane,Rural,5-9,260775.0,137685.0,123090.0
2001,Thane,Rural,10-14,253437.0,129809.0,123628.0
2001,Thane,Rural,15-19,216417.0,114340.0,102077.0
2001,Thane,Rural,20-24,200646.0,105126.0,95520.0
2001,Thane,Rural,25-29,196951.0,102170.0,94781.0
2001,Thane,Rural,30-34,171360.0,89466.0,81894.0
2001,Thane,Rural,35-39,162571.0,82989.0,79582.0
2001,Thane,Rural,40-44,125228.0,66962.0,58266.0
2001,Thane,Rural,45-49,103938.0,55016.0,48922.0
2001,Thane,Rural,50-54,73851.0,38764.0,35087.0
2001,Thane,Rural,55-59,57257.0,27494.0,29763.0
2001,Thane,Rural,60-64,53038.0,23126.0,29912.0
2001,Thane,Rural,65-69,41276.0,18436.0,22840.0
2001,Thane,Rural,70-74,23348.0,10675.0,12673.0
2001,Thane,Rural,75-79,9514.0,4289.0,5225.0
2001,Thane,Rural,80+,10146.0,4520.0,5626.0
2001,Thane,Urban,0-4,539742.0,281215.0,258527.0
2001,Thane,Urban,5-9,603933.0,319724.0,284209.0
2001,Thane,Urban,10-14,579656.0,302146.0,277510.0
2001,Thane,Urban,15-19,567307.0,321109.0,246198.0
2001,Thane,Urban,20-24,625616.0,357853.0,267763.0
2001,Thane,Urban,25-29,636564.0,345417.0,291147.0
2001,Thane,Urban,30-34,556956.0,308688.0,248268.0
2001,Thane,Urban,35-39,496235.0,270841.0,225394.0
2001,Thane,Urban,40-44,378304.0,221623.0,156681.0
2001,Thane,Urban,45-49,291791.0,166048.0,125743.0
2001,Thane,Urban,50-54,206805.0,120054.0,86751.0
2001,Thane,Urban,55-59,133225.0,72700.0,60525.0
2001,Thane,Urban,60-64,109354.0,56368.0,52986.0
2001,Thane,Urban,65-69,78022.0,38720.0,39302.0
2001,Thane,Urban,70-74,48768.0,23765.0,25003.0
2001,Thane,Urban,75-79,22716.0,10868.0,11848.0
2001,Thane,Urban,80+,23967.0,10493.0,13474.0
2001,Wardha,Rural,0-4,83216.0,42788.0,40428.0
2001,Wardha,Rural,5-9,100795.0,51394.0,49401.0
2001,Wardha,Rural,10-14,86607.0,44566.0,42041.0
2001,Wardha,Rural,15-19,92263.0,47829.0,44434.0
2001,Wardha,Rural,20-24,80684.0,44064.0,36620.0
2001,Wardha,Rural,25-29,75011.0,38075.0,36936.0
2001,Wardha,Rural,30-34,67943.0,35168.0,32775.0
2001,Wardha,Rural,35-39,64206.0,32342.0,31864.0
2001,Wardha,Rural,40-44,52955.0,28970.0,23985.0
2001,Wardha,Rural,45-49,42299.0,22760.0,19539.0
2001,Wardha,Rural,50-54,32448.0,17817.0,14631.0
2001,Wardha,Rural,55-59,26842.0,12909.0,13933.0
2001,Wardha,Rural,60-64,31731.0,13463.0,18268.0
2001,Wardha,Rural,65-69,34128.0,16449.0,17679.0
2001,Wardha,Rural,70-74,22508.0,12459.0,10049.0
2001,Wardha,Rural,75-79,8359.0,4598.0,3761.0
2001,Wardha,Rural,80+,8545.0,4333.0,4212.0
2001,Wardha,Urban,0-4,26193.0,13805.0,12388.0
2001,Wardha,Urban,5-9,34757.0,17863.0,16894.0
2001,Wardha,Urban,10-14,27785.0,14481.0,13304.0
2001,Wardha,Urban,15-19,34778.0,17952.0,16826.0
2001,Wardha,Urban,20-24,32527.0,17013.0,15514.0
2001,Wardha,Urban,25-29,29300.0,14901.0,14399.0
2001,Wardha,Urban,30-34,26030.0,13584.0,12446.0
2001,Wardha,Urban,35-39,24072.0,12151.0,11921.0
2001,Wardha,Urban,40-44,20058.0,11050.0,9008.0
2001,Wardha,Urban,45-49,16621.0,8810.0,7811.0
2001,Wardha,Urban,50-54,13045.0,7419.0,5626.0
2001,Wardha,Urban,55-59,9804.0,5089.0,4715.0
2001,Wardha,Urban,60-64,9049.0,4248.0,4801.0
2001,Wardha,Urban,65-69,9080.0,4112.0,4968.0
2001,Wardha,Urban,70-74,6194.0,3078.0,3116.0
2001,Wardha,Urban,75-79,2822.0,1411.0,1411.0
2001,Wardha,Urban,80+,2737.0,1304.0,1433.0
2001,Washim,Rural,0-4,93435.0,48943.0,44492.0
2001,Washim,Rural,5-9,109712.0,57850.0,51862.0
2001,Washim,Rural,10-14,96389.0,49881.0,46508.0
2001,Washim,Rural,15-19,82142.0,45570.0,36572.0
2001,Washim,Rural,20-24,68249.0,36698.0,31551.0
2001,Washim,Rural,25-29,63262.0,31205.0,32057.0
2001,Washim,Rural,30-34,58865.0,29211.0,29654.0
2001,Washim,Rural,35-39,55575.0,28142.0,27433.0
2001,Washim,Rural,40-44,43922.0,23505.0,20417.0
2001,Washim,Rural,45-49,34619.0,18288.0,16331.0
2001,Washim,Rural,50-54,26222.0,13708.0,12514.0
2001,Washim,Rural,55-59,22279.0,10493.0,11786.0
2001,Washim,Rural,60-64,26684.0,10778.0,15906.0
2001,Washim,Rural,65-69,28877.0,13773.0,15104.0
2001,Washim,Rural,70-74,17098.0,8782.0,8316.0
2001,Washim,Rural,75-79,6275.0,3045.0,3230.0
2001,Washim,Rural,80+,7116.0,3292.0,3824.0
2001,Washim,Urban,0-4,18537.0,9479.0,9058.0
2001,Washim,Urban,5-9,23622.0,12553.0,11069.0
2001,Washim,Urban,10-14,20196.0,10534.0,9662.0
2001,Washim,Urban,15-19,19119.0,10258.0,8861.0
2001,Washim,Urban,20-24,15933.0,8570.0,7363.0
2001,Washim,Urban,25-29,14010.0,6886.0,7124.0
2001,Washim,Urban,30-34,13004.0,6560.0,6444.0
2001,Washim,Urban,35-39,12355.0,6279.0,6076.0
2001,Washim,Urban,40-44,9662.0,5413.0,4249.0
2001,Washim,Urban,45-49,7493.0,3986.0,3507.0
2001,Washim,Urban,50-54,5647.0,3120.0,2527.0
2001,Washim,Urban,55-59,4282.0,2098.0,2184.0
2001,Washim,Urban,60-64,4413.0,1887.0,2526.0
2001,Washim,Urban,65-69,4642.0,2132.0,2510.0
2001,Washim,Urban,70-74,2881.0,1347.0,1534.0
2001,Washim,Urban,75-79,1224.0,612.0,612.0
2001,Washim,Urban,80+,1367.0,579.0,788.0
2001,Yavatmal,Rural,0-4,213835.0,110542.0,103293.0
2001,Yavatmal,Rural,5-9,249033.0,129469.0,119564.0
2001,Yavatmal,Rural,10-14,227934.0,117388.0,110546.0
2001,Yavatmal,Rural,15-19,201946.0,109354.0,92592.0
2001,Yavatmal,Rural,20-24,169422.0,91654.0,77768.0
2001,Yavatmal,Rural,25-29,157364.0,78749.0,78615.0
2001,Yavatmal,Rural,30-34,143706.0,72199.0,71507.0
2001,Yavatmal,Rural,35-39,135712.0,68788.0,66924.0
2001,Yavatmal,Rural,40-44,105892.0,56654.0,49238.0
2001,Yavatmal,Rural,45-49,85666.0,45392.0,40274.0
2001,Yavatmal,Rural,50-54,63119.0,33491.0,29628.0
2001,Yavatmal,Rural,55-59,54196.0,25492.0,28704.0
2001,Yavatmal,Rural,60-64,63525.0,26557.0,36968.0
2001,Yavatmal,Rural,65-69,61704.0,29670.0,32034.0
2001,Yavatmal,Rural,70-74,36561.0,18821.0,17740.0
2001,Yavatmal,Rural,75-79,13601.0,6781.0,6820.0
2001,Yavatmal,Rural,80+,15022.0,7027.0,7995.0
2001,Yavatmal,Urban,0-4,42207.0,22133.0,20074.0
2001,Yavatmal,Urban,5-9,54248.0,28431.0,25817.0
2001,Yavatmal,Urban,10-14,45342.0,23428.0,21914.0
2001,Yavatmal,Urban,15-19,49144.0,25674.0,23470.0
2001,Yavatmal,Urban,20-24,44587.0,23115.0,21472.0
2001,Yavatmal,Urban,25-29,40206.0,20125.0,20081.0
2001,Yavatmal,Urban,30-34,35902.0,18458.0,17444.0
2001,Yavatmal,Urban,35-39,33143.0,16948.0,16195.0
2001,Yavatmal,Urban,40-44,26647.0,14468.0,12179.0
2001,Yavatmal,Urban,45-49,21893.0,11530.0,10363.0
2001,Yavatmal,Urban,50-54,16400.0,9225.0,7175.0
2001,Yavatmal,Urban,55-59,12168.0,6376.0,5792.0
2001,Yavatmal,Urban,60-64,11227.0,5091.0,6136.0
2001,Yavatmal,Urban,65-69,10742.0,4840.0,5902.0
2001,Yavatmal,Urban,70-74,6771.0,3244.0,3527.0
2001,Yavatmal,Urban,75-79,2863.0,1356.0,1507.0
2001,Yavatmal,Urban,80+,3245.0,1415.0,1830.0
2011,Ahilyanagar,Rural,0-4,320535.0,172934.0,147601.0
2011,Ahilyanagar,Rural,5-9,359231.0,191788.0,167443.0
2011,Ahilyanagar,Rural,10-14,324846.0,175534.0,149312.0
2011,Ahilyanagar,Rural,15-19,345397.0,186250.0,159147.0
2011,Ahilyanagar,Rural,20-24,345132.0,179614.0,165518.0
2011,Ahilyanagar,Rural,25-29,296142.0,152470.0,143672.0
2011,Ahilyanagar,Rural,30-34,257219.0,129195.0,128024.0
2011,Ahilyanagar,Rural,35-39,248204.0,123508.0,124696.0
2011,Ahilyanagar,Rural,40-44,223175.0,114361.0,108814.0
2011,Ahilyanagar,Rural,45-49,186478.0,95747.0,90731.0
2011,Ahilyanagar,Rural,50-54,155979.0,79645.0,76334.0
2011,Ahilyanagar,Rural,55-59,125571.0,62238.0,63333.0
2011,Ahilyanagar,Rural,60-64,126372.0,56787.0,69585.0
2011,Ahilyanagar,Rural,65-69,125853.0,58141.0,67712.0
2011,Ahilyanagar,Rural,70-74,88049.0,44274.0,43775.0
2011,Ahilyanagar,Rural,75-79,41665.0,21016.0,20649.0
2011,Ahilyanagar,Rural,80+,47748.0,22571.0,25177.0
2011,Ahilyanagar,Urban,0-4,73723.0,39342.0,34381.0
2011,Ahilyanagar,Urban,5-9,85571.0,45966.0,39605.0
2011,Ahilyanagar,Urban,10-14,78619.0,42374.0,36245.0
2011,Ahilyanagar,Urban,15-19,87802.0,46300.0,41502.0
2011,Ahilyanagar,Urban,20-24,95042.0,48319.0,46723.0
2011,Ahilyanagar,Urban,25-29,84520.0,42925.0,41595.0
2011,Ahilyanagar,Urban,30-34,72466.0,36630.0,35836.0
2011,Ahilyanagar,Urban,35-39,67647.0,33696.0,33951.0
2011,Ahilyanagar,Urban,40-44,60117.0,30440.0,29677.0
2011,Ahilyanagar,Urban,45-49,50939.0,26416.0,24523.0
2011,Ahilyanagar,Urban,50-54,41171.0,21991.0,19180.0
2011,Ahilyanagar,Urban,55-59,31527.0,16515.0,15012.0
2011,Ahilyanagar,Urban,60-64,26757.0,12669.0,14088.0
2011,Ahilyanagar,Urban,65-69,22673.0,10397.0,12276.0
2011,Ahilyanagar,Urban,70-74,15339.0,7182.0,8157.0
2011,Ahilyanagar,Urban,75-79,7953.0,3756.0,4197.0
2011,Ahilyanagar,Urban,80+,8482.0,3830.0,4652.0
2011,Akola,Rural,0-4,91985.0,47907.0,44078.0
2011,Akola,Rural,5-9,112037.0,57968.0,54069.0
2011,Akola,Rural,10-14,94244.0,48895.0,45349.0
2011,Akola,Rural,15-19,109953.0,57551.0,52402.0
2011,Akola,Rural,20-24,104997.0,56076.0,48921.0
2011,Akola,Rural,25-29,91523.0,48392.0,43131.0
2011,Akola,Rural,30-34,79232.0,40769.0,38463.0
2011,Akola,Rural,35-39,76016.0,38818.0,37198.0
2011,Akola,Rural,40-44,69422.0,35877.0,33545.0
2011,Akola,Rural,45-49,58947.0,30620.0,28327.0
2011,Akola,Rural,50-54,49300.0,26058.0,23242.0
2011,Akola,Rural,55-59,37920.0,19492.0,18428.0
2011,Akola,Rural,60-64,36598.0,16794.0,19804.0
2011,Akola,Rural,65-69,32899.0,15171.0,17728.0
2011,Akola,Rural,70-74,23794.0,11106.0,12688.0
2011,Akola,Rural,75-79,11638.0,5797.0,5841.0
2011,Akola,Rural,80+,10809.0,5203.0,5606.0
2011,Akola,Urban,0-4,57384.0,29978.0,27406.0
2011,Akola,Urban,5-9,69979.0,36180.0,33799.0
2011,Akola,Urban,10-14,61370.0,32290.0,29080.0
2011,Akola,Urban,15-19,71530.0,36933.0,34597.0
2011,Akola,Urban,20-24,71237.0,36602.0,34635.0
2011,Akola,Urban,25-29,62530.0,31620.0,30910.0
2011,Akola,Urban,30-34,55851.0,28195.0,27656.0
2011,Akola,Urban,35-39,54301.0,27131.0,27170.0
2011,Akola,Urban,40-44,48590.0,25138.0,23452.0
2011,Akola,Urban,45-49,40841.0,21198.0,19643.0
2011,Akola,Urban,50-54,32763.0,17393.0,15370.0
2011,Akola,Urban,55-59,25813.0,13518.0,12295.0
2011,Akola,Urban,60-64,22448.0,10897.0,11551.0
2011,Akola,Urban,65-69,18166.0,8676.0,9490.0
2011,Akola,Urban,70-74,12573.0,5952.0,6621.0
2011,Akola,Urban,75-79,6551.0,3176.0,3375.0
2011,Akola,Urban,80+,6660.0,2871.0,3789.0
2011,Amravati,Rural,0-4,145671.0,74804.0,70867.0
2011,Amravati,Rural,5-9,188147.0,96366.0,91781.0
2011,Amravati,Rural,10-14,151716.0,78321.0,73395.0
2011,Amravati,Rural,15-19,185783.0,95883.0,89900.0
2011,Amravati,Rural,20-24,176132.0,92027.0,84105.0
2011,Amravati,Rural,25-29,148265.0,77429.0,70836.0
2011,Amravati,Rural,30-34,133346.0,68406.0,64940.0
2011,Amravati,Rural,35-39,129963.0,65548.0,64415.0
2011,Amravati,Rural,40-44,121298.0,63228.0,58070.0
2011,Amravati,Rural,45-49,101043.0,53163.0,47880.0
2011,Amravati,Rural,50-54,82848.0,44451.0,38397.0
2011,Amravati,Rural,55-59,63041.0,32808.0,30233.0
2011,Amravati,Rural,60-64,63564.0,29534.0,34030.0
2011,Amravati,Rural,65-69,61662.0,28449.0,33213.0
2011,Amravati,Rural,70-74,46047.0,22625.0,23422.0
2011,Amravati,Rural,75-79,23230.0,12354.0,10876.0
2011,Amravati,Rural,80+,21559.0,11102.0,10457.0
2011,Amravati,Urban,0-4,74438.0,38754.0,35684.0
2011,Amravati,Urban,5-9,96430.0,49811.0,46619.0
2011,Amravati,Urban,10-14,81058.0,42279.0,38779.0
2011,Amravati,Urban,15-19,100367.0,51641.0,48726.0
2011,Amravati,Urban,20-24,102133.0,52074.0,50059.0
2011,Amravati,Urban,25-29,90450.0,45036.0,45414.0
2011,Amravati,Urban,30-34,82550.0,41196.0,41354.0
2011,Amravati,Urban,35-39,80390.0,40097.0,40293.0
2011,Amravati,Urban,40-44,73579.0,38008.0,35571.0
2011,Amravati,Urban,45-49,61380.0,32364.0,29016.0
2011,Amravati,Urban,50-54,48964.0,26455.0,22509.0
2011,Amravati,Urban,55-59,37268.0,19407.0,17861.0
2011,Amravati,Urban,60-64,34148.0,16732.0,17416.0
2011,Amravati,Urban,65-69,29074.0,13991.0,15083.0
2011,Amravati,Urban,70-74,20053.0,9942.0,10111.0
2011,Amravati,Urban,75-79,10774.0,5402.0,5372.0
2011,Amravati,Urban,80+,11033.0,5235.0,5798.0
2011,Beed,Rural,0-4,198500.0,110979.0,87521.0
2011,Beed,Rural,5-9,212342.0,113823.0,98519.0
2011,Beed,Rural,10-14,206260.0,112094.0,94166.0
2011,Beed,Rural,15-19,201532.0,114211.0,87321.0
2011,Beed,Rural,20-24,191568.0,104873.0,86695.0
2011,Beed,Rural,25-29,158333.0,82035.0,76298.0
2011,Beed,Rural,30-34,138797.0,69785.0,69012.0
2011,Beed,Rural,35-39,132934.0,65951.0,66983.0
2011,Beed,Rural,40-44,117254.0,60311.0,56943.0
2011,Beed,Rural,45-49,96415.0,48726.0,47689.0
2011,Beed,Rural,50-54,79920.0,41673.0,38247.0
2011,Beed,Rural,55-59,65126.0,31197.0,33929.0
2011,Beed,Rural,60-64,76617.0,32588.0,44029.0
2011,Beed,Rural,65-69,84286.0,40132.0,44154.0
2011,Beed,Rural,70-74,55354.0,29014.0,26340.0
2011,Beed,Rural,75-79,24972.0,11831.0,13141.0
2011,Beed,Rural,80+,28900.0,12891.0,16009.0
2011,Beed,Urban,0-4,48228.0,25950.0,22278.0
2011,Beed,Urban,5-9,53962.0,29017.0,24945.0
2011,Beed,Urban,10-14,51391.0,27511.0,23880.0
2011,Beed,Urban,15-19,53278.0,28392.0,24886.0
2011,Beed,Urban,20-24,53025.0,27056.0,25969.0
2011,Beed,Urban,25-29,45463.0,23096.0,22367.0
2011,Beed,Urban,30-34,38521.0,19380.0,19141.0
2011,Beed,Urban,35-39,35967.0,18078.0,17889.0
2011,Beed,Urban,40-44,30484.0,16318.0,14166.0
2011,Beed,Urban,45-49,24243.0,12595.0,11648.0
2011,Beed,Urban,50-54,19248.0,10341.0,8907.0
2011,Beed,Urban,55-59,14425.0,7411.0,7014.0
2011,Beed,Urban,60-64,14475.0,6366.0,8109.0
2011,Beed,Urban,65-69,13946.0,6386.0,7560.0
2011,Beed,Urban,70-74,8720.0,4240.0,4480.0
2011,Beed,Urban,75-79,3670.0,1646.0,2024.0
2011,Beed,Urban,80+,4777.0,2079.0,2698.0
2011,Bhandara,Rural,0-4,73329.0,37514.0,35815.0
2011,Bhandara,Rural,5-9,92538.0,47152.0,45386.0
2011,Bhandara,Rural,10-14,77244.0,39521.0,37723.0
2011,Bhandara,Rural,15-19,91965.0,46928.0,45037.0
2011,Bhandara,Rural,20-24,91549.0,47350.0,44199.0
2011,Bhandara,Rural,25-29,79871.0,41761.0,38110.0
2011,Bhandara,Rural,30-34,71279.0,36671.0,34608.0
2011,Bhandara,Rural,35-39,68585.0,34987.0,33598.0
2011,Bhandara,Rural,40-44,66122.0,33627.0,32495.0
2011,Bhandara,Rural,45-49,57489.0,28801.0,28688.0
2011,Bhandara,Rural,50-54,49280.0,24835.0,24445.0
2011,Bhandara,Rural,55-59,38469.0,19623.0,18846.0
2011,Bhandara,Rural,60-64,35021.0,15622.0,19399.0
2011,Bhandara,Rural,65-69,30502.0,13160.0,17342.0
2011,Bhandara,Rural,70-74,20489.0,9113.0,11376.0
2011,Bhandara,Rural,75-79,8450.0,3866.0,4584.0
2011,Bhandara,Rural,80+,7755.0,3570.0,4185.0
2011,Bhandara,Urban,0-4,16002.0,8304.0,7698.0
2011,Bhandara,Urban,5-9,21297.0,10968.0,10329.0
2011,Bhandara,Urban,10-14,17363.0,8974.0,8389.0
2011,Bhandara,Urban,15-19,21755.0,11225.0,10530.0
2011,Bhandara,Urban,20-24,22835.0,11337.0,11498.0
2011,Bhandara,Urban,25-29,21230.0,10627.0,10603.0
2011,Bhandara,Urban,30-34,19372.0,9601.0,9771.0
2011,Bhandara,Urban,35-39,18799.0,9496.0,9303.0
2011,Bhandara,Urban,40-44,17112.0,8785.0,8327.0
2011,Bhandara,Urban,45-49,14362.0,7409.0,6953.0
2011,Bhandara,Urban,50-54,11684.0,6059.0,5625.0
2011,Bhandara,Urban,55-59,9261.0,4849.0,4412.0
2011,Bhandara,Urban,60-64,7670.0,3640.0,4030.0
2011,Bhandara,Urban,65-69,6273.0,2760.0,3513.0
2011,Bhandara,Urban,70-74,4042.0,1817.0,2225.0
2011,Bhandara,Urban,75-79,1919.0,932.0,987.0
2011,Bhandara,Urban,80+,1939.0,791.0,1148.0
2011,Buldhana,Rural,0-4,188865.0,102154.0,86711.0
2011,Buldhana,Rural,5-9,213673.0,112147.0,101526.0
2011,Buldhana,Rural,10-14,186542.0,99683.0,86859.0
2011,Buldhana,Rural,15-19,201499.0,107821.0,93678.0
2011,Buldhana,Rural,20-24,197590.0,106149.0,91441.0
2011,Buldhana,Rural,25-29,170015.0,89793.0,80222.0
2011,Buldhana,Rural,30-34,143691.0,73589.0,70102.0
2011,Buldhana,Rural,35-39,132490.0,67187.0,65303.0
2011,Buldhana,Rural,40-44,118751.0,60838.0,57913.0
2011,Buldhana,Rural,45-49,101783.0,52455.0,49328.0
2011,Buldhana,Rural,50-54,85535.0,44021.0,41514.0
2011,Buldhana,Rural,55-59,68826.0,34425.0,34401.0
2011,Buldhana,Rural,60-64,67796.0,30202.0,37594.0
2011,Buldhana,Rural,65-69,67943.0,31104.0,36839.0
2011,Buldhana,Rural,70-74,45703.0,21538.0,24165.0
2011,Buldhana,Rural,75-79,22499.0,10751.0,11748.0
2011,Buldhana,Rural,80+,20943.0,9626.0,11317.0
2011,Buldhana,Urban,0-4,46867.0,25105.0,21762.0
2011,Buldhana,Urban,5-9,55856.0,29607.0,26249.0
2011,Buldhana,Urban,10-14,49980.0,26943.0,23037.0
2011,Buldhana,Urban,15-19,54863.0,28859.0,26004.0
2011,Buldhana,Urban,20-24,54116.0,27765.0,26351.0
2011,Buldhana,Urban,25-29,47591.0,24037.0,23554.0
2011,Buldhana,Urban,30-34,41301.0,20492.0,20809.0
2011,Buldhana,Urban,35-39,39670.0,19891.0,19779.0
2011,Buldhana,Urban,40-44,34942.0,18256.0,16686.0
2011,Buldhana,Urban,45-49,29212.0,15300.0,13912.0
2011,Buldhana,Urban,50-54,23522.0,12455.0,11067.0
2011,Buldhana,Urban,55-59,18503.0,9595.0,8908.0
2011,Buldhana,Urban,60-64,16131.0,7488.0,8643.0
2011,Buldhana,Urban,65-69,15135.0,6828.0,8307.0
2011,Buldhana,Urban,70-74,10351.0,4780.0,5571.0
2011,Buldhana,Urban,75-79,5231.0,2461.0,2770.0
2011,Buldhana,Urban,80+,4953.0,2120.0,2833.0
2011,Chandrapur,Rural,0-4,109675.0,55830.0,53845.0
2011,Chandrapur,Rural,5-9,134674.0,69190.0,65484.0
2011,Chandrapur,Rural,10-14,112899.0,57538.0,55361.0
2011,Chandrapur,Rural,15-19,138749.0,71145.0,67604.0
2011,Chandrapur,Rural,20-24,135461.0,69948.0,65513.0
2011,Chandrapur,Rural,25-29,120454.0,61864.0,58590.0
2011,Chandrapur,Rural,30-34,109075.0,56371.0,52704.0
2011,Chandrapur,Rural,35-39,106696.0,54525.0,52171.0
2011,Chandrapur,Rural,40-44,96962.0,49926.0,47036.0
2011,Chandrapur,Rural,45-49,82337.0,42540.0,39797.0
2011,Chandrapur,Rural,50-54,67248.0,34745.0,32503.0
2011,Chandrapur,Rural,55-59,52757.0,26784.0,25973.0
2011,Chandrapur,Rural,60-64,50120.0,22568.0,27552.0
2011,Chandrapur,Rural,65-69,46314.0,21057.0,25257.0
2011,Chandrapur,Rural,70-74,32571.0,15717.0,16854.0
2011,Chandrapur,Rural,75-79,14090.0,6997.0,7093.0
2011,Chandrapur,Rural,80+,13413.0,6568.0,6845.0
2011,Chandrapur,Urban,0-4,53751.0,27829.0,25922.0
2011,Chandrapur,Urban,5-9,69638.0,36659.0,32979.0
2011,Chandrapur,Urban,10-14,58462.0,30605.0,27857.0
2011,Chandrapur,Urban,15-19,75294.0,38946.0,36348.0
2011,Chandrapur,Urban,20-24,81863.0,40850.0,41013.0
2011,Chandrapur,Urban,25-29,72882.0,36642.0,36240.0
2011,Chandrapur,Urban,30-34,65268.0,33318.0,31950.0
2011,Chandrapur,Urban,35-39,62906.0,31061.0,31845.0
2011,Chandrapur,Urban,40-44,57208.0,28999.0,28209.0
2011,Chandrapur,Urban,45-49,49438.0,26093.0,23345.0
2011,Chandrapur,Urban,50-54,39031.0,21498.0,17533.0
2011,Chandrapur,Urban,55-59,28175.0,15748.0,12427.0
2011,Chandrapur,Urban,60-64,21835.0,11174.0,10661.0
2011,Chandrapur,Urban,65-69,15815.0,7419.0,8396.0
2011,Chandrapur,Urban,70-74,10946.0,5053.0,5893.0
2011,Chandrapur,Urban,75-79,5293.0,2428.0,2865.0
2011,Chandrapur,Urban,80+,6111.0,2633.0,3478.0
2011,Chh. Sambhaji Nagar,Rural,0-4,218228.0,118513.0,99715.0
2011,Chh. Sambhaji Nagar,Rural,5-9,224321.0,119777.0,104544.0
2011,Chh. Sambhaji Nagar,Rural,10-14,215179.0,114012.0,101167.0
2011,Chh. Sambhaji Nagar,Rural,15-19,211996.0,118579.0,93417.0
2011,Chh. Sambhaji Nagar,Rural,20-24,199743.0,106990.0,92753.0
2011,Chh. Sambhaji Nagar,Rural,25-29,167673.0,87508.0,80165.0
2011,Chh. Sambhaji Nagar,Rural,30-34,142973.0,72158.0,70815.0
2011,Chh. Sambhaji Nagar,Rural,35-39,133603.0,67588.0,66015.0
2011,Chh. Sambhaji Nagar,Rural,40-44,112383.0,58143.0,54240.0
2011,Chh. Sambhaji Nagar,Rural,45-49,90887.0,46787.0,44100.0
2011,Chh. Sambhaji Nagar,Rural,50-54,73003.0,37541.0,35462.0
2011,Chh. Sambhaji Nagar,Rural,55-59,58941.0,28127.0,30814.0
2011,Chh. Sambhaji Nagar,Rural,60-64,66235.0,27920.0,38315.0
2011,Chh. Sambhaji Nagar,Rural,65-69,68304.0,31217.0,37087.0
2011,Chh. Sambhaji Nagar,Rural,70-74,46633.0,22979.0,23654.0
2011,Chh. Sambhaji Nagar,Rural,75-79,20739.0,9931.0,10808.0
2011,Chh. Sambhaji Nagar,Rural,80+,25336.0,11090.0,14246.0
2011,Chh. Sambhaji Nagar,Urban,0-4,159519.0,85345.0,74174.0
2011,Chh. Sambhaji Nagar,Urban,5-9,162829.0,87155.0,75674.0
2011,Chh. Sambhaji Nagar,Urban,10-14,161230.0,85989.0,75241.0
2011,Chh. Sambhaji Nagar,Urban,15-19,158169.0,83355.0,74814.0
2011,Chh. Sambhaji Nagar,Urban,20-24,174155.0,85961.0,88194.0
2011,Chh. Sambhaji Nagar,Urban,25-29,158954.0,79828.0,79126.0
2011,Chh. Sambhaji Nagar,Urban,30-34,133544.0,68949.0,64595.0
2011,Chh. Sambhaji Nagar,Urban,35-39,121260.0,62693.0,58567.0
2011,Chh. Sambhaji Nagar,Urban,40-44,99059.0,53896.0,45163.0
2011,Chh. Sambhaji Nagar,Urban,45-49,76062.0,41587.0,34475.0
2011,Chh. Sambhaji Nagar,Urban,50-54,57415.0,30744.0,26671.0
2011,Chh. Sambhaji Nagar,Urban,55-59,42759.0,22764.0,19995.0
2011,Chh. Sambhaji Nagar,Urban,60-64,38401.0,18373.0,20028.0
2011,Chh. Sambhaji Nagar,Urban,65-69,31273.0,14665.0,16608.0
2011,Chh. Sambhaji Nagar,Urban,70-74,20235.0,9722.0,10513.0
2011,Chh. Sambhaji Nagar,Urban,75-79,9948.0,4658.0,5290.0
2011,Chh. Sambhaji Nagar,Urban,80+,12710.0,5408.0,7302.0
2011,Dharashiv,Rural,0-4,120699.0,64655.0,56044.0
2011,Dharashiv,Rural,5-9,137532.0,72649.0,64883.0
2011,Dharashiv,Rural,10-14,123172.0,65342.0,57830.0
2011,Dharashiv,Rural,15-19,136199.0,75283.0,60916.0
2011,Dharashiv,Rural,20-24,128631.0,71311.0,57320.0
2011,Dharashiv,Rural,25-29,106658.0,55995.0,50663.0
2011,Dharashiv,Rural,30-34,90795.0,45962.0,44833.0
2011,Dharashiv,Rural,35-39,88771.0,43897.0,44874.0
2011,Dharashiv,Rural,40-44,79488.0,41497.0,37991.0
2011,Dharashiv,Rural,45-49,64405.0,33289.0,31116.0
